condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.6233,1.62752,1.62752
isolated,mlp,base,16384,1,0,0,0,1,3,1.61972,1.62747,1.62747
isolated,mlp,base,16384,1,0,0,0,2,3,1.61104,1.62132,1.62132
isolated,mlp,base,16384,2,0,0,0,0,3,0.804631,0.811427,0.811427
isolated,mlp,base,16384,2,0,0,0,1,3,0.805352,0.811134,0.811134
isolated,mlp,base,16384,2,0,0,0,2,3,0.803227,0.811108,0.811108
isolated,mlp,base,16384,4,0,0,0,0,3,0.399198,0.402741,0.402741
isolated,mlp,base,16384,4,0,0,0,1,3,0.405831,0.408439,0.408439
isolated,mlp,base,16384,4,0,0,0,2,3,0.404013,0.406934,0.406934
isolated,mlp,base,16384,8,0,0,0,0,3,0.203378,0.20428,0.20428
isolated,mlp,base,16384,8,0,0,0,1,3,0.20702,0.207288,0.207288
isolated,mlp,base,16384,8,0,0,0,2,3,0.203315,0.203906,0.203906
isolated,mlp,base,16384,12,0,0,0,0,3,0.163312,0.164056,0.164056
isolated,mlp,base,16384,12,0,0,0,1,3,0.160177,0.163204,0.163204
isolated,mlp,base,16384,12,0,0,0,2,3,0.160412,0.1633,0.1633
isolated,mlp,base,16384,16,0,0,0,0,3,0.236184,0.237419,0.237419
isolated,mlp,base,16384,16,0,0,0,1,3,0.236761,0.240984,0.240984
isolated,mlp,base,16384,16,0,0,0,2,3,0.24135,0.243342,0.243342
isolated,mlp,base,16384,24,0,0,0,0,3,0.340692,0.341311,0.341311
isolated,mlp,base,16384,24,0,0,0,1,3,0.336209,0.338266,0.338266
isolated,mlp,base,16384,24,0,0,0,2,3,0.336346,0.337893,0.337893
isolated,mlp,base,16384,32,0,0,0,0,3,0.377298,0.379442,0.379442
isolated,mlp,base,16384,32,0,0,0,1,3,0.378938,0.379847,0.379847
isolated,mlp,base,16384,32,0,0,0,2,3,0.374757,0.382647,0.382647
isolated,mlp,base,16384,48,0,0,0,0,3,0.450002,0.45377,0.45377
isolated,mlp,base,16384,48,0,0,0,1,3,0.447867,0.450357,0.450357
isolated,mlp,base,16384,48,0,0,0,2,3,0.450213,0.450825,0.450825
isolated,mlp,base,16384,64,0,0,0,0,3,0.466319,0.468835,0.468835
isolated,mlp,base,16384,64,0,0,0,1,3,0.463197,0.464178,0.464178
isolated,mlp,base,16384,64,0,0,0,2,3,0.46528,0.465978,0.465978
isolated,mlp,base,524288,1,0,0,0,0,3,5.11491,5.12118,5.12118
isolated,mlp,base,524288,1,0,0,0,1,3,5.10156,5.12086,5.12086
isolated,mlp,base,524288,1,0,0,0,2,3,5.09675,5.12929,5.12929
isolated,mlp,base,524288,2,0,0,0,0,3,2.51535,2.53794,2.53794
isolated,mlp,base,524288,2,0,0,0,1,3,2.54814,2.55304,2.55304
isolated,mlp,base,524288,2,0,0,0,2,3,2.55677,2.56309,2.56309
isolated,mlp,base,524288,4,0,0,0,0,3,1.28439,1.29638,1.29638
isolated,mlp,base,524288,4,0,0,0,1,3,1.28506,1.2965,1.2965
isolated,mlp,base,524288,4,0,0,0,2,3,1.29353,1.2952,1.2952
isolated,mlp,base,524288,8,0,0,0,0,3,0.678163,0.678348,0.678348
isolated,mlp,base,524288,8,0,0,0,1,3,0.677395,0.677929,0.677929
isolated,mlp,base,524288,8,0,0,0,2,3,0.676029,0.678435,0.678435
isolated,mlp,base,524288,12,0,0,0,0,3,0.484836,0.48513,0.48513
isolated,mlp,base,524288,12,0,0,0,1,3,0.480517,0.489344,0.489344
isolated,mlp,base,524288,12,0,0,0,2,3,0.483905,0.48429,0.48429
isolated,mlp,base,524288,16,0,0,0,0,3,0.508863,0.510061,0.510061
isolated,mlp,base,524288,16,0,0,0,1,3,0.509824,0.510315,0.510315
isolated,mlp,base,524288,16,0,0,0,2,3,0.51314,0.515089,0.515089
isolated,mlp,base,524288,24,0,0,0,0,3,0.612497,0.615659,0.615659
isolated,mlp,base,524288,24,0,0,0,1,3,0.614773,0.616975,0.616975
isolated,mlp,base,524288,24,0,0,0,2,3,0.605727,0.606544,0.606544
isolated,mlp,base,524288,32,0,0,0,0,3,0.657741,0.658225,0.658225
isolated,mlp,base,524288,32,0,0,0,1,3,0.650004,0.650582,0.650582
isolated,mlp,base,524288,32,0,0,0,2,3,0.659788,0.659923,0.659923
isolated,mlp,base,524288,48,0,0,0,0,3,0.718539,0.732271,0.732271
isolated,mlp,base,524288,48,0,0,0,1,3,0.724399,0.732272,0.732272
isolated,mlp,base,524288,48,0,0,0,2,3,0.73046,0.7331,0.7331
isolated,mlp,base,524288,64,0,0,0,0,3,0.735122,0.742553,0.742553
isolated,mlp,base,524288,64,0,0,0,1,3,0.73535,0.736477,0.736477
isolated,mlp,base,524288,64,0,0,0,2,3,0.731259,0.735838,0.735838
isolated,mlp,base,8388608,1,0,0,0,0,3,39.6581,39.7115,39.7115
isolated,mlp,base,8388608,1,0,0,0,1,3,39.5867,39.6149,39.6149
isolated,mlp,base,8388608,1,0,0,0,2,3,39.7151,39.7317,39.7317
isolated,mlp,base,8388608,2,0,0,0,0,3,20.0285,20.0478,20.0478
isolated,mlp,base,8388608,2,0,0,0,1,3,19.9568,19.984,19.984
isolated,mlp,base,8388608,2,0,0,0,2,3,19.9564,20.0051,20.0051
isolated,mlp,base,8388608,4,0,0,0,0,3,10.0561,10.0943,10.0943
isolated,mlp,base,8388608,4,0,0,0,1,3,10.0518,10.0895,10.0895
isolated,mlp,base,8388608,4,0,0,0,2,3,10.0462,10.0505,10.0505
isolated,mlp,base,8388608,8,0,0,0,0,3,5.10626,5.12243,5.12243
isolated,mlp,base,8388608,8,0,0,0,1,3,5.12275,5.13317,5.13317
isolated,mlp,base,8388608,8,0,0,0,2,3,5.1296,5.12974,5.12974
isolated,mlp,base,8388608,12,0,0,0,0,3,3.56571,3.56794,3.56794
isolated,mlp,base,8388608,12,0,0,0,1,3,3.56127,3.57603,3.57603
isolated,mlp,base,8388608,12,0,0,0,2,3,3.55985,3.56558,3.56558
isolated,mlp,base,8388608,16,0,0,0,0,3,3.04522,3.05851,3.05851
isolated,mlp,base,8388608,16,0,0,0,1,3,3.04492,3.05115,3.05115
isolated,mlp,base,8388608,16,0,0,0,2,3,3.05647,3.05713,3.05713
isolated,mlp,base,8388608,24,0,0,0,0,3,2.88882,2.89188,2.89188
isolated,mlp,base,8388608,24,0,0,0,1,3,2.88479,2.88864,2.88864
isolated,mlp,base,8388608,24,0,0,0,2,3,2.87654,2.8936,2.8936
isolated,mlp,base,8388608,32,0,0,0,0,3,2.8398,2.85723,2.85723
isolated,mlp,base,8388608,32,0,0,0,1,3,2.84285,2.8497,2.8497
isolated,mlp,base,8388608,32,0,0,0,2,3,2.85047,2.85258,2.85258
isolated,mlp,base,8388608,48,0,0,0,0,3,2.84407,2.84438,2.84438
isolated,mlp,base,8388608,48,0,0,0,1,3,2.83725,2.84178,2.84178
isolated,mlp,base,8388608,48,0,0,0,2,3,2.83938,2.83961,2.83961
isolated,mlp,base,8388608,64,0,0,0,0,3,2.87564,2.88737,2.88737
isolated,mlp,base,8388608,64,0,0,0,1,3,2.85357,2.86855,2.86855
isolated,mlp,base,8388608,64,0,0,0,2,3,2.85911,2.86686,2.86686
isolated,mlp,base,268435456,1,0,0,0,0,3,149.364,149.724,149.724
isolated,mlp,base,268435456,1,0,0,0,1,3,148.961,149.427,149.427
isolated,mlp,base,268435456,1,0,0,0,2,3,149.281,149.364,149.364
isolated,mlp,base,268435456,2,0,0,0,0,3,74.7988,75.2122,75.2122
isolated,mlp,base,268435456,2,0,0,0,1,3,75.1462,75.3112,75.3112
isolated,mlp,base,268435456,2,0,0,0,2,3,75.0778,75.1123,75.1123
isolated,mlp,base,268435456,4,0,0,0,0,3,37.9012,37.9372,37.9372
isolated,mlp,base,268435456,4,0,0,0,1,3,37.8727,38.1478,38.1478
isolated,mlp,base,268435456,4,0,0,0,2,3,38.0847,38.133,38.133
