condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.73535,1.75754,1.75754
isolated,mlp,base,16384,1,0,0,0,1,3,1.73209,1.73579,1.73579
isolated,mlp,base,16384,2,0,0,0,0,3,0.865695,0.867041,0.867041
isolated,mlp,base,16384,2,0,0,0,1,3,0.865644,0.867665,0.867665
isolated,mlp,base,16384,4,0,0,0,0,3,0.432902,0.433546,0.433546
isolated,mlp,base,16384,4,0,0,0,1,3,0.43242,0.432681,0.432681
isolated,mlp,base,16384,8,0,0,0,0,3,0.233988,0.234092,0.234092
isolated,mlp,base,16384,8,0,0,0,1,3,0.233561,0.233684,0.233684
isolated,mlp,base,16384,12,0,0,0,0,3,0.181369,0.18193,0.18193
isolated,mlp,base,16384,12,0,0,0,1,3,0.181047,0.181105,0.181105
isolated,mlp,base,16384,16,0,0,0,0,3,0.257992,0.258454,0.258454
isolated,mlp,base,16384,16,0,0,0,1,3,0.257696,0.25785,0.25785
isolated,mlp,base,16384,24,0,0,0,0,3,0.360891,0.361678,0.361678
isolated,mlp,base,16384,24,0,0,0,1,3,0.360968,0.361043,0.361043
isolated,mlp,base,16384,32,0,0,0,0,3,0.406231,0.406622,0.406622
isolated,mlp,base,16384,32,0,0,0,1,3,0.405382,0.405385,0.405385
isolated,mlp,base,16384,48,0,0,0,0,3,0.480604,0.48159,0.48159
isolated,mlp,base,16384,48,0,0,0,1,3,0.481492,0.481554,0.481554
isolated,mlp,base,16384,64,0,0,0,0,3,0.49712,0.499024,0.499024
isolated,mlp,base,16384,64,0,0,0,1,3,0.496256,0.496683,0.496683
isolated,mlp,base,524288,1,0,0,0,0,3,5.36022,5.38149,5.38149
isolated,mlp,base,524288,1,0,0,0,1,3,5.35595,5.35792,5.35792
isolated,mlp,base,524288,2,0,0,0,0,3,2.67702,2.68205,2.68205
isolated,mlp,base,524288,2,0,0,0,1,3,2.6746,2.67934,2.67934
isolated,mlp,base,524288,4,0,0,0,0,3,1.36197,1.36659,1.36659
isolated,mlp,base,524288,4,0,0,0,1,3,1.36016,1.36234,1.36234
isolated,mlp,base,524288,8,0,0,0,0,3,0.731813,0.735358,0.735358
isolated,mlp,base,524288,8,0,0,0,1,3,0.735367,0.736479,0.736479
isolated,mlp,base,524288,12,0,0,0,0,3,0.544788,0.545258,0.545258
isolated,mlp,base,524288,12,0,0,0,1,3,0.543347,0.544031,0.544031
isolated,mlp,base,524288,16,0,0,0,0,3,0.560422,0.563824,0.563824
isolated,mlp,base,524288,16,0,0,0,1,3,0.560676,0.56102,0.56102
isolated,mlp,base,524288,24,0,0,0,0,3,0.655577,0.655622,0.655622
isolated,mlp,base,524288,24,0,0,0,1,3,0.655679,0.657191,0.657191
isolated,mlp,base,524288,32,0,0,0,0,3,0.701564,0.701619,0.701619
isolated,mlp,base,524288,32,0,0,0,1,3,0.702387,0.703011,0.703011
isolated,mlp,base,524288,48,0,0,0,0,3,0.778366,0.781613,0.781613
isolated,mlp,base,524288,48,0,0,0,1,3,0.781686,0.782546,0.782546
isolated,mlp,base,524288,64,0,0,0,0,3,0.792949,0.79332,0.79332
isolated,mlp,base,524288,64,0,0,0,1,3,0.793568,0.796156,0.796156
isolated,mlp,base,8388608,1,0,0,0,0,3,28.4475,32.1791,32.1791
isolated,mlp,base,8388608,1,0,0,0,1,3,27.3993,28.6269,28.6269
isolated,mlp,base,8388608,2,0,0,0,0,3,12.6812,12.8203,12.8203
isolated,mlp,base,8388608,2,0,0,0,1,3,13.1503,13.1895,13.1895
isolated,mlp,base,8388608,4,0,0,0,0,3,6.51008,6.67222,6.67222
isolated,mlp,base,8388608,4,0,0,0,1,3,6.55286,6.60001,6.60001
isolated,mlp,base,8388608,8,0,0,0,0,3,3.41281,3.42037,3.42037
isolated,mlp,base,8388608,8,0,0,0,1,3,3.39163,3.41138,3.41138
isolated,mlp,base,8388608,12,0,0,0,0,3,2.39773,2.40533,2.40533
isolated,mlp,base,8388608,12,0,0,0,1,3,2.40345,2.40675,2.40675
isolated,mlp,base,8388608,16,0,0,0,0,3,2.0966,2.10126,2.10126
isolated,mlp,base,8388608,16,0,0,0,1,3,2.10918,2.1164,2.1164
isolated,mlp,base,8388608,24,0,0,0,0,3,1.97643,1.98126,1.98126
isolated,mlp,base,8388608,24,0,0,0,1,3,1.98049,1.9837,1.9837
isolated,mlp,base,8388608,32,0,0,0,0,3,1.98583,1.99039,1.99039
isolated,mlp,base,8388608,32,0,0,0,1,3,1.99552,2.02618,2.02618
isolated,mlp,base,8388608,48,0,0,0,0,3,2.0203,2.02172,2.02172
isolated,mlp,base,8388608,48,0,0,0,1,3,2.02001,2.03022,2.03022
isolated,mlp,base,8388608,64,0,0,0,0,3,2.08717,2.09128,2.09128
isolated,mlp,base,8388608,64,0,0,0,1,3,2.09601,2.09631,2.09631
isolated,mlp,base,268435456,1,0,0,0,0,3,133.407,135.01,135.01
isolated,mlp,base,268435456,1,0,0,0,1,3,128.854,132.427,132.427
isolated,mlp,base,268435456,2,0,0,0,0,3,61.846,62.3549,62.3549
isolated,mlp,base,268435456,2,0,0,0,1,3,61.5522,61.7662,61.7662
isolated,mlp,base,268435456,4,0,0,0,0,3,31.4584,31.5104,31.5104
isolated,mlp,base,268435456,4,0,0,0,1,3,31.4141,31.4211,31.4211
isolated,mlp,base,268435456,8,0,0,0,0,3,16.4681,16.5115,16.5115
isolated,mlp,base,268435456,8,0,0,0,1,3,16.245,16.6092,16.6092
isolated,mlp,base,268435456,12,0,0,0,0,3,12.0395,12.0503,12.0503
isolated,mlp,base,268435456,12,0,0,0,1,3,11.8255,11.9256,11.9256
isolated,mlp,base,268435456,16,0,0,0,0,3,11.6089,11.8389,11.8389
isolated,mlp,base,268435456,16,0,0,0,1,3,11.4565,11.5027,11.5027
isolated,mlp,base,268435456,24,0,0,0,0,3,11.4401,11.6829,11.6829
isolated,mlp,base,268435456,24,0,0,0,1,3,11.5488,11.5654,11.5654
isolated,mlp,base,268435456,32,0,0,0,0,3,12.1683,12.1884,12.1884
isolated,mlp,base,268435456,32,0,0,0,1,3,12.1701,12.1716,12.1716
isolated,mlp,base,268435456,48,0,0,0,0,3,12.0228,12.0371,12.0371
isolated,mlp,base,268435456,48,0,0,0,1,3,11.9875,12.0379,12.0379
isolated,mlp,base,268435456,64,0,0,0,0,3,11.744,11.8043,11.8043
isolated,mlp,base,268435456,64,0,0,0,1,3,11.7698,11.8862,11.8862
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.86002,1.86941,1.86941
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.8562,1.86048,1.86048
isolated,tlb,sparse-base,65536,1,0,0,0,0,3,1.72936,1.73092,1.73092
