key,node,second,interval_seconds,write_MB,write_ops,disk_inflight_max,bw_in_allowance_exceeded,bw_out_allowance_exceeded,pps_allowance_exceeded,conntrack_allowance_exceeded,linklocal_allowance_exceeded,ena_srd_mode,ena_srd_tx_pkts,ena_srd_eligible_tx_pkts,ena_srd_rx_pkts,ena_srd_resource_utilization
02-skip-initialize-60s-r0,use1-az1,45,1.000886758,413.28640000000007,25225.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,46,1.0008475979999998,413.237248,25221.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,47,1.000840636,413.253632,25224.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,48,1.0008695509999999,413.253632,25223.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,49,1.0009574769999998,413.2864,25225.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,50,1.001030954,413.351936,25229.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,51,1.0009577719999998,412.87680000000006,25200.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,52,1.0009365200000002,413.679616,25249.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,53,1.0009085420000001,413.2864,25225.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,54,1.000981326,413.351936,25229.0,6,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,55,1.000979766,413.28640000000007,25225.0,6,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,56,1.0009899629999999,413.2864,25225.0,8,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,57,1.000957367,413.302784,25226.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,58,1.0009721889999998,413.319168,25227.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,59,1.000900284,413.25363200000004,25223.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,60,1.000956273,413.270016,25224.0,7,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az1,61,0.200181155,82.722816,5049.0,6,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,-1,0.200132007,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,0,1.0012083529999998,400.502784,25167.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,1,1.001132316,428.163072,26883.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,2,1.001120348,428.90854400000006,26910.0,3,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,3,1.001175222,427.917312,26867.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,4,1.0011890669999999,429.522944,26974.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,5,1.001184524,428.847104,26919.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,6,1.001150137,429.105152,26982.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,7,1.0010912170000001,426.323968,26815.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,8,1.0012080939999999,430.043136,27035.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,9,1.001220512,429.2198399999999,26986.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,10,1.00114143,431.21868799999993,27108.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,11,1.00113761,426.360832,26828.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,12,1.0011291129999997,428.96179199999995,26984.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,13,1.001055528,427.044864,26884.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,14,1.001112611,427.01209600000004,26843.0,3,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,15,1.001135154,428.29004800000007,26941.0,3,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,16,1.001121886,427.42988799999995,26887.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,17,1.0011788490000002,428.158976,26919.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,18,1.0012017659999999,427.4176,26865.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,19,1.001235354,425.31225599999993,26730.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,20,1.0010802769999998,427.532288,26840.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,21,1.001048257,428.67507199999994,26920.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,22,1.0010951559999999,430.32985600000006,27028.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,23,1.0010507130000001,427.85587200000003,26863.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,24,1.001072019,429.56800000000004,26955.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,25,1.001182469,429.899776,26999.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,26,1.001024669,426.76224,26858.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,27,1.0010929279999998,425.725952,26650.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,28,1.001004554,413.33555199999995,25228.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,29,1.001004451,413.36832000000004,25230.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,30,1.001023535,413.335552,25228.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,31,1.00101669,413.25363200000004,25222.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,32,1.0010229750000001,413.270016,25225.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,33,1.00097629,413.302784,25226.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,34,1.00097191,413.335552,25228.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,35,1.001189539,413.41747200000003,25233.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,36,1.001187795,413.466624,25236.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,37,1.0012177629999999,413.36832000000004,25230.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,38,1.001181569,413.38470400000006,25231.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,39,1.001222935,413.384704,25231.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,40,1.001230364,413.417472,25233.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,41,1.001270066,413.38470399999994,25231.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,42,1.001170937,413.417472,25233.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,43,1.00122396,413.36832,25230.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,44,1.0011890010000002,413.40108799999996,25232.0,14,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,45,1.001148656,413.384704,25231.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,46,1.001252605,413.43385600000005,25234.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,47,1.001136923,413.38470400000006,25231.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,48,1.001189682,413.36832,25230.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,49,1.001149005,413.466624,25236.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,50,1.0011663579999999,413.270016,25224.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,51,1.0012765950000002,413.45023999999995,25235.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,52,1.001143436,413.351936,25229.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,53,1.0011873169999999,413.46662399999997,25236.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,54,0.901029033,371.98233600000003,22704.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,55,1.001078675,413.351936,25229.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,56,1.001250483,413.41747200000003,25233.0,12,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,57,1.001143082,413.384704,25231.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,58,1.0012024630000003,413.384704,25231.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,59,1.0010952670000002,413.36832,25230.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,60,1.0010854450000002,413.36832000000004,25230.0,13,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az2,61,0.20023745599999998,82.608128,5042.0,12,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,-1,0.200153536,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,0,1.000816657,399.826944,24289.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,1,1.000802228,428.49894400000005,26028.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,2,1.0007999029999999,428.78975999999994,26074.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,3,1.000818697,427.81491200000005,26031.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,4,1.000888541,429.3304319999999,26035.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,5,1.0009045230000002,428.60134400000004,25965.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,6,1.001056198,429.338624,26735.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,7,1.001105274,426.45094399999994,26620.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,8,1.001090458,429.944832,26831.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,9,1.0010069449999999,429.072384,26787.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,10,1.001090722,431.17363199999994,26923.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,11,1.0010586620000002,426.340352,26679.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,12,1.0010076709999998,428.68736,26794.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,13,1.0010515809999998,427.249664,26727.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,14,1.00108309,427.11859200000004,26697.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,15,1.001097053,428.212224,26759.0,2,0,10,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,16,1.0009024,427.032576,26573.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,17,1.0008952720000002,428.20403200000004,26662.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,18,1.0008691090000001,427.17184,26530.0,1,0,34,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,19,1.0009726270000001,425.2794880000001,26257.0,1,0,172,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,20,1.0009641459999998,427.56096,26550.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,21,1.000899341,428.49075200000004,26627.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,22,1.000865515,430.23564799999997,26682.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,23,1.000916771,427.913216,26561.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,24,1.0008515789999999,429.367296,26642.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,25,1.000973208,429.76051199999995,26707.0,2,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,26,1.0010347179999999,426.93427199999996,26702.0,1,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,27,1.0009166440000001,424.890368,26447.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,28,1.0008831100000002,413.28640000000007,25225.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,29,1.000981618,413.270016,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,30,1.0010076129999999,413.31916800000005,25227.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,31,1.0008918690000002,413.270016,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,32,1.000870441,413.25363200000004,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,33,1.000858687,413.2864,25225.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,34,1.000874274,413.22086399999995,25221.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,35,1.000953671,413.28639999999996,25225.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,36,1.000842065,413.171712,25217.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,37,1.000860661,413.25363200000004,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,38,1.000864666,413.25363200000004,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,39,1.000843878,413.23724799999997,25222.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,40,1.0008592920000001,413.253632,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,41,1.000871708,413.25363200000004,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,42,1.000853587,413.253632,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,43,1.0008186669999999,413.270016,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,44,1.0007901629999998,413.1880960000001,25219.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,45,1.000802827,413.237248,25222.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,46,1.001102442,413.499392,25238.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,47,1.001134247,413.38470400000006,25231.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,48,1.0010958490000001,413.35193599999997,25229.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,49,1.00111966,413.36832,25230.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,50,1.001017907,413.3027840000001,25226.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,51,1.0009394710000001,413.319168,25227.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,52,1.001001157,413.25363200000004,25223.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,53,1.000967934,413.351936,25229.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,54,1.000969512,413.302784,25226.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,55,1.000989922,413.270016,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,56,1.000818135,413.12255999999996,25215.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,57,1.0008140739999998,413.22086399999995,25221.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,58,1.0008412660000001,413.27001600000006,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,59,1.0008635989999999,413.25363200000004,25202.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,60,1.000872813,413.270016,25224.0,64,0,0,0,0,0,0,0,0,0,0
02-skip-initialize-60s-r0,use1-az4,61,0.20018082199999998,59.944959999999995,3659.0,64,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,-1,0.300202161,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,0,1.0011208850000002,351.78905599999996,22624.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,1,1.001041833,369.40185599999995,23762.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,2,1.000995614,368.340992,23668.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,3,1.000990453,371.27372800000006,23828.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,4,1.001067041,367.353856,23639.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,5,1.000940868,370.95423999999997,23860.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,6,1.000869783,369.012736,23741.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,7,1.0006612700000002,369.89747199999994,23805.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,8,1.0006740280000002,369.08646400000003,23704.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,9,1.0006605469999998,368.119808,23696.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,10,1.0006663640000002,370.020352,23758.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,11,1.000685672,371.73657600000007,23888.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,12,1.000670115,369.00454399999995,23761.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,13,1.000669296,368.42700799999994,23698.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,14,1.000670375,368.664576,23729.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,15,1.00066948,368.00512000000003,23709.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,16,1.0006767680000002,368.951296,23703.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,17,1.000673033,367.73068799999993,23644.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,18,1.0006689,367.92729599999996,23697.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,19,1.0006715959999999,370.88051200000007,23842.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,20,1.000663012,367.517696,23667.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,21,1.000668361,368.545792,23711.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,22,1.00066617,366.227456,23600.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,23,1.000668061,368.73011199999996,23745.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,24,1.000661359,368.63590400000004,23653.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,25,1.000662256,370.32755199999997,23753.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,26,1.0006466200000002,369.086464,23744.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,27,1.000673507,369.651712,23759.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,28,1.0006622420000002,370.241536,23787.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,29,1.000679044,370.429952,23812.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,30,1.000675117,368.750592,23727.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,31,1.000671955,366.91148799999996,23605.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,32,1.0007575549999999,369.58208,23734.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,33,1.000676219,367.4112,23646.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,34,1.0006699719999999,366.698496,23567.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,35,1.000671978,368.69324800000004,23708.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,36,1.000671503,370.061312,23792.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,37,1.000676265,368.185344,23687.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,38,1.0006663420000002,368.427008,23704.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,39,1.000668541,370.552832,23795.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,40,1.0006722709999998,369.27488,23734.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,41,1.0006705939999998,368.910336,23730.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,42,1.000672612,370.794496,23819.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,43,1.0006731530000001,369.77049600000004,23758.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,44,1.0006737479999999,368.04607999999996,23687.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,45,1.000674643,368.467968,23702.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,46,1.000679518,367.542272,23634.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,47,1.0006766990000002,367.026176,23602.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,48,1.000663237,371.8881280000001,23850.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,49,1.0006830850000001,369.60256,23768.0,3,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,50,1.000663232,368.779264,23731.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,51,1.0006645600000001,367.84128000000004,23649.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,52,1.000667076,368.74240000000003,23686.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,53,1.000666205,368.82022399999994,23721.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,54,1.000663716,368.18944,23680.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,55,1.0006628340000001,370.638848,23835.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,56,1.000673521,371.060736,23800.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,57,1.000670167,368.037888,23716.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,58,1.00067529,368.697344,23704.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az1,59,0.90060765,331.870208,21377.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,-1,0.200136532,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,0,1.0007466040000002,333.303808,21441.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,1,1.000745636,369.25440000000003,23755.0,5,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,2,1.000755322,368.386048,23665.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,3,1.000775504,371.22048000000007,23826.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,4,1.000751782,367.24735999999996,23629.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,5,1.0007439539999998,370.81497600000006,23854.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,6,1.0007307960000003,369.496064,23761.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,7,1.00085508,369.922048,23815.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,8,1.001169331,369.57388799999995,23732.0,3,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,9,1.001223423,367.730688,23665.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,10,1.001234605,370.806784,23808.0,1,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,11,1.001183188,371.99872,23907.0,0,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,12,1.001224525,369.17657599999995,23782.0,2,0,0,0,0,0,0,0,0,0,0
03-below-cliff-90k-r0,use1-az2,13,1.001125047,368.34099199999997,23690.0,2,0,0,0,0,0,0,0,0,0,0
