key,second,records,offered_rps,committed_rps,below_1ms_pct,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_p50_ms,queue_p90_ms,queue_p99_ms,queue_p999_ms,queue_max_ms,prepare_p50_ms,prepare_p90_ms,prepare_p99_ms,prepare_p999_ms,prepare_max_ms,local_p50_ms,local_p90_ms,local_p99_ms,local_p999_ms,local_max_ms,ack0_p50_ms,ack0_p90_ms,ack0_p99_ms,ack0_p999_ms,ack0_max_ms,ack1_p50_ms,ack1_p90_ms,ack1_p99_ms,ack1_p999_ms,ack1_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms,all_durable_p50_ms,all_durable_p90_ms,all_durable_p99_ms,all_durable_p999_ms,all_durable_max_ms
03-below-cliff-90k-r0,46,89737,89737.0,89724.0,100.0,0.6652,0.7126408000000001,0.7538088399999999,0.79700392,0.889451,0.014714,0.04314240000000001,0.05351264,0.05685937599999996,0.071382,0.003465,0.004595,0.009115,0.012922,0.066837,0.025252,0.03451040000000001,0.04865328,0.06725699199999921,0.090192,0.737132,0.816876,0.867962,0.902266,0.964991,0.644994,0.689336,0.73368624,0.872105,1.234589,0.643408,0.686933,0.7266991599999999,0.7716367039999974,0.838386,0.73766,0.817502,0.870588,0.9066453599999973,1.234589
03-below-cliff-90k-r0,47,89603,89603.0,89616.0,100.0,0.665985,0.711828,0.7516173799999999,0.8049363380000005,0.875156,0.015036,0.043366800000000004,0.053666,0.057618174000000015,0.069283,0.003462,0.004577,0.008629739999999947,0.012518,0.015881,0.025333,0.034581,0.0483784799999999,0.066089,0.205843,0.730076,0.8099142,0.860098,0.908431,1.382022,0.646103,0.688176,0.736011,0.866861,0.945122,0.644087,0.686249,0.721743,0.777724,0.841534,0.730825,0.810723,0.862628,0.913046,1.382022
03-below-cliff-90k-r0,48,90623,90623.0,90625.0,100.0,0.662493,0.709106,0.7477166999999999,0.7947926499999988,0.875422,0.014785,0.043039400000000005,0.05361178,0.05743677999999997,0.083861,0.003454,0.004591,0.00886,0.012866,0.033925,0.025199,0.034413800000000015,0.04711775999999995,0.065462,0.090917,0.724231,0.804755,0.8402107799999999,0.872027,0.906796,0.64322,0.6873164,0.73276,0.846675,0.936751,0.640704,0.684711,0.715534,0.765549535999997,0.840447,0.725354,0.8052656,0.841406,0.8765942079999993,0.936751
03-below-cliff-90k-r0,49,90210,90210.0,90209.0,100.0,0.662616,0.7106211,0.7506135500000001,0.7863877399999997,0.882815,0.014788,0.04325820000000001,0.053571,0.05706207399999996,0.086151,0.003454,0.00461,0.008951,0.013486,0.017691,0.025431,0.034679,0.04805082000000001,0.065093,0.094711,0.725883,0.804696,0.838764,0.863412,0.906124,0.643454,0.6883840000000001,0.729564,0.8166839009999994,0.921633,0.640534,0.6855464,0.7212984200000001,0.759503,0.826182,0.726526,0.805021,0.8394148200000001,0.86879,0.921633
03-below-cliff-90k-r0,50,89972,89972.0,89955.0,100.0,0.667509,0.7148666000000001,0.7591788999999999,0.8099404839999981,0.953572,0.014867,0.043271600000000035,0.05359,0.05728198599999983,0.092524,0.003452,0.004587,0.008764929999999891,0.012902,0.041305,0.025174,0.034137,0.046903,0.06581780599999192,0.096806,0.725168,0.805191,0.8407882899999993,0.8863290189999985,0.966803,0.648578,0.692076,0.740572,0.8613955019999918,0.96505,0.645466,0.688833,0.732838,0.789935,0.897068,0.726184,0.805566,0.842185,0.906973,0.966803
03-below-cliff-90k-r0,51,89758,89758.0,89754.0,100.0,0.6651495,0.7107626,0.7492211599999999,0.7946323090000001,0.866375,0.014795,0.0432463,0.053562429999999994,0.05730834600000005,0.074,0.003447,0.004577,0.008998,0.013466,0.025614,0.025089,0.033883,0.047353,0.066845,0.120751,0.723449,0.803667,0.838807,0.873462,1.055666,0.646296,0.6873705999999999,0.7272893099999999,0.85588,0.922566,0.643874,0.685192,0.718409,0.76976,0.83291,0.724069,0.804415,0.840566,0.8819412890000021,1.055666
03-below-cliff-90k-r0,52,89986,89986.0,89981.0,100.0,0.659098,0.707689,0.7460982499999999,0.7831372199999997,0.864055,0.014828,0.043384,0.053636,0.057357059999999994,0.072013,0.003451,0.004595,0.009131,0.01273,0.030732,0.0255005,0.0347,0.048319,0.064597,0.087794,0.721586,0.804205,0.839021,0.871968,0.906853,0.6397555,0.6855795,0.7194,0.784275,0.923401,0.637111,0.683443,0.713402,0.7550308149999994,0.821199,0.721999,0.8043345,0.839459,0.875991,0.923401
03-below-cliff-90k-r0,53,89964,89964.0,89980.0,100.0,0.66277,0.710406,0.75449274,0.8246573609999991,0.893684,0.014866,0.0434327,0.053560369999999996,0.057372406999999966,0.089177,0.003456,0.004575,0.008826,0.01357588799999992,0.019054,0.025135,0.034268,0.047606,0.06691,0.099171,0.725163,0.8046535,0.839151,0.865078,0.9012,0.643406,0.688048,0.7477368099999999,0.88927,1.110002,0.640923,0.6854888,0.723136,0.805429,0.863946,0.726277,0.805597,0.841966,0.893256,1.110002
03-below-cliff-90k-r0,54,89882,89882.0,89863.0,100.0,0.668096,0.713686,0.75818056,0.8170707140000001,0.87084,0.014855,0.043087,0.053389,0.056734119000000006,0.072014,0.003462,0.004591,0.009011,0.013554,0.030696,0.025067,0.033983,0.046925,0.064215,0.097266,0.728384,0.8089347000000002,0.849007,0.890434,0.939738,0.648869,0.690351,0.754439,0.883756,0.941071,0.646115,0.6873338,0.73193471,0.79791,0.84598,0.729655,0.810094,0.855131,0.896872,0.941071
03-below-cliff-90k-r0,55,90401,90401.0,90412.0,100.0,0.669148,0.713404,0.75492,0.8337332000000044,0.970668,0.014657,0.042903,0.053284,0.05741860000000001,0.088246,0.00347,0.004631,0.009241,0.013795400000000227,0.019043,0.025235,0.034365,0.047374,0.067042,0.098207,0.723477,0.80424,0.839607,0.884179,0.996132,0.650694,0.690142,0.749027,0.897581,0.979469,0.647689,0.687406,0.724838,0.8133278000000056,0.920747,0.7249,0.805107,0.843382,0.9052812000000093,0.996132
