input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-avx512,cross/4/unit24/draw4/stride64/spread/update/point,1,3,"[7400.240613433368,7391.314648335346,7392.868852459109]",7392.868852459109,"[7400.278688495244,7391.362242197449,7393.868852461063]",7393.868852461063,"[7.226797474056022,7.218080711264987,7.219598488729599]",7.219598488729599,1024.0,24.0,4.0,24.0,216.0,64.0
crossover-avx512,cross/4/unit24/draw8/stride24/spread/sum/packet,1,3,"[1860.149297268599,1859.150755767486,1858.5766374965444]",1859.150755767486,"[1860.159904536396,1859.1603023057712,1858.5887032607077]",1859.1603023057712,"[1.816552048113866,1.8155769099291854,1.8150162475552192]",1.8155769099291854,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-avx512,cross/4/unit24/draw8/stride24/spread/sum/point,1,3,"[4748.83435166262,4749.954175153101,4744.404616428495]",4748.83435166262,"[4748.861507117846,4757.694161582656,4744.431771900602]",4748.861507117846,"[4.637533546545528,4.63862712417295,4.633207633230952]",4.637533546545528,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-avx512,cross/4/unit24/draw8/stride24/spread/update/packet,1,3,"[8074.581408777113,8071.008083139675,8063.155311779636]",8071.008083139675,"[8074.633949203318,8071.054272511735,8068.837182455925]",8071.054272511735,"[7.8853334070089,7.881843831191088,7.8741751091598]",7.881843831191088,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-avx512,cross/4/unit24/draw8/stride24/spread/update/point,1,3,"[12557.076576577037,12529.166666665515,12574.518918919077]",12557.076576577037,"[12559.140540522938,12529.23963961252,12574.590990990711]",12559.140540522938,"[12.262770094313515,12.235514322915542,12.279803631756911]",12.262770094313515,1024.0,24.0,8.0,24.0,96.0,24.0
crossover-avx512,cross/4/unit24/draw8/stride25/spread/sum/packet,1,3,"[1873.5886666666108,1870.5621333329723,1872.7086666667483]",1872.7086666667483,"[1873.9622666695745,1870.5727999986266,1872.7209333292194]",1872.7209333292194,"[1.8296764322916124,1.8267208333329805,1.8288170572917464]",1.8288170572917464,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-avx512,cross/4/unit24/draw8/stride25/spread/sum/point,1,3,"[4744.894879619834,4742.1586978634,4747.09562563561]",4744.894879619834,"[4745.475076295285,4742.185825694748,4747.1230925685995]",4745.475076295285,"[4.633686405878743,4.631014353382227,4.635835571909776]",4.633686405878743,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-avx512,cross/4/unit24/draw8/stride25/spread/update/packet,1,3,"[8196.023990637712,8187.616149793774,8188.926272672951]",8188.926272672951,"[8197.300175513712,8187.668812153002,8188.98010530937]",8188.98010530937,"[8.00392967835714,7.995718896282983,7.99699831315718]",7.99699831315718,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-avx512,cross/4/unit24/draw8/stride25/spread/update/point,1,3,"[12555.940647480795,12565.076438849608,12545.140287769507]",12555.940647480795,"[12556.003597148656,12587.676258994403,12545.212230218309]",12556.003597148656,"[12.261660788555464,12.270582459814069,12.251113562274911]",12.261660788555464,1024.0,24.0,8.0,24.0,99.0,25.0
crossover-avx512,cross/4/unit24/draw8/stride64/spread/sum/packet,1,3,"[1851.05300727019,1847.68869795108,1848.5439524122658]",1848.5439524122658,"[1851.2935888981585,1847.6994051538477,1849.206345009145]",1849.206345009145,"[1.8076689524122946,1.8043834940928514,1.8052187035276033]",1.8052187035276033,1024.0,24.0,8.0,24.0,216.0,64.0
