suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
capacity,dependent,opaque,selected,scan,5,0,0,1024,1048576,1,1,10723128554898435005,124196584364,640,640,0,640,32,0,13320,64,4096,8557126,8.160711288,8.160711288,16184918,0,396966060952036299,536791839,2384463794920098448,10,10,1442172,1,required_bytes_exact_trace,unestablished,0,0,available,38346344,53477737,123,8578124,8578124,fixed_logical,0
capacity,dependent,opaque,selected,scan,5,1,0,1024,1048576,1,1,12186166145150884479,124196584364,640,640,0,640,32,0,13320,64,4096,8584056,8.186393738,8.186393738,16175006,0,16423297550612187154,536570545,5311371214266427684,10,10,1441144,1,required_bytes_exact_trace,unestablished,0,0,available,38387834,53474004,33,8602123,8602123,fixed_logical,0
capacity,dependent,opaque,selected,scan,5,2,0,1024,1048576,1,1,1662609931548137281,124196584364,640,640,0,640,32,0,13320,64,4096,8581526,8.183980942,8.183980942,16183674,0,18124130541381359191,536707384,6061101884435225082,10,10,1442601,1,required_bytes_exact_trace,unestablished,0,0,available,38373823,53482387,5,8601804,8601804,fixed_logical,0
capacity,independent,opaque,selected,scan,5,0,0,1024,1048576,1,1,16047773564640954524,124196584364,640,640,0,640,32,0,13320,64,4096,6684884,6.375202179,6.375202179,16182189,0,2536368530834903231,536971255,12647349066912223617,10,10,1441494,1,required_bytes_exact_trace,unestablished,0,0,available,29871131,33948099,24,6703972,6703972,fixed_logical,0
capacity,independent,opaque,selected,scan,5,1,0,1024,1048576,1,1,6547916387875995305,124196584364,640,640,0,640,32,0,13320,64,4096,6708545,6.397767067,6.397767067,16180362,0,5596339621991546811,536269420,17736111691341175802,10,10,1441106,1,required_bytes_exact_trace,unestablished,0,0,available,29813984,33946721,19,6715363,6715363,fixed_logical,0
capacity,independent,opaque,selected,scan,5,2,0,1024,1048576,1,1,4924242711286987153,124196584364,640,640,0,640,32,0,13320,64,4096,6686635,6.376872063,6.376872063,16198737,0,7930023764644803916,535851351,7090894975531352993,10,10,1441730,1,required_bytes_exact_trace,unestablished,0,0,available,29855896,33945502,1,6707063,6707063,fixed_logical,0
capacity,get16,opaque,selected,scan,5,0,0,1024,1048576,16,1,10604474752609077526,124196584364,640,640,0,640,32,0,13320,64,4096,5600264,5.340827942,0.3338017464,7932683326286509364,13589345281746558193,2958188795243200084,527867888,3685139399635412849,10,10,1442756,1,required_bytes_exact_trace,unestablished,0,0,available,25023390,38278791,26,5619702,5619702,fixed_logical,0
capacity,get16,opaque,selected,scan,5,1,0,1024,1048576,16,1,4455807286219683008,124196584364,640,640,0,640,32,0,13320,64,4096,5620474,5.3601017,0.3350063562,3727689734448516030,321112411999530484,11434267382186114624,528497168,13175186937165164107,10,10,1442491,1,required_bytes_exact_trace,unestablished,0,0,available,25055280,38277825,3,5640602,5640602,fixed_logical,0
capacity,get16,opaque,selected,scan,5,2,0,1024,1048576,16,1,4164539054881745388,124196584364,640,640,0,640,32,0,13320,64,4096,5602424,5.342887878,0.3339304924,15965711690061712881,16432200677820083289,10031233188605370912,528112368,15123120068108225953,10,10,1441584,1,required_bytes_exact_trace,unestablished,0,0,available,25048513,38272561,1,5620182,5620182,fixed_logical,0
capacity,dependent,opaque,prior,scan,5,0,0,1024,1048576,1,1,10723128554898435005,124196584364,640,640,0,640,32,0,13320,64,4096,8556496,8.160110474,8.160110474,16184918,0,396966060952036299,536791839,2384463794920098448,10,10,1507083,1,required_bytes_exact_trace,unestablished,0,0,available,38059056,51380586,6,8562213,8562213,fixed_logical,0
