case,repetition,cpu_ns,real_ns,logical_values,selected_values,write_records
overwrite-all/local/k1/ikea2,0,78.98155833824285,78.98186604295695,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,1,78.48048887571345,78.48080971455474,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,2,78.36496816003664,78.36527023558979,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,0,94.86538430694146,94.86572800052387,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,1,95.92233436823354,95.93306219696494,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,2,95.88406979275263,95.88441806867681,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,0,413.9537456008047,413.95534262011836,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,1,414.7290884176696,414.73059671442945,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,2,414.0302349195085,414.0318417948876,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,0,44.10495260864957,44.10511213685175,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,1,44.09244225769848,44.092612281149,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,2,44.108762388343585,44.10893241149627,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,0,45.05029849611901,45.263269616398425,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,1,45.03510982323593,45.0378630311522,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,2,45.02013417071386,45.02030865494031,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,0,46.828206892782596,46.828376429677725,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,1,46.89819655327419,46.89837835899839,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,2,46.813683619965694,46.813865425738804,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,0,323.10120847083385,323.10237771190924,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,1,323.6522127093288,323.65338195111985,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,2,323.11220086308305,323.11337779213363,8192.0,8192.0,0.0
