input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:values_per_batch,counter:source_bytes,counter:encoded_bytes,counter:input_page_offset,counter:output_page_offset
scan,scan_grain/k6/predecessor128/encode/8192,1,5,"[171.31356007416127,170.86949007968275,170.41693456136076,170.3166121015966,170.50177993848223]",170.50177993848223,"[171.3135083031899,170.86467044027202,170.41214203990938,170.31178753157292,170.4969627645268]",170.4969627645268,"[0.020912299813740393,0.020858092050742526,0.020802848457197362,0.02079060206318318,0.020813205558896757]",0.020813205558896757,8192.0,8192.0,6144.0,3264.0,3328.0
scan,scan_grain/k6/predecessor256/decode/256,1,5,"[6.197262046898115,6.1969581541977075,6.1968826037134095,6.201781460836937,6.201731271822436]",6.197262046898115,"[6.197082202944665,6.196958421147608,6.196926563595066,6.201599926092446,6.201548491249354]",6.197082202944665,"[0.02420805487069576,0.024206867789834795,0.024206572670755506,0.024225708831394285,0.02422551278055639]",0.02420805487069576,256.0,256.0,192.0,2560.0,2816.0
scan,scan_grain/k6/predecessor256/decode/65536,1,5,"[1489.566934304948,1492.1032561490679,1489.6511026841918,1490.4901595238296,1489.236340910579]",1489.6511026841918,"[1489.524564116569,1492.0609071482684,1489.68436328268,1490.7881490574584,1489.195199458064]",1489.68436328268,"[0.022728987645034,0.022767688845048036,0.02273027195257861,0.02274307494390609,0.02272394319016386]",0.02273027195257861,65536.0,65536.0,49152.0,3520.0,3584.0
scan,scan_grain/k6/predecessor256/decode/8192,1,5,"[183.51383772302455,183.8941174928177,183.52006764817824,183.46481639289664,183.51211243231413]",183.51383772302455,"[183.5141628536944,183.92728607608677,183.51504647542592,183.45961954475237,183.50691296221245]",183.5141628536944,"[0.022401591518923895,0.022448012389259975,0.022402352007834258,0.02239560746983602,0.022401380912147717]",0.022401591518923895,8192.0,8192.0,6144.0,3328.0,1344.0
scan,scan_grain/k6/predecessor256/encode/256,1,5,"[5.235046019493971,5.234971630507862,5.235021721584331,5.2347153436292855,5.234027002528715]",5.234971630507862,"[5.234895073402761,5.234822852536705,5.234867186884264,5.2347377724690345,5.2338771031051055]",5.234822852536705,"[0.020449398513648326,0.020449107931671335,0.020449303599938795,0.020448106811051893,0.020445417978627794]",0.020449107931671335,256.0,256.0,192.0,1792.0,2560.0
scan,scan_grain/k6/predecessor256/encode/65536,1,5,"[1311.2477451292468,1312.1243226011468,1311.63760805569,1311.7774569183898,1311.167151080974]",1311.63760805569,"[1311.2486639541771,1312.3802808986843,1311.6003300301613,1311.7662810110212,1311.1294417661704]",1311.6003300301613,"[0.02000805275160594,0.0200214282623466,0.020014001587763827,0.020016135512060388,0.020006822984023648]",0.020014001587763827,65536.0,65536.0,49152.0,3456.0,3520.0
scan,scan_grain/k6/predecessor256/encode/8192,1,5,"[159.2550001731208,159.11628331044304,159.11836070493658,159.00463720613902,158.7614689487226]",159.11628331044304,"[159.25047837775244,159.1117407409231,159.11859845136988,159.00006462996313,158.7569517701476]",159.1117407409231,"[0.019440307638320414,0.01942337442754432,0.019423628015739332,0.019409745752702517,0.019380062127529612]",0.01942337442754432,8192.0,8192.0,6144.0,3264.0,3328.0
scan,scan_grain/k6/predecessor_tile/decode/256,1,5,"[6.381776272883614,6.387290969838461,6.383095178074162,6.3927082585934185,6.387181007618748]",6.387181007618748,"[6.381582922657952,6.387263845825273,6.382911907707105,6.392825918166871,6.387863689724282]",6.387263845825273,"[0.024928813565951616,0.02495035535093149,0.024933965539352197,0.024971516635130538,0.024949925811010732]",0.024949925811010732,256.0,256.0,192.0,2560.0,2816.0
scan,scan_grain/k6/predecessor_tile/decode/65536,1,5,"[1482.5656181295901,1482.0920852359145,1481.6127600203586,1481.4822213766308,1481.9613986132206]",1481.9613986132206,"[1482.5546465400548,1482.049615258589,1481.5706494148474,1481.439899370987,1481.9186115342693]",1481.9186115342693,"[0.022622156038354338,0.02261493049981559,0.02260761657745908,0.02260562471582994,0.022612936380206616]",0.022612936380206616,65536.0,65536.0,49152.0,3520.0,3584.0
scan,scan_grain/k6/predecessor_tile/decode/8192,1,5,"[184.86613598112018,184.96050556267136,184.85146714794774,184.91092315997508,184.86894907324336]",184.86894907324336,"[184.8663212270234,184.95528162642,184.85262096603614,184.90572304167378,184.8635081351635]",184.8663212270234,"[0.022566666989882835,0.022578186714193278,0.02256487636083346,0.022572134174801646,0.022567010384917402]",0.022567010384917402,8192.0,8192.0,6144.0,3328.0,1344.0
scan,scan_grain/k6/predecessor_tile/encode/256,1,5,"[5.552784861011521,5.55042372719643,5.552170824696073,5.549779000991631,5.550217087239888]",5.55042372719643,"[5.552624732928597,5.550264155664541,5.552421273272046,5.550468012872397,5.55005409688412]",5.550468012872397,"[0.021690565863326253,0.02168134268436105,0.021688167283969037,0.021678824222623554,0.02168053549703081]",0.02168134268436105,256.0,256.0,192.0,1792.0,2560.0
scan,scan_grain/k6/predecessor_tile/encode/65536,1,5,"[1401.507637107118,1401.476968409261,1400.8754409877736,1401.5882777421184,1401.7018120589821]",1401.507637107118,"[1401.4673067671665,1401.436938744908,1400.9423107769321,1401.5480676698003,1401.6978431690516]",1401.4673067671665,"[0.02138530940410031,0.02138484143690889,0.0213756628568691,0.021386539882539652,0.021388272278732023]",0.02138530940410031,65536.0,65536.0,49152.0,3456.0,3520.0
scan,scan_grain/k6/predecessor_tile/encode/8192,1,5,"[170.23560680086516,170.1665038108249,170.24713699432857,170.06260015634342,170.115319034589]",170.1665038108249,"[170.23061364115236,170.16144225111555,170.2473397493888,170.0578561656612,170.11044068773217]",170.16144225111555,"[0.020780713720808735,0.020772278297219834,0.020782121215128,0.02075959474564739,0.020766030155589477]",0.020772278297219834,8192.0,8192.0,6144.0,3264.0,3328.0
scan,scan_grain/k6/region128/decode/256,1,5,"[6.090778871526464,6.090459919110944,6.089493486328345,6.0879936961634,6.089511070495569]",6.089511070495569,"[6.090593541371292,6.0902765911203725,6.089477469074643,6.087811238660753,6.089328090701713]",6.089477469074643,"[0.023792104966900245,0.023790859059027128,0.023787083930970097,0.023781225375638284,0.023787152619123317]",0.023787152619123317,256.0,256.0,192.0,2560.0,2816.0
scan,scan_grain/k6/region128/decode/65536,1,5,"[1433.2939331188015,1434.7406556906665,1434.5141779263113,1433.8262563303897,1433.2267853115202]",1433.8262563303897,"[1433.2882332419424,1434.975232196591,1434.5113689948353,1433.7832202230447,1433.1839337347737]",1433.7832202230447,"[0.021870329790020772,0.021892405024576823,0.02188894924814318,0.02187845239761947,0.021869305195793463]",0.02187845239761947,65536.0,65536.0,49152.0,3520.0,3584.0
scan,scan_grain/k6/region128/decode/8192,1,5,"[173.37082115666826,173.28895884809774,173.05720377780017,173.22994393508077,173.21602428225472]",173.22994393508077,"[173.36554076927578,173.28812602705204,173.0520237303353,173.22469114090504,173.21081915022233]",173.22469114090504,"[0.021163430316976106,0.021153437359386934,0.021125146945532247,0.021146233390512786,0.021144534214142426]",0.021146233390512786,8192.0,8192.0,6144.0,3328.0,1344.0
scan,scan_grain/k6/region128/encode/256,1,5,"[5.378993659403534,5.380010517792315,5.378218785620336,5.3802266578887545,5.378619221684697]",5.378993659403534,"[5.378831362037436,5.379849604958832,5.378057718959491,5.380268039878038,5.378459539534331]",5.378831362037436,"[0.021011693982045054,0.02101566608512623,0.02100866713132944,0.021016510382377947,0.021010231334705847]",0.021011693982045054,256.0,256.0,192.0,1792.0,2560.0
scan,scan_grain/k6/region128/encode/65536,1,5,"[1252.7834122033282,1252.5071162257,1252.9647235964958,1253.2199576969947,1252.7449630744861]",1252.7834122033282,"[1252.9498279202385,1252.4694737238517,1252.9270452434314,1253.227916395711,1252.7359109450301]",1252.9270452434314,"[0.019115957827809577,0.019111741885768124,0.019118724420112546,0.019122618983413615,0.019115371140662935]",0.019115957827809577,65536.0,65536.0,49152.0,3456.0,3520.0
scan,scan_grain/k6/region128/encode/8192,1,5,"[155.4449905107537,154.37055564435863,156.23305499710256,154.59938944634038,156.22212266455617]",155.4449905107537,"[155.44033256293972,154.36589319368818,156.22836102772462,154.59473825226317,156.224335696646]",155.44033256293972,"[0.01897521856820724,0.018844061968305497,0.019071417846325996,0.018871995782023972,0.019070083333075704]",0.01897521856820724,8192.0,8192.0,6144.0,3264.0,3328.0
scan,scan_grain/k6/region256/decode/256,1,5,"[5.721559623491259,5.719645436242676,5.721356230353267,5.721373091112312,5.721772838430027]",5.721373091112312,"[5.721385859451144,5.7194720814355975,5.721182957409081,5.721201618820527,5.721600875069067]",5.721201618820527,"[0.022349842279262726,0.02234236498532295,0.02234904777481745,0.02234911363715747,0.022350675150117294]",0.02234911363715747,256.0,256.0,192.0,2560.0,2816.0
scan,scan_grain/k6/region256/decode/65536,1,5,"[1557.3459749393414,1556.5396274287323,1555.3775121853548,1556.2463777792807,1556.9971734437158]",1556.5396274287323,"[1557.2986579380952,1556.5227348637109,1555.3948721408524,1556.1990830388124,1556.9500122399272]",1556.5227348637109,"[0.023763213728932826,0.023750909842357365,0.023733177370992353,0.02374643520781373,0.023757891440486387]",0.023750909842357365,65536.0,65536.0,49152.0,3520.0,3584.0
scan,scan_grain/k6/region256/decode/8192,1,5,"[154.18913096478136,154.76965358274785,154.09275471531004,154.00663135264702,154.74108025443635]",154.18913096478136,"[154.18736009222667,154.76775859403566,154.09085307756095,154.0139076663987,154.7637314660322]",154.18736009222667,"[0.01882191540097429,0.018892779978362778,0.01881015072208374,0.01879963761628992,0.018889292023246622]",0.01882191540097429,8192.0,8192.0,6144.0,3328.0,1344.0
scan,scan_grain/k6/region256/encode/256,1,5,"[5.3710660503823835,5.370457029777682,5.370212837564444,5.370229280966821,5.370341925958866]",5.370341925958866,"[5.37102271357533,5.370298896507617,5.370051016037847,5.370068842534103,5.370181871727932]",5.370181871727932,"[0.020980726759306186,0.02097834777256907,0.02097739389673611,0.02097745812877664,0.020977898148276823]",0.020977898148276823,256.0,256.0,192.0,1792.0,2560.0
scan,scan_grain/k6/region256/encode/65536,1,5,"[1309.4073291972,1309.539523845113,1309.568526685607,1309.3304866198498,1309.3115749738263]",1309.4073291972,"[1309.3677679801876,1309.5471856785405,1309.5278815974082,1309.3205075510336,1309.2721445643563]",1309.3677679801876,"[0.01997997023311157,0.019981987363359266,0.019982429911584578,0.01997879770843277,0.01997850913961527]",0.01997997023311157,65536.0,65536.0,49152.0,3456.0,3520.0
scan,scan_grain/k6/region256/encode/8192,1,5,"[159.24598315531603,159.28436837003568,159.4441322518161,159.50733868607432,159.13792843294547]",159.28436837003568,"[159.2412050074417,159.279619942943,159.47239190828057,159.50264512751278,159.13318229214548]",159.279619942943,"[0.019439206928139163,0.01944389262329537,0.01946339505027052,0.019471110679452428,0.01942601665441229]",0.01944389262329537,8192.0,8192.0,6144.0,3264.0,3328.0
scan,scan_grain/k6/region512/decode/256,1,5,"[5.736408184453184,5.742481800507379,5.740524805766639,5.73934704417898,5.7399398264775074]",5.7399398264775074,"[5.736233889855133,5.742301181389495,5.740663124380088,5.739167574967851,5.739766353243093]",5.739766353243093,"[0.022407844470520247,0.022431569533231947,0.022423925022525933,0.02241932439132414,0.022421639947177763]",0.022421639947177763,256.0,256.0,192.0,2560.0,2816.0
scan,scan_grain/k6/region512/decode/65536,1,5,"[1530.7719375606298,1483.5528926713084,1530.483993297455,1537.385593967727,1528.626488226453]",1530.483993297455,"[1530.726430904069,1483.5066363889498,1530.4381559245774,1537.3784725309904,1528.5798791762945]",1530.4381559245774,"[0.023357726098032074,0.022637220652333197,0.02335333241725853,0.023458642486079817,0.023324989139197585]",0.02335333241725853,65536.0,65536.0,49152.0,3520.0,3584.0
scan,scan_grain/k6/region512/decode/8192,1,5,"[153.00593930892254,152.81493087195145,153.22153753368397,153.15768449989042,153.061053823069]",153.061053823069,"[153.00732908098533,152.8367542270083,153.21693555288235,153.15658317116447,153.05637099055488]",153.05637099055488,"[0.018677482825796208,0.01865416636620501,0.018703800968467285,0.01869600640867803,0.01868421067176135]",0.01868421067176135,8192.0,8192.0,6144.0,3328.0,1344.0
scan,scan_grain/k6/region512/encode/256,1,5,"[5.332496436339985,5.332212306689263,5.333592441432742,5.3322654328954355,5.332405854248105]",5.332405854248105,"[5.332335758221386,5.332051093507713,5.333432298412123,5.332105672063647,5.332246704944298]",5.332246704944298,"[0.020830064204453068,0.02082895432300493,0.020834345474346646,0.02082916184724779,0.02082971036815666]",0.02082971036815666,256.0,256.0,192.0,1792.0,2560.0
scan,scan_grain/k6/region512/encode/65536,1,5,"[1259.055245836772,1258.8061719958475,1258.8953530195095,1258.9199187137833,1258.629068805522]",1258.8953530195095,"[1259.048070353946,1258.7680286288485,1258.8575693276177,1258.881847284093,1258.618332553533]",1258.8575693276177,"[0.01921165841425738,0.019207857849057736,0.01920921864348617,0.019209593486233266,0.019205155468834258]",0.01920921864348617,65536.0,65536.0,49152.0,3456.0,3520.0
scan,scan_grain/k6/region512/encode/8192,1,5,"[154.2224932851418,154.26546396854985,154.0673443484133,154.17478865524495,154.2232170158058]",154.2224932851418,"[154.25236202372622,154.26084001140805,154.06268959450847,154.1748634478828,154.2185622615649]",154.2185622615649,"[0.018825987949846412,0.018831233394598367,0.01880704887065592,0.018820164630767206,0.018826076295874728]",0.018825987949846412,8192.0,8192.0,6144.0,3264.0,3328.0
