az_src,az_dst,n,p50_us,p50_lo_us,p50_hi_us,p90_us,p90_lo_us,p90_hi_us,p99_us,p99_lo_us,p99_hi_us,min_us,max_us,p50_clock_only_lo_us,p50_clock_only_hi_us,block_p50_min_us,block_p50_max_us
3,2,15680,313.5223241895195,0.0,706.8230528064064,429.9252938931675,0.0,855.6168832343643,438.3495070230647,18.875910279973752,892.0835918148789,297.764699229558,584.0150906342552,-201.49190052065626,944.9468941006802,302.6613717768183,435.45104059657524
3,3,7840,38.554959758840965,0.0,67.82744094464465,46.954634930232565,0.0,73.13785973359359,52.50448553793955,0.0,93.22933697867867,14.901226885493845,252.58946229169914,-897.5999573630919,965.031834311621,18.918860140550883,47.36762921439018
3,4,15680,334.57915500968323,0.0,672.1990939621621,353.38318808204616,0.0,711.6988001966766,357.87405035124675,0.0,746.0608390438458,306.0107753742933,406.33610195402775,-133.92422740352595,798.1070897902152,309.0103471345385,354.58739378842336
3,5,15680,231.34131708855972,0.0,471.51004890520517,243.74278747466448,0.0,478.5149766193694,248.9117878122586,0.0,483.8633525256346,217.24277625009046,2300.3535255065563,-222.31794761944758,679.4834043002754,220.2682070899345,246.139833587821
3,6,15680,191.71535293582593,0.0,397.59815069169167,223.85588586842655,0.0,438.1052972442142,234.15933137135085,0.0,467.4366875715435,153.6990410564458,265.4413503102534,-299.81099987653295,667.8244857783192,157.8011763373795,231.9837218223647
4,1,15680,181.94741634788312,123.7739286891892,244.13234044914918,200.7836718855972,145.17260791957955,264.10007303227223,212.08873844880677,158.16069343130218,276.16790718507883,163.5764593770169,256.1381844718096,123.7739286891892,244.13234044914918,169.01797652949648,199.89562135775265
4,2,15680,162.34850151832262,34.90677827182203,318.26229086296297,216.7686242474557,156.00750970230234,396.94929550967873,257.622241182089,203.80365386332437,433.74306727437386,100.34784772137553,282.5571087845636,34.90677827182203,323.50992802376436,107.89172862090729,255.61905565481203
4,3,15680,341.6153494917766,0.0,672.1789327187187,371.4295178965916,0.0,711.9181045110411,392.15247737522094,13.520545610776496,747.0372890283332,315.40673585093054,578.7180790033502,-117.2065044149028,813.6030562980384,319.2421105149406,389.73091141398845
4,4,7840,106.45794172031717,48.50816542267264,169.91959560590595,150.03851416132545,84.4791556394295,204.60808628223214,154.41487303752564,101.29224757773572,222.25817481335335,93.83998782681577,263.3725026140858,48.50816542267264,169.91959560590595,97.19125088984975,151.36847806898214
4,5,15680,177.4258783314272,114.17933959349367,235.31286331981985,323.8925527763167,256.86763086985985,381.39305489627634,329.0255349512876,273.6006155144034,396.7646227065005,134.24316576425383,3691.3038547121755,114.17933959349367,235.31286331981985,138.7650733650292,325.60952843587086
4,6,15680,390.8499813885634,335.50762888953943,455.10989020420413,447.43868401648393,381.4337100797197,504.3198119580379,454.2513216113916,399.5550013486236,524.0310399353854,350.9795728631805,530.9961175679146,335.50762888953943,455.10989020420413,356.25102227414254,451.260683916248
5,1,15680,117.4127751789496,56.86893725430427,178.36888202672685,121.20709408783098,67.66249810547549,187.76058923648648,126.65253585255762,75.46696868279174,195.31234674492384,111.21830490675524,156.17500882557292,56.86893725430427,178.36888202672685,113.98408680834031,121.69675136615382
5,2,15680,173.13409543953898,49.96207589484492,290.9501853645598,201.6135967750844,88.51040144703705,411.32515188480386,228.5342520840539,101.42194161977386,449.5864995932719,124.66592183320142,268.38076922631694,49.96207589484492,290.9501853645598,129.969913446183,218.38123271900082
5,3,15680,239.8857213409902,0.0,471.51004890520517,245.6381006904474,0.0,478.5149766193694,249.45311316658356,0.0,483.8633525256346,229.6353173716962,289.90806611877775,-209.24670270817683,692.5919600544404,232.29532257984002,246.07872490178397
5,4,15680,143.9765921890409,85.59866951086093,207.2069683508508,276.8996489707733,213.56127796888887,336.6703829103905,322.4881246342038,267.48559775177375,389.9543560219269,124.36120404746418,3540.3282560299913,85.59866951086093,207.2069683508508,128.06481353426105,320.87215605612334
5,5,7840,20.462434957259166,0.0,41.49013045695696,24.536317219782745,0.0,45.0816117887988,28.36489779064108,0.0,50.465330102302296,12.277093120515579,116.10588950010418,-39.2305154009509,80.71422308138138,18.22012842974503,24.24870289660152
5,6,15680,323.84090821956636,264.6457465142142,385.6056822911912,388.17420539846046,328.72660031924926,450.94146599040033,392.00518633302767,340.9231451276616,460.20810820747846,308.566996136369,441.75959582591014,264.6457465142142,385.6056822911912,313.2083268533111,388.85293964024237
6,1,15680,257.3827636172115,195.90205996696713,316.85232723283286,471.6841644909805,408.8736356217918,530.9322788035436,483.0146528099151,430.315171221123,549.9069656045625,232.1639985041984,516.1189339834865,195.90205996696713,316.85232723283286,235.8902950033908,480.1578824916155
6,2,15680,410.22030970503056,258.2691463972975,541.2337141529526,456.09973167939063,362.26498636856843,656.1099235605511,497.5226123346267,441.6730128567503,707.2276683926877,295.66541140019194,530.4278138123667,258.2691463972975,541.2337141529526,301.8323857355195,494.5047953381111
6,3,15680,196.3831680975858,0.0,397.59815069169167,231.5746258053172,0.0,438.1052972442142,243.3891279360183,0.0,467.4366875715435,164.3612100685506,2792.581862115564,-287.99471969551746,678.7341494727036,167.64839600838155,240.42442865437658
6,4,15680,397.8372447967264,334.94642775830835,456.6900908939939,443.4399152650212,384.49362006845837,505.1520957972373,456.3089379364587,403.6904962583873,526.4006038461962,350.5023416805003,477.13610462587656,334.94642775830835,456.6900908939939,354.0799946648244,453.70165301158914
6,5,15680,321.3723052540426,263.8254200255256,384.58179821331333,386.84225893962275,329.30615291821823,450.79073907536537,390.94503487530136,339.36210538037636,458.9471918791782,309.22916728253,441.5165620013301,263.8254200255256,384.58179821331333,312.3684509891227,386.6532782555178
6,6,7840,67.53550804642617,5.928867009459479,129.0403846617117,71.55792281831228,17.826643334324352,136.0897821506106,76.38029078781683,25.98661201362657,141.6582587871872,60.34590827342698,96.03491063008504,5.928867009459479,129.18368900025033,62.89209346533945,70.2428037537738
