condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.79364,1.80382,1.80382
isolated,mlp,base,16384,1,0,0,0,1,3,1.78949,1.79368,1.79368
isolated,mlp,base,16384,2,0,0,0,0,3,0.894744,0.895652,0.895652
isolated,mlp,base,16384,2,0,0,0,1,3,0.894682,0.894932,0.894932
isolated,mlp,base,16384,4,0,0,0,0,3,0.447346,0.447769,0.447769
isolated,mlp,base,16384,4,0,0,0,1,3,0.447353,0.447367,0.447367
isolated,mlp,base,16384,8,0,0,0,0,3,0.344963,0.395149,0.395149
isolated,mlp,base,16384,8,0,0,0,1,3,0.400644,0.421876,0.421876
isolated,mlp,base,16384,12,0,0,0,0,3,0.274397,0.28273,0.28273
isolated,mlp,base,16384,12,0,0,0,1,3,0.275957,0.289311,0.289311
isolated,mlp,base,16384,16,0,0,0,0,3,0.254892,0.256351,0.256351
isolated,mlp,base,16384,16,0,0,0,1,3,0.256419,0.256668,0.256668
isolated,mlp,base,16384,24,0,0,0,0,3,0.251567,0.254723,0.254723
isolated,mlp,base,16384,24,0,0,0,1,3,0.251816,0.254791,0.254791
isolated,mlp,base,16384,32,0,0,0,0,3,0.292829,0.293929,0.293929
isolated,mlp,base,16384,32,0,0,0,1,3,0.287902,0.290486,0.290486
isolated,mlp,base,16384,48,0,0,0,0,3,0.417525,0.417647,0.417647
isolated,mlp,base,16384,48,0,0,0,1,3,0.417543,0.418054,0.418054
isolated,mlp,base,16384,64,0,0,0,0,3,0.497689,0.498069,0.498069
isolated,mlp,base,16384,64,0,0,0,1,3,0.497671,0.49809,0.49809
isolated,mlp,base,524288,1,0,0,0,0,3,5.01361,5.12301,5.12301
isolated,mlp,base,524288,1,0,0,0,1,3,5.01433,5.02136,5.02136
isolated,mlp,base,524288,2,0,0,0,0,3,2.56173,2.56264,2.56264
isolated,mlp,base,524288,2,0,0,0,1,3,2.56069,2.56183,2.56183
isolated,mlp,base,524288,4,0,0,0,0,3,1.37586,1.3762,1.3762
isolated,mlp,base,524288,4,0,0,0,1,3,1.376,1.37635,1.37635
isolated,mlp,base,524288,8,0,0,0,0,3,0.818386,0.818753,0.818753
isolated,mlp,base,524288,8,0,0,0,1,3,0.818466,0.818998,0.818998
isolated,mlp,base,524288,12,0,0,0,0,3,0.668663,0.668853,0.668853
isolated,mlp,base,524288,12,0,0,0,1,3,0.668536,0.6694,0.6694
isolated,mlp,base,524288,16,0,0,0,0,3,0.641183,0.64379,0.64379
isolated,mlp,base,524288,16,0,0,0,1,3,0.640114,0.642302,0.642302
isolated,mlp,base,524288,24,0,0,0,0,3,0.638664,0.639545,0.639545
isolated,mlp,base,524288,24,0,0,0,1,3,0.639138,0.639799,0.639799
isolated,mlp,base,524288,32,0,0,0,0,3,0.653469,0.653597,0.653597
isolated,mlp,base,524288,32,0,0,0,1,3,0.651679,0.652709,0.652709
isolated,mlp,base,524288,48,0,0,0,0,3,0.692257,0.693093,0.693093
isolated,mlp,base,524288,48,0,0,0,1,3,0.693574,0.695612,0.695612
isolated,mlp,base,524288,64,0,0,0,0,3,0.726731,0.727481,0.727481
isolated,mlp,base,524288,64,0,0,0,1,3,0.72581,0.726386,0.726386
isolated,mlp,base,8388608,1,0,0,0,0,3,95.1313,115.067,115.067
isolated,mlp,base,8388608,1,0,0,0,1,3,118.585,119.186,119.186
isolated,mlp,base,8388608,2,0,0,0,0,3,48.7422,53.8867,53.8867
isolated,mlp,base,8388608,2,0,0,0,1,3,50.6894,52.5938,52.5938
isolated,mlp,base,8388608,4,0,0,0,0,3,26.4409,27.4269,27.4269
isolated,mlp,base,8388608,4,0,0,0,1,3,26.5306,27.6127,27.6127
isolated,mlp,base,8388608,8,0,0,0,0,3,13.2589,13.4416,13.4416
isolated,mlp,base,8388608,8,0,0,0,1,3,13.2229,13.3281,13.3281
isolated,mlp,base,8388608,12,0,0,0,0,3,8.51257,8.73675,8.73675
