case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
bulk/calico/local/k6/h0/u8/decode,0.005100157588870185,0.005092845666674907,0.9985663340655914,0.005073462872826531,0.005116959115555874,0.005075592279597407,0.005101366861413113,False,False,True,"[0.005094358044382216, 0.0050932797729844196, 0.005105957133358155, 0.005092411560365394]"
bulk/calico/local/k6/h0/u8/encode,0.007188011186971613,0.007189185468541042,1.000163366686401,0.007161682214977309,0.007228786603292111,0.0071762226938545046,0.007209994177743384,False,False,False,"[0.007198414642151125, 0.007176973012600965, 0.0071752460578815265, 0.0072059725649466656]"
bulk/predecessor/local/k6/h0/u8/decode,0.004147925064194387,0.004185220919387997,1.0089914486439386,0.004132734057554602,0.004160809252309642,0.00409278684908842,0.004273883619347828,False,False,False,"[0.004158492096123897, 0.004093791765139686, 0.004139624328093089, 0.004263039237588844]"
bulk/predecessor/local/k6/h0/u8/encode,0.007107782482550015,0.007089963274797892,0.9974930004124536,0.0070666638869778505,0.007143865039633871,0.007066240214630883,0.0071643279046104255,False,False,False,"[0.007132944356396923, 0.007074616967585032, 0.007082308798127707, 0.007133151901518708]"
bulk/series/avx2/local/k23/h16/u32/decode,0.07718924828489018,0.07779973978786223,1.0079090225198053,0.07627611681816737,0.07813081136660306,0.07623351530912278,0.07797335559933889,False,False,True,"[0.07628270892756792, 0.0765026096441923, 0.07791157686413581, 0.07796316350393168]"
bulk/series/avx2/local/k23/h16/u32/encode,0.10370548284121295,0.10287416728818885,0.9919838804058513,0.10334867804001673,0.10401398886268685,0.10266117701062592,0.10332707968865912,True,False,True,"[0.10394066390563206, 0.10283976444874053, 0.10346942888716293, 0.10303011201185391]"
bulk/series/avx2/local/k6/h0/u8/decode,0.010537746734382007,0.010604504140400654,1.006335074062924,0.010490866962062377,0.010580012947769637,0.010580009312902032,0.010664775131849947,False,False,True,"[0.010539920190859284, 0.010591051553912973, 0.01052597617429894, 0.010608419850074524]"
bulk/series/avx2/local/k6/h0/u8/encode,0.02724454854352021,0.027433334085644155,1.0069292960322827,0.02709524859040836,0.027350539003434586,0.02717539390655013,0.0276595953145936,False,False,True,"[0.027097217080875126, 0.027307636582728813, 0.027350081794153387, 0.02762092581937759]"
bulk/series/avx2/local/k64/h0/u64/decode,0.07894735708651374,0.0813448932797052,1.0303687961404984,0.0788462473482671,0.07898727628893783,0.08054150156660671,0.08208734530630757,False,True,True,"[0.07885801257409739, 0.08198094657960865, 0.07896443605900529, 0.08133672800215562]"
bulk/series/avx2/local/k64/h0/u64/encode,0.07751056251468724,0.07721589443478219,0.9961983493559446,0.07742250867515223,0.0777845116871439,0.07665782368461446,0.0777550648897492,False,False,False,"[0.07746684295507428, 0.07681391727842742, 0.07755659331885414, 0.07768948650188039]"
bulk/series/avx512/local/k23/h16/u32/decode,0.08017739586723707,0.08007815059527491,0.9987621789048063,0.07925743573510632,0.08095737636039563,0.07890100662327569,0.08137408921527912,False,False,False,"[0.07933307053099319, 0.07904944765012702, 0.08091231024616007, 0.08135914376426036]"
bulk/series/avx512/local/k23/h16/u32/encode,0.06180989323548537,0.06155532781174698,0.9958814776985856,0.06167753217867293,0.062152990721922576,0.06137602481659863,0.06200861691435936,False,False,True,"[0.0616834700939026, 0.06155733495782789, 0.06192492607544553, 0.061553320665666066]"
bulk/series/avx512/local/k6/h0/u8/decode,0.005212260527080953,0.0052157108417765375,1.000661961288707,0.005206169307088746,0.005235323718307355,0.0051987338850867015,0.005227421932414283,False,False,False,"[0.005235199528849717, 0.005216367455763287, 0.005208185976417276, 0.0052050545295143965]"
bulk/series/avx512/local/k6/h0/u8/encode,0.00845322728709992,0.008558183343779552,1.0124160930630366,0.008430705180550046,0.00847622435134885,0.008414689854835447,0.008741999385233522,False,False,False,"[0.008466094683757508, 0.008708589115518148, 0.00843105863141084, 0.008428663812495678]"
