case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u32/headgapped/mixed,8.823834362097148,6.905416838989918,0.782586861404855,8.814948722310564,8.865000471596378,6.896958538365088,6.9572977906377655,True,False,True,"[8.820276498666056, 6.902748764541014, 8.827392225528243, 6.912168451053822]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n16,12.806051513789793,8.655991849012526,0.6759298008204632,12.74424395043303,12.878897951255002,8.621744517081419,8.6738361829578,True,False,True,"[12.865541274883928, 8.638501975366413, 12.772488064236095, 8.660376294231977]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n17,13.34913596712645,8.67334795057876,0.6497310366706673,13.275666221258568,13.424551558015626,8.636631921528508,8.716989940615667,True,False,True,"[13.406936756867566, 8.641119365430335, 13.291521909035879, 8.698970760545356]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/mixed,9.155942810237393,7.023639564682091,0.7671126513403793,9.10976029415843,9.186600911239799,7.005091782982674,7.037760807213563,True,False,True,"[9.178871239300035, 7.016673116269565, 9.122804170018286, 7.028189233366129]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n16,12.813930952499497,8.716065154424037,0.6802022881763595,12.744357059002693,12.950709900420485,8.617341429780147,8.78036996031853,True,False,True,"[12.874784277552996, 8.67184609973505, 12.806019259863238, 8.756171663840167]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n17,13.316241739156737,8.685828610515543,0.6522732750468663,13.238745349552238,13.421745525144967,8.645996068130499,8.744385854451934,True,False,True,"[13.396237065270698, 8.69813543817156, 13.24631429968544, 8.651090241159068]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/mixed,9.46129557499297,7.188172802712005,0.7597450841416448,9.418644555490117,9.52604384897128,7.156625889582604,7.292163588079183,True,False,True,"[9.418894138919182, 7.164690119629773, 9.52046000874123, 7.209793614788314]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n16,13.835299945663227,9.125569604498141,0.6595859605746108,13.725503747910558,13.962082687160043,9.056570420306556,9.163014375279241,True,False,True,"[13.832592225739296, 9.092942102645743, 13.838007665587158, 9.148278884955896]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n17,14.509306028379772,9.135615762424264,0.6296383675797637,14.375159886912563,14.59493160835488,9.12257608280032,9.156290626738034,True,False,True,"[14.41176472606501, 9.13243295501946, 14.55978966185145, 9.136915727717613]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/mixed,9.722337434093685,7.30865601795592,0.7517385677570069,9.669232732926135,9.773526638092886,7.276720267801458,7.340583890785993,True,False,True,"[9.757868356768299, 7.283750543066527, 9.671339371136284, 7.327852104791802]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,13.796701384535513,9.12886458684477,0.6616700856537461,13.667235530613944,13.91298316757751,9.08277363985133,9.13965828308636,True,False,True,"[13.886837241569289, 9.130749394892113, 13.692940415863985, 9.126979778797425]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n17,14.4412342718343,9.123929502959065,0.6317970701960062,14.366959828840427,14.531700001662788,9.103224162684489,9.156840839375327,True,False,True,"[14.515309063497735, 9.150128973786929, 14.375529070910574, 9.111000639252165]"
runtime/authored/avx2/local/k7/h0/u32/dense/mixed,6.708699944657428,6.105579867541225,0.9100988146598349,6.686286940283277,6.749109470858895,6.091082798114047,6.116505836244251,True,False,True,"[6.7338594389059425, 6.097050647831896, 6.691870395220205, 6.110724171788022]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n16,9.427654549166904,7.670109357515682,0.8135755629902104,9.394664879549246,9.437447295018162,7.635599891778678,7.740592590862375,True,False,True,"[9.428205679164506, 7.673870239428731, 9.406484020151787, 7.666348475602633]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n17,9.866193086900253,7.653847762142449,0.7757650488621366,9.799760835154464,9.896167389152216,7.6049803543394665,7.691961045422616,True,False,True,"[9.889524865752696, 7.670542978810585, 9.8338470879236, 7.628944325823602]"
runtime/authored/avx2/local/k7/h0/u64/dense/mixed,7.315644769103498,6.202649411427724,0.8478609346401921,7.2725154223303115,7.390606968191201,6.191723480368971,6.218314327928489,True,False,True,"[7.3393864773338455, 6.202783083017967, 7.274350034148445, 6.202515739837481]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n16,10.424938363649987,7.895588817361382,0.7573751078367981,10.395710636062653,10.450124803021133,7.8685874984936195,7.903075477524709,True,False,True,"[10.43585701722272, 7.896158901241265, 10.414019710077255, 7.895018733481499]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n17,11.033806709736805,7.902940741508125,0.7162478870084029,10.954391347730773,11.086952209472644,7.840916873060401,7.94080198883982,True,False,True,"[11.077241042564651, 7.89501357259537, 10.983241745598747, 7.923878946347583]"
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed,5.7590840397367025,6.580673160357335,1.142659685976417,5.736845199037594,5.792654336176696,6.531851695445476,6.628347494558923,False,True,True,"[5.7529821408237005, 6.541680117617636, 5.779542869641263, 6.6154795881866875]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16,2.804186998399582,2.4258948434031504,0.8650973864395163,2.7868571784170793,2.808706558236601,2.4210537767611786,2.4474243982890496,True,False,True,"[2.8032986421892248, 2.424399234027124, 2.8056459727989114, 2.4273904527791763]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n16,7.07797962176374,8.54547763022246,1.2073328953853415,7.057265045090451,7.123812033359391,8.483761293814155,8.579718501662104,False,True,True,"[7.079160430150991, 8.577373899522172, 7.059462257726665, 8.533573779231066]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n17,7.69716442949729,8.552045526688046,1.1110644192443981,7.674644040460019,7.704742826528652,8.500093645768182,8.57268869339518,False,True,True,"[7.696798918437696, 8.554051470875963, 7.697529940556883, 8.542077079424663]"
runtime/authored/avx2/striped/k12/h0/u64/dense/mixed,6.101021010392018,6.884851214719741,1.1284752507805833,6.079554219335254,6.13896454018573,6.845189093311007,6.899269747578431,False,True,True,"[6.111536084790838, 6.875552545389199, 6.088879623127382, 6.886094605443274]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o16-n16,3.3039492514386404,2.5770703249254097,0.7799969457167887,3.2962068443942516,3.325582987732744,2.5539187549038833,2.588640243052798,True,False,True,"[3.30414955800154, 2.586481930289033, 3.303748944875741, 2.5711720895449433]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n16,7.242435822780368,9.011542088115661,1.2442695121675422,7.224404675040761,7.283297691164073,8.995718872023392,9.018675153302535,False,True,True,"[7.2811328107663815, 9.013901635456204, 7.229691079452881, 9.009663223168827]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o17-n17,8.11769740498793,9.005504037507588,1.1093668054162926,8.081551084900953,8.151059431484352,8.985777078879574,9.014869013770964,False,True,True,"[8.1355346017153, 9.012483086119525, 8.08704149093021, 8.999017816765353]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/mixed,7.257713673494783,7.170324872506329,0.9879591831643072,7.18417412760874,7.289551820146368,7.133150537590441,7.2072922382571605,False,False,True,"[7.28088552055629, 7.19840560524578, 7.24942593269736, 7.152962435423691]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o16-n16,3.3515450653380396,2.9856514876259244,0.890828387928834,3.3452242309025215,3.3570972198073163,2.969359769958205,2.9941900923599265,True,False,True,"[3.356606281706438, 2.9902559614036877, 3.3485341627846728, 2.9799177265184498]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n16,9.15446507951792,9.219655360850991,1.0071211458852936,9.072500384529313,9.16760888356013,9.18525991678755,9.304768578088092,False,True,True,"[9.158258237717543, 9.22661545343966, 9.150671921318295, 9.204508023059589]"
runtime/authored/avx2/striped/k28/h16/u32/independentlygapped/o17-n17,9.989157198546433,9.232194708300533,0.9242215859456041,9.94116201984782,10.029609165217286,9.212091165017075,9.249512240330017,True,False,True,"[9.997701448645246, 9.235417061969411, 9.98061294844762, 9.228989985168282]"
runtime/authored/avx2/striped/k28/h16/u64/independentlygapped/mixed,7.591956140844577,7.609072096894355,1.002254485633511,7.5795484089018705,7.618242428906685,7.557823539205358,7.611070875318541,False,False,False,"[7.607991721748388, 7.6097305073686385, 7.581915160207435, 7.56817252287462]"
