key,second,records,offered_rps,committed_rps,below_1ms_pct,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_p50_ms,queue_p90_ms,queue_p99_ms,queue_p999_ms,queue_max_ms,prepare_p50_ms,prepare_p90_ms,prepare_p99_ms,prepare_p999_ms,prepare_max_ms,local_p50_ms,local_p90_ms,local_p99_ms,local_p999_ms,local_max_ms,ack0_p50_ms,ack0_p90_ms,ack0_p99_ms,ack0_p999_ms,ack0_max_ms,ack1_p50_ms,ack1_p90_ms,ack1_p99_ms,ack1_p999_ms,ack1_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms,all_durable_p50_ms,all_durable_p90_ms,all_durable_p99_ms,all_durable_p999_ms,all_durable_max_ms
00-local-90000-b4,10,90359,90359.0,90360.0,100.0,0.035263,0.0634922,0.07301284,0.09429569200000018,0.515165,0.01412,0.0424484,0.05258,0.05318777800000006,0.425601,0.003256,0.003449,0.004436839999999997,0.009024,0.010503,0.017092,0.018968199999999998,0.031281,0.0543470920000016,0.107165,0.017092,0.018968199999999998,0.031281,0.0543470920000016,0.107165,0.017092,0.018968199999999998,0.031281,0.0543470920000016,0.107165,0.017164,0.019041,0.03136,0.05442288200000157,0.107245,0.017092,0.018968199999999998,0.031281,0.0543470920000016,0.107165
00-local-90000-b4,11,90748,90748.0,90745.0,100.0,0.034847,0.062973,0.072597,0.085668759,0.173072,0.013981,0.04221060000000001,0.05256053,0.053018252999999994,0.111993,0.003213,0.003388300000000003,0.004356,0.008636,0.010725,0.0169645,0.0186053,0.029291,0.051986,0.111468,0.0169645,0.0186053,0.029291,0.051986,0.111468,0.0169645,0.0186053,0.029291,0.051986,0.111468,0.017035,0.018678300000000002,0.029363179999999992,0.05206,0.111539,0.0169645,0.0186053,0.029291,0.051986,0.111468
00-local-90000-b4,12,90058,90058.0,90061.0,100.0,0.035196,0.06366690000000001,0.07338542999999999,0.09833090099999993,0.407235,0.0140285,0.04256320000000001,0.052594,0.053930921999999965,0.310851,0.003232,0.003439,0.00447,0.009477,0.012821,0.017063,0.019332,0.031056,0.062234,0.365392,0.017063,0.019332,0.031056,0.062234,0.365392,0.017063,0.019332,0.031056,0.062234,0.365392,0.017134,0.019405,0.031136,0.062303,0.365469,0.017063,0.019332,0.031056,0.062234,0.365392
00-local-90000-b4,13,89758,89758.0,89756.0,100.0,0.0366505,0.06501130000000001,0.07540643,0.08953118800000026,0.14619,0.014187,0.042680600000000006,0.052592429999999996,0.053225804000000064,0.086702,0.003335,0.003549,0.005197,0.010177,0.012741,0.017888,0.021944,0.034071,0.057946,0.076973,0.017888,0.021944,0.034071,0.057946,0.076973,0.017888,0.021944,0.034071,0.057946,0.076973,0.0179605,0.022018,0.034141,0.058021,0.077056,0.017888,0.021944,0.034071,0.057946,0.076973
00-local-90000-b4,14,90100,90100.0,90103.0,100.0,0.0363985,0.0648751,0.07509014999999993,0.08973831999999937,0.176957,0.014042,0.042508,0.052575,0.053009901,0.133188,0.003275,0.003478,0.004561009999999995,0.008875,0.02049,0.017898,0.021767,0.033572,0.055409,0.141398,0.017898,0.021767,0.033572,0.055409,0.141398,0.017898,0.021767,0.033572,0.055409,0.141398,0.017969,0.021841,0.03364,0.055491,0.141476,0.017898,0.021767,0.033572,0.055409,0.141398
00-local-90000-b4,15,89704,89704.0,89702.0,100.0,0.035793,0.064186,0.07442194,0.08872289100000001,0.214977,0.014053,0.04256109999999999,0.052563,0.05307656400000007,0.082199,0.00322,0.003428,0.005335,0.00921,0.010927,0.0173925,0.020951,0.030162,0.051817,0.201121,0.0173925,0.020951,0.030162,0.051817,0.201121,0.0173925,0.020951,0.030162,0.051817,0.201121,0.017465,0.021024,0.030245,0.051888,0.201204,0.0173925,0.020951,0.030162,0.051817,0.201121
00-local-90000-b4,16,90039,90039.0,90039.0,100.0,0.036226,0.0646152,0.07491961999999999,0.09517843599999987,0.157299,0.014152,0.04263179999999999,0.052566,0.053050924,0.10832,0.003232,0.003451,0.004635,0.009317657999999996,0.06162,0.017618,0.021314399999999994,0.034029199999999954,0.057556,0.113519,0.017618,0.021314399999999994,0.034029199999999954,0.057556,0.113519,0.017618,0.021314399999999994,0.034029199999999954,0.057556,0.113519,0.017689,0.021386199999999998,0.034150679999999704,0.057629,0.113622,0.017618,0.021314399999999994,0.034029199999999954,0.057556,0.113519
00-local-90000-b4,17,89612,89612.0,89613.0,100.0,0.0362445,0.064524,0.07498745,0.0965448509999993,0.728063,0.0141335,0.04259290000000001,0.052573,0.05362573299999957,0.604941,0.003229,0.003424,0.004553,0.009316,0.018613,0.017723,0.021333,0.032653,0.059475611999997756,0.117401,0.017723,0.021333,0.032653,0.059475611999997756,0.117401,0.017723,0.021333,0.032653,0.059475611999997756,0.117401,0.017794,0.021404900000000008,0.032735,0.059554055999997774,0.117607,0.017723,0.021333,0.032653,0.059475611999997756,0.117401
00-local-90000-b4,18,89846,89846.0,89846.0,100.0,0.0359835,0.06436,0.07463765000000001,0.08686242499999997,0.11772,0.0140595,0.0425,0.052575,0.05312554999999999,0.070415,0.003243,0.003446,0.004743550000000003,0.010212,0.019635,0.017535,0.021033,0.03142000000000035,0.05206702999999997,0.087985,0.017535,0.021033,0.03142000000000035,0.05206702999999997,0.087985,0.017535,0.021033,0.03142000000000035,0.05206702999999997,0.087985,0.017607,0.021111,0.03149495000000032,0.05214487499999997,0.088061,0.017535,0.021033,0.03142000000000035,0.05206702999999997,0.087985
00-local-90000-b4,19,90434,90434.0,90433.0,100.0,0.0358775,0.06403989999999998,0.07444803999999998,0.08629351499999979,0.127638,0.014014,0.0423094,0.05257567,0.053044566999999994,0.078867,0.003229,0.003429,0.004439,0.00890757699999986,0.012792,0.017478,0.0209707,0.031016,0.049636,0.073567,0.017478,0.0209707,0.031016,0.049636,0.073567,0.017478,0.0209707,0.031016,0.049636,0.073567,0.017549,0.021043,0.031088,0.049752,0.073645,0.017478,0.0209707,0.031016,0.049636,0.073567
00-local-90000-b4,20,89683,89683.0,89684.0,100.0,0.036079,0.06450100000000002,0.07470117999999999,0.08713691799999985,0.204405,0.014064,0.042642,0.052574,0.053009636,0.080324,0.003235,0.003436,0.004446,0.009027,0.014557,0.017688,0.021258,0.030972,0.051878,0.17818,0.017688,0.021258,0.030972,0.051878,0.17818,0.017688,0.021258,0.030972,0.051878,0.17818,0.017759,0.021329,0.031043,0.051958,0.178261,0.017688,0.021258,0.030972,0.051878,0.17818
00-local-90000-b4,21,89888,89888.0,89889.0,100.0,0.0351005,0.06350460000000001,0.072988,0.0853761529999998,0.110763,0.014049,0.0426133,0.052578,0.05301367799999999,0.082556,0.003216,0.003404,0.004394,0.00879,0.010708,0.016976,0.019303,0.02931963000000024,0.050087,0.085825,0.016976,0.019303,0.02931963000000024,0.050087,0.085825,0.016976,0.019303,0.02931963000000024,0.050087,0.085825,0.017047,0.019378300000000005,0.02938950000000023,0.05016,0.085898,0.016976,0.019303,0.02931963000000024,0.050087,0.085825
00-local-90000-b4,22,89285,89285.0,89283.0,100.0,0.034843,0.0631636,0.072588,0.08371233200000001,0.185103,0.014193,0.04271580000000002,0.052577160000000005,0.053026296,0.116962,0.003212,0.003398,0.004486,0.008895,0.014031,0.016847,0.018449200000000013,0.02723,0.048192,0.118859,0.016847,0.018449200000000013,0.02723,0.048192,0.118859,0.016847,0.018449200000000013,0.02723,0.048192,0.118859,0.016918,0.018522200000000013,0.027307,0.048271,0.118936,0.016847,0.018449200000000013,0.02723,0.048192,0.118859
00-local-90000-b4,23,90109,90109.0,90110.0,100.0,0.03508,0.0636544,0.07314891999999999,0.13926230400001818,0.371238,0.014156,0.042836,0.052612,0.07824750000000977,0.305654,0.003217,0.003429,0.005128,0.009517,0.018812,0.016931,0.018827,0.030001999999999824,0.057088876000006054,0.233574,0.016931,0.018827,0.030001999999999824,0.057088876000006054,0.233574,0.016931,0.018827,0.030001999999999824,0.057088876000006054,0.233574,0.017001,0.018899,0.030072999999999826,0.05718136400000616,0.233689,0.016931,0.018827,0.030001999999999824,0.057088876000006054,0.233574
00-local-90000-b4,24,89865,89865.0,89868.0,100.0,0.034944,0.0633216,0.072706,0.08849830399999978,0.327654,0.01412,0.042579400000000024,0.05259,0.053243271999999994,0.248065,0.003218,0.003413,0.004488,0.009558,0.015438,0.016891,0.018625,0.028208,0.04937616799999995,0.074192,0.016891,0.018625,0.028208,0.04937616799999995,0.074192,0.016891,0.018625,0.028208,0.04937616799999995,0.074192,0.016961,0.018696,0.028277,0.04945480799999996,0.074277,0.016891,0.018625,0.028208,0.04937616799999995,0.074192
00-local-90000-b4,25,90464,90464.0,90464.0,100.0,0.034765,0.06272049999999998,0.07240637,0.08273739999999932,0.107385,0.0139925,0.042125699999999995,0.05257,0.053008073999999995,0.059766,0.003211,0.003391,0.004395,0.009057,0.015053,0.01689,0.018513,0.027782,0.049415868999999876,0.069252,0.01689,0.018513,0.027782,0.049415868999999876,0.069252,0.01689,0.018513,0.027782,0.049415868999999876,0.069252,0.01696,0.018583,0.027851,0.049498367999999786,0.069329,0.01689,0.018513,0.027782,0.049415868999999876,0.069252
00-local-90000-b4,26,89928,89928.0,89925.0,100.0,0.03463,0.06295930000000001,0.07240573,0.08149771600000036,0.122054,0.013962,0.0423663,0.052567,0.053005,0.066582,0.003205,0.00337,0.004345,0.008594,0.017942,0.016864,0.018382,0.027119,0.047951,0.087604,0.016864,0.018382,0.027119,0.047951,0.087604,0.016864,0.018382,0.027119,0.047951,0.087604,0.016936,0.018455,0.02719,0.048023,0.087679,0.016864,0.018382,0.027119,0.047951,0.087604
00-local-90000-b4,27,90272,90272.0,90272.0,100.0,0.034759,0.06285690000000001,0.07264857999999999,0.08388718700000002,0.11318,0.013935,0.04224090000000001,0.052565,0.05304072900000001,0.084754,0.003208,0.003384,0.0043752899999999935,0.008629038000000146,0.016542,0.016942,0.018725,0.02787,0.04717006800000061,0.085468,0.016942,0.018725,0.02787,0.04717006800000061,0.085468,0.016942,0.018725,0.02787,0.04717006800000061,0.085468,0.017013,0.018799,0.027939,0.04751594400000223,0.085546,0.016942,0.018725,0.02787,0.04717006800000061,0.085468
00-local-90000-b4,28,90308,90308.0,90306.0,100.0,0.035113,0.06329660000000001,0.07296992999999999,0.09000230899999992,0.275116,0.014029,0.04232290000000001,0.052572,0.053023465,0.105866,0.003213,0.003411,0.004513,0.008980579999999959,0.055922,0.017054,0.019009,0.030031899999999792,0.052646,0.240121,0.017054,0.019009,0.030031899999999792,0.052646,0.240121,0.017054,0.019009,0.030031899999999792,0.052646,0.240121,0.017125,0.019083,0.03010289999999979,0.052723,0.240197,0.017054,0.019009,0.030031899999999792,0.052646,0.240121
00-local-90000-b4,29,90434,90434.0,90437.0,100.0,0.0348675,0.0629007,0.072401,0.08469784299999895,0.269912,0.014168,0.042348,0.052563,0.05296626799999998,0.21471,0.003204,0.003362,0.004298,0.00831,0.011161,0.016879,0.018445,0.028135,0.04810443099999912,0.072007,0.016879,0.018445,0.028135,0.04810443099999912,0.072007,0.016879,0.018445,0.028135,0.04810443099999912,0.072007,0.01695,0.018517,0.028204,0.04817739999999909,0.07208,0.016879,0.018445,0.028135,0.04810443099999912,0.072007
00-local-90000-b4,30,89848,89848.0,89849.0,100.0,0.034948,0.06316160000000001,0.07264253,0.0840089070000001,0.10402,0.0141445,0.0424543,0.052582,0.05313930600000001,0.069775,0.003208,0.003384,0.004413,0.009179,0.017745,0.016916,0.018662,0.02888553,0.048737,0.07853,0.016916,0.018662,0.02888553,0.048737,0.07853,0.016916,0.018662,0.02888553,0.048737,0.07853,0.016987,0.018736,0.028957,0.048815,0.078628,0.016916,0.018662,0.02888553,0.048737,0.07853
00-local-90000-b4,31,89655,89655.0,89655.0,100.0,0.034924,0.06325880000000002,0.07258846000000001,0.0846783860000012,0.128467,0.014182,0.04261260000000001,0.052577,0.053068,0.081642,0.003208,0.003381,0.00438,0.009251,0.014117,0.016914,0.018571,0.028442,0.05202268400000527,0.112463,0.016914,0.018571,0.028442,0.05202268400000527,0.112463,0.016914,0.018571,0.028442,0.05202268400000527,0.112463,0.016985,0.018644,0.028522,0.05209303000000528,0.112545,0.016914,0.018571,0.028442,0.05202268400000527,0.112463
00-local-90000-b4,32,90007,90007.0,90000.0,100.0,0.034936,0.0631864,0.07268682000000001,0.0846139040000001,0.114429,0.01408,0.04246860000000004,0.052586,0.053036994000000004,0.082105,0.003213,0.003397,0.004497940000000002,0.009627,0.013058,0.016958,0.018681,0.02901620000000007,0.048938,0.080977,0.016958,0.018681,0.02901620000000007,0.048938,0.080977,0.016958,0.018681,0.02901620000000007,0.048938,0.080977,0.017029,0.018754,0.029087080000000074,0.049014,0.08105,0.016958,0.018681,0.02901620000000007,0.048938,0.080977
00-local-90000-b4,33,89681,89681.0,89687.0,100.0,0.034976,0.063329,0.07266,0.08302256000000005,0.106518,0.01411,0.042625,0.052567,0.05295532000000001,0.083756,0.003208,0.003384,0.004358,0.008673,0.015856,0.01697,0.018831,0.028837,0.04871388000000111,0.06317,0.01697,0.018831,0.028837,0.04871388000000111,0.06317,0.01697,0.018831,0.028837,0.04871388000000111,0.06317,0.017041,0.018905,0.028909,0.048786480000001145,0.063252,0.01697,0.018831,0.028837,0.04871388000000111,0.06317
00-local-90000-b4,34,89611,89611.0,89610.0,100.0,0.034895,0.063275,0.07259789999999999,0.08440061999999997,0.126222,0.014117,0.04272,0.05256589999999999,0.05300517,0.094371,0.003205,0.003366,0.004355,0.008502,0.022944,0.016911,0.018618,0.028057,0.0481951099999998,0.069969,0.016911,0.018618,0.028057,0.0481951099999998,0.069969,0.016911,0.018618,0.028057,0.0481951099999998,0.069969,0.016982,0.018691,0.028131,0.0482730399999998,0.070047,0.016911,0.018618,0.028057,0.0481951099999998,0.069969
00-local-90000-b4,35,89811,89811.0,89813.0,100.0,0.034976,0.063435,0.07270479999999999,0.08557982000000018,0.125066,0.01412,0.042775,0.052571,0.052958900000000024,0.101841,0.003208,0.003395,0.004674,0.009192,0.01732,0.01696,0.018754,0.02895,0.049202,0.086989,0.01696,0.018754,0.02895,0.049202,0.086989,0.01696,0.018754,0.02895,0.049202,0.086989,0.017031,0.018826,0.029021,0.049283,0.087065,0.01696,0.018754,0.02895,0.049202,0.086989
00-local-90000-b4,36,90323,90323.0,90320.0,100.0,0.035205,0.06319380000000001,0.07273678,0.08341002199999999,0.114809,0.014169,0.04233660000000001,0.052554,0.052941712,0.089208,0.003207,0.003385,0.004517,0.009783,0.019483,0.016996,0.019149,0.028537919999999984,0.05106191799999999,0.0817,0.016996,0.019149,0.028537919999999984,0.05106191799999999,0.0817,0.016996,0.019149,0.028537919999999984,0.05106191799999999,0.0817,0.017066,0.019219,0.02860969999999998,0.05115073199999999,0.081778,0.016996,0.019149,0.028537919999999984,0.05106191799999999,0.0817
00-local-90000-b4,37,89772,89772.0,89770.0,100.0,0.0350245,0.06336370000000002,0.072649,0.08940723600000056,0.704961,0.0142135,0.04259690000000001,0.052557,0.05316668700000002,0.595603,0.003208,0.003385,0.004459,0.008466,0.013953,0.016949,0.01866,0.028968,0.053787,0.10688,0.016949,0.01866,0.028968,0.053787,0.10688,0.016949,0.01866,0.028968,0.053787,0.10688,0.01702,0.018732,0.029046,0.053865,0.106965,0.016949,0.01866,0.028968,0.053787,0.10688
00-local-90000-b4,38,89925,89925.0,89928.0,100.0,0.034749,0.06304340000000003,0.072543,0.08315824400000006,0.113168,0.013965,0.04247460000000001,0.052572,0.053030228000000006,0.064534,0.003204,0.003368,0.004381,0.008511,0.012229,0.016923,0.018535,0.027952,0.0486689440000006,0.078316,0.016923,0.018535,0.027952,0.0486689440000006,0.078316,0.016923,0.018535,0.027952,0.0486689440000006,0.078316,0.016994,0.018609,0.02802,0.04874726000000059,0.078397,0.016923,0.018535,0.027952,0.0486689440000006,0.078316
00-local-90000-b4,39,90073,90394.0323267457,90393.02876261075,100.0,0.03485,0.063105,0.07271,0.08574663999999997,0.117895,0.013987,0.042279800000000006,0.052563,0.052969496,0.092322,0.003209,0.003391,0.004747,0.009349,0.016859,0.016968,0.018744800000000002,0.02838779999999996,0.047603,0.066018,0.016968,0.018744800000000002,0.02838779999999996,0.047603,0.066018,0.016968,0.018744800000000002,0.02838779999999996,0.047603,0.066018,0.017038,0.018819,0.02846275999999995,0.047685,0.066095,0.016968,0.018744800000000002,0.02838779999999996,0.047603,0.066018
01-local-104400-b4,0,104254,104254.0,104251.0,100.0,0.0337555,0.059429,0.07297641,0.09991878500000047,0.891082,0.0122475,0.0379934,0.05249447,0.054663581000000676,0.570241,0.003235,0.003479,0.006237,0.011266,0.017267,0.017267,0.019684,0.031772,0.076512,0.308058,0.017267,0.019684,0.031772,0.076512,0.308058,0.017267,0.019684,0.031772,0.076512,0.308058,0.017338,0.019758,0.031841,0.076591,0.3083,0.017267,0.019684,0.031772,0.076512,0.308058
01-local-104400-b4,1,104433,104433.0,104432.0,100.0,0.033512,0.058911,0.072529,0.08982451199999952,0.469746,0.012283,0.03780500000000001,0.052443,0.053273136,0.356353,0.003216,0.003439,0.005491,0.009052,0.014097,0.017099,0.019318,0.029477,0.052646,0.364922,0.017099,0.019318,0.029477,0.052646,0.364922,0.017099,0.019318,0.029477,0.052646,0.364922,0.01717,0.019391,0.029554,0.05272,0.364998,0.017099,0.019318,0.029477,0.052646,0.364922
01-local-104400-b4,2,104437,104437.0,104436.0,100.0,0.033431,0.05881940000000001,0.07229,0.08302073199999983,0.134648,0.012403,0.037868800000000015,0.052432,0.052993127999999994,0.093213,0.003216,0.003415,0.004597,0.009237,0.012679,0.017022,0.018852,0.029016,0.0493271439999991,0.101582,0.017022,0.018852,0.029016,0.0493271439999991,0.101582,0.017022,0.018852,0.029016,0.0493271439999991,0.101582,0.017092,0.018925,0.02909,0.049407399999999095,0.101671,0.017022,0.018852,0.029016,0.0493271439999991,0.101582
01-local-104400-b4,3,104326,104326.0,104326.0,99.99329026321338,0.033595,0.059204,0.07278725,0.19571745000000573,1.104191,0.012301,0.0378995,0.05249975,0.06558900000000455,0.90249,0.003217,0.00344,0.006969,0.012309,0.06018,0.017103,0.0191015,0.031801,0.134747,0.897713,0.017103,0.0191015,0.031801,0.134747,0.897713,0.017103,0.0191015,0.031801,0.134747,0.897713,0.017173,0.0191755,0.031873,0.134824,0.897861,0.017103,0.0191015,0.031801,0.134747,0.897713
01-local-104400-b4,4,104859,104859.0,104861.0,100.0,0.033572,0.058937199999999995,0.072632,0.08499366800000038,0.172224,0.012223,0.037554,0.052435419999999996,0.05297514200000001,0.073865,0.00322,0.003431,0.004515419999999998,0.009558,0.02151,0.017156,0.019687,0.030918,0.051298,0.121078,0.017156,0.019687,0.030918,0.051298,0.121078,0.017156,0.019687,0.030918,0.051298,0.121078,0.017227,0.01976,0.030995,0.051378,0.121162,0.017156,0.019687,0.030918,0.051298,0.121078
01-local-104400-b4,5,104466,104466.0,104468.0,100.0,0.034392,0.05969,0.07369170000000001,0.08367649000000005,0.129075,0.012224,0.0376015,0.052424,0.05293614000000001,0.074719,0.003239,0.00345,0.004448,0.009254,0.013509,0.017642,0.021297,0.031287,0.051165,0.092428,0.017642,0.021297,0.031287,0.051165,0.092428,0.017642,0.021297,0.031287,0.051165,0.092428,0.017713,0.021371,0.031364,0.05124,0.092506,0.017642,0.021297,0.031287,0.051165,0.092428
01-local-104400-b4,6,104645,104645.0,104644.0,100.0,0.034619,0.060267,0.07392323999999999,0.084419712,0.111522,0.012321,0.03805280000000002,0.052429,0.052897915999999996,0.081226,0.003224,0.003434,0.004479,0.009254,0.013835,0.017847,0.021624600000000004,0.03187159999999998,0.052135,0.081086,0.017847,0.021624600000000004,0.03187159999999998,0.052135,0.081086,0.017847,0.021624600000000004,0.03187159999999998,0.052135,0.081086,0.017918,0.021697600000000004,0.031941039999999976,0.052527,0.081162,0.017847,0.021624600000000004,0.03187159999999998,0.052135,0.081086
01-local-104400-b4,7,104056,104056.0,104053.0,100.0,0.033681,0.059045,0.072523,0.08375983500000002,0.195344,0.01241,0.037912,0.05245945,0.05302867000000004,0.137868,0.003214,0.003401,0.004398,0.009658,0.015484,0.017159,0.019389,0.030114,0.050891,0.089674,0.017159,0.019389,0.030114,0.050891,0.089674,0.017159,0.019389,0.030114,0.050891,0.089674,0.017231,0.019464,0.030184,0.051222,0.089748,0.017159,0.019389,0.030114,0.050891,0.089674
01-local-104400-b4,8,104818,104818.0,104820.0,100.0,0.033466,0.05871560000000001,0.072303,0.08215060100000021,0.152215,0.012293,0.03760260000000001,0.052437,0.05298664700000004,0.11053,0.003217,0.003417,0.004534,0.0096,0.01184,0.017089,0.019033,0.030032,0.049761835000001114,0.077594,0.017089,0.019033,0.030032,0.049761835000001114,0.077594,0.017089,0.019033,0.030032,0.049761835000001114,0.077594,0.01716,0.019105,0.030103,0.049835750000001136,0.077668,0.017089,0.019033,0.030032,0.049761835000001114,0.077594
01-local-104400-b4,9,104839,104839.0,104836.0,100.0,0.033522,0.05869759999999999,0.07250361999999999,0.08321309399999971,0.118157,0.01227,0.03752439999999999,0.052467,0.052948162,0.070279,0.003218,0.003427,0.004519,0.009886,0.040738,0.017112,0.019223,0.030126,0.049655,0.091988,0.017112,0.019223,0.030126,0.049655,0.091988,0.017112,0.019223,0.030126,0.049655,0.091988,0.017182,0.019296,0.030199,0.049724,0.092062,0.017112,0.019223,0.030126,0.049655,0.091988
