suite,operation,call,provider,layout,width,repetition,cpu,logical_values,operations,values_per_operation,passes,seed,data_seed,payload_bytes,input_bytes,output_bytes,allocation_bytes,hot_metadata_bytes,trace_bytes,audit_aux_bytes,payload_alignment,page_bytes,elapsed_ns,ns_per_operation,ns_per_value,checksum0,checksum1,final_state,address_sum,trace_hash,required_unique_payload_lines,payload_lines,required_line_visits,required_line_coverage,coverage_kind,residence,minor_faults,major_faults,pmu_status,cycles_raw,instructions_raw,cache_misses_raw,pmu_time_enabled_ns,pmu_time_running_ns,capacity_mode,requested_payload_bytes
bulk,decode,opaque,selected,scan,1,0,0,262144,16777216,256,16384,124196584364,124196584364,32768,32768,262144,294912,32,0,7168,64,4096,26747509,1.594275773,0.006227639737,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118155641,570573160,728,54002260,54002260,not_applicable,0
bulk,decode,opaque,selected,scan,1,1,0,262144,16777216,256,16384,124196584364,124196584364,32768,32768,262144,294912,32,0,7168,64,4096,26614129,1.586325705,0.006196584785,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118086046,570573160,786,26634630,26634630,not_applicable,0
bulk,decode,opaque,selected,scan,1,2,0,262144,16777216,256,16384,124196584364,124196584364,32768,32768,262144,294912,32,0,7168,64,4096,26704859,1.591733634,0.00621770951,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118085000,570573161,846,26694440,26694440,not_applicable,0
bulk,decode,opaque,selected,scan,1,3,0,262144,16777216,256,16384,124196584364,124196584364,32768,32768,262144,294912,32,0,7168,64,4096,26606039,1.585843503,0.006194701185,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118079977,570573159,75,26628330,26628330,not_applicable,0
bulk,decode,opaque,selected,scan,1,4,0,262144,16777216,256,16384,124196584364,124196584364,32768,32768,262144,294912,32,0,7168,64,4096,26787870,1.596681476,0.006237037014,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118095414,570573161,605,26704081,26704081,not_applicable,0
bulk,encode,opaque,selected,scan,1,0,0,262144,16777216,256,16384,124196584364,124196584364,32768,262144,32768,294912,32,0,7168,64,4096,26676959,1.590070665,0.006211213535,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118171294,637682024,21,26673950,26673950,not_applicable,0
bulk,encode,opaque,selected,scan,1,1,0,262144,16777216,256,16384,124196584364,124196584364,32768,262144,32768,294912,32,0,7168,64,4096,26658819,1.588989437,0.006206989987,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118172879,637682025,184,26653910,26653910,not_applicable,0
bulk,encode,opaque,selected,scan,1,2,0,262144,16777216,256,16384,124196584364,124196584364,32768,262144,32768,294912,32,0,7168,64,4096,26651829,1.5885728,0.006205362501,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118169943,637682024,108,26640401,26640401,not_applicable,0
bulk,encode,opaque,selected,scan,1,3,0,262144,16777216,256,16384,124196584364,124196584364,32768,262144,32768,294912,32,0,7168,64,4096,26571059,1.583758533,0.00618655677,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118169980,637682023,99,26588870,26588870,not_applicable,0
bulk,encode,opaque,selected,scan,1,4,0,262144,16777216,256,16384,124196584364,124196584364,32768,262144,32768,294912,32,0,7168,64,4096,26681539,1.590343654,0.006212279899,130850,0,0,0,0,512,512,0,1,full_sequential_extent,unestablished,0,0,available,118172725,637682025,224,26644290,26644290,not_applicable,0
