case,repetition,cpu_ns,real_ns,logical_values,selected_values,write_records
overwrite-all/local/k1/ikea2,0,1373.977120974077,1373.9416404890103,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,1,1373.5574757790002,1373.5202932683019,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,2,1373.6102055511915,1373.5731212406674,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,0,147.8591261038199,147.8789197232838,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,1,149.74916989881348,149.74510168661635,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,2,150.18417870074853,150.18009617764895,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,0,131.58090600681012,131.57754171649543,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,1,131.4346424696963,131.4312342839507,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,2,131.46988129354293,131.4663163372217,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,0,157.43211173737834,157.42783377562503,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,1,157.08350657830576,157.07934119395517,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,2,157.07612896931144,157.0719410691299,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,0,95.50627072614873,95.50367327713062,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,1,95.41277390358947,95.65575146349735,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,2,95.44519198839103,95.44273783130625,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,0,91.30504141104636,91.30259137551354,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,1,91.18125036750519,91.17873935285625,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,2,91.29830326867406,91.29593816775441,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,0,1344.404624647709,1344.4838905982856,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,1,1343.1206123494735,1343.0844222289295,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,2,1343.897258519085,1343.8618690715634,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,0,1323.2438578231945,1323.2081559309086,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,1,1322.1655155013127,1322.129435135234,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,2,1322.3491027218008,1322.311918504888,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,0,1423.8462895129596,1423.8076583834081,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,1,1423.920872337538,1423.9588590396484,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,2,1423.8434065934125,1423.8054877221032,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,0,151.62510272422833,151.62110960209526,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,1,151.97811204633902,151.97405013935966,8192.0,8192.0,0.0
