name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,operations,rows
absent/tag16/q2/manual_time,3,1,48,587787.3125,588238.7083333366,ns,1048576.0,1048576.0
absent/tag16/q2/manual_time,4,1,48,597574.4791666669,596649.2916666585,ns,1048576.0,1048576.0
absent/tag16/q3/manual_time,0,1,48,583896.0833333334,584263.8749999907,ns,1048576.0,1048576.0
absent/tag16/q3/manual_time,1,1,48,585502.375,584184.8958333025,ns,1048576.0,1048576.0
absent/tag16/q3/manual_time,2,1,48,602222.3958333336,602664.0624999801,ns,1048576.0,1048576.0
absent/tag16/q3/manual_time,3,1,48,584306.4166666667,584703.1249999931,ns,1048576.0,1048576.0
absent/tag16/q3/manual_time,4,1,48,580676.4166666666,581046.0208333461,ns,1048576.0,1048576.0
absent/tag8/q0/manual_time,0,1,47,587503.5957446811,587868.808510654,ns,1048576.0,1048576.0
absent/tag8/q0/manual_time,1,1,47,588376.7234042553,588739.3617021363,ns,1048576.0,1048576.0
absent/tag8/q0/manual_time,2,1,47,583380.6595744679,583703.8936170059,ns,1048576.0,1048576.0
absent/tag8/q0/manual_time,3,1,47,583639.5106382979,584047.8723404115,ns,1048576.0,1048576.0
absent/tag8/q0/manual_time,4,1,47,590056.0000000001,590446.8085106447,ns,1048576.0,1048576.0
absent/tag8/q1/manual_time,0,1,48,580743.3541666666,581056.4166666883,ns,1048576.0,1048576.0
absent/tag8/q1/manual_time,1,1,48,584409.8125,584764.770833357,ns,1048576.0,1048576.0
absent/tag8/q1/manual_time,2,1,48,588807.1041666666,586694.4166666629,ns,1048576.0,1048576.0
absent/tag8/q1/manual_time,3,1,48,587548.6666666666,587865.4583333365,ns,1048576.0,1048576.0
absent/tag8/q1/manual_time,4,1,48,575625.875,575934.0208333352,ns,1048576.0,1048576.0
absent/tag8/q2/manual_time,0,1,47,579882.5744680852,580293.4255318923,ns,1048576.0,1048576.0
absent/tag8/q2/manual_time,1,1,47,583188.2978723403,583551.4255319077,ns,1048576.0,1048576.0
absent/tag8/q2/manual_time,2,1,47,584763.3191489362,585115.2553191241,ns,1048576.0,1048576.0
absent/tag8/q2/manual_time,3,1,47,585416.4468085103,585788.1063829919,ns,1048576.0,1048576.0
absent/tag8/q2/manual_time,4,1,47,584398.9361702127,584781.0212765821,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,0,1,48,596915.8333333334,597336.8124999971,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,1,1,48,584583.3125,584969.6041666889,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,2,1,48,592924.6666666667,593342.0000000153,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,3,1,48,603115.5208333335,601970.479166658,ns,1048576.0,1048576.0
absent/tag8/q3/manual_time,4,1,48,579662.9791666666,579975.6875000118,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,0,1,51,710641.5098039214,702672.392156844,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,1,1,51,706219.6274509799,706739.3725490067,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,2,1,51,722683.0588235295,723235.2941176438,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,3,1,51,731611.9803921569,730258.1960784281,ns,1048576.0,1048576.0
absent/joint16/q0/manual_time,4,1,51,760477.156862745,760915.0392157084,ns,1048576.0,1048576.0
