condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.73517,1.82044,1.82044
isolated,mlp,base,16384,1,0,0,0,1,3,1.74468,1.77064,1.77064
isolated,mlp,base,16384,1,0,0,0,2,3,1.75633,1.78714,1.78714
isolated,mlp,base,16384,2,0,0,0,0,3,0.872583,0.872652,0.872652
isolated,mlp,base,16384,2,0,0,0,1,3,0.881416,0.929748,0.929748
isolated,mlp,base,16384,2,0,0,0,2,3,0.91758,0.938447,0.938447
isolated,mlp,base,16384,4,0,0,0,0,3,0.46404,0.466824,0.466824
isolated,mlp,base,16384,4,0,0,0,1,3,0.459397,0.460468,0.460468
isolated,mlp,base,16384,4,0,0,0,2,3,0.456999,0.4629,0.4629
isolated,mlp,base,16384,8,0,0,0,0,3,0.248283,0.25062,0.25062
isolated,mlp,base,16384,8,0,0,0,1,3,0.248273,0.251563,0.251563
isolated,mlp,base,16384,8,0,0,0,2,3,0.250834,0.252283,0.252283
isolated,mlp,base,16384,12,0,0,0,0,3,0.191648,0.192071,0.192071
isolated,mlp,base,16384,12,0,0,0,1,3,0.191308,0.191449,0.191449
isolated,mlp,base,16384,12,0,0,0,2,3,0.19053,0.191255,0.191255
isolated,mlp,base,16384,16,0,0,0,0,3,0.265533,0.273193,0.273193
isolated,mlp,base,16384,16,0,0,0,1,3,0.26846,0.270469,0.270469
isolated,mlp,base,16384,16,0,0,0,2,3,0.271213,0.271377,0.271377
isolated,mlp,base,16384,24,0,0,0,0,3,0.376727,0.378328,0.378328
isolated,mlp,base,16384,24,0,0,0,1,3,0.372929,0.374359,0.374359
isolated,mlp,base,16384,24,0,0,0,2,3,0.36915,0.373033,0.373033
isolated,mlp,base,16384,32,0,0,0,0,3,0.421956,0.42227,0.42227
isolated,mlp,base,16384,32,0,0,0,1,3,0.414514,0.418146,0.418146
isolated,mlp,base,16384,32,0,0,0,2,3,0.418188,0.418745,0.418745
isolated,mlp,base,16384,48,0,0,0,0,3,0.495883,0.496701,0.496701
isolated,mlp,base,16384,48,0,0,0,1,3,0.495518,0.495794,0.495794
isolated,mlp,base,16384,48,0,0,0,2,3,0.496407,0.497092,0.497092
isolated,mlp,base,16384,64,0,0,0,0,3,0.508057,0.512187,0.512187
isolated,mlp,base,16384,64,0,0,0,1,3,0.507933,0.509225,0.509225
isolated,mlp,base,16384,64,0,0,0,2,3,0.505502,0.509137,0.509137
isolated,mlp,base,524288,1,0,0,0,0,3,5.5184,5.52121,5.52121
isolated,mlp,base,524288,1,0,0,0,1,3,5.46028,5.49189,5.49189
isolated,mlp,base,524288,1,0,0,0,2,3,5.45983,5.46703,5.46703
isolated,mlp,base,524288,2,0,0,0,0,3,2.7518,2.77526,2.77526
isolated,mlp,base,524288,2,0,0,0,1,3,2.70795,2.7311,2.7311
isolated,mlp,base,524288,2,0,0,0,2,3,2.75082,2.7523,2.7523
isolated,mlp,base,524288,4,0,0,0,0,3,1.3949,1.4136,1.4136
isolated,mlp,base,524288,4,0,0,0,1,3,1.40239,1.40517,1.40517
isolated,mlp,base,524288,4,0,0,0,2,3,1.40203,1.40251,1.40251
isolated,mlp,base,524288,8,0,0,0,0,3,0.75413,0.77113,0.77113
isolated,mlp,base,524288,8,0,0,0,1,3,0.75389,0.758975,0.758975
isolated,mlp,base,524288,8,0,0,0,2,3,0.759755,0.762777,0.762777
isolated,mlp,base,524288,12,0,0,0,0,3,0.553037,0.554135,0.554135
isolated,mlp,base,524288,12,0,0,0,1,3,0.549631,0.561746,0.561746
isolated,mlp,base,524288,12,0,0,0,2,3,0.556306,0.556597,0.556597
isolated,mlp,base,524288,16,0,0,0,0,3,0.576027,0.577426,0.577426
isolated,mlp,base,524288,16,0,0,0,1,3,0.572958,0.577194,0.577194
isolated,mlp,base,524288,16,0,0,0,2,3,0.57349,0.576817,0.576817
isolated,mlp,base,524288,24,0,0,0,0,3,0.67136,0.67496,0.67496
isolated,mlp,base,524288,24,0,0,0,1,3,0.673475,0.681136,0.681136
isolated,mlp,base,524288,24,0,0,0,2,3,0.665369,0.668776,0.668776
isolated,mlp,base,524288,32,0,0,0,0,3,0.72086,0.721714,0.721714
isolated,mlp,base,524288,32,0,0,0,1,3,0.710242,0.7184,0.7184
isolated,mlp,base,524288,32,0,0,0,2,3,0.716765,0.72576,0.72576
isolated,mlp,base,524288,48,0,0,0,0,3,0.802597,0.831631,0.831631
isolated,mlp,base,524288,48,0,0,0,1,3,0.833892,0.845739,0.845739
isolated,mlp,base,524288,48,0,0,0,2,3,0.825033,0.839559,0.839559
isolated,mlp,base,524288,64,0,0,0,0,3,0.847118,0.852608,0.852608
isolated,mlp,base,524288,64,0,0,0,1,3,0.843193,0.857571,0.857571
isolated,mlp,base,524288,64,0,0,0,2,3,0.837762,0.840854,0.840854
isolated,mlp,base,8388608,1,0,0,0,0,3,90.0683,117.622,117.622
isolated,mlp,base,8388608,1,0,0,0,1,3,120.357,121.554,121.554
isolated,mlp,base,8388608,1,0,0,0,2,3,118.52,118.623,118.623
isolated,mlp,base,8388608,2,0,0,0,0,3,62.2696,62.8216,62.8216
isolated,mlp,base,8388608,2,0,0,0,1,3,62.7145,64.1177,64.1177
isolated,mlp,base,8388608,2,0,0,0,2,3,61.3879,62.3315,62.3315
isolated,mlp,base,8388608,4,0,0,0,0,3,10.7954,21.4683,21.4683
isolated,mlp,base,8388608,4,0,0,0,1,3,7.88573,7.89154,7.89154
isolated,mlp,base,8388608,4,0,0,0,2,3,7.91385,7.93069,7.93069
isolated,mlp,base,8388608,8,0,0,0,0,3,4.11762,4.11829,4.11829
isolated,mlp,base,8388608,8,0,0,0,1,3,4.11275,4.11292,4.11292
isolated,mlp,base,8388608,8,0,0,0,2,3,4.04758,4.08832,4.08832
isolated,mlp,base,8388608,12,0,0,0,0,3,2.78876,2.80944,2.80944
isolated,mlp,base,8388608,12,0,0,0,1,3,2.79959,2.89019,2.89019
isolated,mlp,base,8388608,12,0,0,0,2,3,2.86483,2.90901,2.90901
isolated,mlp,base,8388608,16,0,0,0,0,3,2.43458,2.45039,2.45039
isolated,mlp,base,8388608,16,0,0,0,1,3,2.47109,2.50563,2.50563
isolated,mlp,base,8388608,16,0,0,0,2,3,2.43527,2.4406,2.4406
isolated,mlp,base,8388608,24,0,0,0,0,3,2.34488,2.47062,2.47062
isolated,mlp,base,8388608,24,0,0,0,1,3,2.34292,2.45201,2.45201
isolated,mlp,base,8388608,24,0,0,0,2,3,2.33198,2.34813,2.34813
isolated,mlp,base,8388608,32,0,0,0,0,3,2.32259,2.34661,2.34661
isolated,mlp,base,8388608,32,0,0,0,1,3,2.32553,2.32846,2.32846
isolated,mlp,base,8388608,32,0,0,0,2,3,2.33689,2.36677,2.36677
isolated,mlp,base,8388608,48,0,0,0,0,3,2.38511,2.38782,2.38782
isolated,mlp,base,8388608,48,0,0,0,1,3,2.35167,2.37991,2.37991
isolated,mlp,base,8388608,48,0,0,0,2,3,2.35481,2.36378,2.36378
isolated,mlp,base,8388608,64,0,0,0,0,3,2.5164,2.52777,2.52777
isolated,mlp,base,8388608,64,0,0,0,1,3,2.46436,2.51622,2.51622
isolated,mlp,base,8388608,64,0,0,0,2,3,2.40363,2.40438,2.40438
isolated,mlp,base,268435456,1,0,0,0,0,3,139.487,140.69,140.69
isolated,mlp,base,268435456,1,0,0,0,1,3,141.117,142.785,142.785
isolated,mlp,base,268435456,1,0,0,0,2,3,139.809,145.875,145.875
isolated,mlp,base,268435456,2,0,0,0,0,3,72.4859,73.446,73.446
isolated,mlp,base,268435456,2,0,0,0,1,3,74.4081,74.8754,74.8754
