condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.53282,1.53483,1.53483
isolated,mlp,base,16384,1,0,0,0,1,3,1.53032,1.53165,1.53165
isolated,mlp,base,16384,1,0,0,0,2,3,1.5296,1.52986,1.52986
isolated,mlp,base,16384,2,0,0,0,0,3,0.76474,0.766822,0.766822
isolated,mlp,base,16384,2,0,0,0,1,3,0.765167,0.765339,0.765339
isolated,mlp,base,16384,2,0,0,0,2,3,0.765,0.765578,0.765578
isolated,mlp,base,16384,4,0,0,0,0,3,0.384762,0.385639,0.385639
isolated,mlp,base,16384,4,0,0,0,1,3,0.383576,0.384164,0.384164
isolated,mlp,base,16384,4,0,0,0,2,3,0.382449,0.38408,0.38408
isolated,mlp,base,16384,8,0,0,0,0,3,0.306156,0.306588,0.306588
isolated,mlp,base,16384,8,0,0,0,1,3,0.305841,0.306425,0.306425
isolated,mlp,base,16384,8,0,0,0,2,3,0.306528,0.306887,0.306887
isolated,mlp,base,16384,12,0,0,0,0,3,0.305918,0.307243,0.307243
isolated,mlp,base,16384,12,0,0,0,1,3,0.30596,0.306945,0.306945
isolated,mlp,base,16384,12,0,0,0,2,3,0.305923,0.306433,0.306433
isolated,mlp,base,16384,16,0,0,0,0,3,0.420872,0.421903,0.421903
isolated,mlp,base,16384,16,0,0,0,1,3,0.420891,0.421402,0.421402
isolated,mlp,base,16384,16,0,0,0,2,3,0.42109,0.421459,0.421459
isolated,mlp,base,16384,24,0,0,0,0,3,0.522409,0.522498,0.522498
isolated,mlp,base,16384,24,0,0,0,1,3,0.522442,0.52267,0.52267
isolated,mlp,base,16384,24,0,0,0,2,3,0.52568,0.52626,0.52626
isolated,mlp,base,16384,32,0,0,0,0,3,0.515974,0.516962,0.516962
isolated,mlp,base,16384,32,0,0,0,1,3,0.516041,0.51643,0.51643
isolated,mlp,base,16384,32,0,0,0,2,3,0.517002,0.517757,0.517757
isolated,mlp,base,16384,48,0,0,0,0,3,0.55436,0.555622,0.555622
isolated,mlp,base,16384,48,0,0,0,1,3,0.554279,0.555204,0.555204
isolated,mlp,base,16384,48,0,0,0,2,3,0.554836,0.555585,0.555585
isolated,mlp,base,16384,64,0,0,0,0,3,0.616154,0.619176,0.619176
isolated,mlp,base,16384,64,0,0,0,1,3,0.620723,0.62333,0.62333
isolated,mlp,base,16384,64,0,0,0,2,3,0.617462,0.617735,0.617735
isolated,mlp,base,524288,1,0,0,0,0,3,8.18463,8.18972,8.18972
isolated,mlp,base,524288,1,0,0,0,1,3,8.2741,8.35782,8.35782
isolated,mlp,base,524288,1,0,0,0,2,3,8.18922,8.23169,8.23169
isolated,mlp,base,524288,2,0,0,0,0,3,4.16543,4.16925,4.16925
isolated,mlp,base,524288,2,0,0,0,1,3,4.17137,4.2003,4.2003
isolated,mlp,base,524288,2,0,0,0,2,3,4.1651,4.1711,4.1711
isolated,mlp,base,524288,4,0,0,0,0,3,2.19651,2.19668,2.19668
isolated,mlp,base,524288,4,0,0,0,1,3,2.26313,2.27964,2.27964
isolated,mlp,base,524288,4,0,0,0,2,3,2.21127,2.23133,2.23133
isolated,mlp,base,524288,8,0,0,0,0,3,1.26263,1.2743,1.2743
isolated,mlp,base,524288,8,0,0,0,1,3,1.26168,1.26416,1.26416
isolated,mlp,base,524288,8,0,0,0,2,3,1.26754,1.27015,1.27015
isolated,mlp,base,524288,12,0,0,0,0,3,0.974611,0.976974,0.976974
isolated,mlp,base,524288,12,0,0,0,1,3,0.973883,0.975698,0.975698
isolated,mlp,base,524288,12,0,0,0,2,3,0.974251,0.975441,0.975441
isolated,mlp,base,524288,16,0,0,0,0,3,0.948156,0.951421,0.951421
isolated,mlp,base,524288,16,0,0,0,1,3,0.94831,0.949642,0.949642
isolated,mlp,base,524288,16,0,0,0,2,3,0.947347,0.949745,0.949745
isolated,mlp,base,524288,24,0,0,0,0,3,0.943487,0.944676,0.944676
isolated,mlp,base,524288,24,0,0,0,1,3,0.94659,0.946641,0.946641
isolated,mlp,base,524288,24,0,0,0,2,3,0.942756,0.944014,0.944014
isolated,mlp,base,524288,32,0,0,0,0,3,0.936854,0.939614,0.939614
isolated,mlp,base,524288,32,0,0,0,1,3,0.93692,0.937015,0.937015
isolated,mlp,base,524288,32,0,0,0,2,3,0.935446,0.937654,0.937654
isolated,mlp,base,524288,48,0,0,0,0,3,1.01693,1.02552,1.02552
isolated,mlp,base,524288,48,0,0,0,1,3,1.01782,1.01826,1.01826
isolated,mlp,base,524288,48,0,0,0,2,3,1.01833,1.0186,1.0186
isolated,mlp,base,524288,64,0,0,0,0,3,1.11811,1.12605,1.12605
isolated,mlp,base,524288,64,0,0,0,1,3,1.12298,1.13167,1.13167
isolated,mlp,base,524288,64,0,0,0,2,3,1.11707,1.11917,1.11917
isolated,mlp,base,8388608,1,0,0,0,0,3,14.7437,15.133,15.133
isolated,mlp,base,8388608,1,0,0,0,1,3,17.3556,37.1673,37.1673
isolated,mlp,base,8388608,1,0,0,0,2,3,26.1072,34.8271,34.8271
isolated,mlp,base,8388608,2,0,0,0,0,3,8.76549,10.0389,10.0389
isolated,mlp,base,8388608,2,0,0,0,1,3,8.36964,8.94644,8.94644
isolated,mlp,base,8388608,2,0,0,0,2,3,7.59719,7.61668,7.61668
isolated,mlp,base,8388608,4,0,0,0,0,3,3.77802,3.78917,3.78917
isolated,mlp,base,8388608,4,0,0,0,1,3,3.76763,3.78194,3.78194
isolated,mlp,base,8388608,4,0,0,0,2,3,3.87401,3.93734,3.93734
isolated,mlp,base,8388608,8,0,0,0,0,3,2.36722,2.49256,2.49256
isolated,mlp,base,8388608,8,0,0,0,1,3,2.40192,2.49524,2.49524
isolated,mlp,base,8388608,8,0,0,0,2,3,2.23812,2.2806,2.2806
isolated,mlp,base,8388608,12,0,0,0,0,3,1.69326,1.69398,1.69398
isolated,mlp,base,8388608,12,0,0,0,1,3,1.60856,1.63466,1.63466
isolated,mlp,base,8388608,12,0,0,0,2,3,1.7903,2.2475,2.2475
isolated,mlp,base,8388608,16,0,0,0,0,3,1.78878,2.44165,2.44165
isolated,mlp,base,8388608,16,0,0,0,1,3,1.67265,1.82691,1.82691
isolated,mlp,base,8388608,16,0,0,0,2,3,1.50826,1.63721,1.63721
isolated,mlp,base,8388608,24,0,0,0,0,3,1.84707,2.05314,2.05314
isolated,mlp,base,8388608,24,0,0,0,1,3,1.58793,1.59664,1.59664
isolated,mlp,base,8388608,24,0,0,0,2,3,1.59258,1.63373,1.63373
isolated,mlp,base,8388608,32,0,0,0,0,3,1.53879,1.55355,1.55355
isolated,mlp,base,8388608,32,0,0,0,1,3,1.52946,1.54078,1.54078
isolated,mlp,base,8388608,32,0,0,0,2,3,1.32946,1.49403,1.49403
isolated,mlp,base,8388608,48,0,0,0,0,3,1.44072,1.45027,1.45027
isolated,mlp,base,8388608,48,0,0,0,1,3,1.63381,1.64701,1.64701
isolated,mlp,base,8388608,48,0,0,0,2,3,1.45893,1.68626,1.68626
isolated,mlp,base,8388608,64,0,0,0,0,3,1.6407,1.65725,1.65725
isolated,mlp,base,8388608,64,0,0,0,1,3,1.7102,1.80583,1.80583
isolated,mlp,base,8388608,64,0,0,0,2,3,1.73999,2.40125,2.40125
isolated,mlp,base,268435456,1,0,0,0,0,3,126.645,127.119,127.119
isolated,mlp,base,268435456,1,0,0,0,1,3,125.769,126.58,126.58
isolated,mlp,base,268435456,1,0,0,0,2,3,126.026,126.742,126.742
isolated,mlp,base,268435456,2,0,0,0,0,3,65.7333,65.9507,65.9507
isolated,mlp,base,268435456,2,0,0,0,1,3,65.3767,65.7118,65.7118
isolated,mlp,base,268435456,2,0,0,0,2,3,65.2498,66.5751,66.5751
isolated,mlp,base,268435456,4,0,0,0,0,3,32.9469,33.1897,33.1897
isolated,mlp,base,268435456,4,0,0,0,1,3,33.0224,33.6621,33.6621
isolated,mlp,base,268435456,4,0,0,0,2,3,32.614,32.8474,32.8474
isolated,mlp,base,268435456,8,0,0,0,0,3,17.3073,17.8784,17.8784
isolated,mlp,base,268435456,8,0,0,0,1,3,17.1635,17.3817,17.3817
isolated,mlp,base,268435456,8,0,0,0,2,3,17.1726,17.2191,17.2191
isolated,mlp,base,268435456,12,0,0,0,0,3,11.7818,11.8926,11.8926
isolated,mlp,base,268435456,12,0,0,0,1,3,12.0806,12.1186,12.1186
isolated,mlp,base,268435456,12,0,0,0,2,3,11.8561,11.8691,11.8691
isolated,mlp,base,268435456,16,0,0,0,0,3,9.87726,9.88391,9.88391
isolated,mlp,base,268435456,16,0,0,0,1,3,9.9571,9.99404,9.99404
isolated,mlp,base,268435456,16,0,0,0,2,3,9.84646,9.87711,9.87711
isolated,mlp,base,268435456,24,0,0,0,0,3,9.51677,9.52779,9.52779
isolated,mlp,base,268435456,24,0,0,0,1,3,9.60247,9.81822,9.81822
isolated,mlp,base,268435456,24,0,0,0,2,3,9.50513,9.50729,9.50729
isolated,mlp,base,268435456,32,0,0,0,0,3,9.4752,9.52056,9.52056
isolated,mlp,base,268435456,32,0,0,0,1,3,9.58062,9.60914,9.60914
isolated,mlp,base,268435456,32,0,0,0,2,3,9.48107,9.48874,9.48874
isolated,mlp,base,268435456,48,0,0,0,0,3,9.57176,9.66387,9.66387
isolated,mlp,base,268435456,48,0,0,0,1,3,9.53005,9.55698,9.55698
isolated,mlp,base,268435456,48,0,0,0,2,3,9.55024,9.55902,9.55902
isolated,mlp,base,268435456,64,0,0,0,0,3,9.75005,9.7627,9.7627
isolated,mlp,base,268435456,64,0,0,0,1,3,9.83927,9.91613,9.91613
isolated,mlp,base,268435456,64,0,0,0,2,3,9.75359,9.75565,9.75565
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.53161,1.53392,1.53392
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.52879,1.52966,1.52966
isolated,tlb,packed-base,4096,1,0,0,0,2,3,1.53077,1.53386,1.53386
isolated,tlb,sparse-base,65536,1,0,0,0,0,3,1.53016,1.53055,1.53055
isolated,tlb,sparse-base,65536,1,0,0,0,1,3,1.53034,1.53192,1.53192
isolated,tlb,sparse-base,65536,1,0,0,0,2,3,1.52981,1.53071,1.53071
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.53763,1.54241,1.54241
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.52911,1.53095,1.53095
isolated,tlb,packed-base,4096,1,0,0,0,2,3,1.5291,1.53135,1.53135
isolated,tlb,sparse-base,131072,1,0,0,0,0,3,1.53248,1.53427,1.53427
isolated,tlb,sparse-base,131072,1,0,0,0,1,3,1.53113,1.53247,1.53247
isolated,tlb,sparse-base,131072,1,0,0,0,2,3,1.53266,1.5345,1.5345
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.53205,1.53772,1.53772
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.53186,1.53448,1.53448
isolated,tlb,packed-base,4096,1,0,0,0,2,3,1.52896,1.52906,1.52906
isolated,tlb,sparse-base,262144,1,0,0,0,0,3,2.93435,3.1076,3.1076
isolated,tlb,sparse-base,262144,1,0,0,0,1,3,3.01,3.11274,3.11274
isolated,tlb,sparse-base,262144,1,0,0,0,2,3,3.05042,3.15208,3.15208
isolated,tlb,packed-base,8192,1,0,0,0,0,3,1.53237,1.53727,1.53727
isolated,tlb,packed-base,8192,1,0,0,0,1,3,1.53153,1.53262,1.53262
isolated,tlb,packed-base,8192,1,0,0,0,2,3,1.52963,1.53264,1.53264
isolated,tlb,sparse-base,524288,1,0,0,0,0,3,3.45025,3.45156,3.45156
isolated,tlb,sparse-base,524288,1,0,0,0,1,3,3.44582,3.44955,3.44955
isolated,tlb,sparse-base,524288,1,0,0,0,2,3,3.44639,3.44898,3.44898
isolated,tlb,packed-base,16384,1,0,0,0,0,3,1.53236,1.53259,1.53259
isolated,tlb,packed-base,16384,1,0,0,0,1,3,1.52917,1.53323,1.53323
isolated,tlb,packed-base,16384,1,0,0,0,2,3,1.53066,1.53296,1.53296
