name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,invocations,items_per_iteration,items_per_second,native_read_bytes,prepared_read_bytes,prepared_write_bytes,read_preparations,stride,tuple_bytes,write_bytes,write_preparations
runtime/motif16_0/read_bound/1024,28,0,runtime/motif16_0/read_bound/1024,iteration,5,3,1,40249,694.6739794775301,694.6329598250929,ns,10303744.0,256.0,368539955.35204697,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/1024,28,0,runtime/motif16_0/read_bound/1024,iteration,5,4,1,40249,698.6892345154334,697.8148773882748,ns,10303744.0,256.0,366859475.6221537,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/65536,28,1,runtime/motif16_0/read_bound/65536,iteration,5,0,1,40436,695.6460332377342,695.3868087842665,ns,10351616.0,256.0,368140431.7225411,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/65536,28,1,runtime/motif16_0/read_bound/65536,iteration,5,1,1,40436,697.8403650213342,697.4498219408418,ns,10351616.0,256.0,367051495.24249804,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/65536,28,1,runtime/motif16_0/read_bound/65536,iteration,5,2,1,40436,693.3159313481248,693.322311801363,ns,10351616.0,256.0,369236638.77896965,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/65536,28,1,runtime/motif16_0/read_bound/65536,iteration,5,3,1,40436,702.4009298643509,701.9824413888579,ns,10351616.0,256.0,364681486.1829154,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/read_bound/65536,28,1,runtime/motif16_0/read_bound/65536,iteration,5,4,1,40436,696.0044020180718,695.8525076664561,ns,10351616.0,256.0,367894053.9547625,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/1024,29,0,runtime/motif16_0/weighted_bound/1024,iteration,5,0,1,28626,975.0060085236885,974.4149374693952,ns,7328256.0,256.0,262721752.46496624,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/1024,29,0,runtime/motif16_0/weighted_bound/1024,iteration,5,1,1,28626,977.6033326349575,974.5577796408763,ns,7328256.0,256.0,262683245.00404254,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/1024,29,0,runtime/motif16_0/weighted_bound/1024,iteration,5,2,1,28626,973.1723957242058,973.170614127033,ns,7328256.0,256.0,263057675.89338964,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/1024,29,0,runtime/motif16_0/weighted_bound/1024,iteration,5,3,1,28626,967.2633969121338,967.1934954237153,ns,7328256.0,256.0,264683335.04233256,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/1024,29,0,runtime/motif16_0/weighted_bound/1024,iteration,5,4,1,28626,969.4481240833011,969.4463424858179,ns,7328256.0,256.0,264068250.89831623,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/65536,29,1,runtime/motif16_0/weighted_bound/65536,iteration,5,0,1,27015,1035.3759763090416,1035.3859707569375,ns,6915840.0,256.0,247250790.7489288,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/65536,29,1,runtime/motif16_0/weighted_bound/65536,iteration,5,1,1,27015,1035.1309642790625,1034.4202109938929,ns,6915840.0,256.0,247481630.07568246,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/65536,29,1,runtime/motif16_0/weighted_bound/65536,iteration,5,2,1,27015,1034.3017582820382,1034.3087914121656,ns,6915840.0,256.0,247508289.71537337,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/65536,29,1,runtime/motif16_0/weighted_bound/65536,iteration,5,3,1,27015,1036.519044975015,1034.721488062195,ns,6915840.0,256.0,247409571.5161299,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/weighted_bound/65536,29,1,runtime/motif16_0/weighted_bound/65536,iteration,5,4,1,27015,1035.4759578013188,1035.4822135850684,ns,6915840.0,256.0,247227810.03999227,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/1024,30,0,runtime/motif16_0/scalar64/1024,iteration,5,0,1,6165,4572.947931872559,4569.062611516657,ns,1578240.0,256.0,56028998.01695281,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/1024,30,0,runtime/motif16_0/scalar64/1024,iteration,5,1,1,6165,4558.670397406693,4558.368532035749,ns,1578240.0,256.0,56160443.851974264,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/1024,30,0,runtime/motif16_0/scalar64/1024,iteration,5,2,1,6165,4566.506569342236,4566.498296837198,ns,1578240.0,256.0,56060461.070862144,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/1024,30,0,runtime/motif16_0/scalar64/1024,iteration,5,3,1,6165,4551.0905109495625,4550.817680454446,ns,1578240.0,256.0,56253626.92500477,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/1024,30,0,runtime/motif16_0/scalar64/1024,iteration,5,4,1,6165,4542.558475263654,4542.550202757751,ns,1578240.0,256.0,56356008.9758797,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/65536,30,1,runtime/motif16_0/scalar64/65536,iteration,5,0,1,5589,5015.2376095897,5006.750939345109,ns,1430784.0,256.0,51130963.593225025,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/65536,30,1,runtime/motif16_0/scalar64/65536,iteration,5,1,1,5589,5857.927178385527,5154.068706387508,ns,1430784.0,256.0,49669496.97095339,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/65536,30,1,runtime/motif16_0/scalar64/65536,iteration,5,2,1,5589,5002.278225083884,5002.2118446950135,ns,1430784.0,256.0,51177360.72523502,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/65536,30,1,runtime/motif16_0/scalar64/65536,iteration,5,3,1,5589,5024.031669349099,5012.322776883291,ns,1430784.0,256.0,51074124.99064618,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar64/65536,30,1,runtime/motif16_0/scalar64/65536,iteration,5,4,1,5589,5005.62748255579,5005.6310610128185,ns,1430784.0,256.0,51142402.80189608,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/1024,31,0,runtime/motif16_0/scalar8_projection/1024,iteration,5,0,1,35450,788.81362482382,788.8124400563939,ns,9075200.0,256.0,324538492.29570717,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/1024,31,0,runtime/motif16_0/scalar8_projection/1024,iteration,5,1,1,35450,789.8883779972359,788.7766431594006,ns,9075200.0,256.0,324553220.76298606,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/1024,31,0,runtime/motif16_0/scalar8_projection/1024,iteration,5,2,1,35450,788.508660084873,788.4304936530252,ns,9075200.0,256.0,324695711.3668681,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/1024,31,0,runtime/motif16_0/scalar8_projection/1024,iteration,5,3,1,35450,789.7580535963114,789.6573201692829,ns,9075200.0,256.0,324191257.98152536,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/1024,31,0,runtime/motif16_0/scalar8_projection/1024,iteration,5,4,1,35450,789.2395768689207,789.2381100141246,ns,9075200.0,256.0,324363454.76958597,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/65536,31,1,runtime/motif16_0/scalar8_projection/65536,iteration,5,0,1,26517,1054.0963532828628,1054.1049515404916,ns,6788352.0,256.0,242860067.80053172,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/65536,31,1,runtime/motif16_0/scalar8_projection/65536,iteration,5,1,1,26517,1055.2929441486936,1054.6155673718904,ns,6788352.0,256.0,242742481.63997224,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/65536,31,1,runtime/motif16_0/scalar8_projection/65536,iteration,5,2,1,26517,1058.0507976018857,1056.1070633933232,ns,6788352.0,256.0,242399666.5427647,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/65536,31,1,runtime/motif16_0/scalar8_projection/65536,iteration,5,3,1,26517,1057.3908058983716,1055.432062450551,ns,6788352.0,256.0,242554693.10417512,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/scalar8_projection/65536,31,1,runtime/motif16_0/scalar8_projection/65536,iteration,5,4,1,26517,1054.396123242042,1053.6841271636922,ns,6788352.0,256.0,242957062.17868257,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/1024,32,0,runtime/motif16_0/write_scalar/1024,iteration,5,0,1,4888,5762.889320786034,5762.878887070313,ns,1251328.0,256.0,44422241.90662165,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/1024,32,0,runtime/motif16_0/write_scalar/1024,iteration,5,1,1,4888,5753.06117021406,5749.709901800165,ns,1251328.0,256.0,44523985.448352695,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/1024,32,0,runtime/motif16_0/write_scalar/1024,iteration,5,2,1,4888,5788.992021275207,5788.981382978634,ns,1251328.0,256.0,44221942.18014206,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/1024,32,0,runtime/motif16_0/write_scalar/1024,iteration,5,3,1,4888,5798.683101472489,5790.577332242267,ns,1251328.0,256.0,44209754.107691005,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/1024,32,0,runtime/motif16_0/write_scalar/1024,iteration,5,4,1,4888,5784.978314240533,5778.290098199891,ns,1251328.0,256.0,44303763.85563467,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/65536,32,1,runtime/motif16_0/write_scalar/65536,iteration,5,0,1,4846,5768.69438712397,5759.907552620787,ns,1240576.0,256.0,44445157.784436785,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/65536,32,1,runtime/motif16_0/write_scalar/65536,iteration,5,1,1,4846,5803.770738753245,5799.705323978669,ns,1240576.0,256.0,44140173.62943897,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/65536,32,1,runtime/motif16_0/write_scalar/65536,iteration,5,2,1,4846,5735.03136607406,5735.064176640357,ns,1240576.0,256.0,44637687.06246051,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/65536,32,1,runtime/motif16_0/write_scalar/65536,iteration,5,3,1,4846,5753.700577793608,5749.90528270756,ns,1240576.0,256.0,44522472.530095786,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_scalar/65536,32,1,runtime/motif16_0/write_scalar/65536,iteration,5,4,1,4846,5772.115765579064,5772.11947998337,ns,1240576.0,256.0,44351126.28693153,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/1024,33,0,runtime/motif16_0/write_native/1024,iteration,5,0,1,15942,1766.8362187930568,1766.8329569690086,ns,4081152.0,256.0,144892022.18593797,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/1024,33,0,runtime/motif16_0/write_native/1024,iteration,5,1,1,15942,1758.6383766147865,1758.5065863756288,ns,4081152.0,256.0,145578072.88491818,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/1024,33,0,runtime/motif16_0/write_native/1024,iteration,5,2,1,15942,1786.2579350152214,1784.3490151800993,ns,4081152.0,256.0,143469689.9665457,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/1024,33,0,runtime/motif16_0/write_native/1024,iteration,5,3,1,15942,1772.0030736419603,1771.7909923472132,ns,4081152.0,256.0,144486568.17069557,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/1024,33,0,runtime/motif16_0/write_native/1024,iteration,5,4,1,15942,1760.74225316754,1760.6354911555488,ns,4081152.0,256.0,145402044.4810986,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/65536,33,1,runtime/motif16_0/write_native/65536,iteration,5,0,1,15841,1778.2168423711325,1776.9239315700493,ns,4055296.0,256.0,144069194.77628076,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/65536,33,1,runtime/motif16_0/write_native/65536,iteration,5,1,1,15841,1776.4101382483482,1776.4328009595652,ns,4055296.0,256.0,144109025.60553825,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/65536,33,1,runtime/motif16_0/write_native/65536,iteration,5,2,1,15841,1768.027460387418,1766.3999747491264,ns,4055296.0,256.0,144927538.30363843,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/65536,33,1,runtime/motif16_0/write_native/65536,iteration,5,3,1,15841,1769.4736443401225,1767.5204848179098,ns,4055296.0,256.0,144835662.273172,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/write_native/65536,33,1,runtime/motif16_0/write_native/65536,iteration,5,4,1,15841,1789.0242408937593,1787.8140268922346,ns,4055296.0,256.0,143191627.4004215,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_0/prepare_read,34,0,runtime/motif16_0/prepare_read,iteration,5,0,1,122538,228.51966736846654,228.1676785976648,ns,0.0,1.0,4382741.701831183,,960.0,7040.0,122538.0,,,,0.0
runtime/motif16_0/prepare_read,34,0,runtime/motif16_0/prepare_read,iteration,5,1,1,122538,228.07848993790665,228.05066183551912,ns,0.0,1.0,4384990.562848035,,960.0,7040.0,122538.0,,,,0.0
runtime/motif16_0/prepare_read,34,0,runtime/motif16_0/prepare_read,iteration,5,2,1,122538,228.14084610494285,228.12671171391065,ns,0.0,1.0,4383528.752450879,,960.0,7040.0,122538.0,,,,0.0
runtime/motif16_0/prepare_read,34,0,runtime/motif16_0/prepare_read,iteration,5,3,1,122538,228.09204491676118,228.09171032660367,ns,0.0,1.0,4384201.418666657,,960.0,7040.0,122538.0,,,,0.0
runtime/motif16_0/prepare_read,34,0,runtime/motif16_0/prepare_read,iteration,5,4,1,122538,227.9756646918186,227.96015113678834,ns,0.0,1.0,4386731.606437418,,960.0,7040.0,122538.0,,,,0.0
runtime/motif16_0/prepare_write,35,0,runtime/motif16_0/prepare_write,iteration,5,0,1,56362,497.67490507801574,497.17346793937924,ns,0.0,1.0,2011370.4058759843,,960.0,7040.0,0.0,,,,56362.0
runtime/motif16_0/prepare_write,35,0,runtime/motif16_0/prepare_write,iteration,5,1,1,56362,500.7024768461082,500.7017494056054,ns,0.0,1.0,1997196.9364739049,,960.0,7040.0,0.0,,,,56362.0
runtime/motif16_0/prepare_write,35,0,runtime/motif16_0/prepare_write,iteration,5,2,1,56362,497.36370249443155,497.3333451616439,ns,0.0,1.0,2010723.8127678302,,960.0,7040.0,0.0,,,,56362.0
runtime/motif16_0/prepare_write,35,0,runtime/motif16_0/prepare_write,iteration,5,3,1,56362,498.30635889434546,498.2750966963454,ns,0.0,1.0,2006923.49794357,,960.0,7040.0,0.0,,,,56362.0
runtime/motif16_0/prepare_write,35,0,runtime/motif16_0/prepare_write,iteration,5,4,1,56362,498.81929314077917,498.78379049711606,ns,0.0,1.0,2004876.7001897627,,960.0,7040.0,0.0,,,,56362.0
runtime/motif16_1/read_inline/1024,36,0,runtime/motif16_1/read_inline/1024,iteration,5,0,1,45757,607.5318093404597,606.9388727408,ns,11713792.0,256.0,421788769.01385695,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/1024,36,0,runtime/motif16_1/read_inline/1024,iteration,5,1,1,45757,596.2871473217759,596.2198352164676,ns,11713792.0,256.0,429371827.099739,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/1024,36,0,runtime/motif16_1/read_inline/1024,iteration,5,2,1,45757,631.0683611251765,631.0324540507509,ns,11713792.0,256.0,405684364.3408096,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/1024,36,0,runtime/motif16_1/read_inline/1024,iteration,5,3,1,45757,600.8853508753366,600.4655244006299,ns,11713792.0,256.0,426335883.7387591,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/1024,36,0,runtime/motif16_1/read_inline/1024,iteration,5,4,1,45757,584.34794676222,584.30908931965,ns,11713792.0,256.0,438124281.61622113,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/65536,36,1,runtime/motif16_1/read_inline/65536,iteration,5,0,1,47144,595.5612379094705,591.2996563719768,ns,12068864.0,256.0,432944611.4863876,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/65536,36,1,runtime/motif16_1/read_inline/65536,iteration,5,1,1,47144,596.9353470218042,596.2827082979647,ns,12068864.0,256.0,429326553.39063734,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/65536,36,1,runtime/motif16_1/read_inline/65536,iteration,5,2,1,47144,612.946970982436,611.6691837773941,ns,12068864.0,256.0,418526888.04601693,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/65536,36,1,runtime/motif16_1/read_inline/65536,iteration,5,3,1,47144,607.2162311217287,607.2170795859278,ns,12068864.0,256.0,421595519.3068202,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_inline/65536,36,1,runtime/motif16_1/read_inline/65536,iteration,5,4,1,47144,610.0851009672994,609.6691413541461,ns,12068864.0,256.0,419899881.15749836,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/1024,37,0,runtime/motif16_1/read_bound/1024,iteration,5,0,1,39997,698.9794234569416,698.5171887891574,ns,10239232.0,256.0,366490623.4358563,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/1024,37,0,runtime/motif16_1/read_bound/1024,iteration,5,1,1,39997,698.5518913918371,698.5506662999871,ns,10239232.0,256.0,366473059.6507123,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/1024,37,0,runtime/motif16_1/read_bound/1024,iteration,5,2,1,39997,698.5711428356894,698.5269395204696,ns,10239232.0,256.0,366485507.5965158,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/1024,37,0,runtime/motif16_1/read_bound/1024,iteration,5,3,1,39997,698.1658374377363,698.1643873290802,ns,10239232.0,256.0,366675821.11909443,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/1024,37,0,runtime/motif16_1/read_bound/1024,iteration,5,4,1,39997,696.659499462374,696.6162962221981,ns,10239232.0,256.0,367490685.17102885,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/65536,37,1,runtime/motif16_1/read_bound/65536,iteration,5,0,1,40085,697.4519146809986,696.9297991767629,ns,10261760.0,256.0,367325375.24209166,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/65536,37,1,runtime/motif16_1/read_bound/65536,iteration,5,1,1,40085,695.0719471125411,694.3180990395401,ns,10261760.0,256.0,368707081.6015431,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/65536,37,1,runtime/motif16_1/read_bound/65536,iteration,5,2,1,40085,696.6289135588879,696.0297118622813,ns,10261760.0,256.0,367800390.75494665,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/65536,37,1,runtime/motif16_1/read_bound/65536,iteration,5,3,1,40085,695.2897592615769,695.286815517012,ns,10261760.0,256.0,368193376.1531773,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/read_bound/65536,37,1,runtime/motif16_1/read_bound/65536,iteration,5,4,1,40085,693.3800673568036,692.9260820755866,ns,10261760.0,256.0,369447776.06462604,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/1024,38,0,runtime/motif16_1/weighted_bound/1024,iteration,5,0,1,28737,969.9397988655261,969.3545603229202,ns,7356672.0,256.0,264093253.88093182,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/1024,38,0,runtime/motif16_1/weighted_bound/1024,iteration,5,1,1,28737,970.2564289942917,970.0449246615822,ns,7356672.0,256.0,263905303.24078572,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/1024,38,0,runtime/motif16_1/weighted_bound/1024,iteration,5,2,1,28737,967.7976128338664,967.6417510526632,ns,7356672.0,256.0,264560721.6942703,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/1024,38,0,runtime/motif16_1/weighted_bound/1024,iteration,5,3,1,28737,972.1564533527145,971.2520792010147,ns,7356672.0,256.0,263577299.32541755,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/1024,38,0,runtime/motif16_1/weighted_bound/1024,iteration,5,4,1,28737,973.4676201412395,972.3399102202642,ns,7356672.0,256.0,263282415.2430484,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/65536,38,1,runtime/motif16_1/weighted_bound/65536,iteration,5,0,1,27033,1036.8068656823864,1036.0896311914642,ns,6920448.0,256.0,247082870.33585078,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/65536,38,1,runtime/motif16_1/weighted_bound/65536,iteration,5,1,1,27033,1035.4699811341768,1035.4722376354796,ns,6920448.0,256.0,247230191.88286576,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/65536,38,1,runtime/motif16_1/weighted_bound/65536,iteration,5,2,1,27033,1036.6507601819278,1035.7556320053134,ns,6920448.0,256.0,247162546.92659664,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/65536,38,1,runtime/motif16_1/weighted_bound/65536,iteration,5,3,1,27033,1036.486479487905,1036.4895498094866,ns,6920448.0,256.0,246987536.0027069,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/weighted_bound/65536,38,1,runtime/motif16_1/weighted_bound/65536,iteration,5,4,1,27033,1037.7312913848318,1035.686457292918,ns,6920448.0,256.0,247179055.2028014,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/1024,39,0,runtime/motif16_1/scalar64/1024,iteration,5,0,1,6147,4562.85505124595,4554.739222384692,ns,1573632.0,256.0,56205193.64574465,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/1024,39,0,runtime/motif16_1/scalar64/1024,iteration,5,1,1,6147,4548.005531153779,4547.997559785261,ns,1573632.0,256.0,56288508.6534847,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/1024,39,0,runtime/motif16_1/scalar64/1024,iteration,5,2,1,6147,4549.590043923565,4549.269887750207,ns,1573632.0,256.0,56272766.02984794,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/1024,39,0,runtime/motif16_1/scalar64/1024,iteration,5,3,1,6147,4550.352855052218,4547.000325362103,ns,1573632.0,256.0,56300853.67975278,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/1024,39,0,runtime/motif16_1/scalar64/1024,iteration,5,4,1,6147,4552.386530015695,4550.960143159046,ns,1573632.0,256.0,56251865.96828724,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/65536,39,1,runtime/motif16_1/scalar64/65536,iteration,5,0,1,5576,5031.086800573816,5026.244799139229,ns,1427456.0,256.0,50932656.53193838,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/65536,39,1,runtime/motif16_1/scalar64/65536,iteration,5,1,1,5576,5021.214131994138,5021.269906743217,ns,1427456.0,256.0,50983118.76368362,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/65536,39,1,runtime/motif16_1/scalar64/65536,iteration,5,2,1,5576,5036.599713055826,5027.799677187958,ns,1427456.0,256.0,50916905.29388404,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/65536,39,1,runtime/motif16_1/scalar64/65536,iteration,5,3,1,5576,5016.945659971622,5016.940638450404,ns,1427456.0,256.0,51027113.6233877,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar64/65536,39,1,runtime/motif16_1/scalar64/65536,iteration,5,4,1,5576,5027.517934003142,5018.1565638452075,ns,1427456.0,256.0,51014749.48877197,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar8_projection/1024,40,0,runtime/motif16_1/scalar8_projection/1024,iteration,5,0,1,35494,790.6849326647206,789.1827069363997,ns,9086464.0,256.0,324386226.09178776,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar8_projection/1024,40,0,runtime/motif16_1/scalar8_projection/1024,iteration,5,1,1,35494,789.7506620840478,789.748999830985,ns,9086464.0,256.0,324153623.5624063,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar8_projection/1024,40,0,runtime/motif16_1/scalar8_projection/1024,iteration,5,2,1,35494,789.7748915312812,789.4588381134758,ns,9086464.0,256.0,324272764.63425046,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar8_projection/1024,40,0,runtime/motif16_1/scalar8_projection/1024,iteration,5,3,1,35494,789.512565503962,789.5109314250277,ns,9086464.0,256.0,324251368.5503161,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
runtime/motif16_1/scalar8_projection/1024,40,0,runtime/motif16_1/scalar8_projection/1024,iteration,5,4,1,35494,790.4468360850352,789.6684510057729,ns,9086464.0,256.0,324186688.3170295,16.0,960.0,7040.0,1.0,16.0,16.0,16.0,1.0
