scope,case,eligible_for_new_reader,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
transition,transition/series/avx512/local/k10/h8/u32/independentlygapped/o1-n32,True,11.749103960705158,8.420939094952775,0.7167303245521174,11.701056166235105,11.79488542563633,8.396923955821244,8.43551906643513,True,False,True,"[11.70131264703845, 8.431796332882769, 8.400385316778829, 11.793105014534502]"
transition,transition/series/avx512/local/k10/h8/u32/independentlygapped/o1-n33,True,12.144007507263098,9.930814334680257,0.8177542980553024,12.09875889958663,12.21072209887681,9.923741799685196,9.943245865309821,True,False,True,"[12.101237123265232, 9.942193945643291, 9.928337943648966, 12.191301162121976]"
transition,transition/series/avx512/local/k10/h8/u32/independentlygapped/o1-n38,True,15.130897754526718,9.925041346791115,0.6559453052824864,15.086025586670013,15.166619016263708,9.917543536564516,9.933873358746169,True,False,True,"[15.095625243491805, 9.931531074150593, 9.919134840588027, 15.160478251201464]"
transition,transition/series/avx512/local/k10/h8/u32/independentlygapped/o1-n39,True,11.92376644055045,8.100570683265301,0.6793634145429761,11.863974148387667,11.951178424336483,8.049524127290917,8.184636718158115,True,False,True,"[11.880597770505641, 8.052014709223473, 8.107912148043456, 11.950033714829082]"
transition,transition/series/avx512/local/k10/h8/u32/independentlygapped/o1-n40,True,12.416931602227855,9.880453307842911,0.795724227559581,12.3696471110937,12.456129534340477,9.788121364753666,9.956334221336983,True,False,True,"[12.381998340958043, 9.883407923058066, 9.874634133087232, 12.454592619968226]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n31,True,10.159925505889131,8.615316131274874,0.8479704035508001,10.128311951786976,10.190291112610069,8.606428046797692,8.627318551044887,True,False,True,"[10.137254173359839, 8.619460347053055, 8.608382913738886, 10.181205346075464]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n32,True,7.73037019800508,7.418313192955285,0.9596323336325697,7.721205357141853,7.7447500442012505,7.405622733151486,7.436964571601724,True,False,True,"[7.724233643210192, 7.428713155143734, 7.407398959369329, 7.738515882837151]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n33,True,7.282113371408784,7.260894186561968,0.9970861227002965,7.247742713272204,7.312062145124603,7.229119017570438,7.30729920455469,False,False,False,"[7.248506102965793, 7.29402846121293, 7.229790525384006, 7.304098474725065]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n38,True,10.15440447243258,9.71545879720383,0.9567728785651183,10.113156082143156,10.198065513173196,9.705692539305183,9.727621986924607,True,False,True,"[10.113274256034591, 9.723429439188523, 9.709308469294058, 10.192464354498926]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n39,True,10.776021364888585,9.723983803306423,0.9023723574815834,10.730738903777235,10.818547889665734,9.715369658088349,9.73364211485927,True,False,True,"[10.739849571841107, 9.732212942508491, 9.71671392820993, 10.816643210489476]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o0-n40,True,8.33183461395814,8.105179367498497,0.9727964779713784,8.310490268418283,8.391770125920036,8.092432628268513,8.116068238382063,True,False,True,"[8.318577488472727, 8.10697784731944, 8.09665492414931, 8.358497565854336]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n31,True,11.356062290654066,7.161628449617924,0.63064363916988,11.303258568201464,11.408332393850657,7.108877548253468,7.210197520089144,True,False,True,"[11.313631664397766, 7.205305487857863, 7.118531771851039, 11.397716900667653]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n32,True,11.903226983596609,8.634468144776914,0.7253888509960997,11.831917656793454,11.952872763462556,8.607940645005241,8.665997577748909,True,False,True,"[11.842287981955328, 8.652566298380789, 8.608953179110962, 11.94268935390881]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n33,True,12.36090530479397,9.939403232824624,0.8040999415285378,12.320294905601441,12.400584653810757,9.928260016267645,9.956276746692843,True,False,True,"[12.325661197544608, 9.942915256615589, 9.937753953542405, 12.39304777800933]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n38,True,15.27415320588477,9.941699060923067,0.6508838118169958,15.241350342703834,15.310402772595026,9.93175088491451,9.956722948947299,True,False,True,"[15.246476388243957, 9.954119885605483, 9.937071014476254, 15.309320638233634]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n39,True,11.892038357949893,7.361736919748153,0.6190475255931874,11.838565988815965,11.943684824867942,7.3239693103191,7.397305060658707,True,False,True,"[11.845658722937138, 7.372617042089983, 7.351274266390354, 11.934271900661575]"
transition,transition/series/avx512/local/k10/h8/u64/independentlygapped/o1-n40,True,12.454454940113653,9.167168803879624,0.7360553992895951,12.401765232040662,12.504857546938311,9.135440467566282,9.21381224080909,True,False,True,"[12.402570613999876, 9.201557377479087, 9.143039847928652, 12.502857170113803]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n31,True,10.875254199899423,8.81792954884775,0.810825143648532,10.8634322261775,10.882863260791796,8.811204417645575,8.826157379395783,True,False,True,"[10.864520598940251, 8.821188958805513, 8.814307901502383, 10.87951201269666]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n32,True,4.862364406377527,5.948191134725381,1.2233124952386687,4.8354027253219725,4.907918496997408,5.898179528163701,5.989921126562219,False,True,True,"[4.842400516096507, 5.9894273849842845, 5.898373288054991, 4.868169159623343]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n33,True,7.450257755399334,7.770964049544509,1.0430463353986315,7.43299676743716,7.459567315332416,7.703941592874159,7.824929705380596,False,True,True,"[7.436247576639807, 7.824875876168013, 7.705444490767464, 7.455807376794654]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n38,True,10.35378548488955,10.186283100445383,0.9838221117591608,10.33412729259995,10.399815565005099,10.18289816295182,10.210120160966705,True,False,True,"[10.338457732889687, 10.185554512445652, 10.203081828975302, 10.378669395077324]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n39,True,11.183998062318214,10.177231755803952,0.9099815378271283,11.155243651278907,11.206565420758814,10.172705487425183,10.182443825675094,True,False,True,"[11.158230251734626, 10.176595971748167, 10.177867539859738, 11.202397474926952]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o0-n40,True,5.759252353068744,6.572949136663324,1.1412851414925431,5.730634851138536,5.778116829023821,6.56759709405895,6.582243738240972,False,True,True,"[5.7418555713661865, 6.5678082088962135, 6.5761755493737315, 5.775585889354186]"
transition,transition/series/avx512/local/k11/h8/u32/independentlygapped/o1-n31,True,11.656189696025608,7.2731247737374485,0.6239710371406665,11.617913354390405,11.685233630104275,7.250439994916581,7.305948445368066,True,False,True,"[11.620408652142002, 7.3014749092074815, 7.251128997944081, 11.677726314572272]"
