case,repetition,cpu_ns,real_ns,logical_values,selected_values,write_records
overwrite-all/local/k1/ikea2,0,142.81568678150168,142.81178107756335,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,1,143.52629036263863,143.5225139428584,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea2,2,142.7139479261999,142.71018851521885,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,0,146.19405937097144,146.19010719425944,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,1,153.46519504829857,153.46099917013507,8192.0,8192.0,0.0
overwrite-all/local/k1/ikea,2,148.20685185512198,148.20286082785026,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,0,132.11858940984547,132.1150364300182,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,1,131.98145571237896,131.97787433092924,8192.0,8192.0,0.0
overwrite-all/local/k1/prior,2,131.99682882268874,131.9932064239065,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,0,157.62674925527685,157.62249851826488,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,1,157.20932911135932,157.20500708906843,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea2,2,157.32353625319834,157.31923299302343,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,0,95.67326694245821,95.68310000615297,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,1,95.60117302722307,95.5986228690614,8192.0,8192.0,0.0
overwrite-all/striped/k1/ikea,2,95.68102700382617,95.6784471649632,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,0,91.32671789280813,91.35902909735427,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,1,91.1884203677226,91.18605926454183,8192.0,8192.0,0.0
overwrite-all/striped/k1/prior,2,91.26698525235523,91.26455668822474,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,0,1344.9326292206756,1345.055368847978,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,1,1344.279404704754,1344.2429828850784,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea2,2,1344.4391742678781,1344.4046727629232,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,0,1320.44101273785,1320.4058185159076,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,1,1320.2620223305555,1320.2949205759667,8192.0,8192.0,0.0
overwrite-all/local/k2/ikea,2,1319.38355087278,1319.3486711895177,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,0,1386.9950998366614,1386.9570319118736,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,1,1400.1335711190343,1400.0966365690424,8192.0,8192.0,0.0
overwrite-all/local/k2/prior,2,1399.4134471149016,1399.375945891253,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,0,153.4624549106183,153.45837742808274,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,1,154.63735430108147,154.63316681816593,8192.0,8192.0,0.0
overwrite-all/striped/k2/ikea2,2,156.17275254795348,156.1686485124388,8192.0,8192.0,0.0
