input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:active_values,counter:selected_values
current,composition/avx2/striped/k12/h0/u16/prefilter75/materialized,1,5,"[1464.9802304096418,1465.067144375092,1464.4667235450045,1464.6801796379318,1464.8316784523488]",1464.8316784523488,"[1465.244521095919,1465.257323960354,1464.8369440635695,1465.0083485563493,1464.992541259373]",1465.0083485563493,"[0.178830594532427,0.1788412041473501,0.17876791058898983,0.17879396724095847,0.17881246074857776]",0.17881246074857776,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/all/authored,1,5,"[2878.8123308115964,2882.3897174619215,2879.650393700731,2878.527878132901,2878.9446657403346]",2878.9446657403346,"[2879.43520148131,2883.207966649622,2880.352447122444,2878.852956617294,2880.4590293887804]",2880.352447122444,"[0.351417520851025,0.35185421355736346,0.35151982344979626,0.35138279762364516,0.3514336750171307]",0.3514336750171307,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/authored-u64-carrier,1,5,"[2119.2034296452766,2119.0701084363013,2119.3971144301977,2119.40668500467,2119.0764585087086]",2119.2034296452766,"[2119.938931705046,2119.3389862614245,2120.476263003946,2119.871983144428,2119.398804247673]",2119.871983144428,"[0.2586918249078707,0.25867555034622813,0.2587154680700925,0.2587166363531092,0.2586763255015513]",0.2586918249078707,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/direct,1,5,"[2877.9375816624,2877.4368049052696,2878.182347555239,2882.354828753395,2877.921871624284]",2877.9375816624,"[2878.4356011891446,2877.738094016217,2879.2357123033435,2883.2314735762134,2878.6268068590284]",2878.6268068590284,"[0.3513107399490235,0.3512496099737878,0.35134061859805166,0.35184995468181096,0.3513088222197612]",0.3513107399490235,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/materialized,1,5,"[1607.2906408182153,1606.9258060443992,1606.5790376823834,1606.377615554916,1609.5039771357308]",1606.9258060443992,"[1607.8187332850453,1607.2572799377765,1606.8049137430455,1606.589241647126,1609.822538250981]",1607.2572799377765,"[0.1962024708030048,0.19615793530815423,0.19611560518583782,0.19609101752379343,0.1964726534589515]",0.19615793530815423,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/prefilter75/authored,1,5,"[2878.429743399944,2882.2967657704007,2878.9701455711106,2878.1805555555666,2879.21669133955]",2878.9701455711106,"[2878.903713300893,2883.7554589158017,2879.8709597802017,2878.485031661709,2880.0071654709313]",2879.8709597802017,"[0.351370818286126,0.3518428669153321,0.35143678534803596,0.3513403998480916,0.3514668812670349]",0.35143678534803596,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/authored-u64-carrier,1,5,"[2124.2430112412585,2119.955868438105,2120.056954695276,2120.7327731728474,2121.492055561776]",2120.7327731728474,"[2124.906339655818,2120.4997842598264,2120.391643012779,2135.163256498685,2122.585852161169]",2122.585852161169,"[0.25930700820816144,0.25878367534644836,0.25879601497745064,0.2588785123502011,0.2589711981886934]",0.2588785123502011,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/direct,1,5,"[2881.046663646831,2880.9691997280224,2880.680035412152,2884.701704720981,2881.3147248358423]",2881.046663646831,"[2881.7050091601236,2881.4497642591314,2881.0103559733398,2885.288701075588,2882.4500216205593]",2881.7050091601236,"[0.35169026655845104,0.3516808105136746,0.35164551213527245,0.3521364385645729,0.3517229888715628]",0.35169026655845104,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/materialized,1,5,"[1740.3548888736502,1740.8026349347415,1740.4044960594879,1740.0272823971777,1740.7616740169767]",1740.4044960594879,"[1740.9584916936997,1741.621691558038,1740.6815125395283,1740.2074917709226,1741.3420687604105]",1740.9584916936997,"[0.21244566514570928,0.2125003216473073,0.2124517207103867,0.2124056741207492,0.21249532153527545]",0.2124517207103867,8192.0,6144.0,4435.0
current,composition/avx512/local/k31/h0/u32/all/authored,1,5,"[2841.302423164736,2842.0368503936443,2846.5731877061544,2841.9481534163474,2842.5417424432603]",2842.0368503936443,"[2841.7178155972965,2843.1461315724864,2847.322418084053,2842.861275082847,2842.967924815622]",2842.967924815622,"[0.34683867470272656,0.3469283264640679,0.3474820785774114,0.3469174991963314,0.34698995879434336]",0.3469283264640679,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/authored-u64-carrier,1,5,"[2151.5942369460486,2155.189159419899,2151.0442666007903,2152.50326973588,2151.827940259018]",2151.827940259018,"[2152.1025980726713,2155.9280581085673,2151.6178298832965,2153.0760781649556,2152.9584061835526]",2152.9584061835526,"[0.2626457808772032,0.2630846141869994,0.26257864582529183,0.26275674679393063,0.26267430911364964]",0.26267430911364964,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/direct,1,5,"[2857.2456929986133,2860.4520106142886,2859.4188099612884,2858.323116962708,2860.2538885485574]",2859.4188099612884,"[2858.66727903567,2860.960583794175,2859.680812412539,2859.3692386217167,2861.0403143529516]",2859.680812412539,"[0.3487848746336198,0.3491762708269395,0.3490501477003526,0.3489163961136118,0.3491520860044626]",0.3490501477003526,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/materialized,1,5,"[2447.037611728542,2446.741887242735,2436.024688369938,2427.9260040455733,2435.708442108512]",2436.024688369938,"[2447.790062411705,2447.4407254393614,2437.0527739829913,2428.3286682449047,2436.014704100453]",2437.0527739829913,"[0.29871064596295677,0.29867454678256045,0.29736629496703343,0.2963776860407194,0.2973276906870742]",0.29736629496703343,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/prefilter75/authored,1,5,"[2848.415168727713,2845.9948380802184,2856.2815583308766,2862.554083301972,2853.2116082225425]",2853.2116082225425,"[2848.8909493646256,2846.383577368748,2898.8155020163013,2863.921798950586,2854.2740491628615]",2854.2740491628615,"[0.3477069297763321,0.34741147925783916,0.34866718241343714,0.3494328714968227,0.3482924326443533]",0.3482924326443533,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/authored-u64-carrier,1,5,"[2154.4303453807934,2153.161815292901,2157.899524889342,2154.2985253059055,2154.174286948345]",2154.2985253059055,"[2154.7527110644282,2153.9669967754394,2158.512502504334,2155.025969117255,2154.7667175732477]",2154.7667175732477,"[0.2629919855201163,0.26283713565587163,0.2634154693468435,0.26297589420238104,0.26296072838724915]",0.26297589420238104,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/direct,1,5,"[2878.8187044409365,2888.8951662099607,2891.925792276285,2892.77872098435,2886.7098692033933]",2888.8951662099607,"[2879.8057488499594,2889.6137207227753,2892.4048182792003,2893.1103551665606,2887.243405885929]",2889.6137207227753,"[0.3514182988819503,0.3526483357189894,0.35301828518997613,0.35312240246390997,0.3523815758304924]",0.3526483357189894,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/materialized,1,5,"[2536.54709359067,2532.3858493294606,2522.662102808766,2520.8344449266565,2531.2442070636494]",2531.2442070636494,"[2537.3118606081725,2533.0879152634125,2523.469363407813,2522.1191573582546,2531.634367208483]",2531.634367208483,"[0.30963709638557985,0.30912913199822517,0.30794215122177315,0.30771904845296094,0.3089897713700744]",0.3089897713700744,8192.0,6144.0,4401.0
current,composition/avx512/local/k5/h0/u8/all/authored,1,5,"[1994.6468990976887,1997.9479809570316,1995.940868338169,1995.222935701417,1995.036083355948]",1995.222935701417,"[1994.873505138844,1998.6728622962182,1996.6816924892305,1995.5346009660977,1995.297575439044]",1995.5346009660977,"[0.24348717030001082,0.24389013439416893,0.2436451255295616,0.2435574872682394,0.24353467814403665]",0.2435574872682394,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/authored-u64-carrier,1,5,"[1079.4050095283474,1079.2335992531318,1079.4876517016125,1079.5964910927103,1079.129836513332]",1079.4050095283474,"[1079.6870684272515,1079.4075864305687,1079.721713872016,1080.9537199206532,1079.2880652414888]",1079.6870684272515,"[0.13176330682719084,0.13174238272132957,0.131773394983107,0.13178668104159064,0.13172971637125636]",0.13176330682719084,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/dense64-authored,1,5,"[258.27718557188393,258.7637979666,258.35020082100965,258.27232951436844,258.26338691328954]",258.27718557188393,"[258.3112979224267,258.89189897385444,258.56725173717876,258.3517389261926,258.3306889362003]",258.3517389261926,"[0.03152797675438036,0.03158737768146973,0.031536889748658405,0.03152738397392193,0.031526292347813664]",0.03152797675438036,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/direct,1,5,"[1998.9018905104133,1998.11969900334,2000.860553445441,1999.1511480138636,1998.8538923951214]",1998.9018905104133,"[1999.3127695127343,1998.3691635488221,2001.1390538893384,2000.0411228823043,1999.2009523960755]",1999.3127695127343,"[0.2440065784314469,0.24391109606974368,0.24424567302800793,0.24403700537278605,0.24400071928651385]",0.2440065784314469,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/materialized,1,5,"[1128.022368670193,1128.1446007838417,1128.0922380351822,1127.8733650488366,1129.5187815459549]",1128.0922380351822,"[1128.156971427525,1128.7086352814342,1128.3550991141615,1128.0098892642898,1129.828990247623]",1128.3550991141615,"[0.13769804305056066,0.1377129639628713,0.13770657202577907,0.13767985413193806,0.13788071063793395]",0.13770657202577907,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/prefilter75/authored,1,5,"[1999.1004990682252,1998.2657699146052,2001.6979958732104,1999.4158830795222,1998.3902228314716]",1999.1004990682252,"[1999.7762903304106,1998.4935777981634,2002.1641284877576,2000.3185754765286,1998.8740477354008]",1999.7762903304106,"[0.24403082264016424,0.243928926991529,0.2443478998868665,0.24406932166498074,0.24394411899798235]",0.24403082264016424,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/authored-u64-carrier,1,5,"[1080.7116236019847,1079.2293521017875,1079.3793752410493,1079.2939220979986,1078.8677092171263]",1079.2939220979986,"[1081.1591245652342,1079.4923910531172,1079.6362360213734,1079.5750057847717,1079.0820246813762]",1079.5750057847717,"[0.13192280561547665,0.13174186427023774,0.13176017764172965,0.13174974634985334,0.1316977184102937]",0.13174974634985334,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/dense64-authored,1,5,"[249.06999758005804,249.17951309435387,249.5098470101367,249.09446652834464,249.0234538201115]",249.09446652834464,"[249.11710183995658,249.20812262682878,249.59684554047973,249.15889825223664,249.08201808563874]",249.15889825223664,"[0.030404052438971933,0.030417421032025615,0.030457744996354577,0.030407039371135824,0.030398370827650328]",0.030407039371135824,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/direct,1,5,"[1995.072799064943,1995.3083304824265,1994.6370167636046,1994.9972559584987,1998.1347146197404]",1995.072799064943,"[1995.658142322392,1995.8062920531388,1994.9028395462017,1995.263192779903,1998.766214789822]",1995.658142322392,"[0.24353916004210727,0.2435679114358431,0.24348596396040095,0.24352993847149643,0.24391292903072997]",0.24353916004210727,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/materialized,1,5,"[1200.2805210503004,1200.1748150434616,1200.3038945897829,1200.4445430307899,1200.1297139281035]",1200.2805210503004,"[1200.5994522030803,1200.30569486224,1200.9002606092065,1200.8277439166231,1200.2401392203149]",1200.5994522030803,"[0.146518618292273,0.1465057147269851,0.14652147150754186,0.14653864050668822,0.1465002092197392]",0.146518618292273,8192.0,6144.0,4386.0
current,composition/avx512/local/k56/h0/u64/all/authored,1,5,"[1743.533672014577,1743.2205537190882,1743.48997964181,1743.3647609620132,1745.8606862030117]",1743.48997964181,"[1744.0731900162075,1743.5092732682992,1743.8775331048862,1743.6895214261967,1746.471352175034]",1743.8775331048862,"[0.21283370019709189,0.21279547774891214,0.21282836665549437,0.21281308117212072,0.2131177595462661]",0.21282836665549437,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/authored-u64-carrier,1,5,"[887.719740787461,891.1606755042548,890.1167028626764,889.7622284898995,883.6823979064396]",889.7622284898995,"[888.1104292342463,891.4565090901282,890.471231290573,890.0442301998372,884.1424237900231]",890.0442301998372,"[0.10836422617034434,0.10878426214651547,0.10865682407991656,0.10861355328245842,0.10787138646318843]",0.10861355328245842,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/direct,1,5,"[1743.8262813168983,1743.6904355729425,1743.4010497086422,1743.4150333715913,1743.6929135329576]",1743.6904355729425,"[1745.545294367347,1744.5047068786573,1743.720606912903,1743.582233403344,1744.2015552633313]",1744.2015552633313,"[0.2128694191060667,0.21285283637365018,0.21281751095076198,0.21281921794086806,0.21285313885900362]",0.21285283637365018,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/materialized,1,5,"[1808.0265230191276,1807.772881684982,1807.7239833056624,1807.9330680383919,1807.887864376104]",1807.887864376104,"[1808.8229188893497,1808.0007376474734,1808.3025332419843,1808.4389077603382,1808.0950338103958]",1808.3025332419843,"[0.22070636267323332,0.22067540059631127,0.22066943155586696,0.22069495459453026,0.22068943656934867]",0.22068943656934867,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/prefilter75/authored,1,5,"[1669.7839680314612,1670.1518862017836,1670.004228670194,1672.2941937792941,1669.8819014105713]",1670.004228670194,"[1670.1425700049845,1670.5896996996896,1670.5738466588944,1672.90973071356,1670.063746160754]",1670.5738466588944,"[0.20383105078509045,0.20387596267111616,0.20385793807009203,0.20413747482657402,0.20384300554328266]",0.20385793807009203,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/authored-u64-carrier,1,5,"[894.1831180149511,894.2082347720645,892.0537386235206,894.4390069495713,894.2867900797452]",894.2082347720645,"[894.4301164863994,894.5853915478384,892.3657029220786,894.6826663099738,894.4545181746358]",894.4545181746358,"[0.10915321264830945,0.10915627865869929,0.1088932786405665,0.10918444909052386,0.1091658679296564]",0.10915627865869929,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/direct,1,5,"[1670.6724579229049,1670.5935003490658,1670.3868408020444,1670.5016496728413,1672.7923500526333]",1670.5935003490658,"[1671.1004301683959,1670.8739566490128,1670.550829610645,1670.838684081438,1673.115065421424]",1670.8739566490128,"[0.2039395090237921,0.20392987064807927,0.2039046436525933,0.20391865840732926,0.20419828491853434]",0.20392987064807927,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/materialized,1,5,"[1913.0136304099256,1913.452198057247,1913.473612399685,1947.0102876167468,1916.9958931397025]",1913.473612399685,"[1913.251262076215,1914.560443157441,1914.1789758770633,1947.2104322413254,1917.6381801556736]",1914.560443157441,"[0.23352217168089912,0.23357570777066,0.23357832182613342,0.2376721542500912,0.23400828773678012]",0.23357832182613342,8192.0,6144.0,4391.0
current,composition/avx512/local/k60/h8/u64/all/authored,1,5,"[2467.1348794978962,2467.12168332717,2470.208132790437,2467.4436187655297,2467.271134147755]",2467.271134147755,"[2468.144796460594,2467.618739091356,2470.6389432494652,2469.980765503753,2467.9866010805918]",2468.144796460594,"[0.30116392571995804,0.30116231485927364,0.3015390787097702,0.30120161361883907,0.3011805583676459]",0.3011805583676459,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/authored-u64-carrier,1,5,"[1542.4036401271976,1539.7685226984995,1540.4922815208517,1540.3203554244585,1539.7642010107982]",1540.3203554244585,"[1542.8242697171024,1540.0276147599193,1541.7568513886733,1540.7474702979273,1539.934376409096]",1540.7474702979273,"[0.1882816943514646,0.18796002474346918,0.18804837420908832,0.1880273871367747,0.18795949719370095]",0.1880273871367747,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/direct,1,5,"[2467.849899992052,2467.0420738206826,2467.5580618729687,2467.099100369254,2470.204183591529]",2467.5580618729687,"[2468.4424844260375,2467.3900309304718,2468.627362522306,2467.5997920544137,2470.6180754459583]",2468.4424844260375,"[0.3012512084951235,0.3011525969019388,0.3012155837247276,0.3011595581505437,0.3015385966298253]",0.3012155837247276,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/materialized,1,5,"[2162.477776321016,2154.5929322299044,2161.629628487216,2152.569092774202,2165.8049267694432]",2161.629628487216,"[2163.6118587999026,2155.3080850524675,2162.1043583548653,2152.831342215496,2166.4581864730217]",2162.1043583548653,"[0.26397433792981156,0.2630118325475958,0.26387080425869336,0.26276478183278834,0.2643804842247855]",0.26387080425869336,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/prefilter75/authored,1,5,"[2533.7909751834663,2533.9665553052464,2536.8264388734474,2533.58983621695,2534.0608233514045]",2533.9665553052464,"[2534.9195751928655,2534.5433721761233,2537.257987703869,2534.0510995823965,2538.9062842343224]",2534.9195751928655,"[0.3093006561503255,0.30932208927065996,0.3096711961515439,0.30927610305382686,0.30933359660051324]",0.30932208927065996,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/authored-u64-carrier,1,5,"[1763.9548529729686,1780.1053008324727,1773.2297259631468,1774.0653545501896,1765.8210715687362]",1773.2297259631468,"[1764.3927924381865,1780.5146457052213,1774.0598434056947,1774.5910858853747,1766.205476935725]",1774.0598434056947,"[0.21532652013830186,0.21729801035552646,0.21645870678261067,0.21656071222536494,0.2155543300254805]",0.21645870678261067,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/direct,1,5,"[2552.02921186343,2551.371443168268,2552.254340269982,2552.593524490601,2555.7119867168244]",2552.254340269982,"[2552.609827300122,2551.6492934239463,2552.9061881354896,2553.169824747774,2556.1084269174607]",2552.9061881354896,"[0.31152700340129763,0.31144670937112645,0.31155448489623805,0.3115958892200441,0.3119765608785186]",0.31155448489623805,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/materialized,1,5,"[2222.4314427512004,2235.908390540943,2240.3030392634832,2221.5918292322726,2226.034236667684]",2226.034236667684,"[2222.9583709637163,2239.104316345186,2241.0837056157793,2221.908830090281,2226.94741426778]",2226.94741426778,"[0.2712929007264649,0.272938035954705,0.27347449209759317,0.27119040884183016,0.27173269490572316]",0.27173269490572316,8192.0,6144.0,4395.0
current,composition/avx512/local/k64/h0/u64/all/authored,1,5,"[1296.185980534204,1296.6808826728595,1297.9733744926455,1295.941949637018,1295.8695382536837]",1296.185980534204,"[1299.2565129042644,1298.4153495844637,1298.356567981045,1296.2605763857825,1296.5728811368622]",1298.356567981045,"[0.15822582770192917,0.15828624056065183,0.15844401544099676,0.15819603877405009,0.15818719949385787]",0.15822582770192917,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/authored-u64-carrier,1,5,"[489.82228305194553,488.9698455259484,489.0036597019615,488.8790600639249,488.8828720346829]",488.9698455259484,"[489.9620518132747,489.3527350627685,489.3574063896224,489.07447344772197,488.9592882219443]",489.3527350627685,"[0.059792759161614445,0.05968870184642925,0.05969282955346209,0.05967761963670958,0.05967808496517126]",0.05968870184642925,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/direct,1,5,"[1294.6462792031696,1294.6619189434098,1294.8150515158281,1294.8975647879804,1296.4251539926563]",1294.8150515158281,"[1294.906813598039,1294.8099692946726,1295.3185660656839,1295.4053384146648,1296.8245038002233]",1295.3185660656839,"[0.15803787587929316,0.1580397850272717,0.15805847796824074,0.15806855038915776,0.15825502368074415]",0.15805847796824074,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/materialized,1,5,"[1696.397835002253,1724.4005609366666,1982.1999442697568,1695.006554358056,1696.4866580648816]",1696.4866580648816,"[1697.2938254567964,1724.8393091876935,1982.5368152616986,1695.382757553173,1696.8593841793222]",1697.2938254567964,"[0.20707981384304847,0.21049811534871415,0.24196776663449182,0.2069099797800361,0.20709065650206068]",0.20709065650206068,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/prefilter75/authored,1,5,"[1296.177992388799,1296.2245530052198,1297.8070491393225,1296.3061926498451,1296.1769321938245]",1296.2245530052198,"[1296.7397059219775,1296.678145169373,1298.2886276723677,1296.8715126977859,1296.554384763484]",1296.7397059219775,"[0.1582248525865233,0.15823053625552,0.15842371205313996,0.1582405020324518,0.1582247231681915]",0.15823053625552,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/authored-u64-carrier,1,5,"[489.4254743169123,489.0875455598526,489.0858096939915,488.95757988867433,489.3073648037713]",489.0875455598526,"[489.55138904609345,489.3471890631897,489.22776396480543,489.07144068027884,489.3755703809166]",489.3471890631897,"[0.0597443205953262,0.059703069526349184,0.05970285762866107,0.05968720457625419,0.05972990293014787]",0.059703069526349184,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/direct,1,5,"[1296.673370817211,1297.4046362005113,1296.6303462085084,1298.3790494907148,1296.6396121202692]",1296.673370817211,"[1296.9994530378633,1297.8415756223085,1297.0007091963457,1298.6262532626492,1296.8865238706896]",1297.0007091963457,"[0.15828532358608535,0.1583745893799452,0.1582800715586558,0.15849353631478452,0.15828120265140003]",0.15828532358608535,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/materialized,1,5,"[1818.1945278249232,2075.1933437869993,1792.039354859352,1791.870722263072,1820.4543249384544]",1818.1945278249232,"[1819.9305961796852,2075.549515186168,1792.2665813281856,1792.5905661008806,1822.9647604734396]",1819.9305961796852,"[0.22194757419737832,0.25331949997399894,0.21875480405997952,0.21873421902625392,0.2222234283372137]",0.22194757419737832,8192.0,6144.0,4453.0
current,composition/avx512/local/k7/h0/u8/all/authored,1,5,"[1999.4056463596194,1999.7372128243312,1999.4586381300758,1998.4960424048961,2002.2254900559929]",1999.4586381300758,"[2000.0086224157712,2001.465274604615,1999.8000628626837,1998.7443850730767,2002.9298991300586]",2000.0086224157712,"[0.2440680720653832,0.24410854648734515,0.24407454078736276,0.2439570364263789,0.24441229126660066]",0.24407454078736276,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/authored-u64-carrier,1,5,"[1079.256768377051,1079.1305590152667,1081.0061041680774,1079.1363508411705,1078.9724290578124]",1079.1363508411705,"[1079.5995619490775,1079.3575199250859,1081.466469491762,1079.3903428443546,1079.1145562999502]",1079.3903428443546,"[0.13174521098352676,0.1317298045672933,0.1319587529502048,0.13173051157729135,0.1317105015939712]",0.13173051157729135,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/dense64-authored,1,5,"[257.1865490857178,257.2036067705364,257.1558140303603,257.128776107658,257.513230151553]",257.1865490857178,"[257.26780243753063,257.25827492862817,257.2062809016381,257.1653240914528,257.5856851357084]",257.25827492862817,"[0.03139484241769016,0.031396924654606494,0.03139109057987796,0.031387790052204344,0.031434720477484496]",0.03139484241769016,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/direct,1,5,"[1993.9995798080379,1993.7909722815857,1993.5664188246087,1993.9247713870889,1993.7564951713232]",1993.7909722815857,"[1994.524769964153,1994.0462923392179,1994.090932395992,1994.4417499946414,1993.9814901875063]",1994.090932395992,"[0.24340815183203587,0.24338268704609206,0.24335527573542587,0.24339901994471302,0.2433784784144682]",0.24338268704609206,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/materialized,1,5,"[1130.8733495503986,1129.5522395284802,1129.6238487697935,1129.627596445126,1129.5752742177158]",1129.6238487697935,"[1131.207239587494,1129.8311327321906,1129.8861658736623,1129.9227349558882,1130.0950392714337]",1129.9227349558882,"[0.1380460631775389,0.1378847948643164,0.1378935362267814,0.1378939937066804,0.13788760671602976]",0.1378935362267814,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/prefilter75/authored,1,5,"[1994.8843974310435,1995.4223435572746,1996.75533712061,1995.4696167252523,1995.1143409057365]",1995.4223435572746,"[1995.2312479060581,1995.996179367924,1997.7357991595554,1997.6160765848565,1995.4310255118812]",1995.996179367924,"[0.24351616179578167,0.2435818290475189,0.24374454798835568,0.24358759969790675,0.24354423106759476]",0.2435818290475189,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/authored-u64-carrier,1,5,"[1079.4400803426533,1079.2940101546428,1078.9040321679145,1079.8129604570975,1081.2246741381375]",1079.4400803426533,"[1080.5692878260318,1079.7238818907667,1079.0286211048008,1080.6692535146017,1081.585680195799]",1080.5692878260318,"[0.13176758793245283,0.1317497570989554,0.13170215236424734,0.13181310552454806,0.13198543385475311]",0.13176758793245283,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/dense64-authored,1,5,"[249.34272678786635,249.38241115780582,249.34058447832754,249.343661710967,249.33428754851116]",249.34272678786635,"[249.49759991865642,249.45833047633909,249.42575864559353,249.40835037699958,249.36816649119004]",249.42575864559353,"[0.030437344578596967,0.030442188862036843,0.030437083066202093,0.030437458704952024,0.030436314398011616]",0.030437344578596967,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/direct,1,5,"[2002.2623195975923,1999.4092603591264,1998.5306210066417,1998.9954778652314,1999.1022989902842]",1999.1022989902842,"[2003.147148264518,1999.9378993521645,1998.9680516884187,1999.5722432504654,2000.584822226801]",1999.9378993521645,"[0.24441678706025297,0.2440685132274324,0.2439612574470998,0.2440180026690956,0.24403104235721243]",0.24403104235721243,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/materialized,1,5,"[1201.1653888562405,1201.1832753420254,1202.8286175192911,1201.1440314740742,1201.3091500379815]",1201.1832753420254,"[1201.3979861088856,1201.4556827879935,1203.1911352703844,1201.4171082153825,1202.0076325397508]",1201.4556827879935,"[0.1466266343818653,0.14662881779077458,0.14682966522452284,0.1466240272795501,0.14664418335424578]",0.14662881779077458,8192.0,6144.0,4423.0
current,composition/avx512/striped/k12/h0/u16/all/authored,1,5,"[650.7735913078981,650.6359793155511,650.6520039509883,651.8174376851917,650.885119981368]",650.7735913078981,"[651.3777700307201,650.818887920793,650.7372238688955,651.9253733082508,651.289410260967]",651.289410260967,"[0.0794401356577024,0.07942333731879286,0.07942529345104837,0.07956755831118063,0.07945374999772559]",0.0794401356577024,8192.0,8192.0,5945.0
current,composition/avx512/striped/k12/h0/u16/all/authored-u64-carrier,1,5,"[471.9856695413979,472.5600662157655,471.9916758258409,471.9940139444184,472.0353752115744]",471.9940139444184,"[472.1182123761506,472.6203802354698,472.19389358205825,472.2507366674546,472.11249098138427]",472.19389358205825,"[0.05761543817644017,0.05768555495797919,0.057616171365459094,0.0576164567803245,0.05762150576313164]",0.0576164567803245,8192.0,8192.0,5945.0
current,composition/avx512/striped/k12/h0/u16/all/direct,1,5,"[651.1733684352344,650.9737758903876,651.0673812635724,651.0122283051098,651.0028093937937]",651.0122283051098,"[651.3919453191481,651.0439223603425,651.2176117364686,651.2043368853874,651.0982171514161]",651.2043368853874,"[0.0794889365765667,0.0794645722522446,0.07947599868940093,0.0794692661505261,0.07946811638107834]",0.0794692661505261,8192.0,8192.0,5945.0
current,composition/avx512/striped/k12/h0/u16/all/materialized,1,5,"[1232.7907219136137,1232.7981857206696,1232.7828562091063,1233.1361504420697,1232.671914886097]",1232.7907219136137,"[1233.3835866893457,1233.1765919115317,1232.9479609217017,1233.9556190528615,1232.9639043225318]",1233.1765919115317,"[0.15048714867109542,0.15048805978035515,0.15048618850208814,0.15052931523951046,0.15047264586011927]",0.15048714867109542,8192.0,8192.0,5945.0
