stage,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,repetitions,stable_all_passes,goodput_rps,goodput_min_rps,goodput_max_rps,offered_rps,measurement_seconds,below_1ms_pct,retried_packets,max_drain_seconds,max_quorum_drain_seconds,max_all_followers_drain_seconds,recorded_stable_all_passes,max_sampled_queue,max_follower_lag_batches,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,leader_cpu_us_per_record,mean_batch_records,record_weighted_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
open,udp,16,1,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,8177991.895,33112670.44787199,14385606.548727134,57844715.503,8678651.5134,10669880.382,20645915.107,33125084.43,45600274.519,53071925.317,55464889.346,57367482.8482,57797535.2606,100.0,100.0,100.0,100.0,1,False,20842.562845003482,20842.562845003482,20842.562845003482,189911.0472844778,6.012504361,0.0,0,57.844698916,57.844698916,57.844774989,False,1185838,16,1185848,291140.8,1063729.08,8.691164327002477,1.0,1.0,1141841,8177436.487,33112066.208468173,14385599.878218086,57844065.586,8678036.1798,10669314.996,20645352.431,33124408.995,45599724.379,53071385.309,55464292.916,57366757.6544,57796879.46388,100.0,100.0,100.0,100.0,33125084.43,33125084.43,53071925.317,53071925.317,57367482.8482,57367482.8482,57797535.2606,57797535.2606
open,udp,16,4,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,1460521.441,6316624.158714589,2788921.8121404937,11131880.34,1559740.7193999998,1960897.397,3910658.801,6315705.875,8747430.021,10169837.316,10643964.955,11034523.8876,11123060.083519999,100.0,100.0,100.0,100.0,1,False,73166.84921735892,73166.84921735892,73166.84921735892,189911.0472844778,6.012504361,0.0,4,11.131829491,11.131829491,11.131862396,False,813276,16,813336,192267.8,728745.64,3.7912844381052473,4.0,4.0,1141841,1459722.404,6315863.596144381,2788924.7919656313,11131110.761,1558960.6342,1960099.668,3909862.296,6314771.23,8746632.522,10169052.081,10643181.134,11033744.2326,11122260.49352,100.0,100.0,100.0,100.0,6315705.875,6315705.875,10169837.316,10169837.316,11034523.8876,11034523.8876,11123060.083519999,11123060.083519999
open,udp,16,16,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,456.589,619.4829146422313,43.30619472499593,996.532,523.8184,550.738,589.301,618.537,648.523,675.208,692.148,722.7452000000002,768.8433199999998,0.0,0.0,0.0,0.0,1,True,189913.87472525443,189913.87472525443,189913.87472525443,189911.0472844778,6.012504361,100.0,0,0.000538111,0.000538111,0.000677692,True,17,16,155,7.72,7.56,3.63059079648675,10.912859331350816,11.714265821598628,1141841,2.633,39.731526875458144,16.81944841702128,246.344,9.673,13.749,25.469,39.85,54.25,61.509,64.021,68.427,104.06047999999765,0.0,0.0,0.0,0.0,618.537,618.537,675.208,675.208,722.7452000000002,722.7452000000002,768.8433199999998,768.8433199999998
open,udp,16,64,190300,50,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,486.711,704.8277099359718,62.424494595763456,1044.694,574.526,606.724,659.265,702.96,748.107,787.096,810.315,852.2614000000004,903.0950399999984,0.0019267130887750572,0.0,0.0,0.0,1,True,189911.8788847062,189911.8788847062,189911.8788847062,189911.0472844778,6.012504361,99.99807328691122,83438,0.000610839,0.000610839,0.000711673,True,18,16,180,8.68,6.08,3.643788003903611,12.384715507623651,11.972147610744402,1141841,2.701,40.18361892330018,17.0151555481282,232.883,9.673399999999999,13.776,25.861,40.354,54.853,61.943,64.578,69.684,108.0469199999969,0.0,0.0,0.0,0.0,702.96,702.96,787.096,787.096,852.2614000000004,852.2614000000004,903.0950399999984,903.0950399999984
open,udp,64,1,4000,50,28000,4096,8900,nvme,direct-dsync,raw,good,24016,379.573,434.4180281479014,51.544869164263254,780.544,383.7992,387.0165,398.642,421.8985,445.60825,501.0585,543.744,631.5541,698.9495650000001,0.0,0.0,0.0,0.0,1,True,4003.4737868971115,4003.4737868971115,4003.4737868971115,4003.8072152128357,5.998290804,100.0,0,0.000425105,0.000425105,0.00046954,True,1,12,7,0.0,0.12,14.806821428571428,1.0,1.0,24016,0.848,3.186579030646236,0.7277254425286531,47.775,1.00615,1.9685000000000001,2.9057500000000003,3.202,3.488,3.694,4.021,5.231099999999992,7.126565000000016,0.0,0.0,0.0,0.0,421.8985,421.8985,501.0585,501.0585,631.5541,631.5541,698.9495650000001,698.9495650000001
open,udp,64,1,40300,50,282100,4096,8900,nvme,direct-dsync,raw,good,241591,420.483,689.7528234578275,78.5150495439243,965.322,517.8056,560.9449999999999,633.895,687.4,747.335,795.784,819.354,856.9886000000001,890.27751,0.0,0.0,0.0,0.0,1,True,40180.56802676748,40180.56802676748,40180.56802676748,40182.89659261761,6.012284342,100.0,99,0.000613006,0.000613006,0.000662373,True,2,64,43,0.08,0.16,9.892662176533145,1.0,1.0,241591,0.828,2.9816642134847737,1.3073892556062225,79.485,0.909,1.019,2.042,3.106,3.6,4.359,4.813,6.896100000000006,10.179100000000036,0.0,0.0,0.0,0.0,687.4,687.4,795.784,795.784,856.9886000000001,856.9886000000001,890.27751,890.27751
open,udp,64,1,68500,50,479500,4096,8900,nvme,direct-dsync,raw,good,410993,399.654,598.3242736932259,68.68904734158487,1120.585,460.30091999999996,488.13259999999997,544.836,599.572,652.042,685.9788,702.6933999999999,735.6692400000001,872.7184799999915,0.023844688352356366,0.0,0.0,0.0,1,True,68513.56535421021,68513.56535421021,68513.56535421021,68511.89836965404,5.998855816,99.97615531164764,0,0.000592462,0.000592462,0.000624772,True,2,64,59,0.16,0.6,9.01674661105318,1.0,1.0,410993,0.827,3.968248622239308,10.676953678341071,401.515,0.9,0.988,1.611,3.007,3.847,4.974,6.648,33.07828000000026,166.32517599999596,0.0,0.0,0.0,0.0,599.572,599.572,685.9788,685.9788,735.6692400000001,735.6692400000001,872.7184799999915,872.7184799999915
open,udp,64,1,84600,50,592200,4096,8900,nvme,direct-dsync,raw,good,507373,147004.554,541550.3319991762,223511.72141592816,923665.544,155479.04799999998,190725.4722,347426.351,545903.099,735638.923,848919.4802,885938.2455999999,915108.85192,922932.667188,100.0,100.0,100.0,100.0,1,False,74803.21326296317,74803.21326296317,74803.21326296317,84661.43955598105,5.992964479,0.0,13,0.923479346,0.923479346,0.92357073,False,69350,64,69413,18346.2,62756.48,7.503596757852077,1.0,1.0,507373,146350.202,540782.2350309811,223506.22017802112,922877.117,154755.66716,190019.7504,346667.457,545118.502,734871.049,848128.9514,885180.7827999999,914318.7696,922169.794072,100.0,100.0,100.0,100.0,545903.099,545903.099,848919.4802,848919.4802,915108.85192,915108.85192,922932.667188,922932.667188
open,udp,64,4,13600,50,95200,4096,8900,nvme,direct-dsync,raw,good,81597,386.687,547.1542819711509,82.95273981440076,1021.735,409.65556,434.7638,478.421,538.483,606.743,663.4174,691.6538,747.6202399999999,830.839591999997,0.0036766057575646164,0.0,0.0,0.0,1,True,13532.03932496932,13532.03932496932,13532.03932496932,13532.205166914084,6.029837635,99.99632339424244,821,0.000447869,0.000447869,0.000627523,True,2,64,14,0.4,0.68,9.419443277310924,1.6993324051265575,2.0889616039805383,81597,1.83,42.655007488020395,16.528295882747024,232.131,3.7329600000000003,6.858,31.88,53.072,53.965,54.721,55.264,56.20407999999999,58.43927999999965,0.0,0.0,0.0,0.0,538.483,538.483,663.4174,663.4174,747.6202399999999,747.6202399999999,830.839591999997,830.839591999997
open,udp,64,4,136000,50,952000,4096,8900,nvme,direct-dsync,raw,good,815636,430.922,642.2737191860094,74.31793506733588,924.514,495.3014,523.59,583.66,642.5245,700.362,739.228,759.739,799.7739000000001,843.4298549999997,0.0,0.0,0.0,0.0,1,True,136002.3269601767,136002.3269601767,136002.3269601767,135999.6591101238,5.997338562,100.0,422,0.00047869,0.00047869,0.00101973,True,5,64,124,2.28,2.08,4.469096638655462,3.965956099532167,3.978174087460583,815636,1.94,16.89139009558185,11.680027216424461,103.155,3.654,4.324,7.203,13.8,23.338,33.578,40.777,54.14365000000002,56.368,0.0,0.0,0.0,0.0,642.5245,642.5245,739.228,739.228,799.7739000000001,799.7739000000001,843.4298549999997,843.4298549999997
open,udp,64,4,190300,0,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,480.88,798.1902673401988,86.5237489277392,1412.693,613.8844,663.389,738.502,793.783,854.288,911.117,944.312,1011.4802000000002,1153.0520399999984,1.2913356588176463,0.0,0.0,0.0,1,True,189914.70632548284,189914.70632548284,189914.70632548284,189911.0472844778,6.012504361,98.70866434118236,325,0.000673583,0.000673583,0.001031624,True,47,64,201,12.56,5.52,4.502169506793784,2.667806874894858,3.2929225697798556,1141841,0.874,35.64814895331312,41.137788713586026,468.371,1.153,2.016,7.175,17.867,52.237,92.742,119.743,175.31420000000017,303.6886399999997,0.0,0.0,0.0,0.0,793.783,793.783,911.117,911.117,1011.4802000000002,1011.4802000000002,1153.0520399999984,1153.0520399999984
open,udp,64,4,190300,100,1332100,4096,8900,nvme,direct-dsync,raw,good,1141841,498.557,750.0214159537098,121.33808553375232,3127.441,580.287,621.259,694.121,745.428,794.419,838.321,865.58,930.3974000000009,2555.5093599999686,0.5372902181652262,0.2653609390449283,0.0,0.0,1,True,189916.86848607674,189916.86848607674,189916.86848607674,189911.0472844778,6.012504361,99.46270978183477,802,0.000643361,0.000643361,0.000747475,True,6,64,197,2.68,2.28,4.187808723068839,4.0,4.0,1141841,3.347,19.18564481482098,83.6701372829176,2108.957,3.574,3.982,7.183,12.073,18.468,26.547,32.062,47.749,1668.7256799999393,0.2767460618422355,0.00823231956112979,0.0,0.0,745.428,745.428,838.321,838.321,930.3974000000009,930.3974000000009,2555.5093599999686,2555.5093599999686
open,udp,64,4,231100,50,1617700,4096,8900,nvme,direct-dsync,raw,good,1386358,531.138,816.9706687428501,81.08692823033687,1153.913,639.37414,685.115,760.871,816.57,870.095,920.974,954.733,1014.31143,1070.6587179999979,1.5919408983826688,0.0,0.0,0.0,1,True,230848.66538944872,230848.66538944872,230848.66538944872,230848.16584712447,6.005497141,98.40798697017654,408,0.000729084,0.000729084,0.000764502,True,8,64,252,2.64,3.08,3.9696049947456267,3.999456091772152,3.999632129651937,1386358,1.909,13.611881536370838,8.663603700401806,167.204,3.561,3.897,7.423,11.939,17.48,24.055,29.133,42.306429999999935,74.77457399999864,0.0,0.0,0.0,0.0,816.57,816.57,920.974,920.974,1014.31143,1014.31143,1070.6587179999979,1070.6587179999979
open,udp,64,4,285500,50,1998500,4096,8900,nvme,direct-dsync,raw,good,1713416,27926.807,182666.58639513113,96750.34144249363,347341.935,29015.025,37184.677,98034.03525,181527.3935,269074.3285,315167.67,332836.34725,343218.59880000004,346981.58640000003,100.0,100.0,100.0,100.0,1,False,271060.3773470347,271060.3773470347,271060.3773470347,285503.02292465104,6.001393549,0.0,344,0.347166507,0.347166507,0.347251272,False,94276,64,94472,14672.8,83585.4,3.6093319989992496,4.0,4.0,1713416,27236.497,181885.0117221924,96739.94448010478,346482.196,28272.493749999998,36460.853749999995,97275.23725,180752.9845,268297.24175,314392.8595,332057.8435,342338.81195,346086.26629,100.0,100.0,100.0,100.0,181527.3935,181527.3935,315167.67,315167.67,343218.59880000004,343218.59880000004,346981.58640000003,346981.58640000003
preflight,tcp,4,4,0,50,2000,4096,8900,nvme,direct-dsync,raw,good,1800,416.876,518.5659977777777,35.24030732483592,631.334,433.047,467.232,493.827,516.2745,539.29,564.0603,578.623,613.289,631.334,0.0,0.0,0.0,0.0,1,False,20069.777254713208,20069.777254713208,20069.777254713208,19936.864822562788,0.090285008,100.0,0,0.0,0.0,0.000206839,False,4,4,16,0.16,0.16,4.5505,4.0,4.0,1800,2.978,3.288606666666667,0.4321937306861871,4.394,2.99,2.996,3.01,3.113,3.144,4.1621,4.191,4.32,4.394,0.0,0.0,0.0,0.0,516.2745,516.2745,564.0603,564.0603,613.289,613.289,631.334,631.334
preflight,udp,4,4,0,50,2000,4096,8900,nvme,direct-dsync,raw,good,1800,406.894,473.1585533333333,30.607942292273677,585.371,414.745,424.7,450.229,472.323,495.351,512.6231,522.417,549.843,585.371,0.0,0.0,0.0,0.0,1,False,30454.163853115937,30454.163853115937,30454.163853115937,30252.480648790664,0.059499253,100.0,0,0.0,0.0,5.8134e-05,False,4,4,16,0.16,0.16,5.012,4.0,4.0,1800,3.157,3.4783755555555556,0.6876456185680255,16.22,3.196,3.34,3.376,3.391,3.409,3.4361,3.568,4.649,16.22,0.0,0.0,0.0,0.0,472.323,472.323,512.6231,512.6231,549.843,549.843,585.371,585.371
tail,tcp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,44990,384.145,430.7096168926428,50.33609908610339,1415.247,390.50389,394.2848,403.23449999999997,412.9805,433.68025,494.64439999999996,525.8784499999999,632.68222,677.5349609999994,0.006668148477439431,0.0,0.0,0.0,3,True,1000.1833044767915,994.7750345440376,1004.1937209461993,1000.1833044767915,44.981754643,99.99333185152256,0,0.000429115,0.000429115,0.000530703,True,1,6,4,0.0,0.04,17.229854166666666,1.0,1.0,44990,0.779,3.2543563903089576,4.33086817661635,724.501,1.49767,2.607,2.926,3.201,3.463,3.715,3.867,4.972330000000002,7.202065999999991,0.0,0.0,0.0,0.0,409.177,430.401,447.2827,540.103,532.1792100000001,646.0717999999998,649.7280040000005,689.9456799999999
tail,tcp,16,64,264300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5206715,497.677,773.423989836394,127.30721190965207,1911.859,592.26514,625.584,689.769,747.08,821.18,931.973,1025.121,1227.5588600000003,1500.0237200000063,6.019399947951827,0.0,0.0,0.0,3,True,264148.7327186448,263947.33081441897,264271.5564001818,264146.95709937264,19.711432822,93.9805808460805,0,0.000718576,0.000718576,0.000898882,True,72,16,401,12.373333333333333,15.373333333333333,2.60762,16.783780154858345,18.354260219735476,5206715,3.196,49.273551069532324,31.489836152398105,581.802,12.045,16.764,29.935,45.214,60.168,70.015,98.375,185.53786000000034,299.50214600000345,0.0,0.0,0.0,0.0,704.124,843.196,795.84,1076.901,917.499,1358.90347,1012.34,1612.7310919999973
tail,tcp,16,64,264300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,5206715,494.092,886.3965682024078,906.5419698897874,25518.389,626.128,670.926,750.508,814.831,896.873,992.9286000000005,1064.116,1349.1887200000008,19216.348232001037,9.250439096436045,0.5961340307660397,0.3341646316343414,0.253979716577535,3,True,264624.2435597207,263957.21700631327,265685.49796751566,264146.95709937264,19.711432822,90.74944566775788,0,0.000888994,0.000888994,0.000974091,True,8765,16,9533,152.92,21.46666666666667,2.41942,29.39288985994288,29.408887177423768,5206715,9.048,125.18078179159029,813.7745492524774,23208.408,23.297,30.21,52.245,79.102,105.973,121.759,127.077,138.381,16854.77155200045,0.5349438177430491,0.35135397270639934,0.2985951794941724,0.21727711234434763,758.534,911.849,856.5772,1101.0798000000002,924.63272,5060.563399999927,995.7606320000007,23293.217355999874
tail,tcp,16,64,320900,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5036537,480.565,1421.7103846609286,4218.9488489884725,51793.1,605.90836,658.597,754.214,849.622,1001.516,1166.547,1286.1024000000004,27914.25859999977,48860.9962319999,25.18542006144301,2.057763101909109,1.9451857496529859,1.7636324323637451,3,True,322317.19177927653,321015.2503813951,324868.4026373767,321097.13999210036,15.685399751999999,74.81448066399592,0,0.000963274,0.000963274,0.001040815,True,18629,16,19589,929.2666666666665,21.24,2.45578,22.700273159953692,25.758012698010557,5036537,4.449,574.7310371086324,4070.496893439899,49196.812,14.957,20.358,35.361,52.398,69.044,121.681,185.134,26096.793559999915,46322.849151999966,2.0412041051222296,1.9903358200287222,1.8569505197718195,1.6660058290051278,782.584,951.358,970.7164000000001,1240.538,1239.1712799999993,43237.38271999997,1476.9176279999997,50567.19812399999
tail,tcp,64,1,3500,50,56000,4096,8900,nvme,direct-dsync,raw,good,157311,380.538,438.87445620458834,57.08306485979827,1046.558,387.2921,390.947,400.666,417.932,454.9475,515.369,560.9655,649.0622,756.8812500000017,0.000635683455066715,0.0,0.0,0.0,3,True,3500.766137575089,3487.01966035057,3522.044620515075,3500.9219210450774,44.934164071,99.99936431654493,0,0.000433691,0.000433691,0.000542612,True,1,12,8,0.0,0.05333333333333334,16.08927380952381,1.0,1.0,157311,0.774,3.1622151152811946,0.8196107672821427,85.097,0.941,2.4035,2.859,3.153,3.435,3.66,3.995,5.679899999999994,7.572590000000026,0.0,0.0,0.0,0.0,412.3555,421.77099999999996,506.8313,521.9052,641.97592,657.9557999999997,725.100537,791.8314539999998
tail,tcp,64,4,129600,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5611702,459.789,693.7196200081544,80.24884407826208,2249.297,538.983,572.601,634.78925,686.98,747.697,805.56,835.591,882.101,923.3824949999982,0.009355450449792238,0.0021383886742382258,0.0,0.0,3,True,129536.71685884002,129498.83910224808,129571.98242876989,129536.43985958413,43.321416013000004,99.99064454955021,0,0.00073992,0.00073992,0.000883785,True,7,64,125,1.9466666666666665,2.026666666666667,4.528688333333333,3.955732713777685,3.9717762988840106,5611702,1.658,17.293203809646343,13.420502913848432,1395.528,3.329,4.182,7.006,14.068,24.047,34.812,42.256,54.483,56.873,0.0010691943371191129,0.0,0.0,0.0,646.609,718.355,722.687,829.234,774.073,891.21322,816.4120909999998,929.6438400000008
tail,udp,16,1,1000,0,16000,4096,8900,nvme,direct-dsync,raw,good,44990,379.344,413.4262240942432,35.78131054039697,2443.724,386.56178,389.9799,397.612,404.618,414.3115,436.2502,468.7071999999998,597.48754,664.7166509999997,0.002222716159146477,0.002222716159146477,0.0,0.0,3,True,1000.1833044767915,994.7750345440376,1004.1937209461993,1000.1833044767915,44.981754643,99.99777728384085,1,0.000408856,0.000408856,0.000505205,True,1,6,4,0.0,0.04,16.180791666666668,1.0,1.0,44990,0.838,3.3059517226050237,3.191959527212695,549.609,1.46167,2.685,2.997,3.27,3.533,3.773,3.922,4.793220000000002,7.085109999999986,0.0,0.0,0.0,0.0,403.107,407.751,424.621,474.38960000000014,486.1923,641.6601999999998,552.9992899999996,678.6023080000017
tail,udp,16,16,190300,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5428624,485.789,758.7822903068991,93.20486556484057,1611.311,582.253,622.867,691.939,751.21,817.16,876.7837000000002,914.147,1021.2273099999986,1216.4451470000035,1.3062241923551898,0.0,0.0,0.0,3,True,190290.01422611217,190150.34557387678,190435.8461829563,190288.4368503981,28.528396627,98.69377580764481,462,0.000828618,0.000828618,0.000866485,True,83,16,257,7.186666666666667,8.32,3.5582766666666665,11.146076766746052,11.973534729979457,5428624,2.546,43.073800157277425,25.910327773838624,731.204,9.753,13.926,26.23,41.294,56.18,63.453,68.804,132.27,267.3240800000131,0.0,0.0,0.0,0.0,738.504,775.614,839.128,910.171,911.27506,1108.1784,960.4812240000005,1314.000600000009
tail,udp,64,1,4000,50,64000,4096,8900,nvme,direct-dsync,raw,good,180031,378.35,430.5191126194933,49.02820910413961,850.148,384.3313,387.592,397.251,414.092,444.67499999999995,494.29,532.357,624.0063000000004,680.9652900000001,0.0,0.0,0.0,0.0,3,True,3995.9443200944747,3993.2057926461566,3997.917911941711,3995.9221243497177,45.053680827,100.0,0,0.000436778,0.000436778,0.000534042,True,1,13,8,0.013333333333333334,0.05333333333333334,14.882,1.0,1.0,180031,0.826,3.221485416400509,0.9466080924841227,153.297,1.0,2.087,2.935,3.231,3.515,3.729,4.096,5.266,7.257,0.0,0.0,0.0,0.0,404.321,419.9,481.50800000000004,506.23,596.4440499999994,634.37168,678.0481120000001,685.9911760000003
tail,udp,64,4,190300,100,2000000,4096,8900,nvme,direct-dsync,raw,good,5428624,447.566,720.2992011211313,85.05634867135394,2878.869,548.088,592.868,666.394,717.944,770.992,820.574,849.727,906.8358499999978,1202.2501420001463,0.22523202933192646,0.025623436067777026,0.0,0.0,3,True,190290.08433169944,190151.71163421913,190431.6362976412,190288.4368503981,28.528396627,99.77476797066808,1478,0.000753207,0.000753207,0.000812474,True,10,64,202,2.44,2.6,4.1829833333333335,3.999997333335111,3.9999988947475456,5428624,3.329,15.187937488579058,30.73686803746331,1876.866,3.571,3.979,7.125,12.026,18.371,26.371,31.754,46.193,362.76375400000063,0.02764973223417205,0.0,0.0,0.0,698.528,737.433,780.978,844.188,856.22053,917.9600600000001,998.5552769999916,1275.6953220000037
tail,udp,64,4,231100,50,2000000,4096,8900,nvme,direct-dsync,raw,good,5306414,428.656,692.1234095266597,92.73575567190234,1609.645,517.461,551.922,626.874,686.442,747.3567499999999,812.173,857.312,944.587,1054.503327000006,0.29405922719184746,0.0,0.0,0.0,3,True,231308.85401517138,231194.70932133208,231388.0772216135,231308.85401517138,22.940816609,99.7059030825714,862,0.000656337,0.000656337,0.000842139,True,44,64,242,3.2266666666666666,3.0533333333333332,3.978435,3.999450742098085,3.999626301302537,5306414,2.237,13.996254143570404,14.729606333107148,910.627,3.571,3.908,7.327,11.856,17.32,23.872,29.087,45.407,208.19661000000872,0.0,0.0,0.0,0.0,637.376,706.1,797.4116000000001,825.475,932.0647399999998,954.618,1007.9005609999997,1144.140328000005
