input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:active_values,counter:selected_values,counter:encoded_bytes
gnr,composition/avx2/local/k15/h0/u16/prefilter75/materialized,1,3,"[1871.2696442899144,1869.1842203797814,1870.6961754480142]",1870.6961754480142,"[1875.2519390258756,1869.5667424482908,1870.9033163902186]",1870.9033163902186,"[0.22842647025023366,0.2281719019018288,0.22835646672949392]",0.22835646672949392,8192.0,6144.0,4461.0,15360.0
gnr,composition/avx2/local/k16/h0/u16/all/authored,1,3,"[1481.2303669355554,1480.9857820407167,1481.4974274280305]",1481.2303669355554,"[1481.5300874460834,1481.3710432165572,1482.025566916485]",1481.5300874460834,"[0.18081425377631288,0.1807843972217672,0.18084685393408573]",0.18081425377631288,8192.0,8192.0,5969.0,16384.0
gnr,composition/avx2/local/k16/h0/u16/all/authored-u64-carrier,1,3,"[906.9434800344499,906.570062353909,907.1069728893278]",906.9434800344499,"[908.9013733432093,906.7236355651056,907.8040287209731]",907.8040287209731,"[0.1107108740276428,0.11066529081468615,0.11073083165152928]",0.1107108740276428,8192.0,8192.0,5969.0,16384.0
gnr,composition/avx2/local/k16/h0/u16/all/materialized,1,3,"[1136.1608845607607,1136.4405924122723,1136.2844552647755]",1136.2844552647755,"[1136.557362547802,1136.7820490935635,1136.7415784134546]",1136.7415784134546,"[0.13869151422860848,0.13872565825345123,0.13870659854306341]",0.13870659854306341,8192.0,8192.0,5969.0,16384.0
gnr,composition/avx2/local/k16/h0/u16/prefilter75/authored,1,3,"[1569.5874111766145,1569.9376611149626,1569.831588621615]",1569.831588621615,"[1569.7529308959404,1573.4245253395395,1569.9893187747784]",1569.9893187747784,"[0.19160002577839538,0.19164278089782258,0.191629832595412]",0.191629832595412,8192.0,6144.0,4474.0,16384.0
gnr,composition/avx2/local/k16/h0/u16/prefilter75/authored-u64-carrier,1,3,"[998.026673711127,999.0771938342087,998.3202844434342]",998.3202844434342,"[998.1516460455041,999.4825257210861,998.6520422992957]",998.6520422992957,"[0.12182942794325281,0.12195766526296493,0.12186526909709888]",0.12186526909709888,8192.0,6144.0,4474.0,16384.0
gnr,composition/avx2/local/k16/h0/u16/prefilter75/materialized,1,3,"[1273.4760482857819,1273.3863772918642,1273.4812009540365]",1273.4760482857819,"[1273.6361815590317,1273.5905358393363,1275.3192833580263]",1273.6361815590317,"[0.15545361917551048,0.15544267300926076,0.15545424816333453]",0.15545361917551048,8192.0,6144.0,4474.0,16384.0
gnr,composition/avx2/local/k17/h0/u32/all/authored,1,3,"[1870.2968082971124,1869.4911073937928,1869.5993041150707]",1869.5993041150707,"[1870.6599799270393,1869.6662295143817,1870.2185480045794]",1870.2185480045794,"[0.2283077158565811,0.22820936369553133,0.22822257130310922]",0.22822257130310922,8192.0,8192.0,5913.0,17408.0
gnr,composition/avx2/local/k17/h0/u32/all/authored-u64-carrier,1,3,"[1395.9463851337825,1394.9830222913542,1395.54404434342]",1395.54404434342,"[1396.5319914654297,1395.1469274623937,1396.5450113715233]",1396.5319914654297,"[0.17040361146652616,0.17028601346330008,0.17035449760051513]",0.17035449760051513,8192.0,8192.0,5913.0,17408.0
gnr,composition/avx2/local/k17/h0/u32/all/materialized,1,3,"[1654.513887574527,1654.0468557774445,1653.7071780070376]",1654.0468557774445,"[1654.7664545269588,1654.3379980130917,1653.9910807288793]",1654.3379980130917,"[0.20196702729181237,0.20191001657439506,0.2018685520028122]",0.20191001657439506,8192.0,8192.0,5913.0,17408.0
gnr,composition/avx2/local/k17/h0/u32/prefilter75/authored,1,3,"[1984.3371175568948,1982.9246182664303,1984.2565987398357]",1984.2565987398357,"[1984.8247147535617,1983.558225015404,1985.2616364961586]",1984.8247147535617,"[0.24222865204551935,0.24205622781572636,0.24221882308835888]",0.24221882308835888,8192.0,6144.0,4427.0,17408.0
gnr,composition/avx2/local/k17/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1485.1106703015755,1484.5501585853679,1485.2702421741685]",1485.1106703015755,"[1486.726840708046,1484.7948043479307,1486.4336858608979]",1486.4336858608979,"[0.18128792362079782,0.18121950178044044,0.18130740260915143]",0.18128792362079782,8192.0,6144.0,4427.0,17408.0
gnr,composition/avx2/local/k17/h0/u32/prefilter75/materialized,1,3,"[1742.6864452233415,1743.0602088036821,1744.0151176859438]",1743.0602088036821,"[1743.0829726502013,1743.6330718040724,1744.85320127826]",1743.6330718040724,"[0.21273027895792743,0.21277590439498073,0.21289247042064743]",0.21277590439498073,8192.0,6144.0,4427.0,17408.0
gnr,composition/avx2/local/k18/h0/u32/all/authored,1,3,"[2047.8072835855376,2048.2682016452704,2048.1825433999907]",2048.1825433999907,"[2048.038833108044,2051.3484147691165,2048.8989724459616]",2048.8989724459616,"[0.2499764750470627,0.2500327394586512,0.2500222831298817]",0.2500222831298817,8192.0,8192.0,5901.0,18432.0
gnr,composition/avx2/local/k18/h0/u32/all/authored-u64-carrier,1,3,"[1556.8480202921473,1556.4171014718472,1556.4282821765257]",1556.4282821765257,"[1557.0872762502,1556.7687985996556,1556.864685660686]",1556.864685660686,"[0.19004492435206874,0.18999232195701257,0.18999368678912668]",0.18999368678912668,8192.0,8192.0,5901.0,18432.0
gnr,composition/avx2/local/k18/h0/u32/all/materialized,1,3,"[1857.5232823314311,1856.9147198429873,1857.4776590384859]",1857.4776590384859,"[1858.1974755396939,1857.226658005111,1860.6007265849973]",1858.1974755396939,"[0.22674844755022347,0.2266741601370834,0.22674287830059642]",0.22674287830059642,8192.0,8192.0,5901.0,18432.0
gnr,composition/avx2/local/k18/h0/u32/prefilter75/authored,1,3,"[2182.379803270484,2182.52763098408,2183.019470295672]",2182.52763098408,"[2182.8803566734687,2182.8103010254013,2187.0216838952033]",2182.8803566734687,"[0.2664037845789165,0.26642182995411134,0.26648186893257714]",0.26642182995411134,8192.0,6144.0,4420.0,18432.0
gnr,composition/avx2/local/k18/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1659.8401252431686,1658.9949001375824,1659.0724892072876]",1659.0724892072876,"[1660.5884648229498,1659.3222875835354,1659.4316499851543]",1659.4316499851543,"[0.20261720278847276,0.20251402589570097,0.20252349721768648]",0.20252349721768648,8192.0,6144.0,4420.0,18432.0
gnr,composition/avx2/local/k18/h0/u32/prefilter75/materialized,1,3,"[1944.7336763785281,1945.1342048535862,1944.3231346916045]",1944.7336763785281,"[1946.2837076757794,1945.466045478098,1944.5578193383462]",1945.466045478098,"[0.2373942476048008,0.23744314024091628,0.23734413265278376]",0.2373942476048008,8192.0,6144.0,4420.0,18432.0
gnr,composition/avx2/local/k19/h0/u32/all/authored,1,3,"[2125.9428341506887,2125.7608599929863,2124.7045292357716]",2125.7608599929863,"[2126.880733661837,2126.5146444720313,2124.9599003918606]",2126.5146444720313,"[0.25951450612191024,0.2594922924796126,0.25936334585397597]",0.2594922924796126,8192.0,8192.0,5913.0,19456.0
gnr,composition/avx2/local/k19/h0/u32/all/authored-u64-carrier,1,3,"[1568.3475937625992,1569.7092575166837,1568.222397723694]",1568.3475937625992,"[1570.0041112114786,1569.964388132784,1569.4483689507267]",1569.964388132784,"[0.19144868087922357,0.19161489959920458,0.19143339815963062]",0.19144868087922357,8192.0,8192.0,5913.0,19456.0
gnr,composition/avx2/local/k19/h0/u32/all/materialized,1,3,"[1859.8438857811152,1860.9993356276543,1860.0567241127458]",1860.0567241127458,"[1860.5075672014314,1861.5244821231513,1860.7680676011084]",1860.7680676011084,"[0.22703172433851504,0.2271727704623602,0.2270577055801692]",0.2270577055801692,8192.0,8192.0,5913.0,19456.0
gnr,composition/avx2/local/k19/h0/u32/prefilter75/authored,1,3,"[2271.1028318124363,2275.7208294092693,2271.2374240899053]",2271.2374240899053,"[2271.54595199895,2295.3836748522954,2272.1712564544264]",2272.1712564544264,"[0.2772342323989791,0.27779795280874864,0.2772506621203497]",0.2772506621203497,8192.0,6144.0,4448.0,19456.0
gnr,composition/avx2/local/k19/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1727.209296021087,1723.9687503850826,1725.2179463482623]",1725.2179463482623,"[1732.2113415378942,1724.942750121382,1726.3027614485118]",1726.3027614485118,"[0.2108409785181991,0.2104454040997415,0.2105978938413406]",0.2105978938413406,8192.0,6144.0,4448.0,19456.0
gnr,composition/avx2/local/k19/h0/u32/prefilter75/materialized,1,3,"[1945.360245252072,1944.8098045213185,1945.483649862352]",1945.360245252072,"[1946.4331535155054,1945.128534881,1947.6855935237345]",1946.4331535155054,"[0.23747073306299704,0.23740354059098126,0.2374857971023379]",0.23747073306299704,8192.0,6144.0,4448.0,19456.0
gnr,composition/avx2/local/k20/h0/u32/all/authored,1,3,"[1857.4309937327293,1857.2978940938722,1857.9059777990187]",1857.4309937327293,"[1857.7602506879284,1857.5610394062724,1858.9699649510196]",1857.7602506879284,"[0.2267371818521398,0.22672093433763088,0.22679516330554428]",0.2267371818521398,8192.0,8192.0,5956.0,20480.0
gnr,composition/avx2/local/k20/h0/u32/all/authored-u64-carrier,1,3,"[1343.7510485205407,1344.038477817513,1343.920889607127]",1343.920889607127,"[1343.9407249242902,1344.5905864038173,1344.383383360419]",1344.383383360419,"[0.1640321104151051,0.16406719699920813,0.16405284296962]",0.16405284296962,8192.0,8192.0,5956.0,20480.0
gnr,composition/avx2/local/k20/h0/u32/all/materialized,1,3,"[1626.6029283597634,1625.6869560165046,1632.4159781535127]",1626.6029283597634,"[1627.856951952766,1625.981128341034,1642.850421252116]",1627.856951952766,"[0.19855992777829143,0.19844811474810845,0.19926952858319244]",0.19855992777829143,8192.0,8192.0,5956.0,20480.0
gnr,composition/avx2/local/k20/h0/u32/prefilter75/authored,1,3,"[1979.869536993928,1977.7653359298693,1977.1704133327537]",1977.7653359298693,"[1980.647531149712,1978.777909485748,1977.9414362876091]",1978.777909485748,"[0.2416832930900791,0.24142643260862662,0.2413538102212834]",0.24142643260862662,8192.0,6144.0,4444.0,20480.0
gnr,composition/avx2/local/k20/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1509.8878182623614,1510.9632182169737,1510.6570166247106]",1510.6570166247106,"[1510.0508679676132,1511.132468426861,1511.9851252459473]",1511.132468426861,"[0.18431247781522966,0.18444375222375167,0.18440637409969612]",0.18440637409969612,8192.0,6144.0,4444.0,20480.0
gnr,composition/avx2/local/k20/h0/u32/prefilter75/materialized,1,3,"[1719.8429927400987,1717.9393456293699,1715.7795791229166]",1717.9393456293699,"[1720.1180589612482,1720.9679927350226,1716.8001324483605]",1720.1180589612482,"[0.20994177157471905,0.20970939277702272,0.2094457494046529]",0.20970939277702272,8192.0,6144.0,4444.0,20480.0
gnr,composition/avx2/local/k21/h0/u32/all/authored,1,3,"[2131.2592852137386,2130.5680814113125,2131.656271899087]",2131.2592852137386,"[2131.6653209877272,2130.945248474704,2132.0042198679985]",2131.6653209877272,"[0.2601634869645677,0.2600791115004043,0.2602119472533065]",0.2601634869645677,8192.0,8192.0,5956.0,21504.0
gnr,composition/avx2/local/k21/h0/u32/all/authored-u64-carrier,1,3,"[1575.9617657320903,1575.840062129274,1577.569034407443]",1575.9617657320903,"[1576.7692324979578,1576.0545206937422,1577.998131621099]",1576.7692324979578,"[0.19237814523096802,0.1923632888341399,0.1925743450204398]",0.19237814523096802,8192.0,8192.0,5956.0,21504.0
gnr,composition/avx2/local/k21/h0/u32/all/materialized,1,3,"[1864.120401114794,1864.022696056871,1863.470096411575]",1864.022696056871,"[1865.032217204388,1864.2767932045742,1863.6273552877394]",1864.2767932045742,"[0.22755375990170829,0.22754183301475475,0.22747437700336606]",0.22754183301475475,8192.0,8192.0,5956.0,21504.0
gnr,composition/avx2/local/k21/h0/u32/prefilter75/authored,1,3,"[2293.1187584345453,2273.1740890688793,2272.5589320846016]",2273.1740890688793,"[2370.8356015044446,2274.628343328683,2272.7859128796363]",2274.628343328683,"[0.27992172344171695,0.27748707141954093,0.2774119790142336]",0.27748707141954093,8192.0,6144.0,4459.0,21504.0
gnr,composition/avx2/local/k21/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1696.3898189935646,1697.1190614839772,1695.6859077012728]",1696.3898189935646,"[1697.0209516232103,1698.2992672363134,1695.9073009151878]",1697.0209516232103,"[0.20707883532636287,0.20716785418505582,0.20699290865494055]",0.20707883532636287,8192.0,6144.0,4459.0,21504.0
gnr,composition/avx2/local/k21/h0/u32/prefilter75/materialized,1,3,"[1953.3586802981836,1951.9276513615268,1952.127075145764]",1952.127075145764,"[1953.677515002078,1952.4850141971594,1952.465196292217]",1952.4850141971594,"[0.23844710452858683,0.23827241837909263,0.23829676210275438]",0.23829676210275438,8192.0,6144.0,4459.0,21504.0
gnr,composition/avx2/local/k22/h0/u32/all/authored,1,3,"[2112.610245560984,2112.4474046090186,2113.475421231575]",2112.610245560984,"[2113.2422818357086,2112.7036040735065,2114.4831582953034]",2113.2422818357086,"[0.2578869928663311,0.25786711482043684,0.2579926051308075]",0.2578869928663311,8192.0,8192.0,5917.0,22528.0
gnr,composition/avx2/local/k22/h0/u32/all/authored-u64-carrier,1,3,"[1554.811337949093,1554.935797557304,1554.8687611829396]",1554.8687611829396,"[1555.0526111042175,1555.0716484624259,1556.1206254634014]",1555.0716484624259,"[0.1897963059019889,0.18981149872525685,0.18980331557408928]",0.18980331557408928,8192.0,8192.0,5917.0,22528.0
gnr,composition/avx2/local/k22/h0/u32/all/materialized,1,3,"[1866.6841999947483,1867.4516021450643,1867.8878231637875]",1867.4516021450643,"[1867.0037085381077,1867.8964542061717,1868.4992129325374]",1867.8964542061717,"[0.22786672363217145,0.22796040065247364,0.22801365028854828]",0.22796040065247364,8192.0,8192.0,5917.0,22528.0
gnr,composition/avx2/local/k22/h0/u32/prefilter75/authored,1,3,"[2251.1362245555365,2251.2584707549577,2251.243526152958]",2251.243526152958,"[2251.520661558825,2251.7099168958703,2251.3797184994887]",2251.520661558825,"[0.2747969024115645,0.27481182504332974,0.2748100007510936]",0.2748100007510936,8192.0,6144.0,4487.0,22528.0
gnr,composition/avx2/local/k22/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1695.2642120587414,1693.095681184016,1692.7982166687107]",1693.095681184016,"[1696.0064660961277,1693.2706053631757,1693.1818876692003]",1693.2706053631757,"[0.20694143213607682,0.20667671889453323,0.2066404073081922]",0.20667671889453323,8192.0,6144.0,4487.0,22528.0
gnr,composition/avx2/local/k22/h0/u32/prefilter75/materialized,1,3,"[1952.7998967820963,1954.66791736993,1955.5898483812928]",1954.66791736993,"[1953.6533971255694,1954.9371626169902,1955.8031886022216]",1954.9371626169902,"[0.23837889365015824,0.23860692350707152,0.23871946391373203]",0.23860692350707152,8192.0,6144.0,4487.0,22528.0
gnr,composition/avx2/local/k23/h0/u32/all/authored,1,3,"[2106.2580562505536,2104.550327073226,2104.3879058270873]",2104.550327073226,"[2106.4531546695503,2105.0424140045634,2104.638094232121]",2105.0424140045634,"[0.25711157913214766,0.256903116097806,0.2568832892855331]",0.256903116097806,8192.0,8192.0,5869.0,23552.0
gnr,composition/avx2/local/k23/h0/u32/all/authored-u64-carrier,1,3,"[1559.9848048001684,1560.0502053857056,1557.7899500172243]",1559.9848048001684,"[1560.3293963081226,1560.788736632058,1558.0008015053397]",1560.3293963081226,"[0.19042783261720805,0.19043581608712223,0.19015990600796198]",0.19042783261720805,8192.0,8192.0,5869.0,23552.0
gnr,composition/avx2/local/k23/h0/u32/all/materialized,1,3,"[1861.9039430813125,1861.4583948400132,1863.004707759801]",1861.9039430813125,"[1862.310273281764,1861.9410333219726,1863.2155462444764]",1862.310273281764,"[0.227283196176918,0.2272288079638688,0.22741756686521006]",0.227283196176918,8192.0,8192.0,5869.0,23552.0
gnr,composition/avx2/local/k23/h0/u32/prefilter75/authored,1,3,"[2249.4332550810736,2250.963918188871,2249.597488422976]",2249.597488422976,"[2249.7119243687025,2251.375964754506,2250.727087081534]",2250.727087081534,"[0.2745890203956389,0.27477586891953987,0.2746090684110078]",0.2746090684110078,8192.0,6144.0,4426.0,23552.0
gnr,composition/avx2/local/k23/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1679.900497931326,1680.7990594631242,1680.0596795920267]",1680.0596795920267,"[1680.1286081987794,1680.9827528123972,1681.295763972521]",1680.9827528123972,"[0.20506597875138255,0.20517566643836965,0.20508541010644857]",0.20508541010644857,8192.0,6144.0,4426.0,23552.0
gnr,composition/avx2/local/k23/h0/u32/prefilter75/materialized,1,3,"[1960.611134471373,1958.9817228716913,1957.0300927872229]",1958.9817228716913,"[1960.9789897189144,1959.552210363883,1957.2013287355576]",1959.552210363883,"[0.2393324138759,0.23913351109273578,0.23889527499844027]",0.23913351109273578,8192.0,6144.0,4426.0,23552.0
gnr,composition/avx2/local/k24/h0/u32/all/authored,1,3,"[1452.5540922309633,1451.1910677191852,1452.1484524304344]",1452.1484524304344,"[1453.2322496848967,1451.365060236131,1452.382062737769]",1452.382062737769,"[0.1773137319617875,0.1771473471336896,0.17726421538457454]",0.17726421538457454,8192.0,8192.0,5866.0,24576.0
gnr,composition/avx2/local/k24/h0/u32/all/authored-u64-carrier,1,3,"[951.9954966292919,952.1318358378387,951.8298923136518]",951.9954966292919,"[952.2766239723429,952.230216120599,952.0816116924843]",952.230216120599,"[0.11621038777213036,0.11622703074192368,0.11619017240156881]",0.11621038777213036,8192.0,8192.0,5866.0,24576.0
gnr,composition/avx2/local/k24/h0/u32/all/materialized,1,3,"[1547.7336130741517,1547.6822990282456,1547.408546819829]",1547.6822990282456,"[1548.4452075926795,1547.8289752595163,1547.620450530348]",1547.8289752595163,"[0.18893232581471578,0.18892606189309638,0.18889264487546742]",0.18892606189309638,8192.0,8192.0,5866.0,24576.0
gnr,composition/avx2/local/k24/h0/u32/prefilter75/authored,1,3,"[1571.8141837594922,1571.564450688425,1570.832436077585]",1571.564450688425,"[1572.1476819259517,1571.7406237649245,1571.0264343898416]",1571.7406237649245,"[0.19187184860345363,0.19184136360942688,0.19175200635712708]",0.19184136360942688,8192.0,6144.0,4395.0,24576.0
gnr,composition/avx2/local/k24/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1060.3853725864842,1061.0892827349917,1059.8996223324382]",1060.3853725864842,"[1060.5251854159242,1062.9830807976202,1060.0918991106957]",1060.5251854159242,"[0.1294415738020611,0.1295275003338613,0.1293822781167527]",0.1294415738020611,8192.0,6144.0,4395.0,24576.0
gnr,composition/avx2/local/k24/h0/u32/prefilter75/materialized,1,3,"[1641.1103972990193,1641.6759709733183,1640.8309398482959]",1641.1103972990193,"[1641.3778267491004,1642.1882041209788,1641.0120045467058]",1641.3778267491004,"[0.20033085904529044,0.2003998988004539,0.20029674558695015]",0.20033085904529044,8192.0,6144.0,4395.0,24576.0
gnr,composition/avx2/local/k25/h0/u32/all/authored,1,3,"[1961.1655924224037,1959.2530966258796,1960.5181173634955]",1960.5181173634955,"[1961.7502662238373,1959.4949697268094,1961.5642865109457]",1961.5642865109457,"[0.23940009673125048,0.23916663777171382,0.23932105924847355]",0.23932105924847355,8192.0,8192.0,5835.0,25600.0
gnr,composition/avx2/local/k25/h0/u32/all/authored-u64-carrier,1,3,"[1450.6086320485254,1450.9579083882427,1450.7908699486163]",1450.7908699486163,"[1450.8512216619326,1451.1506147206155,1451.8660164968105]",1451.1506147206155,"[0.17707624902936098,0.17711888530129916,0.17709849486677445]",0.17709849486677445,8192.0,8192.0,5835.0,25600.0
gnr,composition/avx2/local/k25/h0/u32/all/materialized,1,3,"[1797.3054413728692,1798.5933871133357,1798.5898931251265]",1798.5898931251265,"[1797.645039048327,1799.1783860837581,1799.3098602325595]",1799.1783860837581,"[0.21939763688633657,0.21955485682535833,0.2195544303131258]",0.2195544303131258,8192.0,8192.0,5835.0,25600.0
gnr,composition/avx2/local/k25/h0/u32/prefilter75/authored,1,3,"[2075.3594591786464,2074.342851630339,2074.525594027809]",2074.525594027809,"[2076.504860558897,2074.722732599419,2074.745514173543]",2074.745514173543,"[0.25333977773176836,0.2532156801306566,0.25323798755222277]",0.25323798755222277,8192.0,6144.0,4392.0,25600.0
gnr,composition/avx2/local/k25/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1537.9334131789649,1537.21215484181,1537.1328879561165]",1537.21215484181,"[1538.6975903488299,1537.4590864658455,1537.5681086467591]",1537.5681086467591,"[0.18773601235094786,0.1876479681203381,0.18763829198683066]",0.1876479681203381,8192.0,6144.0,4392.0,25600.0
gnr,composition/avx2/local/k25/h0/u32/prefilter75/materialized,1,3,"[1886.6607294317619,1885.8447433256738,1887.004617849436]",1886.6607294317619,"[1887.6321337796899,1886.083834829061,1887.2948422874083]",1887.2948422874083,"[0.23030526482321317,0.23020565714424726,0.23034724338982374]",0.23030526482321317,8192.0,6144.0,4392.0,25600.0
gnr,composition/avx2/local/k26/h0/u32/all/authored,1,3,"[2094.941785077865,2094.6215131687595,2094.8162067467356]",2094.8162067467356,"[2095.254854987103,2095.014359079016,2095.1001991355033]",2095.1001991355033,"[0.2557301983737628,0.2556911026817333,0.2557148689876386]",0.2557148689876386,8192.0,8192.0,5837.0,26624.0
gnr,composition/avx2/local/k26/h0/u32/all/authored-u64-carrier,1,3,"[1583.5565735382115,1583.7875222251673,1582.5922243235868]",1583.5565735382115,"[1583.969377465627,1584.4341060627758,1582.834339366545]",1583.969377465627,"[0.1933052457932387,0.1933334377716269,0.1931875273832504]",0.1933052457932387,8192.0,8192.0,5837.0,26624.0
gnr,composition/avx2/local/k26/h0/u32/all/materialized,1,3,"[1882.141269412584,1884.4262525320798,1886.8469142471665]",1884.4262525320798,"[1882.435786636673,1884.8275219460793,1887.0512491548316]",1884.8275219460793,"[0.2297535729263408,0.23003250152979493,0.23032799246181235]",0.23003250152979493,8192.0,8192.0,5837.0,26624.0
gnr,composition/avx2/local/k26/h0/u32/prefilter75/authored,1,3,"[2208.8905993172493,2209.061954735156,2209.126375015901]",2209.061954735156,"[2209.20669491465,2209.6224396305547,2209.9333354421433]",2209.6224396305547,"[0.2696399657369689,0.26966088314638137,0.2696687469501832]",0.26966088314638137,8192.0,6144.0,4401.0,26624.0
gnr,composition/avx2/local/k26/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1697.6555431510856,1697.6441000874363,1697.7828123482618]",1697.6555431510856,"[1697.7794024887828,1697.885193184621,1699.0068925415187]",1697.885193184621,"[0.20723334266981025,0.20723194581145463,0.20724887846048118]",0.20723334266981025,8192.0,6144.0,4401.0,26624.0
gnr,composition/avx2/local/k26/h0/u32/prefilter75/materialized,1,3,"[1991.445043715148,1990.5989837628229,1988.4581440899442]",1990.5989837628229,"[1991.8631628173368,1991.1355739749763,1988.718505161884]",1991.1355739749763,"[0.24309631881288424,0.24299304001011024,0.24273170704222952]",0.24299304001011024,8192.0,6144.0,4401.0,26624.0
gnr,composition/avx2/local/k27/h0/u32/all/authored,1,3,"[2183.7777673604974,2183.0209544346353,2183.8324739045747]",2183.7777673604974,"[2184.4012594604296,2183.429183078557,2184.142477662528]",2184.142477662528,"[0.2665744344922482,0.2664820501018842,0.2665811125371796]",0.2665744344922482,8192.0,8192.0,5927.0,27648.0
gnr,composition/avx2/local/k27/h0/u32/all/authored-u64-carrier,1,3,"[1638.0261968334462,1636.1340055274254,1636.8660998688545]",1636.8660998688545,"[1638.6851695739144,1636.460640336314,1637.265024825296]",1637.265024825296,"[0.19995436973064526,0.19972338934660955,0.19981275633164727]",0.19981275633164727,8192.0,8192.0,5927.0,27648.0
gnr,composition/avx2/local/k27/h0/u32/all/materialized,1,3,"[2048.4176961651233,2047.536732993233,2048.272518604086]",2048.272518604086,"[2049.4827702086745,2047.8703635931138,2048.5988976370236]",2048.5988976370236,"[0.25005098830140665,0.24994344885171302,0.25003326643116286]",0.25003326643116286,8192.0,8192.0,5927.0,27648.0
gnr,composition/avx2/local/k27/h0/u32/prefilter75/authored,1,3,"[2286.0156022569186,2283.9631204513867,2280.3070569956476]",2283.9631204513867,"[2286.320991089299,2284.522904579652,2280.473955349031]",2284.522904579652,"[0.27905463894737775,0.2788040918519759,0.27835779504341396]",0.2788040918519759,8192.0,6144.0,4466.0,27648.0
gnr,composition/avx2/local/k27/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1745.5453048597963,1745.4694391777443,1744.4117603033474]",1745.4694391777443,"[1745.9525621220048,1746.1733484728097,1744.585794828399]",1745.9525621220048,"[0.2130792608471431,0.21306999989962702,0.2129408887089047]",0.21306999989962702,8192.0,6144.0,4466.0,27648.0
gnr,composition/avx2/local/k27/h0/u32/prefilter75/materialized,1,3,"[2136.843389685587,2136.534704723551,2136.4738779188415]",2136.534704723551,"[2137.1601227795613,2136.8832791120467,2136.9066752142653]",2136.9066752142653,"[0.2608451403424789,0.2608074590726991,0.2608000339256399]",0.2608074590726991,8192.0,6144.0,4466.0,27648.0
gnr,composition/avx2/local/k28/h0/u32/all/authored,1,3,"[1941.819298367471,1941.248294546742,1941.8429315734754]",1941.819298367471,"[1942.0140743199693,1941.7504411283628,1942.5933449089166]",1942.0140743199693,"[0.2370384885702479,0.23696878595541282,0.23704137348309026]",0.2370384885702479,8192.0,8192.0,5918.0,28672.0
gnr,composition/avx2/local/k28/h0/u32/all/authored-u64-carrier,1,3,"[1441.3935041501647,1441.9353817601025,1441.5106459762055]",1441.5106459762055,"[1441.537113991147,1442.1447749577267,1441.79409187152]",1441.79409187152,"[0.17595135548708066,0.1760175026562625,0.17596565502639228]",0.17596565502639228,8192.0,8192.0,5918.0,28672.0
gnr,composition/avx2/local/k28/h0/u32/all/materialized,1,3,"[1834.8991312360315,1835.4132289061452,1834.5445307358157]",1834.8991312360315,"[1835.2353428994118,1835.7584309535905,1835.0259312953874]",1835.2353428994118,"[0.2239867103559609,0.22404946641920717,0.22394342416208687]",0.2239867103559609,8192.0,8192.0,5918.0,28672.0
gnr,composition/avx2/local/k28/h0/u32/prefilter75/authored,1,3,"[2060.9207678832045,2057.404478336986,2058.7542950520087]",2058.7542950520087,"[2062.0076552769424,2057.5561411512654,2059.0628763217805]",2059.0628763217805,"[0.25157724217324273,0.25114800760949535,0.2513127801577159]",0.2513127801577159,8192.0,6144.0,4425.0,28672.0
gnr,composition/avx2/local/k28/h0/u32/prefilter75/authored-u64-carrier,1,3,"[1566.6168172949258,1566.4586015115271,1567.1277163553596]",1566.6168172949258,"[1567.1795653841339,1566.7328833203273,1570.6426296729169]",1567.1795653841339,"[0.191237404454947,0.1912180910048251,0.1912997700629101]",0.191237404454947,8192.0,6144.0,4425.0,28672.0
gnr,composition/avx2/local/k28/h0/u32/prefilter75/materialized,1,3,"[1926.3746434448715,1926.8298134942402,1926.0437054306085]",1926.3746434448715,"[1926.8093801461932,1927.7369857411866,1926.3331459081426]",1926.8093801461932,"[0.23515315471739154,0.23520871746755864,0.23511275701057233]",0.23515315471739154,8192.0,6144.0,4425.0,28672.0
gnr,composition/avx2/local/k29/h0/u32/all/authored,1,3,"[2189.8465317105056,2188.201652013334,2187.548246300136]",2188.201652013334,"[2190.2635399434416,2188.656518892955,2187.773708573936]",2188.656518892955,"[0.2673152504529426,0.2671144594742839,0.2670346980346846]",0.2671144594742839,8192.0,8192.0,5878.0,29696.0
gnr,composition/avx2/local/k29/h0/u32/all/authored-u64-carrier,1,3,"[1613.9036593525889,1614.4077201726216,1613.7664451673652]",1613.9036593525889,"[1614.4247133131557,1615.0162778903798,1613.9233289516667]",1614.4247133131557,"[0.19700972404206407,0.19707125490388447,0.1969929742635944]",0.19700972404206407,8192.0,8192.0,5878.0,29696.0
