name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,invocations,items_per_iteration,items_per_second,native_read_bytes,prepared_read_bytes,prepared_write_bytes,read_preparations,stride,tuple_bytes,write_bytes,write_preparations
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,3,1,2729,9552.426854631061,9553.468669842418,ns,698624.0,256.0,26796549.907377534,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,4,1,2729,9617.48437772373,9617.54928545261,ns,698624.0,256.0,26618007.60274996,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,0,1,2405,10838.838228316912,10836.295634095628,ns,615680.0,256.0,23624309.325274803,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,1,1,2405,11097.779594315312,11077.39085239087,ns,615680.0,256.0,23110135.17634856,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,2,1,2405,11082.775910189395,11084.112681912693,ns,615680.0,256.0,23096120.307198483,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,3,1,2405,9989.578338831725,9989.223700623714,ns,615680.0,256.0,25627617.087403473,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,4,1,2405,10770.057345471363,10769.87193347191,ns,615680.0,256.0,23770013.38375921,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,0,1,28502,1014.4246362960596,1014.5662058802908,ns,7296512.0,256.0,252324588.10106036,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,1,1,28502,1012.4803182545666,1012.5575749070255,ns,7296512.0,256.0,252825129.49795106,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,2,1,28502,1002.7162986609837,1002.9033050312275,ns,7296512.0,256.0,255258905.53529376,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,3,1,28502,1012.7405474659987,1005.8841133955546,ns,7296512.0,256.0,254502478.55672252,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,4,1,28502,1013.3852388700111,1013.393796926527,ns,7296512.0,256.0,252616505.82074806,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,0,1,19240,1480.381813852926,1478.7357068607118,ns,4925440.0,256.0,173120861.8364104,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,1,1,19240,1494.2808714724317,1494.4495322245323,ns,4925440.0,256.0,171300532.05539596,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,2,1,19240,1479.9356599979242,1479.9094594594656,ns,4925440.0,256.0,172983555.42203477,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,3,1,19240,1443.5940275932983,1443.7716735966803,ns,4925440.0,256.0,177313355.4852621,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,4,1,19240,1474.1837386847349,1474.4282744282716,ns,4925440.0,256.0,173626621.54540357,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,0,1,942,28787.76977862965,28758.40339702767,ns,241152.0,256.0,8901745.91634176,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,1,1,942,28477.921378017738,28480.184713375984,ns,241152.0,256.0,8988705.74669297,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,2,1,942,28389.28037918234,28392.86942675151,ns,241152.0,256.0,9016348.300422186,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,3,1,942,28517.73022759049,28519.949044585926,ns,241152.0,256.0,8976173.120077774,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,4,1,942,28427.364255228495,28415.69320594484,ns,241152.0,256.0,9009106.276050387,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,0,1,856,29460.11574120722,29460.23130841126,ns,219136.0,256.0,8689680.583971139,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,1,1,856,29520.71726017536,29524.82476635504,ns,219136.0,256.0,8670669.581474513,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,2,1,856,30604.641281816865,30604.02102803732,ns,219136.0,256.0,8364913.870810317,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,3,1,856,29735.33189794588,29710.76635514033,ns,219136.0,256.0,8616405.142161835,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,4,1,856,30103.810871385525,30101.87850467288,ns,219136.0,256.0,8504452.636079164,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,0,1,10473,2716.270695233896,2716.449441420807,ns,2681088.0,256.0,94240664.3379684,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,1,1,10473,2654.4287153762903,2654.6476654253806,ns,2681088.0,256.0,96434643.03537945,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,2,1,10473,2641.5066257692574,2641.852859734549,ns,2681088.0,256.0,96901687.41105537,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,3,1,10473,2654.607767988148,2654.9858684235633,ns,2681088.0,256.0,96422358.79470189,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,4,1,10473,2657.3649425567146,2657.8304210827614,ns,2681088.0,256.0,96319162.41507588,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,0,1,10203,2678.4153792272887,2679.028226992049,ns,2611968.0,256.0,95557037.219959,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,1,1,10203,2660.426148443926,2659.2218955209464,ns,2611968.0,256.0,96268762.08833604,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,2,1,10203,2661.9985254575818,2662.007056748015,ns,2611968.0,256.0,96168039.5816595,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,3,1,10203,2676.6429408343415,2677.121042830506,ns,2611968.0,256.0,95625112.16501908,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,4,1,10203,2688.7228189774332,2689.0539057140154,ns,2611968.0,256.0,95200769.10917304,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,0,1,78160,358.167552568415,358.20752302968424,ns,0.0,1.0,2791677.8283775216,,960.0,7040.0,78160.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,1,1,78160,359.1441782191396,359.1900204708276,ns,0.0,1.0,2784041.713322648,,960.0,7040.0,78160.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,2,1,78160,355.6742598831715,355.7003710337781,ns,0.0,1.0,2811354.9533099523,,960.0,7040.0,78160.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,3,1,78160,361.258981100254,361.2802712384837,ns,0.0,1.0,2767934.148665131,,960.0,7040.0,78160.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,4,1,78160,358.9320121887793,358.8456243602839,ns,0.0,1.0,2786713.6509821056,,960.0,7040.0,78160.0,,,,0.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,0,1,40756,679.6156646882527,679.6974678575008,ns,0.0,1.0,1471242.7915203753,,960.0,7040.0,0.0,,,,40756.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,1,1,40756,685.140445195186,685.2774070075533,ns,0.0,1.0,1459263.051392234,,960.0,7040.0,0.0,,,,40756.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,2,1,40756,677.2632274086775,677.3654921974673,ns,0.0,1.0,1476307.8596694698,,960.0,7040.0,0.0,,,,40756.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,3,1,40756,682.8033410554569,682.5099617234293,ns,0.0,1.0,1465180.0795330014,,960.0,7040.0,0.0,,,,40756.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,4,1,40756,688.1410332625321,688.2084846402942,ns,0.0,1.0,1453048.0549403136,,960.0,7040.0,0.0,,,,40756.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,0,1,15335,1826.3042712827673,1826.5704597326533,ns,3925760.0,256.0,140153367.0031374,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,1,1,15335,1832.8823480800033,1833.3903488751191,ns,3925760.0,256.0,139632021.16617957,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,2,1,15335,1830.1896962273731,1829.3935441799651,ns,3925760.0,256.0,139937085.05993077,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,3,1,15335,1880.9317909654826,1880.1977828496938,ns,3925760.0,256.0,136155888.67039156,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
