dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
msmarco,none,intersection,local-frame,selected,5,4.44713,4.43562,4.46267,12.35280990600586,1.8543074799751484
msmarco,none,intersection,local-inline,complete,5,56.6293,55.739,58.3917,157.43759155273438,1.0073681270690615
msmarco,none,intersection,local-point,complete,5,65.4041,64.146,66.3542,181.3301773071289,1.1634614187291314
msmarco,none,intersection,mixed-frame,complete,5,63.0202,61.952,63.2761,175.30421447753906,1.1210546632488425
msmarco,none,intersection,mixed-frame-point,complete,5,62.4578,61.6438,63.3862,173.80451202392578,1.1110502338339698
msmarco,none,intersection,mixed-point-frame,complete,5,63.101,62.3123,63.3237,175.20873260498047,1.1224919994805667
msmarco,none,intersection,plain,complete,5,56.2151,56.1226,58.0609,156.3286361694336,1.0
msmarco,none,intersection,plain,selected,5,2.39827,2.38519,2.41572,6.677071571350098,1.0
msmarco,none,union,bec-plain-frame,complete,5,61.7625,60.2588,62.1941,171.78939056396484,1.0913490762075742
msmarco,none,union,local-frame,complete,5,64.429,62.7953,65.909,178.4833755493164,1.1384663773483554
msmarco,none,union,local-frame,selected,5,4.28624,4.27559,4.32952,11.92197561264038,1.661861521879047
msmarco,none,union,local-inline,complete,5,57.2358,56.3898,57.3658,158.91666412353516,1.0113618693544055
msmarco,none,union,local-point,complete,5,64.2116,61.9651,65.9708,177.27304077148438,1.134624899280474
msmarco,none,union,mixed-frame,complete,5,64.8909,64.6352,66.3833,180.61798858642578,1.1466281929856803
msmarco,none,union,mixed-frame-point,complete,5,65.5843,63.5012,65.8727,182.53509521484375,1.1588806349924372
msmarco,none,union,mixed-point-frame,complete,5,65.0082,62.575,66.2157,180.89142608642578,1.1487008948134747
msmarco,none,union,plain,complete,5,56.5928,55.6217,57.6337,157.5218963623047,1.0
msmarco,none,union,plain,selected,5,2.57918,2.56785,2.60076,7.172271728515625,1.0
msmarco,single255,intersection,bec-plain-frame,complete,5,151.091,150.726,153.143,420.80641174316406,2.5826859140363925
msmarco,single255,intersection,local-frame,complete,5,196.396,196.074,199.153,545.7575073242188,3.357110501440134
msmarco,single255,intersection,local-frame,selected,5,131.133,130.802,133.952,365.0939483642578,35.84475010660515
msmarco,single255,intersection,local-inline,complete,5,189.431,187.658,189.653,524.8474426269531,3.2380537251181596
msmarco,single255,intersection,local-point,complete,5,187.768,183.746,191.889,521.0967102050781,3.2096271035785406
msmarco,single255,intersection,mixed-frame,complete,5,196.664,194.575,197.884,546.3070068359375,3.361691580557763
msmarco,single255,intersection,mixed-frame-point,complete,5,192.556,192.082,193.472,535.20458984375,3.2914711588591747
msmarco,single255,intersection,mixed-point-frame,complete,5,187.791,186.285,188.062,521.9065551757812,3.2100202558908744
msmarco,single255,intersection,plain,complete,5,58.5015,57.9164,58.5993,162.5020751953125,1.0
msmarco,single255,intersection,plain,selected,5,3.65836,3.58071,3.68736,10.199105739593506,1.0
msmarco,single255,union,bec-plain-frame,complete,5,149.291,149.061,150.04,415.5761260986328,2.6035010742487237
msmarco,single255,union,local-frame,complete,5,204.599,202.623,205.252,568.6684875488281,3.568022963810374
msmarco,single255,union,local-frame,selected,5,143.357,142.911,143.948,399.1580352783203,42.48433031546816
msmarco,single255,union,local-inline,complete,5,197.751,197.296,198.794,549.1986999511719,3.4485999888389745
msmarco,single255,union,local-point,complete,5,196.082,195.591,196.21,545.4046020507812,3.419494126510226
msmarco,single255,union,mixed-frame,complete,5,203.853,202.415,207.752,567.152099609375,3.5550133932308383
msmarco,single255,union,mixed-frame-point,complete,5,202.161,201.478,202.629,562.2616882324219,3.525506431541059
msmarco,single255,union,mixed-point-frame,complete,5,197.103,195.313,198.492,547.7147216796875,3.4372994503194847
msmarco,single255,union,plain,complete,5,57.3424,56.7633,58.0528,159.45623016357422,1.0
msmarco,single255,union,plain,selected,5,3.37435,3.35789,3.40591,9.377704620361328,1.0
random_dense,all,intersection,bec-plain-frame,complete,5,23948.9,23645.2,25197.3,65718.84765625,59.97105230867855
random_dense,all,intersection,local-frame,complete,5,44156.1,43913.1,44186.7,122643.546875,110.5724180587518
random_dense,all,intersection,local-frame,selected,5,44147.9,43945.6,44187.6,122667.6875,110.67715580023516
random_dense,all,intersection,local-inline,complete,5,44483.0,44376.4,44894.6,123273.21875,111.39101670001327
random_dense,all,intersection,local-point,complete,5,46845.9,46657.0,47192.7,130218.390625,117.30801495463777
random_dense,all,intersection,mixed-frame,complete,5,44118.6,43885.0,44138.0,122557.09375,110.47851335074535
random_dense,all,intersection,mixed-frame-point,complete,5,44318.8,44251.0,44404.2,122995.21875,110.97983928522241
random_dense,all,intersection,mixed-point-frame,complete,5,46798.5,46543.6,47268.6,129993.546875,117.18931940371762
random_dense,all,intersection,plain,complete,5,399.341,395.758,402.952,1108.3757934570312,1.0
random_dense,all,intersection,plain,selected,5,398.889,395.442,401.075,1107.3046264648438,1.0
random_dense,all,union,bec-plain-frame,complete,5,23593.0,23461.1,23771.8,65520.16015625,59.09640832705039
random_dense,all,union,local-frame,complete,5,44154.6,43936.2,44207.8,122658.21875,110.59968088490565
random_dense,all,union,local-frame,selected,5,44198.3,43949.5,44525.9,122670.296875,110.95983952882933
random_dense,all,union,local-inline,complete,5,44487.2,44281.1,44832.1,123505.0703125,111.43278669635723
random_dense,all,union,local-point,complete,5,46601.9,46398.0,46935.5,129417.1328125,116.72974658654557
random_dense,all,union,mixed-frame,complete,5,44123.8,43919.2,44171.3,122570.8359375,110.52253218077846
random_dense,all,union,mixed-frame-point,complete,5,44113.4,43829.7,44434.6,122472.3515625,110.49648196899524
random_dense,all,union,mixed-point-frame,complete,5,46702.7,46556.6,47021.2,129753.09375,116.98223325459824
random_dense,all,union,plain,complete,5,399.229,395.828,400.502,1107.2152099609375,1.0
random_dense,all,union,plain,selected,5,398.327,395.48,402.337,1107.5231323242188,1.0
random_dense,cluster32,intersection,bec-plain-frame,complete,5,3024.94,3023.92,3080.79,8402.296875,28.826522832964855
random_dense,cluster32,intersection,local-frame,complete,5,5583.54,5554.08,5628.04,15508.7373046875,53.209003583136386
random_dense,cluster32,intersection,local-frame,selected,5,5526.11,5496.0,5563.06,15343.6943359375,118.6209250359011
random_dense,cluster32,intersection,local-inline,complete,5,5601.18,5574.66,5665.99,15568.5732421875,53.37710604558969
random_dense,cluster32,intersection,local-point,complete,5,5916.6,5913.74,5931.66,16445.763671875,56.38293817183807
random_dense,cluster32,intersection,mixed-frame,complete,5,5580.33,5550.91,5622.05,15502.232421875,53.17841350918655
random_dense,cluster32,intersection,mixed-frame-point,complete,5,5585.73,5563.28,5625.57,15525.4228515625,53.22987344667225
random_dense,cluster32,intersection,mixed-point-frame,complete,5,5915.07,5889.02,5955.11,16437.4853515625,56.368357856217116
random_dense,cluster32,intersection,plain,complete,5,104.936,98.0127,106.899,291.7639923095703,1.0
random_dense,cluster32,intersection,plain,selected,5,46.5863,44.8794,47.4096,129.41515350341797,1.0
random_dense,cluster32,union,bec-plain-frame,complete,5,3015.81,3004.69,3019.75,8384.70849609375,28.53340776203001
random_dense,cluster32,union,local-frame,complete,5,5585.98,5558.75,5634.68,15522.7880859375,52.85049293242757
random_dense,cluster32,union,local-frame,selected,5,5529.94,5498.58,5568.06,15352.7177734375,115.90614225380156
random_dense,cluster32,union,local-inline,complete,5,5604.95,5578.03,5618.04,15579.8359375,53.029973319204494
random_dense,cluster32,union,local-point,complete,5,5891.59,5887.24,5902.79,16368.8486328125,55.741953185611294
random_dense,cluster32,union,mixed-frame,complete,5,5586.78,5558.05,5627.46,15520.8544921875,52.858061952428706
random_dense,cluster32,union,mixed-frame-point,complete,5,5554.16,5525.05,5617.99,15431.6572265625,52.549435161882414
random_dense,cluster32,union,mixed-point-frame,complete,5,5902.69,5874.44,5939.04,16401.5478515625,55.84697333812704
random_dense,cluster32,union,plain,complete,5,105.694,102.682,107.411,293.8770446777344,1.0
random_dense,cluster32,union,plain,selected,5,47.7105,45.0058,47.8399,132.51595306396484,1.0
random_dense,dispersed32,intersection,bec-plain-frame,complete,5,3330.35,3325.33,3334.74,9254.02001953125,27.503778275124496
random_dense,dispersed32,intersection,local-frame,complete,5,5904.81,5902.17,6165.81,16398.4296875,48.76502019209329
random_dense,dispersed32,intersection,local-frame,selected,5,5834.69,5813.29,5903.54,16199.4208984375,93.11487810638799
random_dense,dispersed32,intersection,local-inline,complete,5,5877.19,5854.13,5895.0,16324.2509765625,48.53691973539686
random_dense,dispersed32,intersection,local-point,complete,5,5959.13,5932.16,5961.55,16560.5927734375,49.213623262612835
random_dense,dispersed32,intersection,mixed-frame,complete,5,5891.31,5869.91,5913.93,16384.4033203125,48.653530106452386
random_dense,dispersed32,intersection,mixed-frame-point,complete,5,5887.34,5864.01,5889.69,16366.5927734375,48.6207437627491
random_dense,dispersed32,intersection,mixed-point-frame,complete,5,5961.46,5926.56,5964.59,16564.109375,49.23286562554196
random_dense,dispersed32,intersection,plain,complete,5,121.087,120.401,121.362,335.9352111816406,1.0
random_dense,dispersed32,intersection,plain,selected,5,62.6612,62.2098,63.276,174.33352661132812,1.0
random_dense,dispersed32,union,bec-plain-frame,complete,5,3325.59,3319.73,3342.87,9232.865234375,27.526756226565023
random_dense,dispersed32,union,local-frame,complete,5,5906.53,5904.73,5922.7,16415.8310546875,48.88985456863086
random_dense,dispersed32,union,local-frame,selected,5,5835.61,5810.96,5886.91,16218.3251953125,92.77555114999451
random_dense,dispersed32,union,local-inline,complete,5,5884.19,5854.6,5925.88,16346.8828125,48.704940693468416
random_dense,dispersed32,union,local-point,complete,5,5926.26,5906.24,6010.4,16477.869140625,49.053164808422935
random_dense,dispersed32,union,mixed-frame,complete,5,5894.29,5862.61,5895.54,16376.8125,48.78854096827328
random_dense,dispersed32,union,mixed-frame-point,complete,5,5901.96,5893.88,5970.81,16384.509765625,48.85202751359539
random_dense,dispersed32,union,mixed-point-frame,complete,5,5942.47,5911.83,5971.24,16510.26171875,49.18733911085727
random_dense,dispersed32,union,plain,complete,5,120.813,120.605,121.137,336.64141845703125,1.0
random_dense,dispersed32,union,plain,selected,5,62.9003,62.6964,63.3817,174.81170654296875,1.0
random_dense,none,intersection,bec-plain-frame,complete,5,63.8922,62.6079,64.3752,177.85147857666016,1.0894275118291488
random_dense,none,intersection,local-frame,complete,5,62.1613,61.7892,63.4358,172.13063049316406,1.0599138923227758
random_dense,none,intersection,local-frame,selected,5,4.47184,4.46177,4.50324,12.454991340637207,1.9529988251889963
random_dense,none,intersection,local-inline,complete,5,55.9696,55.8765,57.0356,155.63865661621094,0.9543390596359606
random_dense,none,intersection,local-point,complete,5,62.3074,61.7292,63.2919,173.44512939453125,1.0624050471034572
random_dense,none,intersection,mixed-frame,complete,5,62.2237,61.9165,63.2352,173.112060546875,1.0609778762948123
random_dense,none,intersection,mixed-frame-point,complete,5,61.9483,61.451,63.5892,172.36285400390625,1.0562820239566904
random_dense,none,intersection,mixed-point-frame,complete,5,62.0816,61.7746,63.7857,172.80126190185547,1.0585549256149027
random_dense,none,intersection,plain,complete,5,58.6475,57.336,59.3456,162.09632110595703,1.0
random_dense,none,intersection,plain,selected,5,2.28973,2.28277,2.30253,6.375392198562622,1.0
random_dense,none,union,bec-plain-frame,complete,5,60.6229,60.6096,60.9947,168.90762329101562,0.9948242730762099
random_dense,none,union,local-frame,complete,5,61.9016,61.8386,65.1231,172.21353149414062,1.0158077924720579
random_dense,none,union,local-frame,selected,5,4.27587,4.24669,4.28154,11.892303943634033,1.698377833032785
random_dense,none,union,local-inline,complete,5,56.0121,55.8717,58.0758,156.2766342163086,0.9191608561446578
random_dense,none,union,local-point,complete,5,65.1241,62.7039,66.2507,181.13069915771484,1.0686891495168063
random_dense,none,union,mixed-frame,complete,5,63.756,62.7608,65.6206,177.479736328125,1.0462385724577155
random_dense,none,union,mixed-frame-point,complete,5,64.4605,62.6087,64.6986,177.14817810058594,1.0577994463252174
random_dense,none,union,mixed-point-frame,complete,5,65.5509,64.5267,65.9219,182.42089080810547,1.0756929550053087
random_dense,none,union,plain,complete,5,60.9383,59.9682,61.4772,169.5360336303711,1.0
random_dense,none,union,plain,selected,5,2.51762,2.45014,2.57524,7.030718803405762,1.0
random_dense,single255,intersection,bec-plain-frame,complete,5,170.687,170.084,171.967,473.1313781738281,2.8597110248832243
random_dense,single255,intersection,local-frame,complete,5,253.274,252.675,255.619,704.2096557617188,4.243383796752381
random_dense,single255,intersection,local-frame,selected,5,197.076,196.874,197.68,547.783447265625,58.37040547344726
random_dense,single255,intersection,local-inline,complete,5,245.779,245.157,247.085,684.2463989257812,4.117811643445452
random_dense,single255,intersection,local-point,complete,5,243.274,242.906,245.244,676.8883666992188,4.075842564855211
random_dense,single255,intersection,mixed-frame,complete,5,254.045,253.713,257.055,703.9944763183594,4.256301225731653
random_dense,single255,intersection,mixed-frame-point,complete,5,253.019,252.931,255.213,703.8763732910156,4.239111495339003
random_dense,single255,intersection,mixed-point-frame,complete,5,244.126,242.923,244.333,678.9803161621094,4.09011707781285
random_dense,single255,intersection,plain,complete,5,59.6868,59.5371,60.5785,165.80826568603516,1.0
random_dense,single255,intersection,plain,selected,5,3.3763,3.3578,3.39451,9.375812530517578,1.0
random_dense,single255,union,bec-plain-frame,complete,5,168.949,168.438,170.575,469.13818359375,2.949065265583271
random_dense,single255,union,local-frame,complete,5,254.637,253.078,255.03,709.3046875,4.444779975213391
random_dense,single255,union,local-frame,selected,5,197.794,196.943,199.376,549.6676330566406,58.647508294812
random_dense,single255,union,local-inline,complete,5,245.622,245.359,247.088,683.7517395019531,4.287419923545532
random_dense,single255,union,local-point,complete,5,244.23,243.417,247.938,679.0762023925781,4.263122065317949
random_dense,single255,union,mixed-frame,complete,5,256.478,255.614,256.648,712.4107360839844,4.476915289148004
random_dense,single255,union,mixed-frame-point,complete,5,253.463,252.886,255.02,704.5055847167969,4.424287385012829
random_dense,single255,union,mixed-point-frame,complete,5,244.392,243.361,245.454,680.1790161132812,4.265949833301332
random_dense,single255,union,plain,complete,5,57.289,56.5643,58.0651,159.3520278930664,1.0
random_dense,single255,union,plain,selected,5,3.37259,3.35647,3.39269,9.37749195098877,1.0
structural,all,intersection,bec-plain-frame,complete,5,23516.8,23380.1,23808.8,65275.18359375,59.33730987777677
structural,all,intersection,local-frame,complete,5,43763.6,43434.7,44512.5,121351.5703125,110.42379467304528
structural,all,intersection,local-frame,selected,5,43734.5,43667.9,43816.7,121369.421875,110.60908403452733
structural,all,intersection,local-inline,complete,5,43905.9,43708.2,43953.8,122003.65625,110.78284433947982
structural,all,intersection,local-point,complete,5,46446.9,46208.5,46777.0,129022.7109375,117.19426529808945
structural,all,intersection,mixed-frame,complete,5,43639.1,43625.2,43762.2,121207.5234375,110.10965775476629
structural,all,intersection,mixed-frame-point,complete,5,43812.1,43765.8,43926.0,121677.5625,110.54616929582866
structural,all,intersection,mixed-point-frame,complete,5,46303.2,46115.6,46331.9,128684.1875,116.83168316831681
structural,all,intersection,plain,complete,5,396.324,394.869,398.702,1101.4312744140625,1.0
structural,all,intersection,plain,selected,5,395.397,394.706,396.515,1098.2487182617188,1.0
structural,all,union,bec-plain-frame,complete,5,23433.0,23301.0,23594.8,65079.97265625,59.14153536301894
structural,all,union,local-frame,complete,5,43688.7,43459.2,43702.4,121382.6484375,110.26402065524368
structural,all,union,local-frame,selected,5,43706.7,43680.6,43823.5,121391.8203125,110.32922039237859
structural,all,union,local-inline,complete,5,44001.7,43747.5,44348.5,122201.9375,111.05398781986729
structural,all,union,local-point,complete,5,46135.1,46009.7,46202.1,128227.15625,116.43838382308773
structural,all,union,mixed-frame,complete,5,43669.1,43474.5,43706.1,121340.4375,110.21455306282637
structural,all,union,mixed-frame-point,complete,5,43657.1,43431.2,44012.4,121274.6171875,110.18426678175453
structural,all,union,mixed-point-frame,complete,5,46559.8,46237.0,47314.5,128437.875,117.51026578735498
structural,all,union,plain,complete,5,396.219,395.215,400.364,1102.4550170898438,1.0
structural,all,union,plain,selected,5,396.148,394.369,401.532,1100.8307495117188,1.0
structural,cluster32,intersection,bec-plain-frame,complete,5,2993.79,2981.65,3022.58,8321.71142578125,28.05959097981142
structural,cluster32,intersection,local-frame,complete,5,5535.32,5530.38,5548.74,15376.908203125,51.880330665267024
structural,cluster32,intersection,local-frame,selected,5,5469.53,5438.73,5509.25,15194.85546875,114.99596323176935
structural,cluster32,intersection,local-inline,complete,5,5552.83,5521.76,5591.06,15426.560546875,52.044444861004365
structural,cluster32,intersection,local-point,complete,5,5865.26,5838.47,5872.63,16306.9287109375,54.97272573902937
structural,cluster32,intersection,mixed-frame,complete,5,5533.25,5528.27,5548.54,15368.80078125,51.86092938684462
structural,cluster32,intersection,mixed-frame-point,complete,5,5540.71,5535.69,5581.85,15375.4326171875,51.93084896995145
structural,cluster32,intersection,mixed-point-frame,complete,5,5862.87,5832.75,5912.01,16292.4619140625,54.95032522916002
structural,cluster32,intersection,plain,complete,5,106.694,99.9344,108.415,296.74998474121094,1.0
structural,cluster32,intersection,plain,selected,5,47.5628,47.3355,48.019,132.2193603515625,1.0
structural,cluster32,union,bec-plain-frame,complete,5,2986.72,2974.66,2987.76,8303.18994140625,30.24266265688523
structural,cluster32,union,local-frame,complete,5,5546.94,5521.29,5550.56,15410.9111328125,56.16670970093713
structural,cluster32,union,local-frame,selected,5,5485.47,5483.74,5613.86,15235.353515625,115.19184045459605
structural,cluster32,union,local-inline,complete,5,5571.81,5544.37,5573.77,15483.3310546875,56.41853612600435
structural,cluster32,union,local-point,complete,5,5852.49,5851.56,5868.03,16265.203125,59.2606206048087
structural,cluster32,union,mixed-frame,complete,5,5546.48,5523.03,5582.25,15408.779296875,56.1620518740159
structural,cluster32,union,mixed-frame-point,complete,5,5517.51,5491.3,5558.71,15330.1689453125,55.86871003508559
structural,cluster32,union,mixed-point-frame,complete,5,5860.41,5835.04,5909.26,16291.7626953125,59.34081623353939
structural,cluster32,union,plain,complete,5,98.7585,97.2156,99.4163,274.6646423339844,1.0
structural,cluster32,union,plain,selected,5,47.6203,47.0967,47.7486,132.24114990234375,1.0
structural,dispersed32,intersection,bec-plain-frame,complete,5,3318.06,3313.81,3324.78,9221.6201171875,26.899554114308877
structural,dispersed32,intersection,local-frame,complete,5,5869.88,5834.1,5966.57,16305.611328125,47.58719092014593
structural,dispersed32,intersection,local-frame,selected,5,5799.83,5774.12,5806.31,16117.5927734375,88.0031499981792
structural,dispersed32,intersection,local-inline,complete,5,5836.07,5833.83,5921.23,16218.3671875,47.31309282529388
structural,dispersed32,intersection,local-point,complete,5,5930.94,5905.73,5935.93,16477.474609375,48.08220510741791
structural,dispersed32,intersection,mixed-frame,complete,5,5859.43,5831.52,5860.86,16278.8564453125,47.50247263883259
structural,dispersed32,intersection,mixed-frame-point,complete,5,5852.77,5825.45,5856.76,16265.6875,47.44847993514391
structural,dispersed32,intersection,mixed-point-frame,complete,5,5929.53,5898.42,5930.13,16467.3232421875,48.07077421970004
structural,dispersed32,intersection,plain,complete,5,123.35,122.78,123.702,343.13758850097656,1.0
structural,dispersed32,intersection,plain,selected,5,65.9048,65.5307,66.2525,182.9502944946289,1.0
structural,dispersed32,union,bec-plain-frame,complete,5,3322.92,3313.26,3367.38,9215.35791015625,26.784565657217012
structural,dispersed32,union,local-frame,complete,5,5871.44,5838.07,5877.29,16311.8076171875,47.32704072996348
structural,dispersed32,union,local-frame,selected,5,5805.87,5800.27,5819.71,16125.6630859375,88.42472231487277
structural,dispersed32,union,local-inline,complete,5,5846.45,5817.23,5886.48,16240.892578125,47.12560756402092
structural,dispersed32,union,local-point,complete,5,5901.53,5870.53,5903.14,16392.6630859375,47.56958270528207
structural,dispersed32,union,mixed-frame,complete,5,5856.53,5824.31,5857.18,16266.8603515625,47.20685791667002
structural,dispersed32,union,mixed-frame-point,complete,5,5858.16,5855.31,5891.98,16273.072265625,47.219996614568636
structural,dispersed32,union,mixed-point-frame,complete,5,5910.25,5875.8,5914.36,16414.8125,47.639870708764235
structural,dispersed32,union,plain,complete,5,124.061,123.309,124.616,345.0494842529297,1.0
structural,dispersed32,union,plain,selected,5,65.6589,65.5866,66.2964,183.0419692993164,1.0
structural,none,intersection,bec-plain-frame,complete,5,60.6477,59.884,61.6103,168.07576751708984,1.086430479247764
structural,none,intersection,local-frame,complete,5,61.7794,61.6416,62.422,172.1707000732422,1.1067035213147294
structural,none,intersection,local-frame,selected,5,4.44449,4.44074,4.467,12.37537956237793,1.723091297487371
structural,none,intersection,local-inline,complete,5,55.691,55.5364,56.6065,154.85809326171875,0.99763717040856
structural,none,intersection,local-point,complete,5,61.6721,61.3883,62.1938,171.4061508178711,1.1047813710860597
structural,none,intersection,mixed-frame,complete,5,61.8783,61.5381,62.1704,172.27274322509766,1.1084751956634287
structural,none,intersection,mixed-frame-point,complete,5,62.1577,61.8049,63.3942,172.82102966308594,1.113480310051968
structural,none,intersection,mixed-point-frame,complete,5,62.1305,61.8325,63.0262,172.85994720458984,1.1129930548215876
structural,none,intersection,plain,complete,5,55.8229,55.3233,56.1533,155.27007293701172,1.0
structural,none,intersection,plain,selected,5,2.57937,2.53697,2.59268,7.176823616027832,1.0
structural,none,union,bec-plain-frame,complete,5,63.7252,62.5981,64.7804,177.36666107177734,1.1370484829884877
structural,none,union,local-frame,complete,5,61.5807,60.517,61.9199,171.25247955322266,1.0987841782586663
structural,none,union,local-frame,selected,5,4.30956,4.2907,4.32605,12.037806987762451,1.8723134338084833
structural,none,union,local-inline,complete,5,56.3508,55.8809,56.6513,155.94686126708984,1.0054670939469421
structural,none,union,local-point,complete,5,61.8624,60.9657,62.1765,171.88507843017578,1.1038105502066218
structural,none,union,mixed-frame,complete,5,62.0811,61.9846,62.3891,172.65748596191406,1.1077128134122232
structural,none,union,mixed-frame-point,complete,5,62.2561,61.3188,62.7635,172.50899505615234,1.1108353376965405
structural,none,union,mixed-point-frame,complete,5,62.0376,61.998,62.391,172.60091400146484,1.1069366430901213
structural,none,union,plain,complete,5,56.0444,55.6731,56.3662,155.78630828857422,1.0
structural,none,union,plain,selected,5,2.30173,2.28301,2.32779,6.377805948257446,1.0
structural,single255,intersection,bec-plain-frame,complete,5,170.101,169.372,171.989,472.478759765625,2.6993474631678507
structural,single255,intersection,local-frame,complete,5,252.959,252.628,254.399,703.6452026367188,4.014228222852754
structural,single255,intersection,local-frame,selected,5,196.954,196.806,197.007,547.4456176757812,54.59600607626377
structural,single255,intersection,local-inline,complete,5,244.784,244.19,247.264,681.7779846191406,3.884498441655717
structural,single255,intersection,local-point,complete,5,245.544,245.464,246.618,683.1361083984375,3.896558947308286
structural,single255,intersection,mixed-frame,complete,5,250.6,250.579,251.405,697.9804382324219,3.9767930480706366
structural,single255,intersection,mixed-frame-point,complete,5,255.68,255.279,256.309,711.5636291503906,4.057408006906226
structural,single255,intersection,mixed-point-frame,complete,5,248.018,247.568,248.243,689.1338806152344,3.9358190670246733
structural,single255,intersection,plain,complete,5,63.0156,60.3316,63.4229,175.3380584716797,1.0
structural,single255,intersection,plain,selected,5,3.60748,3.57045,3.62899,10.043590068817139,1.0
structural,single255,union,bec-plain-frame,complete,5,170.097,169.526,171.739,474.19635009765625,2.8700894619795023
structural,single255,union,local-frame,complete,5,252.981,252.133,255.89,703.8449401855469,4.268612040077347
structural,single255,union,local-frame,selected,5,197.496,196.716,198.871,549.2853698730469,58.54352614058438
structural,single255,union,local-inline,complete,5,245.486,245.093,246.199,683.1944580078125,4.1421470200150505
structural,single255,union,local-point,complete,5,246.484,245.738,246.914,686.3736267089844,4.158986525021345
structural,single255,union,mixed-frame,complete,5,252.869,252.536,255.043,703.8021850585938,4.266722235908304
structural,single255,union,mixed-frame-point,complete,5,253.227,253.14,254.523,704.4209594726562,4.272762859948638
structural,single255,union,mixed-point-frame,complete,5,245.286,243.398,245.777,678.4295043945312,4.138772369713188
structural,single255,union,plain,complete,5,59.2654,57.7528,59.8273,163.87311553955078,1.0
structural,single255,union,plain,selected,5,3.37349,3.37172,3.38344,9.375945091247559,1.0
terminal_mix,all,intersection,bec-plain-frame,complete,5,5314.16,5285.01,5350.76,14759.98046875,13.448054215739369
terminal_mix,all,intersection,local-frame,complete,5,3574.77,3573.33,3581.17,9941.07177734375,9.046340488204837
terminal_mix,all,intersection,local-frame,selected,5,3575.03,3574.16,3584.49,9946.34912109375,9.096629567996418
terminal_mix,all,intersection,local-inline,complete,5,3226.25,3213.25,3228.96,8975.70361328125,8.164373092554447
terminal_mix,all,intersection,local-point,complete,5,5996.51,5968.86,6007.77,16670.96875,15.174814379925197
terminal_mix,all,intersection,mixed-frame,complete,5,3553.51,3551.0,3569.34,9876.51611328125,8.99253976850001
terminal_mix,all,intersection,mixed-frame-point,complete,5,3933.82,3919.78,3954.15,10946.0947265625,9.954955182937631
terminal_mix,all,intersection,mixed-point-frame,complete,5,4626.0,4611.36,4646.94,12879.462890625,11.706591220815767
terminal_mix,all,intersection,plain,complete,5,395.162,393.08,398.795,1097.0183715820312,1.0
terminal_mix,all,intersection,plain,selected,5,393.006,391.232,394.097,1092.77734375,1.0
terminal_mix,all,union,bec-plain-frame,complete,5,5329.27,5298.72,5333.5,14798.158203125,13.466185894196366
terminal_mix,all,union,local-frame,complete,5,7523.21,7496.82,7570.05,20926.037109375,19.009910246821242
terminal_mix,all,union,local-frame,selected,5,7519.4,7489.92,7567.74,20917.4287109375,19.100284495021334
terminal_mix,all,union,local-inline,complete,5,7315.64,7309.91,7322.99,20337.72265625,18.485415108451758
terminal_mix,all,union,local-point,complete,5,9700.62,9676.5,9775.83,27006.67578125,24.51186601710162
terminal_mix,all,union,mixed-frame,complete,5,7490.03,7465.62,7538.66,20843.853515625,18.926069861933737
terminal_mix,all,union,mixed-frame-point,complete,5,7852.06,7819.39,7990.45,21843.2265625,19.84085993248297
terminal_mix,all,union,mixed-point-frame,complete,5,8714.7,8685.38,8795.41,24249.853515625,22.020608866158607
terminal_mix,all,union,plain,complete,5,395.752,393.146,398.507,1100.0223999023438,1.0
terminal_mix,all,union,plain,selected,5,393.68,392.288,394.248,1094.635498046875,1.0
terminal_mix,cluster32,intersection,bec-plain-frame,complete,5,683.165,680.969,685.393,1899.4365234375,6.863724183107661
terminal_mix,cluster32,intersection,local-frame,complete,5,544.159,541.077,545.92,1510.9876708984375,5.467137935572932
terminal_mix,cluster32,intersection,local-frame,selected,5,472.273,470.108,477.176,1312.4012451171875,10.069250039976547
terminal_mix,cluster32,intersection,local-inline,complete,5,478.352,477.428,481.797,1330.8807983398438,4.805978336767715
terminal_mix,cluster32,intersection,local-point,complete,5,850.806,846.248,856.929,2365.114013671875,8.54800482655449
terminal_mix,cluster32,intersection,mixed-frame,complete,5,546.658,544.726,549.708,1520.1114501953125,5.492245262109839
terminal_mix,cluster32,intersection,mixed-frame-point,complete,5,579.913,578.515,584.229,1615.3366088867188,5.826356564224621
terminal_mix,cluster32,intersection,mixed-point-frame,complete,5,699.286,690.908,700.977,1943.7994384765625,7.025691054296727
terminal_mix,cluster32,intersection,plain,complete,5,99.5327,97.5222,104.479,276.4930419921875,1.0
terminal_mix,cluster32,intersection,plain,selected,5,46.9025,45.7507,47.7193,130.9928207397461,1.0
terminal_mix,cluster32,union,bec-plain-frame,complete,5,687.169,681.181,692.294,1908.30224609375,6.94102388761337
terminal_mix,cluster32,union,local-frame,complete,5,985.774,981.26,990.36,2742.901123046875,9.957202495729845
terminal_mix,cluster32,union,local-frame,selected,5,918.991,916.78,919.13,2557.077392578125,19.967647314444637
terminal_mix,cluster32,union,local-inline,complete,5,942.602,938.964,942.825,2622.1326904296875,9.521126532937513
terminal_mix,cluster32,union,local-point,complete,5,1278.62,1260.68,1282.84,3557.170166015625,12.915210033019834
