condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.93632,1.93906,1.93906
isolated,mlp,base,16384,1,0,0,0,1,3,1.9291,1.93338,1.93338
isolated,mlp,base,16384,2,0,0,0,0,3,0.964633,0.965534,0.965534
isolated,mlp,base,16384,2,0,0,0,1,3,0.963916,0.965142,0.965142
isolated,mlp,base,16384,4,0,0,0,0,3,0.481953,0.481982,0.481982
isolated,mlp,base,16384,4,0,0,0,1,3,0.481986,0.482557,0.482557
isolated,mlp,base,16384,8,0,0,0,0,3,0.370618,0.413352,0.413352
isolated,mlp,base,16384,8,0,0,0,1,3,0.398702,0.402615,0.402615
isolated,mlp,base,16384,12,0,0,0,0,3,0.302114,0.30843,0.30843
isolated,mlp,base,16384,12,0,0,0,1,3,0.295982,0.296986,0.296986
isolated,mlp,base,16384,16,0,0,0,0,3,0.267739,0.269421,0.269421
isolated,mlp,base,16384,16,0,0,0,1,3,0.266927,0.267404,0.267404
isolated,mlp,base,16384,24,0,0,0,0,3,0.260345,0.26074,0.26074
isolated,mlp,base,16384,24,0,0,0,1,3,0.260247,0.260353,0.260353
isolated,mlp,base,16384,32,0,0,0,0,3,0.315369,0.318438,0.318438
isolated,mlp,base,16384,32,0,0,0,1,3,0.316713,0.317055,0.317055
isolated,mlp,base,16384,48,0,0,0,0,3,0.449878,0.452249,0.452249
isolated,mlp,base,16384,48,0,0,0,1,3,0.451519,0.452233,0.452233
isolated,mlp,base,16384,64,0,0,0,0,3,0.538689,0.539438,0.539438
isolated,mlp,base,16384,64,0,0,0,1,3,0.53731,0.538339,0.538339
isolated,mlp,base,524288,1,0,0,0,0,3,5.66732,5.67426,5.67426
isolated,mlp,base,524288,1,0,0,0,1,3,5.65511,5.67741,5.67741
isolated,mlp,base,524288,2,0,0,0,0,3,2.88446,2.89378,2.89378
isolated,mlp,base,524288,2,0,0,0,1,3,2.8885,2.88994,2.88994
isolated,mlp,base,524288,4,0,0,0,0,3,1.54098,1.54281,1.54281
isolated,mlp,base,524288,4,0,0,0,1,3,1.54053,1.54158,1.54158
isolated,mlp,base,524288,8,0,0,0,0,3,0.904385,0.904991,0.904991
isolated,mlp,base,524288,8,0,0,0,1,3,0.905005,0.905261,0.905261
isolated,mlp,base,524288,12,0,0,0,0,3,0.709937,0.711564,0.711564
isolated,mlp,base,524288,12,0,0,0,1,3,0.710336,0.710774,0.710774
isolated,mlp,base,524288,16,0,0,0,0,3,0.622708,0.623479,0.623479
