input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:rows_per_call,counter:drawn_codes,counter:stride
avx2,gpr/2/unit16/stride16/map0/random/all/word_hash/gpr_inline,1,3,"[436.54731457791274,436.40945667749054,436.33834445773834]",436.40945667749054,"[436.5516811185463,436.41319942689006,436.3420872071378]",436.41319942689006,"[0.42631573689249297,0.42618111003661185,0.42611166450951016]",0.42618111003661185,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/all/word_hash/gpr_points,1,3,"[472.987372544086,472.62272942123764,472.936052400522]",472.936052400522,"[472.9920993988082,472.6267134855522,472.94071172945416]",472.94071172945416,"[0.4619017310000839,0.46154563420042743,0.46185161367238475]",0.46185161367238475,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/all/word_hash/point,1,3,"[1973.5259301020833,1973.356820743724,1972.604284104182]",1973.356820743724,"[1973.5428410342142,1974.2051860220397,1972.6211950343102]",1973.5428410342142,"[1.9272714161153157,1.927106270257543,1.92637137119549]",1.927106270257543,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/all/word_hash/simd,1,3,"[1401.160133938186,1418.3041166044884,1428.6625960220174]",1418.3041166044884,"[1401.17411857384,1418.3181012373434,1429.6379751824695]",1418.3181012373434,"[1.3683204432990095,1.3850626138715707,1.3951783164277514]",1.3850626138715707,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/sum/gpr_compiled,1,3,"[979.1931198428209,979.9972031877647,979.0476856377048]",979.1931198428209,"[979.2029086833587,980.8699482595512,979.056076071316]",979.2029086833587,"[0.9562432810965048,0.9570285187380514,0.956101255505571]",0.9562432810965048,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/sum/gpr_inline,1,3,"[643.3855799372284,641.9325096808996,641.9113037062299]",641.9325096808996,"[648.3099760288976,641.9389636723785,641.9168356997217]",641.9389636723785,"[0.6283062304074495,0.6268872164852535,0.6268665075256151]",0.6268872164852535,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/sum/gpr_points,1,3,"[627.4086197490656,627.0940170944958,627.9414438990648]",627.4086197490656,"[627.4138934356267,627.09938170378,627.9486270228944]",627.4138934356267,"[0.612703730223697,0.6123965010688435,0.6132240663076803]",0.612703730223697,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/sum/point,1,3,"[1410.362537763969,1407.5991943611943,1408.5498489432155]",1408.5498489432155,"[1416.4652567991102,1407.6112789486147,1409.5125881155197]",1409.5125881155197,"[1.377307165785126,1.3746085882433536,1.3755369618586089]",1.3755369618586089,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/sum/simd,1,3,"[1379.0741104769197,1378.533516808145,1382.083742873615]",1379.0741104769197,"[1379.0878710470006,1378.5453115815026,1393.1531354411095]",1379.0878710470006,"[1.3467520610126167,1.346224137507954,1.3496911551500146]",1.3467520610126167,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/update/gpr_compiled,1,3,"[2104.8114630470072,2109.441930618106,2128.681749621982]",2109.441930618106,"[2104.832579183231,2109.4600301649716,2128.7028657646356]",2109.4600301649716,"[2.055479944381843,2.0600018853692443,2.0787907711152167]",2.0600018853692443,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/update/gpr_inline,1,3,"[1541.7056487201173,1545.509708737384,1543.27228596586]",1543.27228596586,"[1541.723300969888,1545.5273609887226,1543.2855251573037]",1543.2855251573037,"[1.5055719225782396,1.5092868249388516,1.5071018417635353]",1.5071018417635353,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/update/gpr_points,1,3,"[1670.3266571292374,1675.1144492145645,1680.135908440739]",1675.1144492145645,"[1670.3431092024493,1675.1311397228096,1680.1502145952622]",1675.1311397228096,"[1.631178376102771,1.6358539543110981,1.6407577230866595]",1.6358539543110981,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/update/point,1,3,"[3031.0688013849845,3028.5460839469893,3064.5348334045216]",3031.0688013849845,"[3031.0947641691932,3028.5759411479835,3064.565123332499]",3031.0947641691932,"[2.960028126352524,2.9575645351044817,2.992709798246603]",2.960028126352524,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/update/simd,1,3,"[3984.7217340368516,4032.7416520195957,3955.705916814649]",3984.7217340368516,"[3985.704745153086,4032.781487992429,3955.745166962271]",3985.704745153086,"[3.8913298183953624,3.938224269550387,3.8629940593893055]",3.8913298183953624,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/word_hash/gpr_compiled,1,3,"[813.987873134047,812.7763526116688,813.3780317162181]",813.3780317162181,"[813.9972014938564,812.7856809714782,813.3861940270123]",813.3861940270123,"[0.7949100323574678,0.7937269068473328,0.7943144840978692]",0.7943144840978692,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/word_hash/gpr_inline,1,3,"[311.1550084436787,310.9736912275859,311.31543862767415]",311.1550084436787,"[311.1576748743394,310.97635765698357,311.46920273809644]",311.1576748743394,"[0.30386231293328003,0.30368524533943936,0.30401898303483804]",0.30386231293328003,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/word_hash/gpr_points,1,3,"[318.6644392668003,313.037763221482,307.56363476529634]",313.037763221482,"[318.667560557622,313.04044489323144,307.5666681321162]",313.04044489323144,"[0.3111957414714846,0.3057009406459785,0.3003551120754847]",0.3057009406459785,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/word_hash/point,1,3,"[1098.0363579373038,1097.475317348402,1097.6665099511154]",1097.6665099511154,"[1098.0443504134062,1097.4847202601864,1097.6759128679105]",1097.6759128679105,"[1.0723011307981483,1.071753239598049,1.071939951124136]",1.071939951124136,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/random/half/word_hash/simd,1,3,"[1288.537070524915,1291.5985533447922,1281.607594936924]",1288.537070524915,"[1289.4938517146943,1291.6113924061713,1281.6202531671045]",1289.4938517146943,"[1.2583369829344873,1.2613267122507734,1.2515699169305898]",1.2583369829344873,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/gpr_compiled,1,3,"[953.2049012931315,954.0585432264311,953.0388019055933]",953.2049012931315,"[953.2144315866361,954.0667120484677,954.8850919001534]",954.0667120484677,"[0.9308641614190737,0.9316977961195616,0.9307019549859309]",0.9308641614190737,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/gpr_inline,1,3,"[808.336037079981,808.9269988415981,809.1935110078673]",808.9269988415981,"[808.8215527249729,810.1981460028635,809.1991888791215]",809.1991888791215,"[0.7893906612109189,0.7899677723062482,0.7902280380936204]",0.7899677723062482,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/gpr_points,1,3,"[833.2038140643717,833.1787842666167,832.9952324192362]",833.1787842666167,"[833.213230035275,834.6935637681314,833.0034564949277]",833.213230035275,"[0.8136755996722381,0.8136511565103679,0.8134719066594105]",0.8136511565103679,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/point,1,3,"[2292.806959947725,2291.3657255416665,2289.891661195485]",2291.3657255416665,"[2292.826657913898,2291.3919894965647,2289.9113591628247]",2291.3919894965647,"[2.23906929682395,2.2376618413492837,2.236222325386216]",2.2376618413492837,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/simd,1,3,"[1492.9821200512047,1493.5206470831695,1493.3801617707459]",1493.3801617707459,"[1492.9968071525577,1493.5353341890595,1493.3929331669094]",1493.3929331669094,"[1.4579903516125043,1.4585162569171577,1.4583790642292442]",1.4583790642292442,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/sum/simd_full,1,3,"[337.6405410592171,335.7871258631911,337.3623369147509]",337.3623369147509,"[337.64337106593297,336.2902436684747,337.36612624720414]",337.36612624720414,"[0.32972709087814167,0.3279171151007725,0.32945540714331145]",0.32945540714331145,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/gpr_compiled,1,3,"[3277.7970065483296,3275.060804489928,3276.852198317925]",3276.852198317925,"[3277.829747420395,3277.656688495757,3276.884939196637]",3277.656688495757,"[3.200973639207353,3.1983015668846955,3.200050974919848]",3.200050974919848,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/gpr_inline,1,3,"[2600.974702380405,2603.3370535707318,2602.738095238065]",2602.738095238065,"[2600.9970238028927,2603.3630952369094,2602.7604166631963]",2602.7604166631963,"[2.540014357793364,2.5423213413776677,2.5417364211309224]",2.5417364211309224,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/gpr_points,1,3,"[3113.14526877023,3116.1306086168256,3124.984451356791]",3116.1306086168256,"[3113.180364287817,3116.161705900022,3125.0199911135246]",3116.161705900022,"[3.040180926533427,3.0430962974773683,3.051742628278116]",3.0430962974773683,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/point,1,3,"[6300.035906643384,6289.739676840461,6286.696588869343]",6289.739676840461,"[6308.105924601079,6289.793536799443,6290.206463186721]",6290.206463186721,"[6.1523788150814305,6.142323903164513,6.139352137567717]",6.142323903164513,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/simd,1,3,"[5271.385991062033,5243.375558867444,5263.636363639721]",5263.636363639721,"[5271.446348734197,5243.426974671663,5267.280178824724]",5267.280178824724,"[5.147837881896517,5.120483944206488,5.140269886366915]",5.140269886366915,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/update/simd_full,1,3,"[2533.4432765509655,2535.5744835086457,2530.920623415651]",2533.4432765509655,"[2533.4650235625513,2535.599492570681,2530.942370424661]",2533.4650235625513,"[2.4740656997568022,2.476146956551412,2.4716021713043466]",2.4740656997568022,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_compiled,1,3,"[697.6792659817191,697.1576742793854,697.2374588612388]",697.2374588612388,"[697.6872444412509,697.1635583931218,697.244440010583]",697.244440010583,"[0.6813274081852726,0.6808180412884622,0.6808959559191784]",0.6808959559191784,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_inline,1,3,"[436.34424695964617,435.99750545679717,435.6825693795525]",435.99750545679717,"[436.3486124108058,436.00124727122227,435.68631119397753]",436.00124727122227,"[0.42611742867152946,0.4257788139226535,0.42547125915971923]",0.4257788139226535,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/gpr_points,1,3,"[472.41614822816183,473.2424939139961,472.78739518560053]",472.78739518560053,"[472.4201379496474,473.2464836354817,472.79206113158796]",472.79206113158796,"[0.4613438947540643,0.4621508729628868,0.461706440610938]",0.461706440610938,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/point,1,3,"[1972.93205525756,1974.113335213035,1972.5401747958265]",1972.93205525756,"[1972.9517902455048,1982.754440368136,1972.5599097847726]",1972.9517902455048,"[1.9266914602124612,1.9278450539189795,1.9263087644490493]",1.9266914602124612,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/simd,1,3,"[1417.1355296903241,1394.6399684358603,1406.5397514311037]",1406.5397514311037,"[1417.1475636223608,1396.9895442858449,1406.553560857909]",1406.553560857909,"[1.383921415713207,1.3619530941756448,1.3735739760069372]",1.3735739760069372,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/all/word_hash/simd_full,1,3,"[472.89687924025253,480.66689280861175,474.2557666216451]",474.2557666216451,"[472.9002035289034,480.67096336525793,474.2605156034348]",474.2605156034348,"[0.46181335863305917,0.46940126250840997,0.4631403970914503]",0.4631403970914503,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_compiled,1,3,"[980.5373635603171,979.2751189479118,979.8964455639046]",979.8964455639046,"[981.2048698590826,979.284914639613,979.9062412556059]",979.9062412556059,"[0.9575560191018722,0.9563233583475701,0.9569301226210006]",0.9569301226210006,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_inline,1,3,"[642.1852294676121,641.9387473558236,641.7042214658779]",641.9387473558236,"[642.3599742486697,641.9451853196719,641.7106594293996]",641.9451853196719,"[0.6271340131519648,0.6268933079646715,0.6266642787752715]",0.6268933079646715,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/gpr_points,1,3,"[628.0457698893599,628.4467069105972,628.4250833410376]",628.4250833410376,"[628.0510856830551,628.4529236877178,628.7781782145363]",628.4529236877178,"[0.613325947157578,0.6137174872173801,0.6136963704502321]",0.6136963704502321,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/point,1,3,"[1410.2864635867847,1407.4904175913732,1406.9437159572385]",1407.4904175913732,"[1411.4583417369488,1407.5063546492465,1406.959653017262]",1407.5063546492465,"[1.3772328745964693,1.3745023609290754,1.3739684726144907]",1.3745023609290754,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/simd,1,3,"[1378.4136033015911,1381.1126400631917,1379.048555140465]",1379.048555140465,"[1378.427363867482,1381.1242382549215,1379.7619422093858]",1379.7619422093858,"[1.34610703447421,1.3487428125617107,1.34672710462936]",1.34672710462936,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/sum/simd_full,1,3,"[274.18220189945663,273.5056864813128,275.03536952369717]",274.18220189945663,"[274.18489858144966,273.5079923395308,275.03767538219284]",274.18489858144966,"[0.26775605654243806,0.26709539695440704,0.2685892280504855]",0.26775605654243806,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/gpr_compiled,1,3,"[2100.1758108515087,2114.2164292193784,2112.3097908457394]",2112.3097908457394,"[2100.196726283234,2114.234313427117,2112.3276750556315]",2112.3276750556315,"[2.0509529402846765,2.064664481659549,2.0628025301227924]",2.0628025301227924,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/gpr_inline,1,3,"[1543.0420427032418,1544.7633722212775,1543.7001981068747]",1543.7001981068747,"[1543.0552498354039,1550.3235747285125,1544.6445080318201]",1544.6445080318201,"[1.5068769948273846,1.5085579806848415,1.5075197247137446]",1.5075197247137446,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/gpr_points,1,3,"[1678.4631879914366,1670.376459375386,1675.589706932802]",1675.589706932802,"[1678.4798665676756,1670.390517037629,1676.351918033857]",1676.351918033857,"[1.6391242070228873,1.6312270111087754,1.6363180731765643]",1.6363180731765643,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/point,1,3,"[3034.3302990898283,3062.8088426530667,3030.1127004759787]",3034.3302990898283,"[3034.3563068850813,3062.8435197195636,3030.1387082773917]",3034.3563068850813,"[2.9632131827049104,2.9910242604033854,2.959094434058573]",2.9632131827049104,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/simd,1,3,"[3929.235596120605,3998.68225898679,4086.3833428400044]",3998.68225898679,"[3929.2749572171006,3998.715915568147,4086.423844841959]",3998.715915568147,"[3.837144136836528,3.9049631435417873,3.990608733242192]",3.9049631435417873,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/update/simd_full,1,3,"[1664.4069408126884,1679.7290230576073,1679.7646779181257]",1679.7290230576073,"[1664.4212027514911,1679.7456619957811,1681.1813643937278]",1679.7456619957811,"[1.625397403137391,1.6403603740796946,1.6403951932794196]",1.6403603740796946,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_compiled,1,3,"[812.4274650332437,813.4805224833176,814.2850537505964]",813.4805224833176,"[812.434400647376,813.4874580982713,814.2921049595433]",813.4874580982713,"[0.7933861963215271,0.7944145727376148,0.7952002478033168]",0.7944145727376148,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_inline,1,3,"[310.8913537351313,310.9955900040861,310.6655084858876]",310.8913537351313,"[310.9639627601844,311.0686444826835,310.66862666497076]",310.9639627601844,"[0.30360483763196416,0.3037066308633653,0.3033842856307496]",0.30360483763196416,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/gpr_points,1,3,"[307.62164285388445,313.93381450376774,306.37501841215635]",307.62164285388445,"[307.6247360930292,313.93646585140664,306.580890656238]",307.6247360930292,"[0.30041176059949654,0.3065759907263357,0.29919435391812144]",0.30041176059949654,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/point,1,3,"[1103.5625881247456,1097.9696067677778,1096.495378348454]",1097.9696067677778,"[1103.5719880936335,1097.9805733976832,1096.5063449800293]",1097.9805733976832,"[1.077697839965572,1.072235944109158,1.0707962679184122]",1.072235944109158,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/simd,1,3,"[1297.5158199236625,1282.1442777070267,1285.1979750501512]",1285.1979750501512,"[1297.5304646539373,1282.1587416349425,1285.2106309865958]",1285.2106309865958,"[1.267105292894202,1.2520940211982683,1.2550761475099133]",1.2550761475099133,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map0/scan/half/word_hash/simd_full,1,3,"[342.1688394122753,342.88462477421785,342.5701870026276]",342.5701870026276,"[342.17225721303555,343.10136223792813,342.5735559788571]",342.5735559788571,"[0.3341492572385501,0.3348482663810722,0.3345411982447535]",0.3345411982447535,1024.0,16.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/sum/gpr_compiled,1,3,"[2107.691614066336,2108.5993387435783,2107.5864141885386]",2107.691614066336,"[2110.318605342886,2108.6203787148665,2107.607454157691]",2108.6203787148665,"[2.0582925918616564,2.0591790417417757,2.0581898576059947]",2.0582925918616564,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/sum/gpr_inline,1,3,"[1878.0263511693145,1878.1796181768368,1879.0777090622346]",1878.1796181768368,"[1878.0424845379239,1878.1984404414886,1879.093842430844]",1878.1984404414886,"[1.8340101085637837,1.8341597833758174,1.8350368252560887]",1.8341597833758174,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/sum/gpr_points,1,3,"[1871.0834670949253,1872.613697163735,1872.1749598727813]",1872.1749598727813,"[1871.1019261645229,1872.6324237513422,1872.193418940478]",1872.193418940478,"[1.827229948334888,1.82872431363646,1.8282958592507628]",1.8282958592507628,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/sum/point,1,3,"[2295.617202888537,2290.975049245217,2288.9034799740934]",2290.975049245217,"[2296.6316480694923,2290.998030201087,2288.923177941433]",2290.998030201087,"[2.241813674695837,2.2372803215285324,2.2352573046622006]",2.2372803215285324,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/sum/simd,1,3,"[1619.9745429293116,1620.4952557276047,1619.2224022213968]",1619.9745429293116,"[1619.990511455615,1620.5112242588414,1620.2728535064057]",1620.2728535064057,"[1.5820063895794059,1.5825148981714892,1.5812718771693328]",1.5820063895794059,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/update/gpr_compiled,1,3,"[7223.240454074795,7261.805985551728,7213.63261093452]",7223.240454074795,"[7223.312693473526,7261.8782249504575,7213.694530444287]",7223.312693473526,"[7.053945755932418,7.091607407765358,7.044563096615743]",7.053945755932418,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/update/gpr_inline,1,3,"[6578.115671643112,6573.917910449739,6580.690298506393]",6578.115671643112,"[6578.1819029819335,6573.973880606937,6586.156716415103]",6578.1819029819335,"[6.423941085588977,6.419841709423572,6.42645536963515]",6.423941085588977,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/update/gpr_points,1,3,"[6602.118088100307,6604.161199623862,6592.699156516234]",6602.118088100307,"[6654.0309278279665,6607.263355210525,6594.161199628865]",6607.263355210525,"[6.447380945410456,6.449376171507677,6.438182770035385]",6.447380945410456,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/update/point,1,3,"[6275.7091561941015,6283.1687612195465,6292.531418310815]",6283.1687612195465,"[6275.763016172218,6283.222621172151,6311.023339315437]",6283.222621172151,"[6.128622222845802,6.135906993378463,6.145050213194155]",6.135906993378463,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/update/simd,1,3,"[5449.3395493427415,5491.996892001698,5455.59440559616]",5455.59440559616,"[5449.393939379548,5492.051282044026,5455.655788648819]",5455.655788648819,"[5.321620653655021,5.363278214845409,5.327728911715]",5.327728911715,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_compiled,1,3,"[1788.9688370909716,1823.1264251342047,1777.2941474540164]",1788.9688370909716,"[1788.9865720828382,1832.470737269066,1777.3118824440828]",1788.9865720828382,"[1.7470398799716518,1.7803968995451218,1.735638815873063]",1.7470398799716518,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_inline,1,3,"[1522.0426761508415,1523.2607246057582,1523.367414980749]",1523.2607246057582,"[1522.055790178845,1524.716381421954,1525.8410757936213]",1524.716381421954,"[1.4863698009285564,1.487559301372811,1.4876634911921376]",1.487559301372811,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/word_hash/gpr_points,1,3,"[1558.1593038814765,1562.1106648813904,1558.4136546181908]",1558.4136546181908,"[1558.1724676511194,1562.9426595281013,1560.147255689901]",1560.147255689901,"[1.5216399451967544,1.5254986961732329,1.521888334588077]",1.521888334588077,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/word_hash/point,1,3,"[1974.9407783423312,1976.9740552740013,1974.4472645241883]",1974.9407783423312,"[1974.9633389738917,1976.993795826366,1974.4670050755515]",1974.9633389738917,"[1.9286531038499326,1.930638725853517,1.9281711567619026]",1.9286531038499326,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/all/word_hash/simd,1,3,"[1770.3063017827474,1731.5164448907756,1721.7825759469404]",1731.5164448907756,"[1770.3238764695086,1731.5337685185089,1721.7971378308173]",1731.5337685185089,"[1.7288147478347142,1.6909340282136482,1.6814282968231837]",1.6909340282136482,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/half/sum/gpr_compiled,1,3,"[1349.482525584451,1404.572311257829,1349.0577331540032]",1349.482525584451,"[1349.4941108321548,1404.5842826777582,1349.0712492751813]",1349.4941108321548,"[1.3178540288910652,1.3716526477127235,1.3174391925332063]",1.3178540288910652,1024.0,2.0,4.0,16.0
avx2,gpr/2/unit16/stride16/map1/random/half/sum/gpr_inline,1,3,"[1271.023822513578,1274.0916530275006,1273.806146572063]",1273.806146572063,"[1271.036552101183,1274.102564101206,1274.5133660675322]",1274.102564101206,"[1.241234201673416,1.2442301299096685,1.2439513150117802]",1.2439513150117802,1024.0,2.0,4.0,16.0
