case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite/striped/k3/all/ikea2-coverage,56.99611657571988,56.69479637366871,57.249248794625146,overwrite/striped/k3/all/prior,1.4469340433840228
overwrite/striped/k3/all/ikea2-sum-coverage,212.85155525840045,212.771069813146,213.6075308848333,overwrite/striped/k3/all/prior,5.40356396179129
overwrite/striped/k3/prefilter75/ikea2-raw,75.1303674342561,75.11931328322609,75.16655099755708,,
overwrite/striped/k3/prefilter75/ikea2-coverage,92.86072373689987,90.2648159754858,93.81198640272878,,
overwrite/striped/k3/prefilter75/ikea2-sum-coverage,343.3956160711381,342.93082480630534,343.5507371931037,,
overwrite/striped/k7/all/ikea2-raw,54.91712313015434,54.883737704233056,54.92783782653746,overwrite/striped/k7/all/prior,1.0960226303270322
overwrite/striped/k7/all/ikea2-coverage,71.37407380148211,71.21434745474039,72.60842491908285,overwrite/striped/k7/all/prior,1.424466462302762
overwrite/striped/k7/all/ikea2-sum-coverage,232.40768370836707,232.26080002656494,232.55411911850769,overwrite/striped/k7/all/prior,4.638336210776333
overwrite/striped/k7/prefilter75/ikea2-raw,96.78942922816668,96.77558226480997,96.86032568057836,,
overwrite/striped/k7/prefilter75/ikea2-coverage,127.80389457179835,126.84459621339103,130.42804200872627,,
overwrite/striped/k7/prefilter75/ikea2-sum-coverage,349.0924988725808,348.7387382873066,349.21651550834315,,
overwrite/striped/k12/all/ikea2-raw,629.7279138099781,628.9403149250338,629.8293377533356,overwrite/striped/k12/all/ikea,8.043338880794554
overwrite/striped/k12/all/ikea2-coverage,678.7552273132045,678.7199196670068,679.6379184684927,overwrite/striped/k12/all/ikea,8.669551072240143
overwrite/striped/k12/all/ikea2-sum-coverage,4132.5711468296095,4132.171777931141,4136.7679716004095,overwrite/striped/k12/all/ikea,52.78417782346312
overwrite/striped/k12/prefilter75/ikea2-raw,3987.7791084497007,3985.9237715045065,3993.6711339226335,,
overwrite/striped/k12/prefilter75/ikea2-coverage,4007.8838031533355,4004.992259914056,4010.131294792222,,
overwrite/striped/k12/prefilter75/ikea2-sum-coverage,4481.639229049031,4477.907997018529,4487.878074752363,,
decode/local/k1/ikea2,49.58047686761275,49.563247797689506,49.58402888819365,decode/local/k1/prior,1.0471036791345931
point/local/k1/ikea2,349.669345292688,349.538887314314,349.8155582601127,point/local/k1/prior,0.999236339849379
decode/striped/k1/ikea2,61.034382435820035,60.98346861475862,61.06703290162155,decode/striped/k1/prior,1.1582783570164863
point/striped/k1/ikea2,350.03112021058797,349.8645719299814,350.44410646387723,point/striped/k1/prior,0.9962628969761326
decode/local/k2/ikea2,51.24172750788459,50.540015974636525,51.292167298892494,decode/local/k2/prior,1.1627149167613249
point/local/k2/ikea2,350.00278337972077,349.665444424064,350.2444540742291,point/local/k2/prior,1.0005935851273573
decode/striped/k2/ikea2,64.69170169922782,64.65652834373402,64.81173499871645,decode/striped/k2/prior,1.2063940053086617
point/striped/k2/ikea2,350.2726779740177,350.2645019730886,350.3415816390308,point/striped/k2/prior,0.9983244825047045
decode/local/k3/ikea2,51.96407274563472,51.87570269045975,52.21622444508627,decode/local/k3/prior,1.1663642080225947
point/local/k3/ikea2,351.38114397564004,351.31289523873045,351.4265734265863,point/local/k3/prior,0.9765730629892194
decode/striped/k3/ikea2,75.77589554001172,75.73171562627856,75.8095667268132,decode/striped/k3/prior,1.4360364640541226
point/striped/k3/ikea2,378.3713880789655,377.0666281515507,378.6920264671152,point/striped/k3/prior,1.0056587568569195
decode/local/k4/ikea2,50.44161348573575,50.42247076153875,50.596623744209786,decode/local/k4/prior,1.128942242797774
point/local/k4/ikea2,350.63469363832013,350.3851750757654,350.74278681112344,point/local/k4/prior,0.9979206763524693
decode/striped/k4/ikea2,58.64412401227438,58.61780928766468,58.6482556151969,decode/striped/k4/prior,1.1061280554887334
point/striped/k4/ikea2,350.45767681998586,350.26286153486393,350.4750622399733,point/striped/k4/prior,0.9954252520222302
decode/local/k5/ikea2,53.92547692220409,53.75038979064007,53.92930079734826,decode/local/k5/prior,1.256629486252891
point/local/k5/ikea2,352.1177150031257,351.7956392550561,352.6760744925477,point/local/k5/prior,0.9749335641221469
decode/striped/k5/ikea2,76.7871426222599,76.78305047589151,76.82536034637025,decode/striped/k5/prior,1.4514951822279734
point/striped/k5/ikea2,423.3457664447238,423.33565359708774,423.496600426342,point/striped/k5/prior,0.9966729010358302
decode/local/k6/ikea2,51.17397033392766,51.148029568649754,51.1880483230657,decode/local/k6/prior,1.2569153621193145
point/local/k6/ikea2,352.0934441737684,351.8795489363894,352.26831922712245,point/local/k6/prior,0.9736949977848411
decode/striped/k6/ikea2,85.0561551095266,85.04266767653985,85.07318653767466,decode/striped/k6/prior,1.5897842483271794
point/striped/k6/ikea2,364.7170366895852,364.38367729830446,365.1588145368669,point/striped/k6/prior,0.8730741844560505
decode/local/k7/ikea2,54.704224474534435,54.4890026584702,54.71427162083916,decode/local/k7/prior,1.3449932645992033
point/local/k7/ikea2,351.8339632761359,351.82784542794224,351.8444390435939,point/local/k7/prior,0.9720061476947027
decode/striped/k7/ikea2,106.07394190620937,105.91616844882843,106.11577457553082,decode/striped/k7/prior,1.9816916015795472
point/striped/k7/ikea2,460.2737742027881,459.89685940971344,460.68056746004584,point/striped/k7/prior,1.0185463240929526
decode/local/k8/ikea2,51.3286538731069,51.31658754486809,51.34950668218666,decode/local/k8/ikea,0.769695092748206
decode/local/k9/ikea2,223.60405032023186,223.55267599036563,224.1083652315679,decode/local/k9/ikea,0.48526058223480734
decode/local/k10/ikea2,219.29180836558677,219.1894769285337,219.43369535123665,decode/local/k10/ikea,0.4657552295714448
decode/striped/k10/ikea2,175.3363616988454,175.29946132983216,175.42892604464532,decode/striped/k10/ikea,1.9519637712306381
decode/local/k11/ikea2,388.3588380762833,388.31860628207517,388.73098217252004,decode/local/k11/ikea,0.8303720410638341
decode/local/k12/ikea2,219.25029836058775,218.981878520127,219.42166725988903,decode/local/k12/ikea,0.47093473713503936
decode/striped/k12/ikea2,170.9298341326757,170.8813034875332,171.0392316523983,decode/striped/k12/ikea,1.9423507277337146
decode/local/k13/ikea2,380.36232304639077,380.2360046794753,380.559939783594,decode/local/k13/ikea,0.8131175687180819
decode/local/k14/ikea2,416.8523615206669,416.266483980173,417.3050169282785,decode/local/k14/ikea,0.8899768658178838
decode/striped/k14/ikea2,189.673582833561,189.64583380409917,189.69654131396763,decode/striped/k14/ikea,1.788445518111991
decode/local/k15/ikea2,380.6473753459582,380.3775146318466,380.7921056213691,decode/local/k15/ikea,0.8144863788866821
decode/striped/k15/ikea2,195.55832941758004,195.54451180081372,195.59963804356778,decode/striped/k15/ikea,1.6745859418186444
decode/local/k16/ikea2,95.87736723734331,95.85294900628972,95.88875017211697,decode/local/k16/ikea,0.7920129458287806
decode/local/k17/ikea2,312.9928113175247,312.5624567898384,313.0759160552251,decode/local/k17/ikea,0.6693689711790649
decode/local/k18/ikea2,345.4474031109782,345.4436132348991,345.45893751647975,decode/local/k18/ikea,0.7196787796568521
decode/local/k19/ikea2,483.17173283703977,482.2749977024037,483.73844315777774,decode/local/k19/ikea,0.9933346007566802
decode/local/k20/ikea2,363.07130052572586,363.0704472981029,363.32934585883874,decode/local/k20/ikea,0.7648192599090343
