case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite-all/local/k1/ikea2,33.22004914892206,28.720051542760455,35.04532220038889,overwrite-all/local/k1/prior,1.2114192096978307
overwrite-all/striped/k1/ikea2,38.441926610123694,38.37643596351105,38.44706216214975,overwrite-all/striped/k1/prior,0.9031562376534192
overwrite-all/local/k2/ikea2,42.96172569536701,42.94343463244153,42.970196807749765,overwrite-all/local/k2/prior,0.7189720440222894
overwrite-all/striped/k2/ikea2,38.5973426623432,38.57237912670699,38.64852570290732,overwrite-all/striped/k2/prior,0.9368378008201345
overwrite-all/local/k3/ikea2,57.43337782249497,57.43109176402927,57.46300075973778,overwrite-all/local/k3/prior,0.9989160868458207
overwrite-all/striped/k3/ikea2,41.88533880093358,41.84990201557972,41.88860760502565,overwrite-all/striped/k3/prior,1.0491590636872878
overwrite-all/local/k4/ikea2,42.982941186108675,42.965122518699275,43.02975103020577,overwrite-all/local/k4/prior,0.7473142909371291
overwrite-all/striped/k4/ikea2,38.82332837474698,38.81295051935574,38.82911390647415,overwrite-all/striped/k4/prior,1.0076329021033268
overwrite-all/local/k5/ikea2,57.5233624106981,57.48934134560005,57.59018460745544,overwrite-all/local/k5/prior,0.9989877165905168
overwrite-all/striped/k5/ikea2,43.24008140654694,43.21673567154237,43.25364230506433,overwrite-all/striped/k5/prior,1.043482248158212
overwrite-all/local/k6/ikea2,61.97379995103277,61.96413938355294,61.97517012923039,overwrite-all/local/k6/prior,1.0644692655602181
overwrite-all/striped/k6/ikea2,47.33698658833762,47.33193074771061,47.358026498956846,overwrite-all/striped/k6/prior,1.0472680862255161
overwrite-all/local/k7/ikea2,85.23545467080811,85.06031455060078,85.23948997055653,overwrite-all/local/k7/prior,1.4439369005415092
overwrite-all/striped/k7/ikea2,54.13010147812144,54.129456517393585,54.14961798976158,overwrite-all/striped/k7/prior,1.0182907518814766
overwrite-all/local/k8/ikea2,63.65859775015083,63.65667255804853,63.66263473689752,overwrite-all/local/k8/ikea,1.3020604030922986
overwrite-all/local/k9/ikea2,406.56636260749286,406.4715561187473,407.029319300821,overwrite-all/local/k9/ikea,0.8755152540401041
overwrite-all/local/k10/ikea2,333.8448447412597,333.09883864395056,333.92547898971924,overwrite-all/local/k10/ikea,0.9330058824838978
overwrite-all/striped/k10/ikea2,87.2245547628238,87.17738514727709,87.25001556410535,overwrite-all/striped/k10/ikea,1.0208160780876248
overwrite-all/local/k11/ikea2,463.20899453334704,463.0968837837212,463.41615209259527,overwrite-all/local/k11/ikea,0.9909914497290031
overwrite-all/local/k12/ikea2,344.074847379852,344.05608227147906,344.09279305117593,overwrite-all/local/k12/ikea,0.9834986322391102
overwrite-all/striped/k12/ikea2,87.47152736400054,87.40827075630119,87.64862053716882,overwrite-all/striped/k12/ikea,1.143752320305236
overwrite-all/local/k13/ikea2,457.9102817408682,457.8594242923738,457.9309238175217,overwrite-all/local/k13/ikea,0.9855748725366144
overwrite-all/local/k14/ikea2,461.77728681659295,461.69429972081804,461.7882674932407,overwrite-all/local/k14/ikea,0.9797013190064369
overwrite-all/striped/k14/ikea2,90.25605859456796,90.09408008124844,90.33870464526237,overwrite-all/striped/k14/ikea,0.9892681201570865
overwrite-all/local/k15/ikea2,461.43087762424847,461.4013674125666,461.85900066945123,overwrite-all/local/k15/ikea,0.9916253138483095
