input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-avx512,cross/8/unit16/draw2/stride64/compact/sum/packet,1,3,"[418.1388797805779,418.4748263628227,418.4483262289257]",418.4483262289257,"[418.19614271978065,418.4754821549863,418.44895221459774]",418.44895221459774,"[0.4083387497857206,0.408666822619944,0.40864094358293523]",0.40864094358293523,1024.0,16.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit16/draw2/stride64/compact/update/packet,1,3,"[898.236518508931,895.6562059690611,896.5380427821026]",896.5380427821026,"[898.368515433174,897.3573075481171,896.5393877324695]",897.3573075481171,"[0.877184100106378,0.8746642636416612,0.8755254324043972]",0.8755254324043972,1024.0,16.0,2.0,2.0,450.0,64.0
crossover-avx512,cross/8/unit16/draw2/stride64/spread/sum/packet,1,3,"[740.9983066990603,740.9728542701938,741.4543867074761]",740.9983066990603,"[741.1015451408323,740.9734892565717,741.4554979387135]",741.1015451408323,"[0.723631158885801,0.723606302998236,0.7240765495190197]",0.723631158885801,1024.0,16.0,2.0,16.0,464.0,64.0
crossover-avx512,cross/8/unit16/draw2/stride64/spread/update/packet,1,3,"[1429.4429065741335,1425.709851414615,1425.0748015464378]",1425.709851414615,"[1429.4460614757172,1425.8799104431023,1425.0760227839914]",1425.8799104431023,"[1.3959403384513025,1.392294776772085,1.3916746108851934]",1.392294776772085,1024.0,16.0,2.0,16.0,464.0,64.0
crossover-avx512,cross/8/unit16/draw4/stride16/compact/sum/packet,1,3,"[349.03661247218326,348.61604355530596,348.8053744912349]",348.8053744912349,"[349.6572513198303,348.61659298933944,348.9252516208886]",348.9252516208886,"[0.34085606686736647,0.3404453550344785,0.3406302485265966]",0.3406302485265966,1024.0,16.0,4.0,4.0,116.0,16.0
crossover-avx512,cross/8/unit16/draw4/stride16/compact/update/packet,1,3,"[831.5851266198786,831.4709903700011,832.5981452858845]",831.5851266198786,"[831.5870288794672,831.4728331880565,832.7003923441662]",831.5870288794672,"[0.8120948502147252,0.8119833890332043,0.8130841262557464]",0.8120948502147252,1024.0,16.0,4.0,4.0,116.0,16.0
crossover-avx512,cross/8/unit16/draw4/stride16/spread/sum/packet,1,3,"[1190.7101922054608,1136.1007758770986,1136.518691588736]",1136.518691588736,"[1190.860959253986,1136.1025392353035,1136.5203667906517]",1136.5203667906517,"[1.1628029220756453,1.1094734139424791,1.1098815347546251]",1.1098815347546251,1024.0,16.0,4.0,16.0,128.0,16.0
crossover-avx512,cross/8/unit16/draw4/stride16/spread/update/packet,1,3,"[2358.8461279459575,2357.1170033667104,2361.844276093962]",2358.8461279459575,"[2359.122222193459,2357.1223905629736,2361.847811456761]",2359.122222193459,"[2.303560671822224,2.3018720736003027,2.3064885508730097]",2.303560671822224,1024.0,16.0,4.0,16.0,128.0,16.0
crossover-avx512,cross/8/unit16/draw4/stride17/compact/sum/packet,1,3,"[350.14513481233,348.10155705909773,349.70366132724934]",349.70366132724934,"[350.3152920111774,348.43789175595566,349.7044075238404]",349.7044075238404,"[0.341938608215166,0.3399429268155251,0.3415074817648919]",0.3415074817648919,1024.0,16.0,4.0,4.0,123.0,17.0
crossover-avx512,cross/8/unit16/draw4/stride17/compact/update/packet,1,3,"[833.987589810612,834.1300991627659,834.5030580130386]",834.1300991627659,"[834.1093759216589,834.1314055023995,834.5048393771348]",834.1314055023995,"[0.8144410056744257,0.8145801749636384,0.814944392590858]",0.8145801749636384,1024.0,16.0,4.0,4.0,123.0,17.0
