scope,case,category,unit,before,after,ratio,before_min,before_max,after_min,after_max,separated_win,separated_loss,both_edges_agree,block_medians
small,bulk/series/avx512/local/k50/h16/u64/encode,ordinary-encode,ns/value,0.13359279037862348,0.09959433944285223,0.7455068433003446,0.13327127620677492,0.13414259893257374,0.09921820044589043,0.09998604487408992,True,False,True,"[0.13388719875209967, 0.09922136640680262, 0.09996148468857415, 0.1332780998331842]"
small,bulk/series/avx512/local/k50/h8/u64/encode,ordinary-encode,ns/value,0.11639239204661965,0.08165258307749734,0.7015285246890736,0.11570710408366296,0.11696012969593012,0.0811642314836071,0.08238825843025575,True,False,True,"[0.11687393244592448, 0.08128584379019439, 0.08198938180642297, 0.11587501555320612]"
small,bulk/series/avx512/local/k51/h0/u64/encode,ordinary-encode,ns/value,0.10519490420066388,0.0971530757304476,0.9235530605657842,0.1039413139123314,0.10639445832301868,0.08812032402130851,0.10648946366382102,False,False,True,"[0.10637022697676195, 0.10625055961795243, 0.08812902939006846, 0.10405126688845803]"
small,bulk/series/avx512/local/k51/h16/u64/encode,ordinary-encode,ns/value,0.13873489738799102,0.13743261070754026,0.9906131283118426,0.13745516686514075,0.13999184240804807,0.12750387440535646,0.14738868615636724,False,False,False,"[0.13996363598148368, 0.1471996241039515, 0.12750613804191824, 0.1375569979442434]"
small,bulk/series/avx512/local/k51/h8/u64/encode,ordinary-encode,ns/value,0.12189494320207525,0.12035399153706614,0.9873583626643596,0.11959369021760097,0.12422286847718328,0.11092889494255542,0.1301941183617819,False,False,False,"[0.12418427256413803, 0.1299999566049655, 0.11099427157802766, 0.11965940865927462]"
small,bulk/series/avx512/local/k52/h0/u64/encode,ordinary-encode,ns/value,0.1050253957329719,0.06249761428191013,0.595071447679292,0.09697967209642129,0.11296579867039624,0.06227767429088821,0.06329994305323855,True,False,True,"[0.09713833744316912, 0.06300671026152363, 0.06231326856375198, 0.11294518972881278]"
small,bulk/series/avx512/local/k52/h16/u64/encode,ordinary-encode,ns/value,0.13115083506312025,0.09606890540906218,0.7325070051046656,0.1308894719987449,0.13139355663084826,0.09559998901963215,0.0970397921992985,True,False,True,"[0.1309956875309546, 0.09567117317626818, 0.09637782187482893, 0.1312988365318555]"
small,bulk/series/avx512/local/k52/h8/u64/encode,ordinary-encode,ns/value,0.11386472302734368,0.08599503930713107,0.755238646533923,0.11350879264530606,0.11430623672209929,0.07723895685543232,0.09476708308901113,True,False,True,"[0.11376208490771134, 0.09470529315419454, 0.07726714321610491, 0.11415943724238652]"
small,bulk/series/avx512/local/k53/h0/u64/encode,ordinary-encode,ns/value,0.1136430384438722,0.07774858873845154,0.6841473952392714,0.10488462412792367,0.12245331342363427,0.0729601770214789,0.08268365824159574,True,False,True,"[0.12235946088716763, 0.08255288743204228, 0.07297973595529199, 0.1050271030042168]"
small,bulk/series/avx512/local/k53/h16/u64/encode,ordinary-encode,ns/value,0.13811342924182862,0.10837582924754033,0.784687121610604,0.13683398193837223,0.13946976486547744,0.1077866149399962,0.10903655021187801,True,False,True,"[0.13938258962349015, 0.107830187490579, 0.10891198253543316, 0.1368437219591662]"
small,bulk/series/avx512/local/k53/h8/u64/encode,ordinary-encode,ns/value,0.12193170664459813,0.09516814215780947,0.7805036505820585,0.11998021695974358,0.12384330728484252,0.09326149574443983,0.09696171837033454,True,False,True,"[0.1237932373260875, 0.09686583771159649, 0.09333487678342339, 0.12005397660241947]"
