dataset,first,count,layout,execution,repetition,windows,passes,calls,logical_blocks,metadata_bytes,body_bytes,query_bytes,body_suffix_bytes,checksum,elapsed_ns,ns_per_call,ns_per_block,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
census-income_srt,0,256,local16,split,3,8,128,1024,262144,4096,1855,65536,512,4062976,21678542,21170.5,82.6971,60345369,86613397,21680442,21680442,available,0,0,unestablished
census-income_srt,0,256,local16,split,4,8,128,1024,262144,4096,1855,65536,512,4062976,21721219,21212.1,82.8599,60348944,86613397,21696044,21696044,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,0,8,128,1024,262144,4096,1855,65536,512,4062976,21609302,21102.8,82.4329,60243377,85945749,21621958,21621958,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,1,8,128,1024,262144,4096,1855,65536,512,4062976,21645584,21138.3,82.5714,60244693,85945749,21640963,21640963,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,2,8,128,1024,262144,4096,1855,65536,512,4062976,21610503,21104,82.4375,60244413,85945749,21624121,21624121,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,3,8,128,1024,262144,4096,1855,65536,512,4062976,21675391,21167.4,82.6851,60247151,85945749,21663878,21663878,available,0,0,unestablished
census-income_srt,0,256,scan128,inline,4,8,128,1024,262144,4096,1855,65536,512,4062976,21618081,21111.4,82.4664,60246115,85945749,21630698,21630698,available,0,0,unestablished
census-income_srt,0,256,scan128,split,0,8,128,1024,262144,4096,1855,65536,512,4062976,21536414,21031.7,82.1549,59948004,87677333,21533322,21533322,available,0,0,unestablished
census-income_srt,0,256,scan128,split,1,8,128,1024,262144,4096,1855,65536,512,4062976,21539095,21034.3,82.1651,59956155,87677333,21539417,21539417,available,0,0,unestablished
census-income_srt,0,256,scan128,split,2,8,128,1024,262144,4096,1855,65536,512,4062976,21496238,20992.4,82.0016,59945732,87677333,21509111,21509111,available,0,0,unestablished
census-income_srt,0,256,scan128,split,3,8,128,1024,262144,4096,1855,65536,512,4062976,21534159,21029.5,82.1463,59946655,87677333,21532136,21532136,available,0,0,unestablished
census-income_srt,0,256,scan128,split,4,8,128,1024,262144,4096,1855,65536,512,4062976,21508460,21004.4,82.0483,59956037,87677333,21520782,21520782,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,0,8,512,4096,151552,8192,1855,65536,512,2595328,11030926,2693.1,72.7864,30803475,47477525,11055909,11055909,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,1,8,512,4096,151552,8192,1855,65536,512,2595328,11060236,2700.25,72.9798,30800266,47477525,11072869,11072869,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,2,8,512,4096,151552,8192,1855,65536,512,2595328,11062921,2700.91,72.9975,30801610,47477525,11074815,11074815,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,3,8,512,4096,151552,8192,1855,65536,512,2595328,11100060,2709.98,73.2426,30801808,47477525,11097590,11097590,available,0,0,unestablished
census-income_srt,3,37,direct32,inline,4,8,512,4096,151552,8192,1855,65536,512,2595328,11063330,2701.01,73.0002,30802298,47477525,11075954,11075954,available,0,0,unestablished
census-income_srt,3,37,direct32,split,0,8,512,4096,151552,8192,1855,65536,512,2595328,11815431,2884.63,77.9629,32892833,47407893,11828215,11828215,available,0,0,unestablished
census-income_srt,3,37,direct32,split,1,8,512,4096,151552,8192,1855,65536,512,2595328,11802319,2881.43,77.8764,32889377,47407893,11819066,11819066,available,0,0,unestablished
census-income_srt,3,37,direct32,split,2,8,512,4096,151552,8192,1855,65536,512,2595328,11822505,2886.35,78.0096,32891904,47407893,11828123,11828123,available,0,0,unestablished
census-income_srt,3,37,direct32,split,3,8,512,4096,151552,8192,1855,65536,512,2595328,11808710,2882.99,77.9185,32889745,47407893,11821316,11821316,available,0,0,unestablished
census-income_srt,3,37,direct32,split,4,8,512,4096,151552,8192,1855,65536,512,2595328,11807435,2882.67,77.9101,32891324,47407893,11819910,11819910,available,0,0,unestablished
census-income_srt,3,37,local16,inline,0,8,512,4096,151552,4096,1855,65536,512,2595328,12542222,3062.07,82.7585,34935876,49726229,12554585,12554585,available,0,0,unestablished
census-income_srt,3,37,local16,inline,1,8,512,4096,151552,4096,1855,65536,512,2595328,12610450,3078.72,83.2087,34947158,49726229,12598468,12598468,available,0,0,unestablished
census-income_srt,3,37,local16,inline,2,8,512,4096,151552,4096,1855,65536,512,2595328,12542379,3062.1,82.7596,34944181,49726229,12554491,12554491,available,0,0,unestablished
census-income_srt,3,37,local16,inline,3,8,512,4096,151552,4096,1855,65536,512,2595328,12540114,3061.55,82.7446,34945434,49726229,12552144,12552144,available,0,0,unestablished
census-income_srt,3,37,local16,inline,4,8,512,4096,151552,4096,1855,65536,512,2595328,12508591,3053.86,82.5366,34926660,49726229,12549433,12549433,available,0,0,unestablished
census-income_srt,3,37,local16,split,0,8,512,4096,151552,4096,1855,65536,512,2595328,12543789,3062.45,82.7689,34840044,50393877,12541234,12541234,available,0,0,unestablished
census-income_srt,3,37,local16,split,1,8,512,4096,151552,4096,1855,65536,512,2595328,12504489,3052.85,82.5096,34845013,50393877,12516940,12516940,available,0,0,unestablished
census-income_srt,3,37,local16,split,2,8,512,4096,151552,4096,1855,65536,512,2595328,12506849,3053.43,82.5251,34840180,50393877,12519240,12519240,available,0,0,unestablished
census-income_srt,3,37,local16,split,3,8,512,4096,151552,4096,1855,65536,512,2595328,12498533,3051.4,82.4703,34839924,50393877,12510586,12510586,available,0,0,unestablished
census-income_srt,3,37,local16,split,4,8,512,4096,151552,4096,1855,65536,512,2595328,12546161,3063.03,82.7845,34838871,50393877,12544276,12544276,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,0,8,512,4096,151552,4096,1855,65536,512,2595328,12545469,3062.86,82.78,34785866,50127637,12524809,12524809,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,1,8,512,4096,151552,4096,1855,65536,512,2595328,12454247,3040.59,82.178,34776282,50127637,12496073,12496073,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,2,8,512,4096,151552,4096,1855,65536,512,2595328,12486125,3048.37,82.3884,34780538,50127637,12498076,12498076,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,3,8,512,4096,151552,4096,1855,65536,512,2595328,12517819,3056.11,82.5975,34779413,50127637,12514419,12514419,available,0,0,unestablished
census-income_srt,3,37,scan128,inline,4,8,512,4096,151552,4096,1855,65536,512,2595328,12486432,3048.45,82.3904,34784262,50127637,12498477,12498477,available,0,0,unestablished
census-income_srt,3,37,scan128,split,0,8,512,4096,151552,4096,1855,65536,512,2595328,12450161,3039.59,82.1511,34679444,51049237,12462438,12462438,available,0,0,unestablished
census-income_srt,3,37,scan128,split,1,8,512,4096,151552,4096,1855,65536,512,2595328,12448596,3039.21,82.1408,34682227,51049237,12460957,12460957,available,0,0,unestablished
census-income_srt,3,37,scan128,split,2,8,512,4096,151552,4096,1855,65536,512,2595328,12490409,3049.42,82.4167,34677736,51049237,12483933,12483933,available,0,0,unestablished
census-income_srt,3,37,scan128,split,3,8,512,4096,151552,4096,1855,65536,512,2595328,12450250,3039.61,82.1517,34683329,51049237,12462267,12462267,available,0,0,unestablished
census-income_srt,3,37,scan128,split,4,8,512,4096,151552,4096,1855,65536,512,2595328,12451873,3040.01,82.1624,34684151,51049237,12463584,12463584,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,0,8,1024,8192,147456,8192,1855,65536,512,2422784,10732341,1310.1,72.7833,29957021,46449941,10765232,10765232,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,1,8,1024,8192,147456,8192,1855,65536,512,2422784,10755150,1312.88,72.938,29957908,46449941,10768639,10768639,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,2,8,1024,8192,147456,8192,1855,65536,512,2422784,10789116,1317.03,73.1684,29947936,46449941,10786478,10786478,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,3,8,1024,8192,147456,8192,1855,65536,512,2422784,10760284,1313.51,72.9728,29955694,46449941,10772090,10772090,available,0,0,unestablished
census-income_srt,15,18,direct32,inline,4,8,1024,8192,147456,8192,1855,65536,512,2422784,10803657,1318.81,73.267,29951849,46449941,10800855,10800855,available,0,0,unestablished
census-income_srt,15,18,direct32,split,0,8,1024,8192,147456,8192,1855,65536,512,2422784,11523697,1406.7,78.1501,32086538,46253333,11537280,11537280,available,0,0,unestablished
census-income_srt,15,18,direct32,split,1,8,1024,8192,147456,8192,1855,65536,512,2422784,11517309,1405.92,78.1068,32074536,46253333,11529500,11529500,available,0,0,unestablished
census-income_srt,15,18,direct32,split,2,8,1024,8192,147456,8192,1855,65536,512,2422784,11717512,1430.36,79.4645,32073873,46253333,11639842,11639842,available,0,0,unestablished
census-income_srt,15,18,direct32,split,3,8,1024,8192,147456,8192,1855,65536,512,2422784,11602103,1416.27,78.6818,32080666,46253333,11587701,11587701,available,0,0,unestablished
census-income_srt,15,18,direct32,split,4,8,1024,8192,147456,8192,1855,65536,512,2422784,14152771,1727.63,95.9796,32086767,46253333,11711740,11711740,available,0,0,unestablished
census-income_srt,15,18,local16,inline,0,8,1024,8192,147456,4096,1855,65536,512,2422784,26106025,3186.77,177.043,34180002,49431829,12854913,12854913,available,0,0,unestablished
census-income_srt,15,18,local16,inline,1,8,1024,8192,147456,4096,1855,65536,512,2422784,24115681,2943.81,163.545,34157263,49431829,12848937,12848937,available,0,0,unestablished
census-income_srt,15,18,local16,inline,2,8,1024,8192,147456,4096,1855,65536,512,2422784,24034819,2933.94,162.997,34177162,49431829,12801309,12801309,available,0,0,unestablished
census-income_srt,15,18,local16,inline,3,8,1024,8192,147456,4096,1855,65536,512,2422784,25968099,3169.93,176.107,34168950,49431829,12860188,12860188,available,0,0,unestablished
census-income_srt,15,18,local16,inline,4,8,1024,8192,147456,4096,1855,65536,512,2422784,23186154,2830.34,157.241,34172653,49431829,12918972,12918972,available,0,0,unestablished
census-income_srt,15,18,local16,split,0,8,1024,8192,147456,4096,1855,65536,512,2422784,25079705,3061.49,170.083,34122844,49964309,12809898,12809898,available,0,0,unestablished
census-income_srt,15,18,local16,split,1,8,1024,8192,147456,4096,1855,65536,512,2422784,12271057,1497.93,83.2184,34052136,49964309,12272788,12272788,available,0,0,unestablished
census-income_srt,15,18,local16,split,2,8,1024,8192,147456,4096,1855,65536,512,2422784,12239407,1494.07,83.0038,34052897,49964309,12251710,12251710,available,0,0,unestablished
census-income_srt,15,18,local16,split,3,8,1024,8192,147456,4096,1855,65536,512,2422784,12311925,1502.92,83.4956,34060774,49964309,12282863,12282863,available,0,0,unestablished
census-income_srt,15,18,local16,split,4,8,1024,8192,147456,4096,1855,65536,512,2422784,12235622,1493.61,82.9781,34054629,49964309,12247746,12247746,available,0,0,unestablished
census-income_srt,15,18,scan128,inline,0,8,1024,8192,147456,4096,1855,65536,512,2422784,12164777,1484.96,82.4977,33867191,49939733,12176805,12176805,available,0,0,unestablished
census-income_srt,15,18,scan128,inline,1,8,1024,8192,147456,4096,1855,65536,512,2422784,12156305,1483.92,82.4402,33867048,49939733,12168209,12168209,available,0,0,unestablished
census-income_srt,15,18,scan128,inline,2,8,1024,8192,147456,4096,1855,65536,512,2422784,12204367,1489.79,82.7662,33871124,49939733,12198911,12198911,available,0,0,unestablished
census-income_srt,15,18,scan128,inline,3,8,1024,8192,147456,4096,1855,65536,512,2422784,12164595,1484.94,82.4964,33867378,49939733,12178886,12178886,available,0,0,unestablished
census-income_srt,15,18,scan128,inline,4,8,1024,8192,147456,4096,1855,65536,512,2422784,12165609,1485.06,82.5033,33869755,49939733,12177802,12177802,available,0,0,unestablished
census-income_srt,15,18,scan128,split,0,8,1024,8192,147456,4096,1855,65536,512,2422784,12162822,1484.72,82.4844,33821768,50750741,12175619,12175619,available,0,0,unestablished
census-income_srt,15,18,scan128,split,1,8,1024,8192,147456,4096,1855,65536,512,2422784,12146650,1482.75,82.3747,33831131,50750741,12158861,12158861,available,0,0,unestablished
census-income_srt,15,18,scan128,split,2,8,1024,8192,147456,4096,1855,65536,512,2422784,12188617,1487.87,82.6593,33828360,50750741,12181859,12181859,available,0,0,unestablished
census-income_srt,15,18,scan128,split,3,8,1024,8192,147456,4096,1855,65536,512,2422784,12177155,1486.47,82.5816,33825440,50750741,12179023,12179023,available,0,0,unestablished
census-income_srt,15,18,scan128,split,4,8,1024,8192,147456,4096,1855,65536,512,2422784,12141376,1482.1,82.339,33823695,50750741,12153655,12153655,available,0,0,unestablished
census-income_srt,255,1,direct32,inline,0,8,16384,131072,131072,8192,1855,65536,512,2031616,11475080,87.5479,87.5479,32029180,46022933,11505215,11505215,available,0,0,unestablished
census-income_srt,255,1,direct32,inline,1,8,16384,131072,131072,8192,1855,65536,512,2031616,11521863,87.9048,87.9048,32025414,46022933,11525262,11525262,available,0,0,unestablished
census-income_srt,255,1,direct32,inline,2,8,16384,131072,131072,8192,1855,65536,512,2031616,11497900,87.722,87.722,32014914,46022933,11509959,11509959,available,0,0,unestablished
census-income_srt,255,1,direct32,inline,3,8,16384,131072,131072,8192,1855,65536,512,2031616,11533890,87.9966,87.9966,32035194,46022933,11530880,11530880,available,0,0,unestablished
census-income_srt,255,1,direct32,inline,4,8,16384,131072,131072,8192,1855,65536,512,2031616,11493548,87.6888,87.6888,32008278,46022933,11505926,11505926,available,0,0,unestablished
census-income_srt,255,1,direct32,split,0,8,16384,131072,131072,8192,1855,65536,512,2031616,11475511,87.5512,87.5512,31965935,46940437,11487864,11487864,available,0,0,unestablished
census-income_srt,255,1,direct32,split,1,8,16384,131072,131072,8192,1855,65536,512,2031616,11483139,87.6094,87.6094,31931071,46940437,11504815,11504815,available,0,0,unestablished
census-income_srt,255,1,direct32,split,2,8,16384,131072,131072,8192,1855,65536,512,2031616,11498939,87.7299,87.7299,31918384,46940437,11495828,11495828,available,0,0,unestablished
census-income_srt,255,1,direct32,split,3,8,16384,131072,131072,8192,1855,65536,512,2031616,11453064,87.3799,87.3799,31905615,46940437,11465429,11465429,available,0,0,unestablished
census-income_srt,255,1,direct32,split,4,8,16384,131072,131072,8192,1855,65536,512,2031616,11468963,87.5012,87.5012,31933141,46940437,11481601,11481601,available,0,0,unestablished
census-income_srt,255,1,local16,inline,0,8,16384,131072,131072,4096,1855,65536,512,2031616,14454138,110.276,110.276,40289919,55853333,14466163,14466163,available,0,0,unestablished
census-income_srt,255,1,local16,inline,1,8,16384,131072,131072,4096,1855,65536,512,2031616,14500294,110.628,110.628,40296755,55853333,14498206,14498206,available,0,0,unestablished
census-income_srt,255,1,local16,inline,2,8,16384,131072,131072,4096,1855,65536,512,2031616,14546910,110.984,110.984,40295097,55853333,14510509,14510509,available,0,0,unestablished
census-income_srt,255,1,local16,inline,3,8,16384,131072,131072,4096,1855,65536,512,2031616,14459280,110.316,110.316,40292892,55853333,14472096,14472096,available,0,0,unestablished
census-income_srt,255,1,local16,inline,4,8,16384,131072,131072,4096,1855,65536,512,2031616,14463863,110.351,110.351,40303829,55853333,14476225,14476225,available,0,0,unestablished
census-income_srt,255,1,local16,split,0,8,16384,131072,131072,4096,1855,65536,512,2031616,14382035,109.726,109.726,39970609,57032981,14377588,14377588,available,0,0,unestablished
census-income_srt,255,1,local16,split,1,8,16384,131072,131072,4096,1855,65536,512,2031616,14334863,109.366,109.366,39955778,57032981,14351392,14351392,available,0,0,unestablished
census-income_srt,255,1,local16,split,2,8,16384,131072,131072,4096,1855,65536,512,2031616,14337378,109.386,109.386,39943836,57032981,14349409,14349409,available,0,0,unestablished
census-income_srt,255,1,local16,split,3,8,16384,131072,131072,4096,1855,65536,512,2031616,14368767,109.625,109.625,39937376,57032981,14366899,14366899,available,0,0,unestablished
census-income_srt,255,1,local16,split,4,8,16384,131072,131072,4096,1855,65536,512,2031616,14349121,109.475,109.475,39989910,57032981,14365610,14365610,available,0,0,unestablished
census-income_srt,255,1,scan128,inline,0,8,16384,131072,131072,4096,1855,65536,512,2031616,13599343,103.755,103.755,37899950,57557269,13611279,13611279,available,0,0,unestablished
census-income_srt,255,1,scan128,inline,1,8,16384,131072,131072,4096,1855,65536,512,2031616,13603876,103.789,103.789,37908210,57557269,13616271,13616271,available,0,0,unestablished
census-income_srt,255,1,scan128,inline,2,8,16384,131072,131072,4096,1855,65536,512,2031616,13664703,104.253,104.253,37894335,57557269,13651764,13651764,available,0,0,unestablished
census-income_srt,255,1,scan128,inline,3,8,16384,131072,131072,4096,1855,65536,512,2031616,13608096,103.822,103.822,37910741,57557269,13620464,13620464,available,0,0,unestablished
census-income_srt,255,1,scan128,inline,4,8,16384,131072,131072,4096,1855,65536,512,2031616,13599334,103.755,103.755,37896558,57557269,13611640,13611640,available,0,0,unestablished
census-income_srt,255,1,scan128,split,0,8,16384,131072,131072,4096,1855,65536,512,2031616,13551730,103.391,103.391,37743769,58474773,13577821,13577821,available,0,0,unestablished
census-income_srt,255,1,scan128,split,1,8,16384,131072,131072,4096,1855,65536,512,2031616,13550762,103.384,103.384,37744199,58474773,13564588,13564588,available,0,0,unestablished
census-income_srt,255,1,scan128,split,2,8,16384,131072,131072,4096,1855,65536,512,2031616,13544797,103.339,103.339,37746007,58474773,13557004,13557004,available,0,0,unestablished
census-income_srt,255,1,scan128,split,3,8,16384,131072,131072,4096,1855,65536,512,2031616,13544102,103.333,103.333,37739757,58474773,13556289,13556289,available,0,0,unestablished
census-income_srt,255,1,scan128,split,4,8,16384,131072,131072,4096,1855,65536,512,2031616,13580285,103.609,103.609,37742290,58474773,13578533,13578533,available,0,0,unestablished
census1881,0,256,direct32,inline,0,8,128,1024,262144,8192,4651,65536,512,311296,19036614,18590.4,72.6189,53143749,81722773,19065170,19065170,available,0,0,unestablished
census1881,0,256,direct32,inline,1,8,128,1024,262144,8192,4651,65536,512,311296,19110725,18662.8,72.9016,53164169,81722773,19111293,19111293,available,0,0,unestablished
census1881,0,256,direct32,inline,2,8,128,1024,262144,8192,4651,65536,512,311296,19109813,18661.9,72.8982,53154561,81722773,19101179,19101179,available,0,0,unestablished
census1881,0,256,direct32,inline,3,8,128,1024,262144,8192,4651,65536,512,311296,19076975,18629.9,72.7729,53173095,81722773,19089119,19089119,available,0,0,unestablished
census1881,0,256,direct32,inline,4,8,128,1024,262144,8192,4651,65536,512,311296,19076261,18629.2,72.7702,53172761,81722773,19088501,19088501,available,0,0,unestablished
census1881,0,256,direct32,split,0,8,128,1024,262144,8192,4651,65536,512,311296,20448352,19969.1,78.0043,56898228,81698197,20446598,20446598,available,0,0,unestablished
census1881,0,256,direct32,split,1,8,128,1024,262144,8192,4651,65536,512,311296,20403255,19925.1,77.8322,56894956,81698197,20415412,20415412,available,0,0,unestablished
census1881,0,256,direct32,split,2,8,128,1024,262144,8192,4651,65536,512,311296,20452158,19972.8,78.0188,56912169,81698197,20450160,20450160,available,0,0,unestablished
census1881,0,256,direct32,split,3,8,128,1024,262144,8192,4651,65536,512,311296,20475960,19996.1,78.1096,56883001,81698197,20447996,20447996,available,0,0,unestablished
census1881,0,256,direct32,split,4,8,128,1024,262144,8192,4651,65536,512,311296,20634815,20151.2,78.7156,56936270,81698197,20559348,20559348,available,0,0,unestablished
census1881,0,256,local16,inline,0,8,128,1024,262144,4096,4651,65536,512,311296,23168908,22625.9,88.3824,60637440,85289365,22275579,22275579,available,0,0,unestablished
census1881,0,256,local16,inline,1,8,128,1024,262144,4096,4651,65536,512,311296,21760904,21250.9,83.0113,60618693,85289365,21774443,21774443,available,0,0,unestablished
census1881,0,256,local16,inline,2,8,128,1024,262144,4096,4651,65536,512,311296,21804961,21293.9,83.1793,60597660,85289365,21788571,21788571,available,0,0,unestablished
census1881,0,256,local16,inline,3,8,128,1024,262144,4096,4651,65536,512,311296,21729797,21220.5,82.8926,60578993,85289365,21742957,21742957,available,0,0,unestablished
census1881,0,256,local16,inline,4,8,128,1024,262144,4096,4651,65536,512,311296,21777336,21266.9,83.0739,60587654,85289365,21772866,21772866,available,0,0,unestablished
census1881,0,256,local16,split,0,8,128,1024,262144,4096,4651,65536,512,311296,21639002,21131.8,82.5462,60327461,86613397,21651485,21651485,available,0,0,unestablished
census1881,0,256,local16,split,1,8,128,1024,262144,4096,4651,65536,512,311296,21767522,21257.3,83.0365,60327399,86613397,21739656,21739656,available,0,0,unestablished
census1881,0,256,local16,split,2,8,128,1024,262144,4096,4651,65536,512,311296,21646790,21139.4,82.576,60342255,86613397,21659039,21659039,available,0,0,unestablished
census1881,0,256,local16,split,3,8,128,1024,262144,4096,4651,65536,512,311296,21682173,21174,82.7109,60338579,86613397,21679394,21679394,available,0,0,unestablished
census1881,0,256,local16,split,4,8,128,1024,262144,4096,4651,65536,512,311296,21677019,21169,82.6913,60336787,86613397,21680280,21680280,available,0,0,unestablished
census1881,0,256,scan128,inline,0,8,128,1024,262144,4096,4651,65536,512,311296,21609518,21103,82.4338,60338324,85945749,21631109,21631109,available,0,0,unestablished
census1881,0,256,scan128,inline,1,8,128,1024,262144,4096,4651,65536,512,311296,21683824,21175.6,82.7172,60333958,85945749,21681628,21681628,available,0,0,unestablished
census1881,0,256,scan128,inline,2,8,128,1024,262144,4096,4651,65536,512,311296,21669518,21161.6,82.6627,60333535,85945749,21671617,21671617,available,0,0,unestablished
census1881,0,256,scan128,inline,3,8,128,1024,262144,4096,4651,65536,512,311296,21681304,21173.1,82.7076,60338054,85945749,21679656,21679656,available,0,0,unestablished
census1881,0,256,scan128,inline,4,8,128,1024,262144,4096,4651,65536,512,311296,21638642,21131.5,82.5449,60335159,85945749,21652780,21652780,available,0,0,unestablished
census1881,0,256,scan128,split,0,8,128,1024,262144,4096,4651,65536,512,311296,21546589,21041.6,82.1937,59954631,87677333,21542575,21542575,available,0,0,unestablished
census1881,0,256,scan128,split,1,8,128,1024,262144,4096,4651,65536,512,311296,21504903,21000.9,82.0347,59948521,87677333,21516816,21516816,available,0,0,unestablished
census1881,0,256,scan128,split,2,8,128,1024,262144,4096,4651,65536,512,311296,21503691,20999.7,82.0301,59954252,87677333,21516695,21516695,available,0,0,unestablished
census1881,0,256,scan128,split,3,8,128,1024,262144,4096,4651,65536,512,311296,21713881,21205,82.8319,59950124,87677333,21625181,21625181,available,0,0,unestablished
census1881,0,256,scan128,split,4,8,128,1024,262144,4096,4651,65536,512,311296,21506743,21002.7,82.0417,59953279,87677333,21519400,21519400,available,0,0,unestablished
census1881,3,37,direct32,inline,0,8,512,4096,151552,8192,4651,65536,512,179200,11088558,2707.17,73.1667,30849228,47477525,11096001,11096001,available,0,0,unestablished
census1881,3,37,direct32,inline,1,8,512,4096,151552,8192,4651,65536,512,179200,11081167,2705.36,73.1179,30854393,47477525,11092995,11092995,available,0,0,unestablished
census1881,3,37,direct32,inline,2,8,512,4096,151552,8192,4651,65536,512,179200,11076164,2704.14,73.0849,30849937,47477525,11088152,11088152,available,0,0,unestablished
census1881,3,37,direct32,inline,3,8,512,4096,151552,8192,4651,65536,512,179200,11117464,2714.22,73.3574,30852105,47477525,11115650,11115650,available,0,0,unestablished
census1881,3,37,direct32,inline,4,8,512,4096,151552,8192,4651,65536,512,179200,11078027,2704.6,73.0972,30852029,47477525,11090212,11090212,available,0,0,unestablished
census1881,3,37,direct32,split,0,8,512,4096,151552,8192,4651,65536,512,179200,11809838,2883.26,77.926,32890574,47407893,11822038,11822038,available,0,0,unestablished
census1881,3,37,direct32,split,1,8,512,4096,151552,8192,4651,65536,512,179200,11805874,2882.29,77.8998,32891015,47407893,11817713,11817713,available,0,0,unestablished
census1881,3,37,direct32,split,2,8,512,4096,151552,8192,4651,65536,512,179200,11850893,2893.28,78.1969,32893380,47407893,11848444,11848444,available,0,0,unestablished
census1881,3,37,direct32,split,3,8,512,4096,151552,8192,4651,65536,512,179200,11809166,2883.1,77.9215,32892123,47407893,11822651,11822651,available,0,0,unestablished
census1881,3,37,direct32,split,4,8,512,4096,151552,8192,4651,65536,512,179200,11822999,2886.47,78.0128,32889008,47407893,11830988,11830988,available,0,0,unestablished
census1881,3,37,local16,inline,0,8,512,4096,151552,4096,4651,65536,512,179200,12554393,3065.04,82.8388,34981703,49726229,12566726,12566726,available,0,0,unestablished
census1881,3,37,local16,inline,1,8,512,4096,151552,4096,4651,65536,512,179200,12590764,3073.92,83.0788,34970784,49726229,12588472,12588472,available,0,0,unestablished
census1881,3,37,local16,inline,2,8,512,4096,151552,4096,4651,65536,512,179200,12560475,3066.52,82.879,34989361,49726229,12571806,12571806,available,0,0,unestablished
census1881,3,37,local16,inline,3,8,512,4096,151552,4096,4651,65536,512,179200,12564578,3067.52,82.9061,34989888,49726229,12576321,12576321,available,0,0,unestablished
census1881,3,37,local16,inline,4,8,512,4096,151552,4096,4651,65536,512,179200,12556684,3065.6,82.854,34978704,49726229,12568441,12568441,available,0,0,unestablished
census1881,3,37,local16,split,0,8,512,4096,151552,4096,4651,65536,512,179200,12566232,3067.93,82.917,34838504,50393877,12558746,12558746,available,0,0,unestablished
census1881,3,37,local16,split,1,8,512,4096,151552,4096,4651,65536,512,179200,12535852,3060.51,82.7165,34842015,50393877,12537432,12537432,available,0,0,unestablished
census1881,3,37,local16,split,2,8,512,4096,151552,4096,4651,65536,512,179200,12504790,3052.93,82.5115,34838983,50393877,12516766,12516766,available,0,0,unestablished
census1881,3,37,local16,split,3,8,512,4096,151552,4096,4651,65536,512,179200,12506384,3053.32,82.5221,34840138,50393877,12518385,12518385,available,0,0,unestablished
census1881,3,37,local16,split,4,8,512,4096,151552,4096,4651,65536,512,179200,12541379,3061.86,82.753,34839110,50393877,12539120,12539120,available,0,0,unestablished
census1881,3,37,scan128,inline,0,8,512,4096,151552,4096,4651,65536,512,179200,12519935,3056.62,82.6115,34872767,50127637,12532186,12532186,available,0,0,unestablished
census1881,3,37,scan128,inline,1,8,512,4096,151552,4096,4651,65536,512,179200,12518085,3056.17,82.5993,34875213,50127637,12530039,12530039,available,0,0,unestablished
census1881,3,37,scan128,inline,2,8,512,4096,151552,4096,4651,65536,512,179200,12515729,3055.6,82.5837,34874917,50127637,12527756,12527756,available,0,0,unestablished
census1881,3,37,scan128,inline,3,8,512,4096,151552,4096,4651,65536,512,179200,12550218,3064.02,82.8113,34869886,50127637,12547859,12547859,available,0,0,unestablished
census1881,3,37,scan128,inline,4,8,512,4096,151552,4096,4651,65536,512,179200,12514776,3055.37,82.5774,34873588,50127637,12526761,12526761,available,0,0,unestablished
census1881,3,37,scan128,split,0,8,512,4096,151552,4096,4651,65536,512,179200,12455083,3040.79,82.1836,34689981,51049237,12467225,12467225,available,0,0,unestablished
census1881,3,37,scan128,split,1,8,512,4096,151552,4096,4651,65536,512,179200,12443880,3038.06,82.1096,34685875,51049237,12455751,12455751,available,0,0,unestablished
census1881,3,37,scan128,split,2,8,512,4096,151552,4096,4651,65536,512,179200,12496611,3050.93,82.4576,34682345,51049237,12493513,12493513,available,0,0,unestablished
census1881,3,37,scan128,split,3,8,512,4096,151552,4096,4651,65536,512,179200,12447345,3038.9,82.1325,34678591,51049237,12458410,12458410,available,0,0,unestablished
census1881,3,37,scan128,split,4,8,512,4096,151552,4096,4651,65536,512,179200,12451980,3040.03,82.1631,34678416,51049237,12463354,12463354,available,0,0,unestablished
census1881,15,18,direct32,inline,0,8,1024,8192,147456,8192,4651,65536,512,179200,10745842,1311.75,72.8749,30004461,46449941,10775040,10775040,available,0,0,unestablished
census1881,15,18,direct32,inline,1,8,1024,8192,147456,8192,4651,65536,512,179200,10778958,1315.79,73.0995,30011666,46449941,10792100,10792100,available,0,0,unestablished
census1881,15,18,direct32,inline,2,8,1024,8192,147456,8192,4651,65536,512,179200,10774682,1315.27,73.0705,30005823,46449941,10785953,10785953,available,0,0,unestablished
