host,profile,case,control,same_wire,series_ns,control_ns,series_samples,control_samples,ratio,observation
zen,avx512,bulk/series/avx2/local/k2/h0/u8/decode,bulk/predecessor/local/k2/h0/u8/decode,True,0.010524741152431589,0.004827314621419792,"[0.010529861662308791, 0.010524741152431589, 0.01052411544860012]","[0.004830224759543026, 0.004827314621419792, 0.00481817553325335]",2.180247607175041,separated slower
zen,avx512,resident/series/avx2/local/k2/h0/u64/point,resident/predecessor/local/k2/h0/u64/point,True,1.5978436684049242,1.3752697580021445,"[1.597709066880013, 1.5996325037126855, 1.5978436684049242]","[1.3752697580021445, 1.3762167029609165, 1.3746297317532346]",1.1618401837950054,separated slower
zen,avx512,resident/series/avx2/local/k2/h0/u64/get16,resident/predecessor/local/k2/h0/u64/get16,True,2.957518915865422,1.6018067505530453,"[2.957518915865422, 2.9609665461497534, 2.9540523669024923]","[1.6018786721701568, 1.601350596968496, 1.6018067505530453]",1.8463643725089178,separated slower
zen,avx512,resident/series/avx2/local/k2/h0/u64/dependent,resident/predecessor/local/k2/h0/u64/dependent,True,9.395338029000255,8.72242629967612,"[9.395338029000255, 9.400586675203431, 9.391077234391206]","[8.72242629967612, 8.720492268023937, 8.728060912761729]",1.077147310416268,separated slower
zen,avx512,bulk/series/avx512/local/k2/h0/u8/encode,bulk/predecessor/local/k2/h0/u8/encode,True,0.00780450903473758,0.00739230179954531,"[0.007799851077107454, 0.00780450903473758, 0.0078096803919036565]","[0.007392772652533584, 0.007375118134369346, 0.00739230179954531]",1.0557616891693498,separated slower
zen,avx512,bulk/series/avx512/local/k2/h0/u8/decode,bulk/predecessor/local/k2/h0/u8/decode,True,0.005011845060354529,0.004827314621419792,"[0.005011845060354529, 0.0050282453646837465, 0.0050080038448938125]","[0.004830224759543026, 0.004827314621419792, 0.00481817553325335]",1.0382263128481284,separated slower
zen,avx512,resident/series/avx512/local/k2/h0/u64/point,resident/predecessor/local/k2/h0/u64/point,True,1.1551445255545216,1.3752697580021445,"[1.1557903165522945, 1.1551445255545216, 1.152360918999294]","[1.3752697580021445, 1.3762167029609165, 1.3746297317532346]",0.8399403235861167,separated faster
zen,avx512,resident/series/avx512/local/k2/h0/u64/get16,resident/predecessor/local/k2/h0/u64/get16,True,2.7564607068306484,1.6018067505530453,"[2.7564607068306484, 2.7552825378711843, 2.7597897594856815]","[1.6018786721701568, 1.601350596968496, 1.6018067505530453]",1.7208447310382124,separated slower
zen,avx512,resident/series/avx512/local/k2/h0/u64/dependent,resident/predecessor/local/k2/h0/u64/dependent,True,9.395406696121569,8.72242629967612,"[9.39952749648812, 9.37754593796569, 9.395406696121569]","[8.72242629967612, 8.720492268023937, 8.728060912761729]",1.0771551828956625,separated slower
zen,avx512,bulk/series/avx2/striped/k2/h0/u8/encode,bulk/predecessor/striped/k2/h0/u8/encode,True,0.004101884149184457,0.004351838518985197,"[0.004099502225065597, 0.004104761399364394, 0.004101884149184457]","[0.004352652493895769, 0.004351838518985197, 0.004350132383780512]",0.9425635007571406,separated faster
zen,avx512,bulk/series/avx2/striped/k2/h0/u8/decode,bulk/predecessor/striped/k2/h0/u8/decode,True,0.0040671159913213935,0.003759303331731767,"[0.004074802464460406, 0.004065678484638186, 0.0040671159913213935]","[0.003759299753056543, 0.0037626977946691896, 0.003759303331731767]",1.0818802401475354,separated slower
zen,avx512,resident/series/avx2/striped/k2/h0/u64/point,resident/predecessor/striped/k2/h0/u64/point,True,1.593403978398526,1.3737418128725245,"[1.592727908341901, 1.593403978398526, 1.5952805764719633]","[1.3720524248233903, 1.3737418128725245, 1.3776561728246661]",1.1599006184915368,separated slower
zen,avx512,resident/series/avx2/striped/k2/h0/u64/get16,resident/predecessor/striped/k2/h0/u64/get16,True,2.9579611383626223,1.6050989728343694,"[2.9618239738384817, 2.957828569012197, 2.9579611383626223]","[1.6069467098103989, 1.604535307745283, 1.6050989728343694]",1.8428528012445842,separated slower
zen,avx512,resident/series/avx2/striped/k2/h0/u64/dependent,resident/predecessor/striped/k2/h0/u64/dependent,True,8.749788975337655,8.500825523668821,"[8.750648087599403, 8.743846295641603, 8.749788975337655]","[8.496931020571001, 8.507914171462405, 8.500825523668821]",1.0292869734798868,separated slower
zen,avx512,bulk/series/avx512/striped/k2/h0/u8/encode,bulk/predecessor/striped/k2/h0/u8/encode,True,0.004075313099515985,0.004351838518985197,"[0.004075313099515985, 0.004080409470145944, 0.004073869640700619]","[0.004352652493895769, 0.004351838518985197, 0.004350132383780512]",0.9364577940420238,separated faster
zen,avx512,bulk/series/avx512/striped/k2/h0/u8/decode,bulk/predecessor/striped/k2/h0/u8/decode,True,0.00406206298231159,0.003759303331731767,"[0.00406206298231159, 0.004056303576895302, 0.004062324548889648]","[0.003759299753056543, 0.0037626977946691896, 0.003759303331731767]",1.0805361057258323,separated slower
zen,avx512,resident/series/avx512/striped/k2/h0/u64/point,resident/predecessor/striped/k2/h0/u64/point,True,1.5937950611739613,1.3737418128725245,"[1.5938963350244792, 1.593683204774947, 1.5937950611739613]","[1.3720524248233903, 1.3737418128725245, 1.3776561728246661]",1.160185302827247,separated slower
zen,avx512,resident/series/avx512/striped/k2/h0/u64/get16,resident/predecessor/striped/k2/h0/u64/get16,True,2.7384765461872607,1.6050989728343694,"[2.738707599912301, 2.7384765461872607, 2.7379128429592345]","[1.6069467098103989, 1.604535307745283, 1.6050989728343694]",1.7061107087692622,separated slower
zen,avx512,resident/series/avx512/striped/k2/h0/u64/dependent,resident/predecessor/striped/k2/h0/u64/dependent,True,8.740347403549094,8.500825523668821,"[8.738753138987908, 8.740347403549094, 8.745578564625186]","[8.496931020571001, 8.507914171462405, 8.500825523668821]",1.0281763081965831,separated slower
zen,avx512,bulk/series/avx2/local/k3/h0/u8/encode,bulk/predecessor/local/k3/h0/u8/encode,True,0.02303362395752161,0.0071215893421975275,"[0.02303362395752161, 0.02296868451835132, 0.023049023986614427]","[0.0071215893421975275, 0.007113680887613951, 0.007132579637333415]",3.2343375685874727,separated slower
zen,avx512,bulk/series/avx2/local/k3/h0/u8/decode,bulk/predecessor/local/k3/h0/u8/decode,True,0.01051942610105244,0.004697541765341204,"[0.010516060385778531, 0.01051942610105244, 0.010534144114891286]","[0.0047028568540059415, 0.004697541765341204, 0.004697456806983154]",2.239347008826087,separated slower
zen,avx512,resident/series/avx2/local/k3/h0/u64/point,resident/predecessor/local/k3/h0/u64/point,True,1.5981529663982634,1.378176368819501,"[1.5981529663982634, 1.5971294699902725, 1.5984497921685452]","[1.378176368819501, 1.376570715596223, 1.3794638729173518]",1.1596142573299142,separated slower
zen,avx512,resident/series/avx2/local/k3/h0/u64/get16,resident/predecessor/local/k3/h0/u64/get16,True,2.7341256565848866,1.617502146629363,"[2.728205393888386, 2.7343338658213208, 2.7341256565848866]","[1.6196972098434863, 1.617502146629363, 1.6140013326029596]",1.6903381935426811,separated slower
zen,avx512,resident/series/avx2/local/k3/h0/u64/dependent,resident/predecessor/local/k3/h0/u64/dependent,True,10.12131213866164,9.62222819985,"[10.099353386970591, 10.12131213866164, 10.124173774908744]","[9.621507903311416, 9.62222819985, 9.632746914259625]",1.051867813613007,separated slower
zen,avx512,bulk/series/avx512/local/k3/h0/u8/encode,bulk/predecessor/local/k3/h0/u8/encode,True,0.007069880128352526,0.0071215893421975275,"[0.007080155593983022, 0.007063428721174025, 0.007069880128352526]","[0.0071215893421975275, 0.007113680887613951, 0.007132579637333415]",0.9927390907618601,separated faster
zen,avx512,bulk/series/avx512/local/k3/h0/u8/decode,bulk/predecessor/local/k3/h0/u8/decode,True,0.004906546772647584,0.004697541765341204,"[0.004915569847142819, 0.004906137815685745, 0.004906546772647584]","[0.0047028568540059415, 0.004697541765341204, 0.004697456806983154]",1.0444924213018039,separated slower
zen,avx512,resident/series/avx512/local/k3/h0/u64/point,resident/predecessor/local/k3/h0/u64/point,True,1.599800549072073,1.378176368819501,"[1.5982368851391489, 1.599800549072073, 1.5999302933536634]","[1.378176368819501, 1.376570715596223, 1.3794638729173518]",1.1608097376117454,separated slower
zen,avx512,resident/series/avx512/local/k3/h0/u64/get16,resident/predecessor/local/k3/h0/u64/get16,True,2.731969265412481,1.617502146629363,"[2.7296026283957353, 2.7325064348627968, 2.731969265412481]","[1.6196972098434863, 1.617502146629363, 1.6140013326029596]",1.6890050322996504,separated slower
zen,avx512,resident/series/avx512/local/k3/h0/u64/dependent,resident/predecessor/local/k3/h0/u64/dependent,True,10.108254326922896,9.62222819985,"[10.108254326922896, 10.111665624999391, 10.104086057692266]","[9.621507903311416, 9.62222819985, 9.632746914259625]",1.0505107670467089,separated slower
zen,avx512,bulk/series/avx2/striped/k3/h0/u8/encode,bulk/predecessor/striped/k3/h0/u8/encode,True,0.004374875943753356,0.0038774071942195482,"[0.004373255647479821, 0.004374875943753356, 0.004381051127331192]","[0.003883851845880801, 0.0038774071942195482, 0.0038706009392804426]",1.128299331129172,separated slower
zen,avx512,bulk/series/avx2/striped/k3/h0/u8/decode,bulk/predecessor/striped/k3/h0/u8/decode,True,0.004569097574121182,0.004625856155129526,"[0.004569097574121182, 0.004565805894969117, 0.004574847579379318]","[0.004625856155129526, 0.004629594775262958, 0.004623075226817374]",0.9877301457060214,separated faster
zen,avx512,resident/series/avx2/striped/k3/h0/u64/point,resident/predecessor/striped/k3/h0/u64/point,True,1.6284652738047571,1.4062111829068689,"[1.6315955207453043, 1.6257694735335748, 1.6284652738047571]","[1.4069420542715, 1.4053114354553873, 1.4062111829068689]",1.158051716270989,separated slower
zen,avx512,resident/series/avx2/striped/k3/h0/u64/get16,resident/predecessor/striped/k3/h0/u64/get16,True,4.9640807081482325,2.5717908445053705,"[4.958209702132717, 4.967234543619851, 4.9640807081482325]","[2.6141909762992155, 2.5717908445053705, 2.476488422556329]",1.930203896150415,separated slower
zen,avx512,resident/series/avx2/striped/k3/h0/u64/dependent,resident/predecessor/striped/k3/h0/u64/dependent,True,10.181226604641365,9.736893170546608,"[10.181226604641365, 10.187266530782697, 10.177792379022707]","[9.739944254097946, 9.736893170546608, 9.73426479813858]",1.0456340052532191,separated slower
zen,avx512,bulk/series/avx512/striped/k3/h0/u8/encode,bulk/predecessor/striped/k3/h0/u8/encode,True,0.00434577141390993,0.0038774071942195482,"[0.00434577141390993, 0.004347716352530783, 0.004337664722384323]","[0.003883851845880801, 0.0038774071942195482, 0.0038706009392804426]",1.1207931476448025,separated slower
zen,avx512,bulk/series/avx512/striped/k3/h0/u8/decode,bulk/predecessor/striped/k3/h0/u8/decode,True,0.004545548191823744,0.004625856155129526,"[0.004544925624093895, 0.004545548191823744, 0.004555369466622313]","[0.004625856155129526, 0.004629594775262958, 0.004623075226817374]",0.9826393297559135,separated faster
zen,avx512,resident/series/avx512/striped/k3/h0/u64/point,resident/predecessor/striped/k3/h0/u64/point,True,1.625495143696387,1.4062111829068689,"[1.625495143696387, 1.6242656260863062, 1.6280950554846978]","[1.4069420542715, 1.4053114354553873, 1.4062111829068689]",1.1559395654472198,separated slower
zen,avx512,resident/series/avx512/striped/k3/h0/u64/get16,resident/predecessor/striped/k3/h0/u64/get16,True,4.5315763857174085,2.5717908445053705,"[4.5359947553416, 4.528637833153189, 4.5315763857174085]","[2.6141909762992155, 2.5717908445053705, 2.476488422556329]",1.7620314635613228,separated slower
zen,avx512,resident/series/avx512/striped/k3/h0/u64/dependent,resident/predecessor/striped/k3/h0/u64/dependent,True,10.17939601778525,9.736893170546608,"[10.17939601778525, 10.178313334886926, 10.181133746893455]","[9.739944254097946, 9.736893170546608, 9.73426479813858]",1.0454460000215655,separated slower
zen,avx512,bulk/series/avx2/local/k4/h0/u8/encode,bulk/predecessor/local/k4/h0/u8/encode,True,0.012769610079198848,0.007051884014485298,"[0.012769610079198848, 0.01293059920839301, 0.012652028433202869]","[0.0070369173013414815, 0.007051884014485298, 0.007058654718407685]",1.8108082964735026,separated slower
zen,avx512,bulk/series/avx2/local/k4/h0/u8/decode,bulk/predecessor/local/k4/h0/u8/decode,True,0.010508185702422327,0.004704392409393401,"[0.010512211791878034, 0.010508185702422327, 0.010506683385474207]","[0.004699339032699051, 0.004704392409393401, 0.004714204584867338]",2.233696679180146,separated slower
zen,avx512,resident/series/avx2/local/k4/h0/u64/point,resident/predecessor/local/k4/h0/u64/point,True,1.5982999622012912,1.3746216663568922,"[1.5989979986755969, 1.5982999622012912, 1.5981306363334744]","[1.3755414788103735, 1.372341516868877, 1.3746216663568922]",1.1627198969133123,separated slower
zen,avx512,resident/series/avx2/local/k4/h0/u64/get16,resident/predecessor/local/k4/h0/u64/get16,True,2.949347026236882,1.6023816338406482,"[2.949624981474432, 2.9478088341626, 2.949347026236882]","[1.6023816338406482, 1.6038325474583968, 1.6015934006089685]",1.8406021162185793,separated slower
zen,avx512,resident/series/avx2/local/k4/h0/u64/dependent,resident/predecessor/local/k4/h0/u64/dependent,True,9.394405768652504,8.721982163530194,"[9.385899430614499, 9.403292129523647, 9.394405768652504]","[8.718549146351108, 8.721982163530194, 8.730215707670672]",1.0770952740460717,separated slower
zen,avx512,bulk/series/avx512/local/k4/h0/u8/encode,bulk/predecessor/local/k4/h0/u8/encode,True,0.007125717246706642,0.007051884014485298,"[0.007118679408855576, 0.007148698742367754, 0.007125717246706642]","[0.0070369173013414815, 0.007051884014485298, 0.007058654718407685]",1.0104700009344572,separated slower
zen,avx512,bulk/series/avx512/local/k4/h0/u8/decode,bulk/predecessor/local/k4/h0/u8/decode,True,0.004422331564142742,0.004704392409393401,"[0.004414475239684757, 0.004424447392432747, 0.004422331564142742]","[0.004699339032699051, 0.004704392409393401, 0.004714204584867338]",0.9400430872459832,separated faster
zen,avx512,resident/series/avx512/local/k4/h0/u64/point,resident/predecessor/local/k4/h0/u64/point,True,1.596662882409215,1.3746216663568922,"[1.595977067884908, 1.596662882409215, 1.598321250097055]","[1.3755414788103735, 1.372341516868877, 1.3746216663568922]",1.1615289657413812,separated slower
zen,avx512,resident/series/avx512/local/k4/h0/u64/get16,resident/predecessor/local/k4/h0/u64/get16,True,2.727711094525815,1.6023816338406482,"[2.7279890149493986, 2.727711094525815, 2.7240835461735595]","[1.6023816338406482, 1.6038325474583968, 1.6015934006089685]",1.7022855460393258,separated slower
zen,avx512,resident/series/avx512/local/k4/h0/u64/dependent,resident/predecessor/local/k4/h0/u64/dependent,True,9.398324417873136,8.721982163530194,"[9.398324417873136, 9.399278911480122, 9.39414976543303]","[8.718549146351108, 8.721982163530194, 8.730215707670672]",1.077544558296734,separated slower
zen,avx512,bulk/series/avx2/striped/k4/h0/u8/encode,bulk/predecessor/striped/k4/h0/u8/encode,True,0.0040548748560599816,0.003641853422254748,"[0.0040548748560599816, 0.0040497151605839495, 0.0040650958055180805]","[0.003644932941606104, 0.003641853422254748, 0.0036406568669865337]",1.1134096807085452,separated slower
zen,avx512,bulk/series/avx2/striped/k4/h0/u8/decode,bulk/predecessor/striped/k4/h0/u8/decode,True,0.003851864011766027,0.004009083285226113,"[0.0038518445959874873, 0.003863170160092451, 0.003851864011766027]","[0.004006391465592886, 0.004009083285226113, 0.004013418554808524]",0.960784233632797,separated faster
zen,avx512,resident/series/avx2/striped/k4/h0/u64/point,resident/predecessor/striped/k4/h0/u64/point,True,1.596356258580737,1.3705368535438507,"[1.5969541275972827, 1.596356258580737, 1.5961059515637974]","[1.3705368535438507, 1.370354805697017, 1.3723939703660655]",1.1647671162238185,separated slower
zen,avx512,resident/series/avx2/striped/k4/h0/u64/get16,resident/predecessor/striped/k4/h0/u64/get16,True,2.982980088636944,1.8250341666945704,"[2.982121079445053, 2.9838455742022933, 2.982980088636944]","[1.8250341666945704, 1.8238586427821386, 1.8261910328779545]",1.634479037748427,separated slower
zen,avx512,resident/series/avx2/striped/k4/h0/u64/dependent,resident/predecessor/striped/k4/h0/u64/dependent,True,8.754074148757672,8.514778233139408,"[8.747595673128185, 8.757140696659112, 8.754074148757672]","[8.505618659396793, 8.514778233139408, 8.521417396796659]",1.0281035993030243,separated slower
zen,avx512,bulk/series/avx512/striped/k4/h0/u8/encode,bulk/predecessor/striped/k4/h0/u8/encode,True,0.004046250007894699,0.003641853422254748,"[0.004048038682061973, 0.004046250007894699, 0.004037056460660265]","[0.003644932941606104, 0.003641853422254748, 0.0036406568669865337]",1.1110414228010255,separated slower
zen,avx512,bulk/series/avx512/striped/k4/h0/u8/decode,bulk/predecessor/striped/k4/h0/u8/decode,True,0.0038504914081053526,0.004009083285226113,"[0.0038504914081053526, 0.003847651428824789, 0.003857554210596249]","[0.004006391465592886, 0.004009083285226113, 0.004013418554808524]",0.960441860186545,separated faster
zen,avx512,resident/series/avx512/striped/k4/h0/u64/point,resident/predecessor/striped/k4/h0/u64/point,True,1.596730508677492,1.3705368535438507,"[1.5969026035640528, 1.5960709635733747, 1.596730508677492]","[1.3705368535438507, 1.370354805697017, 1.3723939703660655]",1.1650401844713358,separated slower
zen,avx512,resident/series/avx512/striped/k4/h0/u64/get16,resident/predecessor/striped/k4/h0/u64/get16,True,2.9719085439363973,1.8250341666945704,"[2.9719085439363973, 2.9692926682254774, 2.9740946247150926]","[1.8250341666945704, 1.8238586427821386, 1.8261910328779545]",1.628412551486091,separated slower
zen,avx512,resident/series/avx512/striped/k4/h0/u64/dependent,resident/predecessor/striped/k4/h0/u64/dependent,True,8.746590201361974,8.514778233139408,"[8.748005452014265, 8.746590201361974, 8.740157981855463]","[8.505618659396793, 8.514778233139408, 8.521417396796659]",1.0272246630358917,separated slower
zen,avx512,bulk/series/avx2/local/k5/h0/u8/encode,bulk/predecessor/local/k5/h0/u8/encode,True,0.030111582387130843,0.007117678833168735,"[0.030155421675733783, 0.030107298223514836, 0.030111582387130843]","[0.007108354090534149, 0.007125442566135594, 0.007117678833168735]",4.2305340115669985,separated slower
zen,avx512,bulk/series/avx2/local/k5/h0/u8/decode,bulk/predecessor/local/k5/h0/u8/decode,True,0.01051684960955487,0.005445507378509282,"[0.01051684960955487, 0.010508450157738118, 0.010519026836871904]","[0.005438246274026652, 0.0055029583711169935, 0.005445507378509282]",1.9312892038416223,separated slower
zen,avx512,resident/series/avx2/local/k5/h0/u64/point,resident/predecessor/local/k5/h0/u64/point,True,1.5995454718765552,1.3774358111725378,"[1.60152925207431, 1.5995454718765552, 1.5992400256223427]","[1.3775654003830577, 1.376404708974606, 1.3774358111725378]",1.1612486468715717,separated slower
zen,avx512,resident/series/avx2/local/k5/h0/u64/get16,resident/predecessor/local/k5/h0/u64/get16,True,2.7312346074482687,1.6090932832665858,"[2.7345387408686004, 2.7312346074482687, 2.7311540695618244]","[1.6100947385923885, 1.6079823033350455, 1.6090932832665858]",1.6973749352204415,separated slower
zen,avx512,resident/series/avx2/local/k5/h0/u64/dependent,resident/predecessor/local/k5/h0/u64/dependent,True,10.088308826351614,9.645973497694236,"[10.08961546577756, 10.088308826351614, 10.086800280079608]","[9.649600336579047, 9.638758588794618, 9.645973497694236]",1.045856991910989,separated slower
zen,avx512,bulk/series/avx512/local/k5/h0/u8/encode,bulk/predecessor/local/k5/h0/u8/encode,True,0.007094539120149307,0.007117678833168735,"[0.007094539120149307, 0.007360438880406803, 0.007072608432632987]","[0.007108354090534149, 0.007125442566135594, 0.007117678833168735]",0.9967489804525043,sample ranges overlap
zen,avx512,bulk/series/avx512/local/k5/h0/u8/decode,bulk/predecessor/local/k5/h0/u8/decode,True,0.0044674401476837,0.005445507378509282,"[0.004475923975264371, 0.004461901935927728, 0.0044674401476837]","[0.005438246274026652, 0.0055029583711169935, 0.005445507378509282]",0.8203900641682117,separated faster
zen,avx512,resident/series/avx512/local/k5/h0/u64/point,resident/predecessor/local/k5/h0/u64/point,True,1.6022452970004144,1.3774358111725378,"[1.6005127015222256, 1.6023225262786391, 1.6022452970004144]","[1.3775654003830577, 1.376404708974606, 1.3774358111725378]",1.163208683848947,separated slower
zen,avx512,resident/series/avx512/local/k5/h0/u64/get16,resident/predecessor/local/k5/h0/u64/get16,True,2.954900472296603,1.6090932832665858,"[2.954900472296603, 2.9507026932614293, 2.9560191956330097]","[1.6100947385923885, 1.6079823033350455, 1.6090932832665858]",1.8363761150614728,separated slower
zen,avx512,resident/series/avx512/local/k5/h0/u64/dependent,resident/predecessor/local/k5/h0/u64/dependent,True,10.088915028198645,9.645973497694236,"[10.082376999584096, 10.09442997418482, 10.088915028198645]","[9.649600336579047, 9.638758588794618, 9.645973497694236]",1.0459198369776042,separated slower
zen,avx512,bulk/series/avx2/striped/k5/h0/u8/encode,bulk/predecessor/striped/k5/h0/u8/encode,True,0.004854654258943174,0.004371275816528865,"[0.004860779792000242, 0.004849165350812794, 0.004854654258943174]","[0.004367733751213287, 0.0043713977018796655, 0.004371275816528865]",1.1105806319945624,separated slower
zen,avx512,bulk/series/avx2/striped/k5/h0/u8/decode,bulk/predecessor/striped/k5/h0/u8/decode,True,0.005373448803438904,0.005302788475738581,"[0.005373448803438904, 0.00536439731661489, 0.005374463472572602]","[0.0053034547018238586, 0.005302788475738581, 0.0053023693552934]",1.0133251265864385,separated slower
zen,avx512,resident/series/avx2/striped/k5/h0/u64/point,resident/predecessor/striped/k5/h0/u64/point,True,1.6902802164227104,1.4669492912261748,"[1.6886369913650783, 1.69283595933488, 1.6902802164227104]","[1.4669492912261748, 1.4665066563690334, 1.4685362336271381]",1.1522417485950456,separated slower
zen,avx512,resident/series/avx2/striped/k5/h0/u64/get16,resident/predecessor/striped/k5/h0/u64/get16,True,5.84036650392093,2.7580201820061236,"[5.843415202546018, 5.832502819346907, 5.84036650392093]","[2.89998975873464, 2.7580201820061236, 2.5228415212034063]",2.117593824013563,separated slower
zen,avx512,resident/series/avx2/striped/k5/h0/u64/dependent,resident/predecessor/striped/k5/h0/u64/dependent,True,11.4668438133122,10.934431008062488,"[11.4668438133122, 11.470151054037329, 11.464794355612568]","[10.934217594442977, 10.938970211622935, 10.934431008062488]",1.048691404688286,separated slower
zen,avx512,bulk/series/avx512/striped/k5/h0/u8/encode,bulk/predecessor/striped/k5/h0/u8/encode,True,0.004835254289316762,0.004371275816528865,"[0.004828437955816904, 0.0048360936560043165, 0.004835254289316762]","[0.004367733751213287, 0.0043713977018796655, 0.004371275816528865]",1.1061425753628906,separated slower
zen,avx512,bulk/series/avx512/striped/k5/h0/u8/decode,bulk/predecessor/striped/k5/h0/u8/decode,True,0.005373877231704278,0.005302788475738581,"[0.005389026382843002, 0.005373589953399363, 0.005373877231704278]","[0.0053034547018238586, 0.005302788475738581, 0.0053023693552934]",1.0134059196007807,separated slower
zen,avx512,resident/series/avx512/striped/k5/h0/u64/point,resident/predecessor/striped/k5/h0/u64/point,True,1.6837967013173005,1.4669492912261748,"[1.6837967013173005, 1.6872382297884636, 1.683593267548282]","[1.4669492912261748, 1.4665066563690334, 1.4685362336271381]",1.14782202178909,separated slower
zen,avx512,resident/series/avx512/striped/k5/h0/u64/get16,resident/predecessor/striped/k5/h0/u64/get16,True,5.804306017846056,2.7580201820061236,"[5.806600858458696, 5.804306017846056, 5.803234050228794]","[2.89998975873464, 2.7580201820061236, 2.5228415212034063]",2.104519051642374,separated slower
zen,avx512,resident/series/avx512/striped/k5/h0/u64/dependent,resident/predecessor/striped/k5/h0/u64/dependent,True,11.48132262739534,10.934431008062488,"[11.48132262739534, 11.482125682009924, 11.4648134202753]","[10.934217594442977, 10.938970211622935, 10.934431008062488]",1.0500155535235078,separated slower
zen,avx512,bulk/series/avx2/local/k6/h0/u8/encode,bulk/predecessor/local/k6/h0/u8/encode,True,0.029980736138100622,0.007036706275831679,"[0.029980736138100622, 0.029967201669999517, 0.02998523071622645]","[0.007036396598933864, 0.007036706275831679, 0.0070443956085027215]",4.260620660133658,separated slower
zen,avx512,bulk/series/avx2/local/k6/h0/u8/decode,bulk/predecessor/local/k6/h0/u8/decode,True,0.010516348561686527,0.004773474443928219,"[0.010512995243703235, 0.010531998466597687, 0.010516348561686527]","[0.004782548622434543, 0.004773159813320504, 0.004773474443928219]",2.2030805203248027,separated slower
zen,avx512,resident/series/avx2/local/k6/h0/u64/point,resident/predecessor/local/k6/h0/u64/point,True,1.6011240189218212,1.3782443530747444,"[1.6000140316986775, 1.6025271507666004, 1.6011240189218212]","[1.3782443530747444, 1.3773972157083667, 1.3789699356439646]",1.1617127364605933,separated slower
zen,avx512,resident/series/avx2/local/k6/h0/u64/get16,resident/predecessor/local/k6/h0/u64/get16,True,2.7245443055022145,1.6135151597143627,"[2.7301261763213174, 2.7245443055022145, 2.723904596285469]","[1.6147877468012417, 1.6135151597143627, 1.6081735494141143]",1.6885768250138629,separated slower
zen,avx512,resident/series/avx2/local/k6/h0/u64/dependent,resident/predecessor/local/k6/h0/u64/dependent,True,10.094563281056972,9.642944235515042,"[10.098442357562725, 10.094563281056972, 10.087118464894068]","[9.642944235515042, 9.639675867095805, 9.642944235515042]",1.0468341446877412,separated slower
zen,avx512,bulk/series/avx512/local/k6/h0/u8/encode,bulk/predecessor/local/k6/h0/u8/encode,True,0.007571825389296667,0.007036706275831679,"[0.007564803590842798, 0.007579561576299305, 0.007571825389296667]","[0.007036396598933864, 0.007036706275831679, 0.0070443956085027215]",1.076046816861308,separated slower
zen,avx512,bulk/series/avx512/local/k6/h0/u8/decode,bulk/predecessor/local/k6/h0/u8/decode,True,0.005451552659877932,0.004773474443928219,"[0.005451552659877932, 0.005450801575925823, 0.0054574207063297405]","[0.004782548622434543, 0.004773159813320504, 0.004773474443928219]",1.1420512928087878,separated slower
zen,avx512,resident/series/avx512/local/k6/h0/u64/point,resident/predecessor/local/k6/h0/u64/point,True,1.6010794711323704,1.3782443530747444,"[1.601263266451984, 1.6010794711323704, 1.600074629501611]","[1.3782443530747444, 1.3773972157083667, 1.3789699356439646]",1.1616804143332784,separated slower
zen,avx512,resident/series/avx512/local/k6/h0/u64/get16,resident/predecessor/local/k6/h0/u64/get16,True,2.7279900850802936,1.6135151597143627,"[2.72896311926624, 2.7279900850802936, 2.7271510943041495]","[1.6147877468012417, 1.6135151597143627, 1.6081735494141143]",1.690712398117923,separated slower
zen,avx512,resident/series/avx512/local/k6/h0/u64/dependent,resident/predecessor/local/k6/h0/u64/dependent,True,10.098706714527074,9.642944235515042,"[10.088223664005378, 10.101003196022692, 10.098706714527074]","[9.642944235515042, 9.639675867095805, 9.642944235515042]",1.0472638302037935,separated slower
zen,avx512,bulk/series/avx2/striped/k6/h0/u8/encode,bulk/predecessor/striped/k6/h0/u8/encode,True,0.0048150982306963165,0.004569821971806767,"[0.0048150982306963165, 0.004811679567642643, 0.004815312620847019]","[0.004563510993910316, 0.004589169450125763, 0.004569821971806767]",1.0536730446837461,separated slower
zen,avx512,bulk/series/avx2/striped/k6/h0/u8/decode,bulk/predecessor/striped/k6/h0/u8/decode,True,0.005280390002041218,0.005306415258732502,"[0.005287202671765739, 0.005280390002041218, 0.005267618088027944]","[0.005312134591036456, 0.005306415258732502, 0.005306352048392924]",0.9950955107313821,separated faster
zen,avx512,resident/series/avx2/striped/k6/h0/u64/point,resident/predecessor/striped/k6/h0/u64/point,True,1.6507654380736443,1.3484005705807942,"[1.6819367785406953, 1.6507654380736443, 1.2740110424221733]","[1.3509813708181162, 1.3484005705807942, 1.3472653720147398]",1.2242396466523393,sample ranges overlap
zen,avx512,resident/series/avx2/striped/k6/h0/u64/get16,resident/predecessor/striped/k6/h0/u64/get16,True,5.59154335687621,5.4526412221736,"[5.602722337063816, 5.59154335687621, 5.584023989293693]","[5.4526412221736, 5.440384005291966, 5.452993720348604]",1.0254742846710239,separated slower
zen,avx512,resident/series/avx2/striped/k6/h0/u64/dependent,resident/predecessor/striped/k6/h0/u64/dependent,True,11.353226793997889,11.016823231370227,"[11.374938069007017, 11.353226793997889, 11.352540144264308]","[11.019421890735574, 11.016823231370227, 11.015532687142478]",1.030535441620753,separated slower
