case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite-all/local/k1/ikea2,78.7640234984537,78.70732905552556,78.88486623537229,overwrite-all/local/k1/prior,0.19035156274863904
overwrite-all/striped/k1/ikea2,44.310526963581836,44.301711450804106,44.3111686655859,overwrite-all/striped/k1/prior,0.9455107772518242
overwrite-all/local/k2/ikea2,694.9442425637563,694.8761530493111,695.7397438216294,overwrite-all/local/k2/prior,1.806229929388294
overwrite-all/striped/k2/ikea2,43.865929667953935,43.82901713334223,43.865992266938896,overwrite-all/striped/k2/prior,0.9956346235820959
overwrite-all/local/k3/ikea2,734.076714153038,733.5031978832626,734.524242583538,overwrite-all/local/k3/prior,0.5758179275332305
overwrite-all/striped/k3/ikea2,47.62941989278556,47.61537582315134,47.62995064771341,overwrite-all/striped/k3/prior,1.0016631728828818
overwrite-all/local/k4/ikea2,736.4551540429735,735.7471522203937,736.6822754197188,overwrite-all/local/k4/prior,2.05404681686975
overwrite-all/striped/k4/ikea2,41.289395255937976,41.28560110718367,41.29565560138272,overwrite-all/striped/k4/prior,1.0287558222658835
overwrite-all/local/k5/ikea2,835.163110120239,834.6429452981939,835.782586193167,overwrite-all/local/k5/prior,0.6517022365874184
overwrite-all/striped/k5/ikea2,64.07632408012846,64.05949729994204,64.10749325176018,overwrite-all/striped/k5/prior,1.218652165343317
overwrite-all/local/k6/ikea2,830.4560575722217,829.0631430780385,830.5236613072727,overwrite-all/local/k6/prior,0.649741916867682
overwrite-all/striped/k6/ikea2,51.548321631757865,51.5219930867682,51.655348207553274,overwrite-all/striped/k6/prior,0.9889653086463136
overwrite-all/local/k7/ikea2,846.5669586983852,845.9395615486983,846.7136945375239,overwrite-all/local/k7/prior,0.6579880323326021
overwrite-all/striped/k7/ikea2,74.25229174543547,74.22768000456568,74.31783388145008,overwrite-all/striped/k7/prior,1.1045955694366931
overwrite-all/local/k8/ikea2,62.46376977689037,62.45350142140534,62.50162084927056,overwrite-all/local/k8/ikea,1.2725900510468509
overwrite-all/local/k9/ikea2,1032.3097192861635,1032.2453173393549,1032.390344624141,overwrite-all/local/k9/ikea,0.7780878499301189
overwrite-all/local/k10/ikea2,1032.309379225573,1032.1058143822956,1033.070780577735,overwrite-all/local/k10/ikea,0.7823498736021715
overwrite-all/striped/k10/ikea2,239.73684690434953,239.28224446065397,239.87652730919686,overwrite-all/striped/k10/ikea,1.269774694628131
overwrite-all/local/k11/ikea2,1116.4486920459444,1116.0711931093256,1116.9891269672498,overwrite-all/local/k11/ikea,0.662675716446876
overwrite-all/local/k12/ikea2,976.0180443454893,975.447490490758,976.4218155673051,overwrite-all/local/k12/ikea,0.734323639045426
overwrite-all/striped/k12/ikea2,235.6130302097067,235.37152616401028,235.69932525128178,overwrite-all/striped/k12/ikea,1.307450616758238
overwrite-all/local/k13/ikea2,1119.7266288574585,1118.2457065260849,1119.8020076150974,overwrite-all/local/k13/ikea,0.6635950421575558
overwrite-all/local/k14/ikea2,1132.4279172502902,1131.7873612757116,1133.1400980497967,overwrite-all/local/k14/ikea,0.6647672626688381
overwrite-all/striped/k14/ikea2,245.24676521180473,245.07643954634833,245.26268404326956,overwrite-all/striped/k14/ikea,1.2529124659377957
overwrite-all/local/k15/ikea2,1148.6880157385806,1148.2344390403905,1149.1249248592876,overwrite-all/local/k15/ikea,0.6662068142686673
overwrite-all/striped/k15/ikea2,259.8644579804892,259.7820036646325,260.01369905412815,overwrite-all/striped/k15/ikea,1.2778414872000916
overwrite-all/local/k16/ikea2,74.23377990447509,74.178275197012,74.27526124322493,overwrite-all/local/k16/ikea,0.6217915463098725
overwrite-all/local/k17/ikea2,1266.5654848046195,1266.09153400866,1266.7828630005154,overwrite-all/local/k17/ikea,0.8464796712935926
overwrite-all/local/k18/ikea2,1272.1133858267372,1271.509509388227,1272.2017867958987,overwrite-all/local/k18/ikea,0.8509797624558652
overwrite-all/local/k19/ikea2,1377.4437382685273,1376.7446240984896,1377.4611914248958,overwrite-all/local/k19/ikea,0.7286076752911401
overwrite-all/local/k20/ikea2,1205.1338020086218,1202.8684074605414,1206.4689813486175,overwrite-all/local/k20/ikea,0.8007589136883767
overwrite-all/striped/k20/ikea2,452.03183502497967,451.8298050588097,452.44921325386196,overwrite-all/striped/k20/ikea,1.1204672383188878
overwrite-all/local/k21/ikea2,1375.8908518797791,1375.540135697646,1379.032875544929,overwrite-all/local/k21/ikea,0.7296157246343868
overwrite-all/local/k22/ikea2,1377.0328239769206,1375.1034233998166,1379.210191500523,overwrite-all/local/k22/ikea,0.7289336963158987
overwrite-all/local/k23/ikea2,1394.4527180909013,1388.1210680925992,1394.5556655774674,overwrite-all/local/k23/ikea,0.7321646772622447
overwrite-all/local/k24/ikea2,357.0522626200832,356.8874461078856,357.48042910005046,overwrite-all/local/k24/ikea,0.6117579822468631
overwrite-all/local/k25/ikea2,1477.9292613536463,1476.7923149871835,1478.4652453373983,overwrite-all/local/k25/ikea,0.9482645692316916
overwrite-all/local/k26/ikea2,1493.7714844444372,1492.9370311111572,1494.3044977777238,overwrite-all/local/k26/ikea,0.9579404976126938
overwrite-all/local/k27/ikea2,1588.2924108824775,1585.464013866931,1590.962129776143,overwrite-all/local/k27/ikea,0.8140007900025487
overwrite-all/local/k28/ikea2,1438.3065583325129,1437.655833247656,1438.8612568137555,overwrite-all/local/k28/ikea,0.9139507831619277
overwrite-all/local/k29/ikea2,1594.9007744248665,1594.04814405069,1595.3505512532365,overwrite-all/local/k29/ikea,0.8170662381165738
overwrite-all/local/k30/ikea2,1578.6950189557524,1576.8583761870811,1579.2888029728574,overwrite-all/local/k30/ikea,0.8176013161808715
overwrite-all/local/k31/ikea2,1581.9173348390564,1581.5021268587136,1582.5026915113895,overwrite-all/local/k31/ikea,0.8158050181769374
overwrite-all/local/k32/ikea2,323.95518569887923,323.6898135305921,324.0327014948359,overwrite-all/local/k32/ikea,1.3387694534035648
overwrite-all/local/k33/ikea2,1896.2346035759924,1896.0445186924737,1896.4237854434432,overwrite-all/local/k33/ikea,1.0808144504908772
overwrite-all/local/k34/ikea2,1920.550729943716,1920.0184888563751,1921.3268957942473,overwrite-all/local/k34/ikea,1.09635619149639
overwrite-all/local/k35/ikea2,2011.1531902663755,2011.105719486519,2012.4158842689574,overwrite-all/local/k35/ikea,0.9338501521481438
overwrite-all/local/k36/ikea2,1888.5994609164802,1887.9013477088665,1889.4714285713942,overwrite-all/local/k36/ikea,1.0683854650677422
overwrite-all/local/k37/ikea2,2026.4328286237333,2025.410068473376,2027.7082168001098,overwrite-all/local/k37/ikea,0.9379243125633268
overwrite-all/local/k38/ikea2,2012.829002876312,2011.8357622244264,2013.1698945350076,overwrite-all/local/k38/ikea,0.934906899385766
overwrite-all/local/k39/ikea2,2017.3956318854298,2016.6317409921153,2018.6200028864914,overwrite-all/local/k39/ikea,0.9348995820805854
overwrite-all/local/k40/ikea2,699.4835314882941,699.1851333799639,700.1554267825131,overwrite-all/local/k40/ikea,0.6006303310804859
overwrite-all/local/k41/ikea2,2290.4080139752455,2289.788950758911,2293.7855661099347,overwrite-all/local/k41/ikea,1.110247705513399
overwrite-all/local/k42/ikea2,2310.071770598119,2309.4812042488634,2313.7357036712037,overwrite-all/local/k42/ikea,1.1257969236123242
overwrite-all/local/k43/ikea2,2371.019529265616,2370.981204492836,2371.856634870483,overwrite-all/local/k43/ikea,0.9759772863222923
overwrite-all/local/k44/ikea2,2261.4038089089677,2259.8640520764948,2263.287282117367,overwrite-all/local/k44/ikea,1.0953398364696663
overwrite-all/local/k45/ikea2,2373.0208533483274,2370.77219553545,2373.1101441085893,overwrite-all/local/k45/ikea,0.9728642051261985
overwrite-all/local/k46/ikea2,2379.231605777334,2378.8232228831885,2379.697762673533,overwrite-all/local/k46/ikea,0.9737355025387429
overwrite-all/local/k47/ikea2,2395.819395322203,2395.580946948119,2396.7726183684426,overwrite-all/local/k47/ikea,0.9777759488222897
overwrite-all/local/k48/ikea2,633.7903130894085,633.4597359486937,633.8911203319369,overwrite-all/local/k48/ikea,0.5475322328616142
overwrite-all/local/k49/ikea2,2263.4078621431822,2261.7175013463793,2264.563435648983,overwrite-all/local/k49/ikea,1.094954972856932
overwrite-all/local/k50/ikea2,2287.621680571406,2286.3042695894096,2287.7694530781077,overwrite-all/local/k50/ikea,1.110256112669088
overwrite-all/local/k51/ikea2,2358.9449288407973,2358.813298081652,2359.9839117961324,overwrite-all/local/k51/ikea,0.970393096256074
overwrite-all/local/k52/ikea2,2232.1785505707126,2231.6901513141534,2233.5165383595763,overwrite-all/local/k52/ikea,1.0721379356703362
overwrite-all/local/k53/ikea2,2379.077489520768,2378.546731619033,2388.2431177069034,overwrite-all/local/k53/ikea,0.9740526483764554
overwrite-all/local/k54/ikea2,2368.913673526894,2367.9765435578925,2371.9252325908687,overwrite-all/local/k54/ikea,0.9720923819497367
