dataset,mask,operation,configuration,policy,repetitions,median_ns,min_ns,max_ns,cycles_per_call,relative_to_plain
msmarco,none,intersection,mixed-frame-point,complete,5,142.802,142.498,143.467,552.1288909912109,1.017615620323523
msmarco,none,intersection,mixed-point-frame,complete,5,143.145,142.742,143.446,553.3540649414062,1.020059858904012
msmarco,none,intersection,plain,complete,5,140.33,139.834,141.228,541.4344024658203,1.0
msmarco,none,intersection,plain,selected,5,1.39401,1.38998,1.40495,5.382575511932373,1.0
msmarco,none,union,bec-plain-frame,complete,5,141.995,141.699,142.616,548.8304138183594,1.008938658632769
msmarco,none,union,local-frame,complete,5,143.163,142.801,143.681,553.2180633544922,1.0172378265843383
msmarco,none,union,local-frame,selected,5,3.43693,3.43406,3.45975,13.284480094909668,2.4655164992826397
msmarco,none,union,local-inline,complete,5,140.575,140.128,140.962,543.1727600097656,0.9988489167738406
msmarco,none,union,local-point,complete,5,142.728,142.237,143.034,551.3155670166016,1.0141469549585398
msmarco,none,union,mixed-frame,complete,5,143.495,143.366,143.656,554.362060546875,1.0195968366527637
msmarco,none,union,mixed-frame-point,complete,5,143.212,143.124,143.911,553.2879486083984,1.0175859937329912
msmarco,none,union,mixed-point-frame,complete,5,143.064,142.569,143.419,552.8139953613281,1.0165343868350185
msmarco,none,union,plain,complete,5,140.737,139.782,141.457,542.3538360595703,1.0
msmarco,none,union,plain,selected,5,1.394,1.39045,1.40156,5.386191368103027,1.0
msmarco,single255,intersection,bec-plain-frame,complete,5,146.14,145.885,146.638,564.8222351074219,1.0269996767347396
msmarco,single255,intersection,local-frame,complete,5,147.725,147.37,148.189,570.8607940673828,1.0381382732013098
msmarco,single255,intersection,local-frame,selected,5,48.6514,48.4612,48.8669,187.86571502685547,16.643654725088265
msmarco,single255,intersection,local-inline,complete,5,144.463,144.274,145.318,558.7113189697266,1.0152145497477125
msmarco,single255,intersection,local-point,complete,5,147.566,147.056,148.115,570.0538330078125,1.0370208998018244
msmarco,single255,intersection,mixed-frame,complete,5,147.891,147.422,149.958,571.5472259521484,1.0393048391403954
msmarco,single255,intersection,mixed-frame-point,complete,5,148.097,147.73,148.766,572.2077789306641,1.040752505305767
msmarco,single255,intersection,mixed-point-frame,complete,5,146.518,146.115,146.998,565.8712005615234,1.0296560738731395
msmarco,single255,intersection,plain,complete,5,142.298,142.09,142.326,549.8491363525391,1.0
msmarco,single255,intersection,plain,selected,5,2.92312,2.9096,2.9349,11.275603294372559,1.0
msmarco,single255,union,bec-plain-frame,complete,5,147.421,147.149,147.892,569.4620971679688,1.0378617742514589
msmarco,single255,union,local-frame,complete,5,146.206,145.979,147.031,565.1612091064453,1.0293080264426968
msmarco,single255,union,local-frame,selected,5,55.9793,55.8086,56.3593,216.07046508789062,19.146142506814787
msmarco,single255,union,local-inline,complete,5,143.38,143.29,144.05,554.6639556884766,1.0094126426504648
msmarco,single255,union,local-point,complete,5,146.573,146.434,147.133,566.2281494140625,1.0318917510894587
msmarco,single255,union,mixed-frame,complete,5,147.634,147.027,148.588,569.4473419189453,1.0393613201636123
msmarco,single255,union,mixed-frame-point,complete,5,147.241,147.0,147.355,568.9929351806641,1.0365945523538647
msmarco,single255,union,mixed-point-frame,complete,5,147.122,146.405,147.641,567.5912628173828,1.0357567778771217
msmarco,single255,union,plain,complete,5,142.043,141.71,142.446,548.9853210449219,1.0
msmarco,single255,union,plain,selected,5,2.92379,2.89766,2.93004,11.262880325317383,1.0
random_dense,all,intersection,bec-plain-frame,complete,5,7159.08,7142.6,7165.35,27568.3232421875,31.35354349330367
random_dense,all,intersection,local-frame,complete,5,13085.3,13060.3,13106.3,50403.9296875,57.30771588988061
random_dense,all,intersection,local-frame,selected,5,13027.5,12994.7,13126.0,50276.76953125,58.41142447204412
random_dense,all,intersection,local-inline,complete,5,13023.1,12972.9,13082.8,50279.07421875,57.035307926108246
random_dense,all,intersection,local-point,complete,5,14111.7,14061.3,14163.8,54462.23046875,61.80288524705038
random_dense,all,intersection,mixed-frame,complete,5,13021.4,12979.3,13112.3,50252.2421875,57.0278626923717
random_dense,all,intersection,mixed-frame-point,complete,5,13393.9,13364.0,13471.1,51765.939453125,58.65924479052616
random_dense,all,intersection,mixed-point-frame,complete,5,13905.9,13880.7,14016.4,53737.111328125,60.90157401000289
random_dense,all,intersection,plain,complete,5,228.334,227.489,229.377,881.4632568359375,1.0
random_dense,all,intersection,plain,selected,5,223.03,222.456,223.913,861.3593444824219,1.0
random_dense,all,union,bec-plain-frame,complete,5,7148.37,7125.14,7169.31,27581.1748046875,31.711760869854537
random_dense,all,union,local-frame,complete,5,13061.9,12988.2,13111.8,50384.439453125,57.94549656858178
random_dense,all,union,local-frame,selected,5,13038.1,13006.6,13090.6,50357.021484375,58.017505684675186
random_dense,all,union,local-inline,complete,5,13039.6,13005.6,13171.1,50354.060546875,57.84656880359512
random_dense,all,union,local-point,complete,5,14082.9,14042.4,14150.2,54392.353515625,62.47487988927188
random_dense,all,union,mixed-frame,complete,5,13022.7,12962.1,13054.6,50204.439453125,57.77159664089221
random_dense,all,union,mixed-frame-point,complete,5,13350.7,13313.7,13407.9,51576.349609375,59.22667766849883
random_dense,all,union,mixed-point-frame,complete,5,13886.4,13879.4,13931.7,53624.689453125,61.60316213950146
random_dense,all,union,plain,complete,5,225.417,224.491,226.354,869.9681091308594,1.0
random_dense,all,union,plain,selected,5,224.727,224.179,225.268,867.5664367675781,1.0
random_dense,cluster32,intersection,bec-plain-frame,complete,5,948.545,947.478,951.606,3664.7393798828125,6.276185371921606
random_dense,cluster32,intersection,local-frame,complete,5,1688.97,1683.5,1689.77,6520.220947265625,11.17531462146175
random_dense,cluster32,intersection,local-frame,selected,5,1623.8,1618.69,1627.7,6269.5810546875,61.078866892606065
random_dense,cluster32,intersection,local-inline,complete,5,1687.18,1681.09,1687.47,6513.365234375,11.163470827212938
random_dense,cluster32,intersection,local-point,complete,5,1815.9,1811.05,1817.93,7015.84326171875,12.015165349954346
random_dense,cluster32,intersection,mixed-frame,complete,5,1688.67,1683.51,1696.82,6520.1484375,11.17332962801223
random_dense,cluster32,intersection,mixed-frame-point,complete,5,1727.09,1714.11,1735.19,6645.225341796875,11.42754112244763
random_dense,cluster32,intersection,mixed-point-frame,complete,5,1800.52,1778.45,1803.24,6896.096923828125,11.913401352442204
random_dense,cluster32,intersection,plain,complete,5,151.134,151.081,151.619,584.0339050292969,1.0
random_dense,cluster32,intersection,plain,selected,5,26.5853,26.5318,26.7048,100.12409591674805,1.0
random_dense,cluster32,union,bec-plain-frame,complete,5,949.428,947.682,952.165,3666.8665771484375,6.267844410995801
random_dense,cluster32,union,local-frame,complete,5,1685.17,1679.87,1685.55,6506.14306640625,11.12499669914706
random_dense,cluster32,union,local-frame,selected,5,1623.3,1618.47,1626.24,6271.05859375,60.7345161217908
random_dense,cluster32,union,local-inline,complete,5,1685.92,1679.23,1695.8,6506.232177734375,11.12994797855766
random_dense,cluster32,union,local-point,complete,5,1817.3,1815.37,1821.24,7013.920654296875,11.99728009717711
random_dense,cluster32,union,mixed-frame,complete,5,1685.3,1678.6,1685.75,6506.45361328125,11.125854920911562
random_dense,cluster32,union,mixed-frame-point,complete,5,1708.92,1704.72,1711.33,6601.328125,11.28178721381605
random_dense,cluster32,union,mixed-point-frame,complete,5,1785.75,1784.95,1793.02,6896.703857421875,11.788996276637883
random_dense,cluster32,union,plain,complete,5,151.476,151.336,151.757,585.1005401611328,1.0
random_dense,cluster32,union,plain,selected,5,26.7278,26.555,26.8083,100.40417098999023,1.0
random_dense,dispersed32,intersection,bec-plain-frame,complete,5,1895.85,1890.9,1902.82,7322.462646484375,11.481858318646777
random_dense,dispersed32,intersection,local-frame,complete,5,2084.05,2076.86,2088.77,8035.866455078125,12.621656158966069
random_dense,dispersed32,intersection,local-frame,selected,5,2028.63,2020.7,2034.24,7833.142822265625,41.81862783497079
random_dense,dispersed32,intersection,local-inline,complete,5,2027.59,2022.14,2029.93,7835.625732421875,12.27971680687028
random_dense,dispersed32,intersection,local-point,complete,5,2064.11,2059.25,2073.31,7977.568359375,12.500893305958806
random_dense,dispersed32,intersection,mixed-frame,complete,5,2063.25,2062.33,2069.02,7969.1298828125,12.495684877995604
random_dense,dispersed32,intersection,mixed-frame-point,complete,5,2060.54,2056.39,2067.14,7962.2314453125,12.479272273599932
random_dense,dispersed32,intersection,mixed-point-frame,complete,5,2114.58,2110.09,2121.03,8169.499755859375,12.806555351659732
random_dense,dispersed32,intersection,plain,complete,5,165.117,163.684,166.371,633.3177795410156,1.0
random_dense,dispersed32,intersection,plain,selected,5,48.5102,47.521,49.2044,187.1902313232422,1.0
random_dense,dispersed32,union,bec-plain-frame,complete,5,1896.88,1891.88,1904.02,7326.7001953125,11.537357370508236
random_dense,dispersed32,union,local-frame,complete,5,2079.26,2072.02,2089.91,8031.09228515625,12.646643797289736
random_dense,dispersed32,union,local-frame,selected,5,2027.47,2027.09,2031.34,7835.3359375,41.744718262735155
random_dense,dispersed32,union,local-inline,complete,5,2014.81,2009.73,2015.07,7786.49853515625,12.25464078047831
random_dense,dispersed32,union,local-point,complete,5,2067.04,2054.89,2084.26,7962.589599609375,12.57231832226358
random_dense,dispersed32,union,mixed-frame,complete,5,2063.21,2061.27,2066.75,7968.36328125,12.549023185655548
random_dense,dispersed32,union,mixed-frame-point,complete,5,2062.02,2055.5,2073.8,7960.79736328125,12.541785271148091
random_dense,dispersed32,union,mixed-point-frame,complete,5,2107.0,2102.71,2114.94,8140.370361328125,12.815366274967763
random_dense,dispersed32,union,plain,complete,5,164.412,164.2,165.801,634.5377807617188,1.0
random_dense,dispersed32,union,plain,selected,5,48.5683,48.4078,49.0107,187.56884765625,1.0
random_dense,none,intersection,bec-plain-frame,complete,5,140.402,139.879,140.902,542.2886810302734,1.0064154486871626
random_dense,none,intersection,local-frame,complete,5,140.969,140.579,141.216,544.4443054199219,1.0104797608722142
random_dense,none,intersection,local-frame,selected,5,3.11182,3.09672,3.12558,12.00792407989502,2.2332407546953155
random_dense,none,intersection,local-inline,complete,5,138.973,138.626,139.457,537.1235198974609,0.9961722350849779
random_dense,none,intersection,local-point,complete,5,142.248,141.896,142.519,549.6397552490234,1.0196477596106288
random_dense,none,intersection,mixed-frame,complete,5,141.499,141.081,141.611,545.9207153320312,1.014278853390869
random_dense,none,intersection,mixed-frame-point,complete,5,140.401,139.387,140.95,542.4682006835938,1.006408280588071
random_dense,none,intersection,mixed-point-frame,complete,5,141.617,141.303,141.825,546.220703125,1.0151246890837018
random_dense,none,intersection,plain,complete,5,139.507,139.31,139.836,538.7132110595703,1.0
random_dense,none,intersection,plain,selected,5,1.39341,1.39055,1.40278,5.378187656402588,1.0
random_dense,none,union,bec-plain-frame,complete,5,140.679,139.949,140.911,543.0085906982422,1.008726391418451
random_dense,none,union,local-frame,complete,5,141.35,141.155,141.744,546.0748596191406,1.0135377378784185
random_dense,none,union,local-frame,selected,5,3.11159,3.1044,3.12875,12.023624420166016,2.232146572070101
random_dense,none,union,local-inline,complete,5,141.641,140.997,141.71,545.04150390625,1.015624327773874
random_dense,none,union,local-point,complete,5,140.863,140.602,141.249,544.5047912597656,1.010045747228636
random_dense,none,union,mixed-frame,complete,5,141.435,141.128,142.472,545.6264953613281,1.014147222899428
random_dense,none,union,mixed-frame-point,complete,5,142.329,141.933,143.47,550.19384765625,1.0205575712380435
random_dense,none,union,mixed-point-frame,complete,5,141.651,141.421,142.159,547.6797485351562,1.0156960318939927
random_dense,none,union,plain,complete,5,139.462,139.173,139.656,538.9943695068359,1.0
random_dense,none,union,plain,selected,5,1.39399,1.3894,1.40375,5.386248350143433,1.0
random_dense,single255,intersection,bec-plain-frame,complete,5,153.041,152.611,153.406,591.2448577880859,1.0880439651066067
random_dense,single255,intersection,local-frame,complete,5,156.948,155.795,157.304,604.8765563964844,1.1158207554547588
random_dense,single255,intersection,local-frame,selected,5,71.9518,71.681,72.3384,278.0629119873047,24.56279657256
random_dense,single255,intersection,local-inline,complete,5,150.032,149.876,150.254,579.2386322021484,1.066651499747613
random_dense,single255,intersection,local-point,complete,5,147.365,146.941,147.67,568.2480010986328,1.047690481099412
random_dense,single255,intersection,mixed-frame,complete,5,155.997,155.403,157.037,602.1378173828125,1.1090596273203608
random_dense,single255,intersection,mixed-frame-point,complete,5,154.368,153.472,154.714,595.4145660400391,1.0974782627242154
random_dense,single255,intersection,mixed-point-frame,complete,5,146.501,146.202,147.397,566.2218322753906,1.041547878882672
random_dense,single255,intersection,plain,complete,5,140.657,140.123,141.354,543.4974822998047,1.0
random_dense,single255,intersection,plain,selected,5,2.9293,2.92229,2.93595,11.299827575683594,1.0
random_dense,single255,union,bec-plain-frame,complete,5,153.144,152.902,153.25,591.9010314941406,1.0794747266844766
random_dense,single255,union,local-frame,complete,5,153.379,152.718,153.463,591.0748748779297,1.0811311844025122
random_dense,single255,union,local-frame,selected,5,71.8102,71.7855,71.8354,277.47119903564453,24.61816411606604
random_dense,single255,union,local-inline,complete,5,150.773,150.227,151.291,582.5713348388672,1.0627621256229338
random_dense,single255,union,local-point,complete,5,147.493,146.2,148.67,568.2569274902344,1.0396422051329042
random_dense,single255,union,mixed-frame,complete,5,154.297,153.352,155.121,594.6249389648438,1.0876019426372217
random_dense,single255,union,mixed-frame-point,complete,5,153.062,152.993,153.317,591.2501678466797,1.078896728672226
random_dense,single255,union,mixed-point-frame,complete,5,146.975,146.169,147.218,567.3843231201172,1.0359909493969788
random_dense,single255,union,plain,complete,5,141.869,141.612,142.433,548.3687896728516,1.0
random_dense,single255,union,plain,selected,5,2.91696,2.90845,2.94664,11.258670330047607,1.0
structural,all,intersection,bec-plain-frame,complete,5,7115.38,7108.2,7134.06,27460.26953125,31.550293759006763
structural,all,intersection,local-frame,complete,5,12985.8,12957.6,13103.1,50132.693359375,57.58031260392417
structural,all,intersection,local-frame,selected,5,12952.9,12899.6,13016.1,50002.96484375,57.75686015713483
structural,all,intersection,local-inline,complete,5,13017.5,12937.0,13094.0,50073.099609375,57.72087351734841
structural,all,intersection,local-point,complete,5,14070.4,14038.6,14183.5,54377.8984375,62.389535528211944
structural,all,intersection,mixed-frame,complete,5,12937.9,12903.8,12999.5,49995.76953125,57.36791929941248
structural,all,intersection,mixed-frame-point,complete,5,13355.8,13328.6,13410.1,51551.158203125,59.2209289435761
structural,all,intersection,mixed-point-frame,complete,5,13852.4,13771.1,13920.0,53494.765625,61.42290211728189
structural,all,intersection,plain,complete,5,225.525,224.956,226.609,870.8134460449219,1.0
structural,all,intersection,plain,selected,5,224.266,223.124,225.835,865.8584899902344,1.0
structural,all,union,bec-plain-frame,complete,5,7114.4,7088.36,7137.24,27459.828125,31.578573584503665
structural,all,union,local-frame,complete,5,12944.9,12912.3,13016.6,50011.001953125,57.45832075706194
structural,all,union,local-frame,selected,5,12945.6,12907.1,13031.5,50004.7265625,57.80601833453152
structural,all,union,local-inline,complete,5,12961.8,12903.0,13015.5,50025.021484375,57.5333345169824
structural,all,union,local-point,complete,5,14019.8,13991.1,14106.8,54153.478515625,62.22946220904426
structural,all,union,mixed-frame,complete,5,12911.3,12878.0,12989.7,49860.177734375,57.30918097402482
structural,all,union,mixed-frame-point,complete,5,13301.3,13282.9,13396.8,51360.57421875,59.04026774142002
structural,all,union,mixed-point-frame,complete,5,13893.7,13761.0,14036.2,53431.603515625,61.66974415425315
structural,all,union,plain,complete,5,225.292,225.089,226.902,871.384765625,1.0
structural,all,union,plain,selected,5,223.949,223.525,225.272,865.3366088867188,1.0
structural,cluster32,intersection,bec-plain-frame,complete,5,936.306,932.773,936.605,3616.1181640625,6.199798704824463
structural,cluster32,intersection,local-frame,complete,5,1668.2,1666.5,1676.01,6439.755126953125,11.046072757611475
structural,cluster32,intersection,local-frame,selected,5,1616.18,1610.06,1623.16,6237.069580078125,61.044822910410836
structural,cluster32,intersection,local-inline,complete,5,1667.26,1660.9,1674.57,6436.01416015625,11.039848498894202
structural,cluster32,intersection,local-point,complete,5,1807.28,1800.17,1819.38,6955.435302734375,11.9669981856948
structural,cluster32,intersection,mixed-frame,complete,5,1665.65,1660.71,1671.23,6432.528564453125,11.029187800452915
structural,cluster32,intersection,mixed-frame-point,complete,5,1704.37,1697.23,1710.59,6570.51953125,11.285574287189945
structural,cluster32,intersection,mixed-point-frame,complete,5,1769.0,1763.61,1778.21,6832.954345703125,11.713525181761598
structural,cluster32,intersection,plain,complete,5,151.022,150.631,151.638,583.5769500732422,1.0
structural,cluster32,intersection,plain,selected,5,26.4753,26.118,26.5406,102.28098678588867,1.0
structural,cluster32,union,bec-plain-frame,complete,5,938.466,936.047,942.492,3623.9080810546875,6.211222301644031
structural,cluster32,union,local-frame,complete,5,1674.32,1667.81,1955.11,6463.299072265625,11.081460302332353
structural,cluster32,union,local-frame,selected,5,1623.22,1615.57,1630.06,6259.580322265625,61.718218284823486
structural,cluster32,union,local-inline,complete,5,1672.3,1671.59,1678.55,6454.484375,11.068090964445503
structural,cluster32,union,local-point,complete,5,1805.27,1798.77,1813.79,6974.24072265625,11.948150795541787
structural,cluster32,union,mixed-frame,complete,5,1673.05,1668.46,1682.5,6460.427978515625,11.073054827522302
structural,cluster32,union,mixed-frame-point,complete,5,1697.04,1692.45,1705.02,6552.999267578125,11.231832261138907
structural,cluster32,union,mixed-point-frame,complete,5,1776.64,1772.71,1783.5,6862.3154296875,11.758663595690043
structural,cluster32,union,plain,complete,5,151.092,150.764,151.534,584.0552673339844,1.0
structural,cluster32,union,plain,selected,5,26.3005,26.1258,26.5971,101.58705139160156,1.0
structural,dispersed32,intersection,bec-plain-frame,complete,5,1890.83,1883.6,1892.28,7300.690185546875,11.484912169877791
structural,dispersed32,intersection,local-frame,complete,5,2077.37,2075.29,2078.97,8022.997802734375,12.61795719040793
structural,dispersed32,intersection,local-frame,selected,5,2021.64,2015.76,2023.15,7810.2705078125,42.40087920938271
structural,dispersed32,intersection,local-inline,complete,5,2027.72,2022.09,2034.94,7835.384765625,12.316382808134309
structural,dispersed32,intersection,local-point,complete,5,2061.36,2054.39,2067.22,7959.65234375,12.520712359386769
structural,dispersed32,intersection,mixed-frame,complete,5,2062.2,2053.89,2078.27,7962.78076171875,12.525814524162394
structural,dispersed32,intersection,mixed-frame-point,complete,5,2060.04,2055.59,2068.94,7959.586181640625,12.512694671882214
structural,dispersed32,intersection,mixed-point-frame,complete,5,2111.65,2106.91,2118.07,8142.3759765625,12.826174105298964
structural,dispersed32,intersection,plain,complete,5,164.636,164.346,165.221,635.2952270507812,1.0
structural,dispersed32,intersection,plain,selected,5,47.6792,47.3003,47.9917,183.88800811767578,1.0
structural,dispersed32,union,bec-plain-frame,complete,5,1893.05,1888.17,1903.05,7311.013427734375,11.494556472424115
structural,dispersed32,union,local-frame,complete,5,2079.63,2077.51,2082.31,8032.580078125,12.627465981747637
structural,dispersed32,union,local-frame,selected,5,2024.85,2021.14,2035.18,7821.135498046875,42.44648202651372
structural,dispersed32,union,local-inline,complete,5,2012.93,2007.92,2020.17,7778.51806640625,12.22246510131094
structural,dispersed32,union,local-point,complete,5,2057.88,2056.04,2063.1,7947.22607421875,12.49540047725741
structural,dispersed32,union,mixed-frame,complete,5,2063.04,2059.45,2064.83,7973.55712890625,12.526731879701988
structural,dispersed32,union,mixed-frame-point,complete,5,2061.52,2057.85,2071.36,7966.555419921875,12.517502474330716
structural,dispersed32,union,mixed-point-frame,complete,5,2101.99,2096.84,2115.81,8125.170654296875,12.763235392340807
structural,dispersed32,union,plain,complete,5,164.691,163.674,165.766,634.9786987304688,1.0
structural,dispersed32,union,plain,selected,5,47.7036,47.2973,48.0385,184.15777587890625,1.0
structural,none,intersection,bec-plain-frame,complete,5,141.152,140.681,141.705,545.3476257324219,1.003298078016604
structural,none,intersection,local-frame,complete,5,142.385,141.624,143.142,548.9124603271484,1.0120621517115889
structural,none,intersection,local-frame,selected,5,3.11364,3.09698,3.12564,12.016345024108887,2.234402583423036
structural,none,intersection,local-inline,complete,5,141.406,140.993,141.733,546.1010894775391,1.0051034914136245
structural,none,intersection,local-point,complete,5,142.656,142.152,146.087,550.80126953125,1.013988399863528
structural,none,intersection,mixed-frame,complete,5,142.277,142.134,143.106,550.8959503173828,1.011294495621517
structural,none,intersection,mixed-frame-point,complete,5,142.554,142.225,143.117,550.7124786376953,1.0132633913340159
structural,none,intersection,mixed-point-frame,complete,5,142.469,141.788,142.836,550.1620330810547,1.0126592175594222
structural,none,intersection,plain,complete,5,140.688,140.55,141.036,543.5431671142578,1.0
structural,none,intersection,plain,selected,5,1.3935,1.39162,1.40004,5.378743410110474,1.0
structural,none,union,bec-plain-frame,complete,5,141.195,140.844,141.484,545.3546447753906,1.0071472898076221
structural,none,union,local-frame,complete,5,142.722,141.584,145.144,548.5560150146484,1.0180394170892983
structural,none,union,local-frame,selected,5,3.12059,3.11167,3.13041,12.023000240325928,2.2359402428975743
structural,none,union,local-inline,complete,5,140.127,139.893,141.001,542.0331726074219,0.9995292204318332
structural,none,union,local-point,complete,5,142.328,142.124,142.413,549.7040710449219,1.015229005727818
structural,none,union,mixed-frame,complete,5,142.448,142.147,143.006,550.3267669677734,1.0160849685790303
structural,none,union,mixed-frame-point,complete,5,142.6,142.385,143.25,551.2785491943359,1.0171691881905658
structural,none,union,mixed-point-frame,complete,5,142.416,141.973,142.682,549.7536163330078,1.015856711818707
structural,none,union,plain,complete,5,140.193,139.592,140.905,541.2341003417969,1.0
structural,none,union,plain,selected,5,1.39565,1.3907,1.40974,5.38679051399231,1.0
structural,single255,intersection,bec-plain-frame,complete,5,139.765,139.569,140.073,539.7453002929688,0.9855445474738215
structural,single255,intersection,local-frame,complete,5,141.948,141.429,142.241,548.2184143066406,1.0009378415541375
structural,single255,intersection,local-frame,selected,5,71.8737,71.857,72.1557,277.6306457519531,24.467392673436525
structural,single255,intersection,local-inline,complete,5,138.895,138.689,139.308,536.7411041259766,0.9794097944505166
structural,single255,intersection,local-point,complete,5,141.939,141.565,142.125,548.1727142333984,1.0008743785918273
structural,single255,intersection,mixed-frame,complete,5,142.171,141.738,142.753,549.4432830810547,1.0025103127313753
structural,single255,intersection,mixed-frame-point,complete,5,141.893,141.415,144.705,548.048095703125,1.0005500123400204
structural,single255,intersection,mixed-point-frame,complete,5,142.164,142.038,143.171,549.5466156005859,1.0024609526495787
structural,single255,intersection,plain,complete,5,141.815,141.601,143.356,548.0952911376953,1.0
structural,single255,intersection,plain,selected,5,2.93753,2.92305,2.94917,11.30464220046997,1.0
structural,single255,union,bec-plain-frame,complete,5,139.785,139.585,141.151,540.8259429931641,0.986179309177108
structural,single255,union,local-frame,complete,5,141.331,140.75,141.518,545.6065521240234,0.997086296421718
structural,single255,union,local-frame,selected,5,71.8026,71.6181,71.9733,277.2940368652344,24.504668687034155
structural,single255,union,local-inline,complete,5,138.984,138.784,139.133,537.1339111328125,0.9805282763291568
structural,single255,union,local-point,complete,5,140.397,140.336,140.567,542.7049713134766,0.9904969522519471
structural,single255,union,mixed-frame,complete,5,141.859,141.777,142.316,548.1020202636719,1.0008113218196186
structural,single255,union,mixed-frame-point,complete,5,141.716,141.298,141.996,546.7486267089844,0.9998024607743539
structural,single255,union,mixed-point-frame,complete,5,141.889,141.288,142.534,547.4085388183594,1.0010229709899539
structural,single255,union,plain,complete,5,141.744,141.523,141.871,547.9928436279297,1.0
structural,single255,union,plain,selected,5,2.93016,2.91005,2.93864,11.307443141937256,1.0
terminal_mix,all,intersection,bec-plain-frame,complete,5,3109.69,3104.68,3142.16,11994.8759765625,13.828219494841694
terminal_mix,all,intersection,local-frame,complete,5,1871.21,1865.11,1904.21,7226.24755859375,8.320926716471007
terminal_mix,all,intersection,local-frame,selected,5,1871.44,1870.48,1877.88,7224.918212890625,8.328986603765188
terminal_mix,all,intersection,local-inline,complete,5,1693.2,1691.92,1700.79,6537.93017578125,7.529348986125934
terminal_mix,all,intersection,local-point,complete,5,3213.01,3207.42,3241.6,12397.3369140625,14.287664532194949
terminal_mix,all,intersection,mixed-frame,complete,5,1860.64,1858.28,1879.4,7189.8740234375,8.273923870508716
terminal_mix,all,intersection,mixed-frame-point,complete,5,2528.41,2512.95,2554.99,9755.990234375,11.243374244041267
terminal_mix,all,intersection,mixed-point-frame,complete,5,2535.01,2531.84,2554.11,9775.89208984375,11.272723230167202
terminal_mix,all,intersection,plain,complete,5,224.88,224.241,226.211,868.3910827636719,1.0
terminal_mix,all,intersection,plain,selected,5,224.69,223.617,225.701,864.0079040527344,1.0
terminal_mix,all,union,bec-plain-frame,complete,5,3110.04,3097.7,3116.05,12007.912109375,13.82356732346287
terminal_mix,all,union,local-frame,complete,5,4128.75,4115.69,4148.61,15944.29443359375,18.351549686417965
terminal_mix,all,union,local-frame,selected,5,4126.79,4123.87,4173.21,15939.568359375,18.45678736269634
terminal_mix,all,union,local-inline,complete,5,3962.83,3953.62,3981.15,15278.18994140625,17.614065187726965
terminal_mix,all,union,local-point,complete,5,5782.15,5751.4,5816.87,22284.177734375,25.700614718576233
terminal_mix,all,union,mixed-frame,complete,5,4104.3,4088.96,4117.91,15851.3544921875,18.24287384268005
terminal_mix,all,union,mixed-frame-point,complete,5,4732.55,4721.41,4743.38,18283.1640625,21.035331872469232
terminal_mix,all,union,mixed-point-frame,complete,5,4786.83,4774.07,4800.51,18494.3564453125,21.276596690387187
terminal_mix,all,union,plain,complete,5,224.981,224.502,226.534,869.3302307128906,1.0
terminal_mix,all,union,plain,selected,5,223.592,222.988,225.496,863.8254089355469,1.0
terminal_mix,cluster32,intersection,bec-plain-frame,complete,5,424.227,422.635,427.234,1638.8875122070312,2.7870249318398317
terminal_mix,cluster32,intersection,local-frame,complete,5,295.242,294.447,296.296,1141.4325256347656,1.9396380120224683
terminal_mix,cluster32,intersection,local-frame,selected,5,234.813,234.162,235.923,906.814697265625,9.02651295279026
terminal_mix,cluster32,intersection,local-inline,complete,5,274.454,274.272,275.338,1060.8802795410156,1.803068028775088
terminal_mix,cluster32,intersection,local-point,complete,5,455.357,453.771,458.246,1759.43212890625,2.991538284663141
terminal_mix,cluster32,intersection,mixed-frame,complete,5,297.002,296.754,298.423,1148.3666687011719,1.9512006044082384
terminal_mix,cluster32,intersection,mixed-frame-point,complete,5,383.14,381.58,396.617,1477.2216186523438,2.517097526524981
terminal_mix,cluster32,intersection,mixed-point-frame,complete,5,382.766,381.228,386.181,1476.6895751953125,2.514640475643005
terminal_mix,cluster32,intersection,plain,complete,5,152.215,152.014,153.226,587.6194000244141,1.0
terminal_mix,cluster32,intersection,plain,selected,5,26.0137,25.9495,26.1836,100.23614501953125,1.0
terminal_mix,cluster32,union,bec-plain-frame,complete,5,424.11,422.498,424.703,1637.9082641601562,2.7882529288785456
terminal_mix,cluster32,union,local-frame,complete,5,561.234,560.655,562.814,2167.74560546875,3.689755828172459
terminal_mix,cluster32,union,local-frame,selected,5,498.782,497.197,501.039,1927.3427734375,19.114815666436726
terminal_mix,cluster32,union,local-inline,complete,5,539.627,537.923,541.932,2084.4290771484375,3.54770357513839
terminal_mix,cluster32,union,local-point,complete,5,750.922,748.267,751.417,2899.7298583984375,4.93683352398985
terminal_mix,cluster32,union,mixed-frame,complete,5,559.786,558.492,559.83,2163.7159423828125,3.68023615110515
terminal_mix,cluster32,union,mixed-frame-point,complete,5,643.61,642.701,644.127,2480.6031494140625,4.231325522990546
terminal_mix,cluster32,union,mixed-point-frame,complete,5,659.88,657.459,663.55,2546.28076171875,4.338290402745454
terminal_mix,cluster32,union,plain,complete,5,152.106,151.657,152.453,587.5124206542969,1.0
terminal_mix,cluster32,union,plain,selected,5,26.094,25.9347,26.4659,101.05875396728516,1.0
terminal_mix,dispersed32,intersection,bec-plain-frame,complete,5,531.223,529.617,531.519,2052.3617553710938,3.2118832115023004
