dataset,model,scan,stage,repetition,windows,passes,calls,conversions,checksum,elapsed_ns,ns_per_call,cycles_raw,instructions_raw,enabled_ns,running_ns,pmu_status,major_faults,minor_faults,residence
weather_sept_85_srt,cheap,full,predict,1,16,1024,16384,0,1186816,7337316,447.834,28232845,92422440,7334496,7334496,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict,2,16,1024,16384,0,1186816,7306873,445.976,28223050,92422439,7312425,7312425,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict,3,16,1024,16384,0,1186816,7337680,447.856,28230029,92422440,7331423,7331423,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict,4,16,1024,16384,0,1186816,7322058,446.903,28232874,92422440,7320974,7320974,available,0,0,unestablished
weather_sept_85_srt,cheap,full,encode,0,16,512,8192,8192,583168,5781217,705.715,22393495,57428774,5795420,5795420,available,0,0,unestablished
weather_sept_85_srt,cheap,full,encode,1,16,512,8192,8192,583168,5814814,709.816,22431276,57428774,5820328,5820328,available,0,0,unestablished
weather_sept_85_srt,cheap,full,encode,2,16,512,8192,8192,583168,5801112,708.144,22387574,57428774,5806719,5806719,available,0,0,unestablished
weather_sept_85_srt,cheap,full,encode,3,16,512,8192,8192,583168,5808211,709.01,22399576,57428774,5813778,5813778,available,0,0,unestablished
weather_sept_85_srt,cheap,full,encode,4,16,512,8192,8192,583168,5820706,710.535,22462860,57428774,5826340,5826340,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict-then-encode,0,16,512,8192,8192,5301760,9371841,1144.02,36292025,103639850,9386029,9386029,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict-then-encode,1,16,512,8192,8192,5301760,9375913,1144.52,36248439,103639849,9381469,9381469,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict-then-encode,2,16,512,8192,8192,5301760,9381993,1145.26,36236413,103639850,9387493,9387493,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict-then-encode,3,16,512,8192,8192,5301760,9388402,1146.05,36183553,103639850,9382477,9382477,available,0,0,unestablished
weather_sept_85_srt,cheap,full,predict-then-encode,4,16,512,8192,8192,5301760,9387065,1145.88,36287522,103639849,9392785,9392785,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict,0,16,8192,131072,0,8912896,9635010,73.5093,37331040,127402281,9649027,9649027,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict,1,16,8192,131072,0,8912896,9699021,73.9977,37373649,127402283,9693297,9693297,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict,2,16,8192,131072,0,8912896,9670384,73.7792,37359487,127402282,9676060,9676060,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict,3,16,8192,131072,0,8912896,9661276,73.7097,37354556,127402281,9666767,9666767,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict,4,16,8192,131072,0,8912896,9663445,73.7262,37355216,127402281,9666789,9666789,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict-then-encode,0,16,512,8192,8192,5301760,6391225,780.179,24657529,65391399,6398795,6398795,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict-then-encode,1,16,512,8192,8192,5301760,6414464,783.016,24630477,65391399,6404702,6404702,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict-then-encode,2,16,512,8192,8192,5301760,6371183,777.732,24591196,65391398,6376770,6376770,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict-then-encode,3,16,512,8192,8192,5301760,6392070,780.282,24654625,65391399,6398236,6398236,available,0,0,unestablished
weather_sept_85_srt,cheap,sample32,predict-then-encode,4,16,512,8192,8192,5301760,6362922,776.724,24567470,65391398,6368551,6368551,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict,0,16,512,8192,0,593408,9622016,1174.56,37145053,120950571,9624955,9624955,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict,1,16,512,8192,0,593408,9605759,1172.58,37116339,120950570,9611344,9611344,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict,2,16,512,8192,0,593408,9603267,1172.27,37125195,120950569,9608816,9608816,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict,3,16,512,8192,0,593408,9605571,1172.56,37119747,120950570,9611092,9611092,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict,4,16,512,8192,0,593408,9604417,1172.41,37101286,120950570,9609911,9609911,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict-then-encode,0,16,256,4096,4096,2650880,7659137,1869.91,29657503,89189672,7673780,7673780,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict-then-encode,1,16,256,4096,4096,2650880,7667130,1871.86,29630875,89189671,7672741,7672741,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict-then-encode,2,16,256,4096,4096,2650880,7686539,1876.6,29682606,89189672,7692427,7692427,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict-then-encode,3,16,256,4096,4096,2650880,7682816,1875.69,29667359,89189672,7688394,7688394,available,0,0,unestablished
weather_sept_85_srt,quadrants,full,predict-then-encode,4,16,256,4096,4096,2650880,7678963,1874.75,29678624,89189671,7685020,7685020,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict,0,16,2048,32768,0,2195456,6247106,190.647,24199638,68006182,6262013,6262013,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict,1,16,2048,32768,0,2195456,6305520,192.429,24328981,68006183,6311526,6311526,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict,2,16,2048,32768,0,2195456,6271684,191.397,24212484,68006182,6277744,6277744,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict,3,16,2048,32768,0,2195456,6291729,192.008,24301236,68006182,6297284,6297284,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict,4,16,2048,32768,0,2195456,6282313,191.721,24229693,68006183,6287822,6287822,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict-then-encode,0,16,512,8192,8192,5301760,7378914,900.746,28380963,74430249,7365020,7365020,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict-then-encode,1,16,512,8192,8192,5301760,7362249,898.712,28412983,74430247,7359851,7359851,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict-then-encode,2,16,512,8192,8192,5301760,7355622,897.903,28390062,74430248,7361170,7361170,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict-then-encode,3,16,512,8192,8192,5301760,7362530,898.746,28350054,74430247,7357884,7357884,available,0,0,unestablished
weather_sept_85_srt,quadrants,sample32,predict-then-encode,4,16,512,8192,8192,5301760,7336625,895.584,28337750,74430247,7342225,7342225,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict,0,16,1024,16384,0,440320,6558162,400.278,25389439,81701159,6572798,6572798,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict,1,16,1024,16384,0,440320,6577542,401.461,25375445,81701159,6583301,6583301,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict,2,16,1024,16384,0,440320,6567233,400.832,25376274,81701158,6572830,6572830,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict,3,16,1024,16384,0,440320,6576611,401.404,25377888,81701159,6582115,6582115,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict,4,16,1024,16384,0,440320,6589901,402.216,25419662,81701159,6595683,6595683,available,0,0,unestablished
wikileaks-noquotes,cheap,full,encode,0,16,1024,16384,16384,434176,6467319,394.734,25045762,74263847,6482044,6482044,available,0,0,unestablished
wikileaks-noquotes,cheap,full,encode,1,16,1024,16384,16384,434176,6483813,395.741,25038932,74263846,6489788,6489788,available,0,0,unestablished
wikileaks-noquotes,cheap,full,encode,2,16,1024,16384,16384,434176,6506783,397.143,25103140,74263847,6512794,6512794,available,0,0,unestablished
wikileaks-noquotes,cheap,full,encode,3,16,1024,16384,16384,434176,6490630,396.157,25049784,74263847,6496466,6496466,available,0,0,unestablished
wikileaks-noquotes,cheap,full,encode,4,16,1024,16384,16384,434176,6476982,395.324,25010163,74263846,6482568,6482568,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict-then-encode,0,16,512,8192,8192,4935680,6459576,788.522,24919178,77982503,6462012,6462012,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict-then-encode,1,16,512,8192,8192,4935680,6455335,788.005,24912764,77982503,6460884,6460884,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict-then-encode,2,16,512,8192,8192,4935680,6449018,787.234,24904008,77982502,6454602,6454602,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict-then-encode,3,16,512,8192,8192,4935680,6449536,787.297,24880750,77982503,6455225,6455225,available,0,0,unestablished
wikileaks-noquotes,cheap,full,predict-then-encode,4,16,512,8192,8192,4935680,6450015,787.355,24918381,77982502,6455727,6455727,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict,0,16,8192,131072,0,2818048,8406920,64.1397,32433526,114966826,8409989,8409989,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict,1,16,8192,131072,0,2818048,8370274,63.8601,32351669,114966824,8375789,8375789,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict,2,16,8192,131072,0,2818048,8403409,64.1129,32480721,114966824,8409242,8409242,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict,3,16,8192,131072,0,2818048,8461761,64.5581,32442987,114966825,8440749,8440749,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict,4,16,8192,131072,0,2818048,8480364,64.7,32385769,114966825,8432975,8432975,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict-then-encode,0,16,1024,16384,16384,9871360,7426586,453.283,28753119,88634664,7440633,7440633,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict-then-encode,1,16,1024,16384,16384,9871360,7466886,455.743,28750065,88634664,7461148,7461148,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict-then-encode,2,16,1024,16384,16384,9871360,7431379,453.575,28687047,88634664,7437003,7437003,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict-then-encode,3,16,1024,16384,16384,9871360,7419205,452.832,28664766,88634663,7424660,7424660,available,0,0,unestablished
wikileaks-noquotes,cheap,sample32,predict-then-encode,4,16,1024,16384,16384,9871360,7608569,464.39,28714692,88634667,7495378,7495378,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict,0,16,512,8192,0,219136,8867157,1082.42,34343537,114720553,8881416,8881416,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict,1,16,512,8192,0,219136,8891672,1085.41,34355800,114720553,8897079,8897079,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict,2,16,512,8192,0,219136,8909386,1087.57,34360742,114720552,8904926,8904926,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict,3,16,512,8192,0,219136,8866042,1082.28,34359861,114720552,8899839,8899839,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict,4,16,512,8192,0,219136,8920362,1088.91,34360266,114720554,8914658,8914658,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict-then-encode,0,16,256,4096,4096,2467840,6009289,1467.11,23274926,75926310,6023318,6023318,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict-then-encode,1,16,256,4096,4096,2467840,6009472,1467.16,23271784,75926310,6043290,6043290,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict-then-encode,2,16,256,4096,4096,2467840,6027757,1471.62,23270254,75926310,6033342,6033342,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict-then-encode,3,16,256,4096,4096,2467840,6032588,1472.8,23275993,75926310,6038189,6038189,available,0,0,unestablished
wikileaks-noquotes,quadrants,full,predict-then-encode,4,16,256,4096,4096,2467840,6034080,1473.16,23294138,75926310,6039982,6039982,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict,0,16,2048,32768,0,704512,5627681,171.743,21786698,64614694,5642350,5642350,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict,1,16,2048,32768,0,704512,5639638,172.108,21782447,64614693,5645427,5645427,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict,2,16,2048,32768,0,704512,5647768,172.356,21788991,64614694,5653335,5653335,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict,3,16,2048,32768,0,704512,5685049,173.494,21798207,64614694,5672611,5672611,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict,4,16,2048,32768,0,704512,5640226,172.126,21784148,64614693,5645981,5645981,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict-then-encode,0,16,1024,16384,16384,9871360,9261099,565.253,35880864,106571049,9275618,9275618,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict-then-encode,1,16,1024,16384,16384,9871360,9290646,567.056,35876425,106571050,9296250,9296250,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict-then-encode,2,16,1024,16384,16384,9871360,9271760,565.903,35841492,106571049,9277412,9277412,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict-then-encode,3,16,1024,16384,16384,9871360,9269333,565.755,35828383,106571049,9274953,9274953,available,0,0,unestablished
wikileaks-noquotes,quadrants,sample32,predict-then-encode,4,16,1024,16384,16384,9871360,9340059,570.072,35858703,106571051,9321576,9321576,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict,0,16,1024,16384,0,275456,6351903,387.689,24594820,79960359,6366465,6366465,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict,1,16,1024,16384,0,275456,6384302,389.667,24651728,79960358,6389823,6389823,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict,2,16,1024,16384,0,275456,6392036,390.139,24656063,79960359,6397620,6397620,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict,3,16,1024,16384,0,275456,6379064,389.347,24639375,79960358,6384749,6384749,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict,4,16,1024,16384,0,275456,6402682,390.789,24607965,79960359,6398670,6398670,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,encode,0,16,1024,16384,16384,273408,5036765,307.42,19505385,64878885,5051021,5051021,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,encode,1,16,1024,16384,16384,273408,5070396,309.472,19561712,64878885,5075934,5075934,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,encode,2,16,1024,16384,16384,273408,5072612,309.608,19568613,64878885,5078216,5078216,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,encode,3,16,1024,16384,16384,273408,5055567,308.567,19503808,64878885,5061202,5061202,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,encode,4,16,1024,16384,16384,273408,5053541,308.444,19486391,64878885,5059137,5059137,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict-then-encode,0,16,512,8192,8192,4855296,5652611,690.016,21767757,72419623,5655329,5655329,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict-then-encode,1,16,512,8192,8192,4855296,5634789,687.84,21737463,72419622,5640560,5640560,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict-then-encode,2,16,512,8192,8192,4855296,5652304,689.979,21732633,72419621,5649527,5649527,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict-then-encode,3,16,512,8192,8192,4855296,5634163,687.764,21734061,72419622,5639994,5639994,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,full,predict-then-encode,4,16,512,8192,8192,4855296,5636431,688.041,21734457,72419622,5642013,5642013,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict,0,16,8192,131072,0,2752512,8338179,63.6153,32160199,113615145,8333853,8333853,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict,1,16,8192,131072,0,2752512,8316707,63.4514,32030575,113615145,8310475,8310475,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict,2,16,8192,131072,0,2752512,8277176,63.1498,31988032,113615144,8282711,8282711,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict,3,16,8192,131072,0,2752512,8264528,63.0533,31910784,113615145,8270041,8270041,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict,4,16,8192,131072,0,2752512,8310843,63.4067,32118967,113615144,8316385,8316385,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict-then-encode,0,16,1024,16384,16384,9710592,5947045,362.979,23031084,79080742,5961474,5961474,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict-then-encode,1,16,1024,16384,16384,9710592,6000655,366.251,23033177,79080743,5989965,5989965,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict-then-encode,2,16,1024,16384,16384,9710592,5975290,364.703,23055416,79080742,5980869,5980869,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict-then-encode,3,16,1024,16384,16384,9710592,5968532,364.29,23040016,79080742,5974096,5974096,available,0,0,unestablished
wikileaks-noquotes_srt,cheap,sample32,predict-then-encode,4,16,1024,16384,16384,9710592,5966256,364.151,23022074,79080742,5971844,5971844,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict,0,16,512,8192,0,139776,8751370,1068.28,33892280,113703209,8766471,8766471,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict,1,16,512,8192,0,139776,8800712,1074.31,33892235,113703210,8794945,8794945,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict,2,16,512,8192,0,139776,8771711,1070.77,33880520,113703209,8777612,8777612,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict,3,16,512,8192,0,139776,8758357,1069.14,33837965,113703209,8764446,8764446,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict,4,16,512,8192,0,139776,8759459,1069.27,33868992,113703208,8765175,8765175,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict-then-encode,0,16,256,4096,4096,2427648,5623065,1372.82,21656682,73071398,5626080,5626080,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict-then-encode,1,16,256,4096,4096,2427648,5619388,1371.92,21667576,73071398,5624921,5624921,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict-then-encode,2,16,256,4096,4096,2427648,5610057,1369.64,21639496,73071398,5616023,5616023,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict-then-encode,3,16,256,4096,4096,2427648,5606279,1368.72,21651964,73071397,5611830,5611830,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,full,predict-then-encode,4,16,256,4096,4096,2427648,5613548,1370.5,21643348,73071398,5619267,5619267,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict,0,16,2048,32768,0,688128,5600305,170.908,21595274,64246054,5604592,5604592,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict,1,16,2048,32768,0,688128,5600301,170.908,21628881,64246053,5606278,5606278,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict,2,16,2048,32768,0,688128,5682628,173.42,21659373,64246054,5661510,5661510,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict,3,16,2048,32768,0,688128,5614854,171.352,21656633,64246054,5620691,5620691,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict,4,16,2048,32768,0,688128,5602531,170.976,21627730,64246053,5608134,5608134,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict-then-encode,0,16,1024,16384,16384,9710592,7780244,474.868,30132181,97001768,7794313,7794313,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict-then-encode,1,16,1024,16384,16384,9710592,7792392,475.61,30094642,97001768,7798123,7798123,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict-then-encode,2,16,1024,16384,16384,9710592,7797892,475.946,30029833,97001768,7792213,7792213,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict-then-encode,3,16,1024,16384,16384,9710592,7785137,475.167,30077285,97001768,7790954,7790954,available,0,0,unestablished
wikileaks-noquotes_srt,quadrants,sample32,predict-then-encode,4,16,1024,16384,16384,9710592,7796795,475.879,30105644,97001768,7802361,7802361,available,0,0,unestablished
