name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,invocations,items_per_iteration,items_per_second,native_read_bytes,prepared_read_bytes,prepared_write_bytes,read_preparations,stride,tuple_bytes,write_bytes,write_preparations
runtime/bytes64_0/read_bound/65536,1,1,runtime/bytes64_0/read_bound/65536,iteration,5,2,1,44886,623.3827028474319,622.9450608207452,ns,11490816.0,256.0,410951167.44759774,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/read_bound/65536,1,1,runtime/bytes64_0/read_bound/65536,iteration,5,3,1,44886,623.0344873680586,622.5908301029276,ns,11490816.0,256.0,411184983.1737446,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/read_bound/65536,1,1,runtime/bytes64_0/read_bound/65536,iteration,5,4,1,44886,622.9952992028029,622.9989751815717,ns,11490816.0,256.0,410915603.7140982,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/1024,2,0,runtime/bytes64_0/weighted_bound/1024,iteration,5,0,1,44154,636.1137382794171,635.6758617565782,ns,11303424.0,256.0,402720970.54714197,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/1024,2,0,runtime/bytes64_0/weighted_bound/1024,iteration,5,1,1,44154,637.0382524796916,636.3611677311213,ns,11303424.0,256.0,402287274.8705598,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/1024,2,0,runtime/bytes64_0/weighted_bound/1024,iteration,5,2,1,44154,635.6420029894497,635.4880871495237,ns,11303424.0,256.0,402839966.9115526,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/1024,2,0,runtime/bytes64_0/weighted_bound/1024,iteration,5,3,1,44154,635.3076957921734,635.2648004710788,ns,11303424.0,256.0,402981559.5168565,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/1024,2,0,runtime/bytes64_0/weighted_bound/1024,iteration,5,4,1,44154,635.0581147805301,635.0570956198743,ns,11303424.0,256.0,403113360.61857617,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/65536,2,1,runtime/bytes64_0/weighted_bound/65536,iteration,5,0,1,31746,880.6314496313546,879.9877779877787,ns,8126976.0,256.0,290913131.2998251,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/65536,2,1,runtime/bytes64_0/weighted_bound/65536,iteration,5,1,1,31746,880.2836892834696,879.439992439993,ns,8126976.0,256.0,291094335.2595688,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/65536,2,1,runtime/bytes64_0/weighted_bound/65536,iteration,5,2,1,31746,879.037233036615,879.038682038684,ns,8126976.0,256.0,291227229.50744295,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/65536,2,1,runtime/bytes64_0/weighted_bound/65536,iteration,5,3,1,31746,881.8911673908892,880.1669816669817,ns,8126976.0,256.0,290853900.8304446,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/weighted_bound/65536,2,1,runtime/bytes64_0/weighted_bound/65536,iteration,5,4,1,31746,879.2315882320552,879.24466074466,ns,8126976.0,256.0,291159004.34719217,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,0,1,4821,5827.053723290617,5815.362372951686,ns,1234176.0,256.0,44021332.39206259,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,1,1,4821,5814.99626633827,5814.217382285829,ns,1234176.0,256.0,44030001.48910066,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,2,1,4821,5811.608794856864,5811.207425845269,ns,1234176.0,256.0,44052807.143218346,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,3,1,4821,5810.4826799433595,5810.149761460262,ns,1234176.0,256.0,44060826.400395505,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/1024,3,0,runtime/bytes64_0/scalar64/1024,iteration,5,4,1,4821,5810.256378345879,5810.247044181702,ns,1234176.0,256.0,44060088.67666905,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,0,1,3702,7609.523770931237,7591.539978390074,ns,947712.0,256.0,33721748.25249218,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,1,1,3702,7585.509724475216,7579.981361426221,ns,947712.0,256.0,33773170.11658614,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,2,1,3702,7583.6512695857455,7583.657752566175,ns,947712.0,256.0,33756797.62359715,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,3,1,3702,7611.455159374254,7606.005132360859,ns,947712.0,256.0,33657615.994868405,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar64/65536,3,1,runtime/bytes64_0/scalar64/65536,iteration,5,4,1,3702,7565.7528363034135,7565.880875202603,ns,947712.0,256.0,33836112.96855698,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,0,1,32272,868.5921851759404,867.952466534456,ns,8261632.0,256.0,294947027.48199093,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,1,1,32272,867.9513510155656,866.8071703024298,ns,8261632.0,256.0,295336735.5171755,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,2,1,32272,867.987946206939,867.197632622704,ns,8261632.0,256.0,295203757.9089877,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,3,1,32272,867.8447570650206,867.734599652949,ns,8261632.0,256.0,295021081.4486219,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/1024,4,0,runtime/bytes64_0/scalar8_projection/1024,iteration,5,4,1,32272,865.833725830131,865.8320525532955,ns,8261632.0,256.0,295669349.7833313,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,0,1,25893,1078.7485420773928,1078.7642219904994,ns,6628608.0,256.0,237308574.73900777,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,1,1,25893,1079.8874985518173,1079.095971884292,ns,6628608.0,256.0,237235618.21195456,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,2,1,25893,1079.3583594022282,1079.1403854323512,ns,6628608.0,256.0,237225854.44472557,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,3,1,25893,1080.1720928437958,1079.435407252925,ns,6628608.0,256.0,237161017.95428327,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/scalar8_projection/65536,4,1,runtime/bytes64_0/scalar8_projection/65536,iteration,5,4,1,25893,1081.048816282795,1079.9146873672444,ns,6628608.0,256.0,237055762.82521898,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,0,1,1790,15721.143016767404,15721.112849161933,ns,458240.0,256.0,16283834.513257561,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,1,1,1790,15707.846927361514,15706.66592178773,ns,458240.0,256.0,16298812.317952588,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,2,1,1790,15688.567597765048,15688.536871508375,ns,458240.0,256.0,16317646.578306245,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,3,1,1790,15643.444692731002,15642.57094972084,ns,458240.0,256.0,16365596.219627094,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/1024,5,0,runtime/bytes64_0/write_scalar/1024,iteration,5,4,1,1790,15628.260893864235,15627.27430167603,ns,458240.0,256.0,16381615.568912355,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,0,1,1777,15757.72988181978,15726.42205965097,ns,454912.0,256.0,16278337.12137328,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,1,1,1777,15681.21890827201,15681.340461451837,ns,454912.0,256.0,16325134.99909679,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,2,1,1777,15702.237478888375,15669.809791783837,ns,454912.0,256.0,16337147.891496979,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,3,1,1777,15669.28868878953,15669.274620146323,ns,454912.0,256.0,16337705.873815965,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_scalar/65536,5,1,runtime/bytes64_0/write_scalar/65536,iteration,5,4,1,1777,15751.77658974375,15740.388857625245,ns,454912.0,256.0,16263892.98991072,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,0,1,40578,691.1421706340311,690.6511410123715,ns,10387968.0,256.0,370664702.9131808,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,1,1,40578,690.6088767309326,690.6072502341191,ns,10387968.0,256.0,370688260.09749365,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,2,1,40578,691.7518606141889,690.9614076593197,ns,10387968.0,256.0,370498261.06383854,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,3,1,40578,691.044087929757,690.9862733500935,ns,10387968.0,256.0,370484928.38915724,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/1024,6,0,runtime/bytes64_0/write_native/1024,iteration,5,4,1,40578,691.1283454090591,691.012888757454,ns,10387968.0,256.0,370470658.6013567,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,0,1,39946,701.809367646463,701.3193060631891,ns,10226176.0,256.0,365026312.247184,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,1,1,39946,700.8089921395584,700.8126220397572,ns,10226176.0,256.0,365290224.4467239,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,2,1,39946,704.0035547989668,701.9058478946654,ns,10226176.0,256.0,364721281.0206103,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,3,1,39946,701.6859510343194,701.313322986029,ns,10226176.0,256.0,365029426.3768034,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/write_native/65536,6,1,runtime/bytes64_0/write_native/65536,iteration,5,4,1,39946,703.7817804030598,702.5217043007974,ns,10226176.0,256.0,364401552.909729,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,0,1,106958,260.6990220461192,260.6986013201422,ns,0.0,1.0,3835847.2003153698,,960.0,7040.0,106958.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,1,1,106958,260.8715196619954,260.6989846481801,ns,0.0,1.0,3835841.560140809,,960.0,7040.0,106958.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,2,1,106958,260.796349969111,260.5283475756826,ns,0.0,1.0,3838353.9039240386,,960.0,7040.0,106958.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,3,1,106958,260.41479833200526,260.41429346098397,ns,0.0,1.0,3840034.9946606252,,960.0,7040.0,106958.0,,,,0.0
runtime/bytes64_0/prepare_read,7,0,runtime/bytes64_0/prepare_read,iteration,5,4,1,106958,261.359561697177,261.0748237625975,ns,0.0,1.0,3830319.5443668193,,960.0,7040.0,106958.0,,,,0.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,0,1,59834,469.20374703380907,469.20299495270064,ns,0.0,1.0,2131273.6933846893,,960.0,7040.0,0.0,,,,59834.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,1,1,59834,470.41441320987764,469.9106193802878,ns,0.0,1.0,2128064.271709346,,960.0,7040.0,0.0,,,,59834.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,2,1,59834,469.98657953676366,469.96040712637813,ns,0.0,1.0,2127838.8239439237,,960.0,7040.0,0.0,,,,59834.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,3,1,59834,469.8274726741053,469.8265534645865,ns,0.0,1.0,2128445.045572282,,960.0,7040.0,0.0,,,,59834.0
runtime/bytes64_0/prepare_write,8,0,runtime/bytes64_0/prepare_write,iteration,5,4,1,59834,470.4804459002628,470.45295317043997,ns,0.0,1.0,2125611.0590036213,,960.0,7040.0,0.0,,,,59834.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,0,1,70325,395.0051333098631,395.004351226449,ns,18003200.0,256.0,648094126.5713798,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,1,1,70325,394.9479701387893,394.8549164592966,ns,18003200.0,256.0,648339400.9515635,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,2,1,70325,395.1459082829266,395.14498400284214,ns,18003200.0,256.0,647863468.7620347,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,3,1,70325,399.8550586561812,399.5388837540003,ns,18003200.0,256.0,640738637.4879636,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/1024,9,0,runtime/bytes64_1/read_inline/1024,iteration,5,4,1,70325,396.58892285788096,396.55827941698965,ns,18003200.0,256.0,645554545.9203752,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,0,1,52107,536.7850192870952,536.7918321914491,ns,13339392.0,256.0,476907405.52977806,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,1,1,52107,537.9616174406791,537.5821290805465,ns,13339392.0,256.0,476206306.25844944,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,2,1,52107,537.6559003587258,537.5009499683341,ns,13339392.0,256.0,476278228.0014236,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,3,1,52107,538.138177212346,537.7694359682919,ns,13339392.0,256.0,476040442.01406485,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_inline/65536,9,1,runtime/bytes64_1/read_inline/65536,iteration,5,4,1,52107,538.4857504751095,538.0947089642498,ns,13339392.0,256.0,475752680.2163897,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,0,1,62354,447.8353754369216,447.32528787247105,ns,15962624.0,256.0,572290471.7002801,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,1,1,62354,447.7593418224314,447.00084998556616,ns,15962624.0,256.0,572705846.1035731,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,2,1,62354,446.4190909967134,446.41836931071003,ns,15962624.0,256.0,573453104.9770095,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,3,1,62354,460.2780575425512,449.015011065853,ns,15962624.0,256.0,570136841.0653309,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/1024,10,0,runtime/bytes64_1/read_bound/1024,iteration,5,4,1,62354,449.29093562562133,449.2079417519311,ns,15962624.0,256.0,569891972.5274413,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,0,1,44790,624.0639874976606,623.9346282652381,ns,11466240.0,256.0,410299394.20379955,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,1,1,44790,623.6962714885464,623.2297834338028,ns,11466240.0,256.0,410763424.3497148,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,2,1,44790,624.5520428666158,623.4014735432097,ns,11466240.0,256.0,410650296.5817194,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,3,1,44790,624.2408350080653,623.5037061844157,ns,11466240.0,256.0,410582964.40066713,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/read_bound/65536,10,1,runtime/bytes64_1/read_bound/65536,iteration,5,4,1,44790,622.5437820943697,622.5452333110115,ns,11466240.0,256.0,411215099.40484494,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,0,1,44023,635.8153010923938,635.8140290302804,ns,11269888.0,256.0,402633456.1859882,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,1,1,44023,636.076278308895,635.4962633168997,ns,11269888.0,256.0,402834784.05339074,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,2,1,44023,635.3975649094958,635.235036231062,ns,11269888.0,256.0,403000441.409661,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,3,1,44023,635.6853462958568,635.6425277695789,ns,11269888.0,256.0,402742089.80051166,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/1024,11,0,runtime/bytes64_1/weighted_bound/1024,iteration,5,4,1,44023,636.4840197167989,635.7981509665386,ns,11269888.0,256.0,402643511.3264005,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,0,1,31787,879.7724541480474,879.7892849278097,ns,8137472.0,256.0,290978765.46769476,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,1,1,31787,882.1391449333715,880.2130430679111,ns,8137472.0,256.0,290838680.4945912,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,2,1,31787,881.9676597343549,880.2624343284965,ns,8137472.0,256.0,290822361.623654,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,3,1,31787,880.200270550053,879.4800390096603,ns,8137472.0,256.0,291081080.4623481,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
runtime/bytes64_1/weighted_bound/65536,11,1,runtime/bytes64_1/weighted_bound/65536,iteration,5,4,1,31787,881.4523547361848,880.8434894768169,ns,8137472.0,256.0,290630518.4273462,64.0,960.0,7040.0,1.0,64.0,64.0,64.0,1.0
