stage,transport,window,batch,rate,wait_us,count,bytes,mtu,device,method,layout,placement,samples,min_us,mean_us,stddev_us,max_us,p01_us,p05_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,p999_us,over_1000us_pct,over_2000us_pct,over_5000us_pct,over_10000us_pct,repetitions,stable_all_passes,goodput_rps,goodput_min_rps,goodput_max_rps,offered_rps,measurement_seconds,below_1ms_pct,retried_packets,max_drain_seconds,max_quorum_drain_seconds,max_all_followers_drain_seconds,recorded_stable_all_passes,max_sampled_queue,max_follower_lag_batches,max_sampled_backlog,first_quarter_mean_queue,last_quarter_mean_queue,leader_cpu_us_per_record,mean_batch_records,record_weighted_batch_records,queue_samples,queue_min_us,queue_mean_us,queue_stddev_us,queue_max_us,queue_p01_us,queue_p05_us,queue_p25_us,queue_p50_us,queue_p75_us,queue_p90_us,queue_p95_us,queue_p99_us,queue_p999_us,queue_over_1000us_pct,queue_over_2000us_pct,queue_over_5000us_pct,queue_over_10000us_pct,p50_repeat_min_us,p50_repeat_max_us,p90_repeat_min_us,p90_repeat_max_us,p99_repeat_min_us,p99_repeat_max_us,p999_repeat_min_us,p999_repeat_max_us
closed,udp,64,16,0,50,250000,4096,9001,nvme,direct-dsync,raw,good,225008,942.486,11072.793594823295,2906.9055826554218,26732.191,3650.104,5509.165,9921.175,10730.84,13380.287,13475.404,13570.872,17781.462,25443.656,99.9857782834388,99.8791154092299,96.23124511128493,71.22235653843418,1,False,76792.80299981305,76792.80299981305,76792.80299981305,76450.31775353043,2.943192476,0.014221716561188936,238024,0.0,0.0,0.000675209,False,16,64,1024,1.28,0.0,5.81316,16.0,16.0,225008,13.527,15.664781625542203,3.1469471961284854,45.291,13.781,13.968,14.257,14.63,15.549,16.777,24.374,28.529,38.107,0.0,0.0,0.0,0.0,10730.84,10730.84,13475.404,13475.404,17781.462,17781.462,25443.656,25443.656
closed,udp,64,64,0,50,250000,4096,9001,nvme,direct-dsync,raw,good,225040,640.91,38585.56433003911,24853.76519269502,75561.014,775.329,2069.816,17898.709,27443.846,65448.484,69341.398,70978.951,73455.327,75103.176,96.43796658371845,95.01599715606115,92.62708851759687,88.98684678279417,1,False,95213.92406083868,95213.92406083868,95213.92406083868,93564.16138585174,2.405194432,3.56203341628155,154080,0.0,0.0,0.001158863,False,64,64,4096,15.36,7.68,4.98792,63.9877143588431,63.99658727337362,225040,16.321,62.349778101670815,4.80135790616389,123.893,57.266,58.464,59.163,60.49,64.352,67.663,71.431,80.412,95.283,0.0,0.0,0.0,0.0,27443.846,27443.846,69341.398,69341.398,73455.327,73455.327,75103.176,75103.176
open,tcp,16,1,1000,0,7000,4096,9001,nvme,direct-dsync,raw,good,5961,454.499,482.75424324777725,51.032540653836946,1408.876,457.0,458.842,461.463,464.008,470.92,536.93,594.045,693.3704,751.2437199999996,0.06710283509478275,0.0,0.0,0.0,1,True,984.134609450462,984.134609450462,984.134609450462,984.134609450462,6.057098229,99.93289716490521,0,0.000463303,0.000463303,0.000516151,True,1,6,3,0.0,0.04,18.242,1.0,1.0,5961,0.767,3.6178100989766815,12.582313607027592,850.375,1.6686,2.615,2.983,3.312,3.65,4.099,4.552,6.0195999999999925,8.992239999999999,0.0,0.0,0.0,0.0,464.008,464.008,536.93,536.93,693.3704,693.3704,751.2437199999996,751.2437199999996
open,tcp,16,1,52700,50,368900,4096,9001,nvme,direct-dsync,raw,good,316170,755771.049,3204305.5256317835,1409866.6184382779,5625239.773,814628.95817,1034295.30555,2007213.91475,3159959.0295,4445820.383,5146227.243500002,5427206.7172,5591116.884029999,5621511.581219,100.0,100.0,100.0,100.0,1,False,29253.263379094242,29253.263379094242,29253.263379094242,52662.1701573671,6.003740428,0.0,0,5.625239773,5.625239773,5.625361059,False,163347,16,163363,39520.2,145806.44,10.718704255895906,1.0,1.0,316170,755269.878,3203814.7067078506,1409872.4445581147,5624797.596,814164.01003,1033835.01805,2006703.1830000002,3159493.366,4445356.14375,5145783.721100001,5426702.57505,5590692.3598,5621095.904480999,100.0,100.0,100.0,100.0,3159959.0295,3159959.0295,5146227.243500002,5146227.243500002,5591116.884029999,5591116.884029999,5621511.581219,5621511.581219
open,tcp,16,1,89500,50,626500,4096,9001,nvme,direct-dsync,raw,good,537082,2215343.965,8979731.642847743,3909978.484199759,15851183.729,2320817.99054,2934089.3454,5552427.327,9000890.0775,12322975.6855,14470407.1674,15117450.4225,15711807.908439992,15839681.172217,100.0,100.0,100.0,100.0,1,False,27144.654773086368,27144.654773086368,27144.654773086368,89543.3161450414,5.998013287,0.0,0,15.851183729,15.851183729,15.851276944,False,432703,16,432718,104478.64,388510.72,10.555945730247407,1.0,1.0,537082,2214904.799,8979209.057461552,3909975.1317659374,15850718.55,2320307.8890199997,2933395.13155,5551941.15575,9000366.5505,12322465.15725,14469799.0543,15116941.5715,15711349.121059991,15839198.617764,100.0,100.0,100.0,100.0,9000890.0775,9000890.0775,14470407.1674,14470407.1674,15711807.908439992,15711807.908439992,15839681.172217,15839681.172217
open,tcp,16,4,52700,50,368900,4096,9001,nvme,direct-dsync,raw,good,316170,444.847,638.753124809438,61.92077806307015,1766.821,517.14745,546.01145,594.493,634.396,679.605,721.2471,743.7142,782.09372,848.2318340000012,0.030363412088433437,0.0,0.0,0.0,1,True,52661.503906044614,52661.503906044614,52661.503906044614,52662.1701573671,6.003740428,99.96963658791157,0,0.000729855,0.000729855,0.000783559,True,5,16,49,1.32,1.48,5.6367308213608025,3.225750037163019,3.503937755005219,316170,1.548,28.78104974855299,20.836657080419116,1027.871,3.413,5.268,10.843,26.523,46.17875,54.441,55.113,57.90931,131.38039600000064,0.0003162855425878483,0.0,0.0,0.0,634.396,634.396,721.2471,721.2471,782.09372,782.09372,848.2318340000012,848.2318340000012
open,tcp,16,4,89500,50,626500,4096,9001,nvme,direct-dsync,raw,good,537082,85279.274,411167.8789215911,189713.77505341775,723512.378,92291.12808,116326.3422,239174.40600000002,430535.7415,576811.59375,665358.8106000001,693765.14825,716925.64679,722477.124708,100.0,100.0,100.0,100.0,1,False,80868.77717515134,80868.77717515134,80868.77717515134,89543.3161450414,5.998013287,0.0,0,0.723319195,0.723319195,0.723385555,False,58955,16,58999,12869.88,53194.12,3.7386432561851555,3.999438227351944,3.999994414260765,537082,84661.547,410481.6381251224,189712.9345615156,722759.817,91549.30813,115587.65410000001,238517.22775000002,429832.0135,576122.8755000001,664663.2236,693100.9583,716253.51168,721842.9535389999,100.0,100.0,100.0,100.0,430535.7415,430535.7415,665358.8106000001,665358.8106000001,716925.64679,716925.64679,722477.124708,722477.124708
open,tcp,16,16,52700,50,368900,4096,9001,nvme,direct-dsync,raw,good,316170,415.4,557.656257779043,59.73102520279384,2243.868,463.42238,486.725,522.6492499999999,549.8685,581.213,619.4061,657.6522,741.80927,819.1855930000006,0.06452225068792106,0.0066419963943448145,0.0,0.0,1,True,52661.33734321399,52661.33734321399,52661.33734321399,52662.1701573671,6.003740428,99.93547774931208,0,0.000487345,0.000487345,0.000729059,True,5,16,42,1.56,2.0,5.367037137435619,3.7892639234135217,4.531163614511181,316170,1.568,37.86851285384445,27.06638112364475,1731.885,4.22738,7.615,22.18,40.2055,54.366749999999996,56.63110000000003,58.105,62.987,79.50536700000032,0.0189771325552709,0.0,0.0,0.0,549.8685,549.8685,619.4061,619.4061,741.80927,741.80927,819.1855930000006,819.1855930000006
open,tcp,16,16,89500,50,626500,4096,9001,nvme,direct-dsync,raw,good,537082,457.389,598.9595495641262,43.60500794641152,2090.989,511.96681,534.692,571.13,597.9105,625.189,649.232,663.926,696.4517599999998,778.0850559999999,0.029976800563042513,0.0018619130784498456,0.0,0.0,1,True,89543.14942316999,89543.14942316999,89543.14942316999,89543.3161450414,5.998013287,99.97002319943695,0,0.00057672,0.00057672,0.00094587,True,11,16,83,3.08,3.2,4.287629688747007,5.71452026305948,6.544386145877166,537082,1.604,36.5719241195944,18.848026137449686,1055.872,5.373,8.726,21.639,37.573,53.342,57.493,58.927,61.837,66.82483799999999,0.0014895304627598766,0.0,0.0,0.0,597.9105,597.9105,649.232,649.232,696.4517599999998,696.4517599999998,778.0850559999999,778.0850559999999
open,tcp,16,64,52700,50,368900,4096,9001,nvme,direct-dsync,raw,good,316170,485.965,659.3203522788374,59.26197555599786,1326.009,547.65976,572.20445,615.386,652.906,699.255,742.64,765.278,801.6903699999999,841.4082260000004,0.012651421703513932,0.0,0.0,0.0,1,True,52661.503906044614,52661.503906044614,52661.503906044614,52662.1701573671,6.003740428,99.98734857829649,0,0.000720473,0.000720473,0.00079258,True,5,16,53,1.56,1.56,5.3968013011656275,3.779364607771824,4.513786886801404,316170,1.595,37.313363839073915,17.63819153943753,530.452,4.237,7.617,22.062,40.047,54.345,56.504,57.70754999999999,61.086,66.71932400000001,0.0,0.0,0.0,0.0,652.906,652.906,742.64,742.64,801.6903699999999,801.6903699999999,841.4082260000004,841.4082260000004
open,tcp,16,64,89500,50,626500,4096,9001,nvme,direct-dsync,raw,good,537082,479.196,673.713374453063,63.17109205347508,1459.693,548.21943,579.107,627.635,667.6514999999999,716.742,761.9449000000001,785.0197499999997,820.9533799999999,856.186514,0.02159819171001821,0.0,0.0,0.0,1,True,89543.3161450414,89543.3161450414,89543.3161450414,89543.3161450414,5.998013287,99.97840180828999,0,0.000663301,0.000663301,0.000724178,True,11,16,81,3.04,3.08,4.084916201117318,5.7072321973527185,6.537418867137607,537082,1.558,36.39217780152752,17.610719989266098,643.692,5.314,8.647,21.559,37.438,53.193,57.203,58.568,61.672,69.34927099999994,0.0,0.0,0.0,0.0,667.6514999999999,667.6514999999999,761.9449000000001,761.9449000000001,820.9533799999999,820.9533799999999,856.186514,856.186514
open,tcp,64,1,3100,50,21700,4096,9001,nvme,direct-dsync,raw,good,18594,429.08,494.78056303108536,68.73212382142026,866.446,433.4306,435.3613,440.71375,468.91999999999996,525.9105,600.1741000000001,656.0387499999997,698.02837,783.4269889999993,0.0,0.0,0.0,0.0,1,True,3070.8573484628214,3070.8573484628214,3070.8573484628214,3071.1876902602035,6.054335285,100.0,0,0.000437324,0.000437324,0.000503376,True,1,10,4,0.0,0.04,15.938571428571429,1.0,1.0,18594,0.788,3.2905531354200277,2.1803350829390706,284.11,1.019,2.58065,2.941,3.2535,3.535,3.87,4.218,5.9692099999999995,8.082979999999894,0.0,0.0,0.0,0.0,468.91999999999996,468.91999999999996,600.1741000000001,600.1741000000001,698.02837,698.02837,783.4269889999993,783.4269889999993
open,tcp,64,1,15700,50,109900,4096,9001,nvme,direct-dsync,raw,good,93931,409.739,565.9533886044011,71.97444345596465,1041.52,421.59430000000003,454.977,514.7105,561.272,613.139,664.066,691.384,737.8801999999998,810.3126100000002,0.00851689005759547,0.0,0.0,0.0,1,True,15720.623350449458,15720.623350449458,15720.623350449458,15721.460212625556,5.97469947,99.99148310994241,0,0.000645575,0.000645575,0.000815982,True,1,30,18,0.08,0.04,13.185259326660601,1.0,1.0,93931,0.767,3.440938838083274,2.636940288804287,413.418,0.8433,1.021,2.864,3.291,3.711,4.85,6.1145,9.357699999999998,14.055610000000161,0.0,0.0,0.0,0.0,561.272,561.272,664.066,664.066,737.8801999999998,737.8801999999998,810.3126100000002,810.3126100000002
open,tcp,64,1,31300,50,219100,4096,9001,nvme,direct-dsync,raw,good,187620,451.674,564.7741821127811,44.14119974959252,1704.988,474.94314,499.857,537.7827500000001,562.6665,588.22825,614.6812000000001,635.1415999999998,692.0681,771.4108579999998,0.02824858757062147,0.0,0.0,0.0,1,True,31195.90233333017,31195.90233333017,31195.90233333017,31195.90233333017,6.014251423,99.97175141242938,0,0.000794109,0.000794109,0.000842823,True,2,58,31,0.2,0.08,11.178411684162484,1.0,1.0,187620,0.759,3.8013566250932738,8.365889954351163,1077.265,0.819,0.932,2.366,3.261,3.976,6.723,9.356,13.793809999999999,18.79552499999985,0.0010659844366272253,0.0,0.0,0.0,562.6665,562.6665,614.6812000000001,614.6812000000001,692.0681,692.0681,771.4108579999998,771.4108579999998
open,tcp,64,1,43800,50,306600,4096,9001,nvme,direct-dsync,raw,good,263328,429.19,628.0128256471017,65.21636188027712,1851.807,489.54735,527.6710499999999,581.34375,625.031,673.8995,714.023,734.759,767.60165,801.2452850000004,0.03759569814072184,0.0,0.0,0.0,1,True,43637.08822322346,43637.08822322346,43637.08822322346,43639.07687966165,6.034224801,99.96240430185928,0,0.000673836,0.000673836,0.000724216,True,2,64,40,0.0,0.32,10.6293542074364,1.0,1.0,263328,0.756,3.5211128782355083,14.378572764250045,1228.752,0.816,0.91,1.857,3.197,3.965,5.008300000000018,6.136,10.661,21.83734600000002,0.0049368088467614535,0.0,0.0,0.0,625.031,625.031,714.023,714.023,767.60165,767.60165,801.2452850000004,801.2452850000004
open,tcp,64,1,53200,50,372400,4096,9001,nvme,direct-dsync,raw,good,319173,457.427,250954.4211565076,302985.89983206533,926652.007,566.64472,608.8052,682.909,70764.193,496355.852,755654.7473999999,842815.2091999998,908803.2916,924268.5874319997,54.05438429942382,53.99955510021211,53.82159518505638,53.53710996857504,1,False,46644.4912297576,46644.4912297576,46644.4912297576,52984.96399828963,6.023841028,45.94561570057618,0,0.926652007,0.926652007,0.926894094,False,38174,64,38228,0.2,29704.68,10.233861439312568,1.0,1.0,319173,0.756,249934.4038469388,302744.6353012181,925299.703,0.8407200000000002,1.028,3.177,69431.148,495025.736,754321.9708,841490.3616,907485.58288,922951.325296,53.98608278269152,53.93156689318959,53.731988608058955,53.48447393733179,70764.193,70764.193,755654.7473999999,755654.7473999999,908803.2916,908803.2916,924268.5874319997,924268.5874319997
open,tcp,64,1,62600,50,438200,4096,9001,nvme,direct-dsync,raw,good,375555,448.829,839858.4734245876,755741.8911442554,2281262.603,516.02554,551.4916999999999,732.9255,733844.032,1505060.713,1971615.1008000001,2125944.5366999996,2251111.7977,2277834.702432,73.71862976128664,73.58416210674868,73.49549333652861,73.33093688008414,1,False,46863.89539336554,46863.89539336554,46863.89539336554,62526.98340351784,6.006286879,26.28137023871337,0,2.28123921,2.28123921,2.281378872,False,94048,64,94111,1.32,78639.16,9.789342765860338,1.0,1.0,375555,0.759,838621.2971322335,755482.9893374834,2279783.989,0.89,1.515,143.7695,732316.635,1503592.834,1970160.1166,2124502.5638,2249657.53278,2276413.902398,73.57191356791948,73.54049340309675,73.44996072479397,73.28567054093276,733844.032,733844.032,1971615.1008000001,1971615.1008000001,2251111.7977,2251111.7977,2277834.702432,2277834.702432
open,tcp,64,1,72000,50,504000,4096,9001,nvme,direct-dsync,raw,good,431683,464.381,1776705.26246274,1253785.79698198,3996598.409,597.01584,671.2506,629130.3034999999,1748276.081,2869597.2185,3546805.59,3769821.0176,3952073.1968599996,3991964.508626,89.64031476801264,89.02782829066699,88.95022504939968,88.83324105883253,1,False,44612.619156149194,44612.619156149194,44612.619156149194,72169.79304921848,5.981491449,10.359685231987362,0,3.996558648,3.996558648,3.996740304,False,164815,64,164875,6645.0,142371.88,8.809107142857142,1.0,1.0,431683,0.756,1775365.223760834,1253659.3895287681,3995161.503,1.0338199999999997,3.662,627720.4654999999,1746858.887,2868155.6854999997,3545401.3276,3768319.3693999997,3950618.9259599997,3990528.853702,89.03802095519166,88.99215396483068,88.917330541161,88.79362865806623,1748276.081,1748276.081,3546805.59,3546805.59,3952073.1968599996,3952073.1968599996,3991964.508626,3991964.508626
open,tcp,64,4,5200,50,36400,4096,9001,nvme,direct-dsync,raw,good,31285,411.37,496.87700987693785,54.88900708097772,1364.467,422.9004,445.138,461.147,475.323,514.686,566.89,614.1891999999999,696.46692,767.9359240000001,0.0159821000479463,0.0,0.0,0.0,1,True,5216.087670411594,5216.087670411594,5216.087670411594,5216.254403811109,5.997598579,99.98401789995205,0,0.00041137,0.00041137,0.000576327,True,2,8,6,0.32,0.36,13.658928571428572,1.272860789593314,1.4875819082627457,31285,1.717,48.28742742528368,14.59794855120441,846.839,4.5802000000000005,13.918199999999999,52.798,53.322,53.793,54.4966,54.9888,56.895,62.49754800000005,0.0,0.0,0.0,0.0,475.323,475.323,566.89,566.89,696.46692,696.46692,767.9359240000001,767.9359240000001
open,tcp,64,4,26100,50,182700,4096,9001,nvme,direct-dsync,raw,good,156586,434.888,624.7739568479941,69.6237981820074,1634.911,492.39849999999996,521.491,573.73225,618.578,670.3995,720.469,746.9762499999999,790.3043,838.1061450000005,0.020436054308814327,0.0,0.0,0.0,1,True,26107.591140625616,26107.591140625616,26107.591140625616,26108.091340349863,5.997604266,99.97956394569118,0,0.000577744,0.000577744,0.000959578,True,3,19,27,0.72,1.48,7.8510125889436235,2.3108446535630267,2.7623670059903183,156586,1.686,37.15663449478242,20.35291606300998,1043.448,3.661,5.878,20.03525,42.915,54.055,55.149,55.716,60.17374999999997,66.79673500000008,0.0006386266971504477,0.0,0.0,0.0,618.578,618.578,720.469,720.469,790.3043,790.3043,838.1061450000005,838.1061450000005
open,tcp,64,4,52200,50,365400,4096,9001,nvme,direct-dsync,raw,good,313528,468.52,589.7700461202827,43.12023733189841,861.259,502.417,525.58735,560.3207500000001,586.904,615.00725,643.07,662.5779499999999,718.5172199999997,784.573082,0.0,0.0,0.0,0.0,1,True,52223.03985804679,52223.03985804679,52223.03985804679,52221.87392352909,6.003767702,100.0,0,0.000534405,0.000534405,0.000578362,True,4,22,47,1.68,1.72,6.082649151614669,3.2162378642913096,3.496019494271644,313528,1.649,28.907523828812735,18.170612608092583,165.775,3.589,5.473,11.29875,26.959,46.548,54.675,55.422,58.628,62.749783999999984,0.0,0.0,0.0,0.0,586.904,586.904,643.07,643.07,718.5172199999997,718.5172199999997,784.573082,784.573082
open,tcp,64,4,73100,50,511700,4096,9001,nvme,direct-dsync,raw,good,438873,471.731,658.8557256039902,59.98474150431402,2066.888,538.91632,568.3016,617.206,655.868,697.894,735.749,757.6863999999999,793.114,829.4733280000007,0.03805201049050636,0.0015949944516978716,0.0,0.0,1,True,73083.51570567652,73083.51570567652,73083.51570567652,73085.51406549539,6.004924582,99.9619479895095,0,0.000602402,0.000602402,0.000803645,True,6,42,65,1.32,1.56,5.118487394957983,3.614645069686288,3.7601697985522007,438873,1.606,24.50961503897483,19.02902282053496,1062.885,3.499,5.27,8.644,20.893,37.063,52.652799999999985,54.79,56.581,64.60738400000008,0.0015949944516978716,0.0,0.0,0.0,655.868,655.868,735.749,735.749,793.114,793.114,829.4733280000007,829.4733280000007
open,tcp,64,4,88800,50,621600,4096,9001,nvme,direct-dsync,raw,good,532573,470.527,613.2802145302147,43.41543591323183,1386.113,525.13932,548.7343999999999,583.752,611.02,639.681,665.377,681.815,740.7320800000003,825.3251239999986,0.00957615200169742,0.0,0.0,0.0,1,True,88884.8865187248,88884.8865187248,88884.8865187248,88884.55272578851,5.991738538,99.9904238479983,0,0.000585466,0.000585466,0.000762561,True,5,41,81,1.72,1.88,4.887725225225225,3.7958914482522776,3.8744754240263775,532573,1.631,23.473120398518137,16.100425086907315,640.428,3.413,5.22,9.687,19.922,33.967,48.474,54.732,60.656280000000024,68.85785199999961,0.0,0.0,0.0,0.0,611.02,611.02,665.377,665.377,740.7320800000003,740.7320800000003,825.3251239999986,825.3251239999986
open,tcp,64,4,104400,50,730800,4096,9001,nvme,direct-dsync,raw,good,626248,476.559,598.3291716939615,35.80302403861755,1148.052,523.8929400000001,544.33335,574.136,596.6125,620.219,642.8913,656.808,689.0633600000003,783.1053430000009,0.010858318110397159,0.0,0.0,0.0,1,True,104471.44936583513,104471.44936583513,104471.44936583513,104471.78300932144,5.994422436,99.9891416818896,0,0.000552574,0.000552574,0.000666887,True,6,45,86,2.28,2.32,4.845853858784893,3.881844885557816,3.9265434779831634,626248,1.664,20.207043513113014,14.318666296530276,479.838,3.38,4.659,8.027750000000001,16.543,28.827,41.829,50.11,55.804,59.745506000000056,0.0,0.0,0.0,0.0,596.6125,596.6125,642.8913,642.8913,689.0633600000003,689.0633600000003,783.1053430000009,783.1053430000009
open,tcp,64,4,120100,50,840700,4096,9001,nvme,direct-dsync,raw,good,720362,481.439,481311.506420272,326361.35169852606,1055984.056,595.68522,664.04305,190488.28149999998,477864.73600000003,765099.1514999999,937977.3208,997968.73495,1044549.5523600001,1054726.9800309998,91.10683239815538,91.03797812766359,90.76505978938367,90.34332738262151,1,False,102492.73486616512,102492.73486616512,102492.73486616512,120248.131052418,5.99062949,8.893167601844628,0,1.055973793,1.055973793,1.056025438,False,106195,64,106451,5564.68,92047.36,4.257963601760438,3.986835428631046,3.996457336727923,720362,1.74,478945.60532027925,326111.6807686459,1053464.307,6.249,18.812050000000003,187805.94449999998,475327.3785,762559.7665,935447.5899,995431.4259,1042021.3098700001,1052192.292815,90.90290714946097,90.8054561456601,90.52809559638071,90.07235251165386,477864.73600000003,477864.73600000003,937977.3208,937977.3208,1044549.5523600001,1044549.5523600001,1054726.9800309998,1054726.9800309998
open,tcp,64,64,5300,50,37100,4096,9001,nvme,direct-dsync,raw,good,31858,429.8,521.0960684914307,55.92519186537213,1172.613,444.06996,467.77695,481.344,503.4965,544.13175,597.0309,638.2168999999999,713.5666000000001,786.53558,0.006277857994852157,0.0,0.0,0.0,1,True,5235.435985144564,5235.435985144564,5235.435985144564,5235.600326921415,6.084880054,99.99372214200515,0,0.0004298,0.0004298,0.000512012,True,1,10,10,0.24,0.36,13.983584905660377,1.2732951230394345,1.490363487977902,31858,1.829,48.28613579006843,12.994945506151476,620.702,4.69128,14.270500000000002,52.822,53.3455,53.816,54.5233,54.9623,56.41886,67.114883,0.0,0.0,0.0,0.0,503.4965,503.4965,597.0309,597.0309,713.5666000000001,713.5666000000001,786.53558,786.53558
open,tcp,64,64,26300,50,184100,4096,9001,nvme,direct-dsync,raw,good,157824,442.726,598.0111153056569,59.84575102030293,2155.226,493.59615,518.951,558.8,590.1095,628.0382500000001,671.8198000000001,705.7847,768.2787799999999,836.2559649999998,0.03358171127331711,0.00316808596918086,0.0,0.0,1,True,26266.032996716393,26266.032996716393,26266.032996716393,26266.53228451073,6.008558659,99.96641828872669,0,0.000638389,0.000638389,0.00075271,True,6,28,27,1.44,1.32,7.847256925583922,2.3871578428702946,2.9728431670721815,157824,1.671,40.37592887013382,19.92854164288465,1126.962,3.85923,7.761,26.007,48.543,54.449,55.743,56.70185000000001,59.485,67.94722199999966,0.00316808596918086,0.0,0.0,0.0,590.1095,590.1095,671.8198000000001,671.8198000000001,768.2787799999999,768.2787799999999,836.2559649999998,836.2559649999998
open,tcp,64,64,52700,50,368900,4096,9001,nvme,direct-dsync,raw,good,316170,487.247,654.3611101243002,62.373762097833804,2319.628,542.81969,567.736,610.303,647.34,693.5015,737.5191000000001,760.533,797.34044,840.563,0.03637283739760255,0.007274567479520511,0.0,0.0,1,True,52662.83640868958,52662.83640868958,52662.83640868958,52662.1701573671,6.003740428,99.96362716260239,0,0.000629246,0.000629246,0.000816205,True,7,20,50,1.52,1.92,5.711900243968556,3.7912500128464695,4.5367555429041335,316170,1.625,37.954507945092836,20.1253554908473,1238.332,4.546,7.968,22.564,40.6085,54.819,57.15,58.444,62.431309999999996,71.596831,0.004111712053642028,0.0,0.0,0.0,647.34,647.34,737.5191000000001,737.5191000000001,797.34044,797.34044,840.563,840.563
open,tcp,64,64,73700,0,515900,4096,9001,nvme,direct-dsync,raw,good,442019,452.129,1317.7591426861743,379.2931088090623,2593.495,518.11108,552.9169,1449.858,1500.826,1528.471,1549.3752,1561.6741,1584.52164,1610.6092720000017,79.39183609754332,0.014479015607926356,0.0,0.0,1,True,73703.1369995706,73703.1369995706,73703.1369995706,73716.64557791635,5.996189823,20.60816390245668,0,0.001515518,0.001515518,0.001607159,True,6,64,137,0.4,1.72,7.8423144020158935,1.550054532835377,2.5864793142376232,442019,0.781,13.400356380608073,17.711761366630537,787.592,0.868,1.036,3.351,6.491,17.834,35.571,45.697,65.86346000000003,127.41888400000113,0.0,0.0,0.0,0.0,1500.826,1500.826,1549.3752,1549.3752,1584.52164,1584.52164,1610.6092720000017,1610.6092720000017
open,tcp,64,64,73700,20,515900,4096,9001,nvme,direct-dsync,raw,good,442019,455.154,628.3302502765719,53.83189626011502,1490.536,509.26072,542.3719,590.317,627.184,666.3315,699.381,717.0041,746.06782,781.0108920000001,0.012216669419187863,0.0,0.0,0.0,1,True,73716.31203277201,73716.31203277201,73716.31203277201,73716.64557791635,5.996189823,99.98778333058081,0,0.000573964,0.000573964,0.000771671,True,7,46,71,1.48,1.48,6.022465594107385,2.682536216058819,3.3196582047378054,442019,1.613,18.933800062893223,8.375518060154638,657.702,3.024,5.1,12.601,21.416,24.694,26.797,28.646,33.70082000000001,40.73698200000002,0.0,0.0,0.0,0.0,627.184,627.184,699.381,699.381,746.06782,746.06782,781.0108920000001,781.0108920000001
open,tcp,64,64,73700,50,515900,4096,9001,nvme,direct-dsync,raw,good,442019,432.235,663.5800326004086,86.68560590564267,2377.401,503.1359,534.2609,597.8915,660.593,725.29,771.168,798.5972999999999,857.39982,982.0467660000003,0.07307378189625333,0.008823150136080123,0.0,0.0,1,True,73715.311397339,73715.311397339,73715.311397339,73716.64557791635,5.996189823,99.92692621810374,0,0.000767015,0.000767015,0.000815647,True,10,34,80,2.8,2.88,4.577495638689668,4.92426050187559,5.741155923161674,442019,1.696,37.46877837151797,20.36616058311772,1205.648,5.029,8.390900000000002,22.0995,38.786,54.349,57.387,59.209,71.81428000000002,81.38437000000064,0.004072223139729288,0.0,0.0,0.0,660.593,660.593,771.168,771.168,857.39982,857.39982,982.0467660000003,982.0467660000003
open,tcp,64,64,73700,100,515900,4096,9001,nvme,direct-dsync,raw,good,442019,488.173,696.1839299826478,66.04894346818665,1572.625,555.15052,591.5578,649.325,693.954,740.5875,783.93,808.568,851.4321,899.2645860000003,0.0160626579400433,0.0,0.0,0.0,1,True,73714.31076190597,73714.31076190597,73714.31076190597,73716.64557791635,5.996189823,99.98393734205996,0,0.000714469,0.000714469,0.000766522,True,23,12,80,5.88,4.56,3.7108160496220197,8.562797722783781,9.448930928308512,442019,1.938,65.66343769611714,32.48273102410569,632.807,8.627,14.177,37.519,66.527,95.5985,108.733,110.921,114.415,120.02996400000004,0.0,0.0,0.0,0.0,693.954,693.954,783.93,783.93,851.4321,851.4321,899.2645860000003,899.2645860000003
open,tcp,64,64,73700,250,515900,4096,9001,nvme,direct-dsync,raw,good,442019,469.605,860.9585275135232,126.52739960456366,2440.65,602.776,660.1078,770.407,856.917,946.5235,1027.886,1077.4321,1150.98682,1244.7184420000006,14.094642990459686,0.007465742422837028,0.0,0.0,1,True,73716.81235048853,73716.81235048853,73716.81235048853,73716.64557791635,5.996189823,85.90535700954031,0,0.000792123,0.000792123,0.001102789,True,30,6,94,10.28,12.16,2.59858499709246,19.667568907018413,20.619482420438942,442019,6.898,151.33848017845386,77.17685107323375,1313.544,19.89336,31.712,85.001,151.562,217.941,258.163,267.89009999999996,275.26928000000004,287.58882000000017,0.004750926996350836,0.0,0.0,0.0,856.917,856.917,1027.886,1027.886,1150.98682,1150.98682,1244.7184420000006,1244.7184420000006
open,tcp,64,64,89500,50,626500,4096,9001,nvme,direct-dsync,raw,good,537082,459.756,601.809068695283,43.0086795706084,1527.215,514.322,537.1101,575.003,600.019,625.14,649.023,668.30095,742.1312799999994,824.133352,0.014336730704063811,0.0,0.0,0.0,1,True,89541.48220445581,89541.48220445581,89541.48220445581,89543.3161450414,5.998013287,99.98566326929594,0,0.000538534,0.000538534,0.000654102,True,11,23,78,2.84,3.64,4.270359138068636,5.756367378440957,6.596236701285838,537082,1.74,37.495716987350164,17.737299813734634,665.036,5.724,9.234,22.468,38.556,54.181,58.383900000000025,60.767,66.367,74.55375699999999,0.0,0.0,0.0,0.0,600.019,600.019,649.023,649.023,742.1312799999994,742.1312799999994,824.133352,824.133352
