family,case,rows,seed,repetitions,median_ns,min_ns,max_ns,allocated_bytes,queries,conditional_visits
bucket,n16b8stride104_split/load50_uniform/miss/raw,4096,918273,3,21.447381592,21.433626302,21.488153076,61824,32768,32873
bucket,n16b8stride104_split/load50_uniform/miss/rawfp_tuplepack,4096,918273,3,21.380729167,21.359409587,21.406994629,61824,32768,32873
bucket,n16b8stride104_split/load50_uniform/miss/seriespack_tuplepack,4096,918273,3,20.351737467,20.288309097,20.411631266,61824,32768,32873
bucket,n16b8stride104_split/load50_uniform/mixed/raw,4096,918273,3,22.232526507,22.219425746,22.358128139,61824,32768,32835
bucket,n16b8stride104_split/load50_uniform/mixed/rawfp_tuplepack,4096,918273,3,24.097773625,24.074394813,24.120121883,61824,32768,32835
bucket,n16b8stride104_split/load50_uniform/mixed/seriespack_tuplepack,4096,918273,3,23.432850429,23.428253174,23.560873178,61824,32768,32835
bucket,n16b8stride104_split/load50_uniform/update/raw,4096,918273,3,23.400809152,23.340360369,23.579348051,61824,32768,32787
bucket,n16b8stride104_split/load50_uniform/update/rawfp_tuplepack,4096,918273,3,29.329825661,29.269817006,29.346832275,61824,32768,32787
bucket,n16b8stride104_split/load50_uniform/update/seriespack_tuplepack,4096,918273,3,29.636887984,29.611808083,29.700697465,61824,32768,32787
bucket,n16b12stride104_split/load50_uniform/hit/raw,4096,918273,3,28.882521196,28.866427335,29.143307773,65920,32768,32787
bucket,n16b12stride104_split/load50_uniform/hit/rawfp_tuplepack,4096,918273,3,32.179434204,32.166769409,32.180349731,65920,32768,32787
bucket,n16b12stride104_split/load50_uniform/hit/seriespack_tuplepack,4096,918273,3,30.024464,30.020382968,30.065246582,65920,32768,32787
bucket,n16b12stride104_split/load50_uniform/miss/raw,4096,918273,3,27.464312236,27.443232218,27.47059377,65920,32768,32873
bucket,n16b12stride104_split/load50_uniform/miss/rawfp_tuplepack,4096,918273,3,27.279658,27.268465678,27.320243835,65920,32768,32873
bucket,n16b12stride104_split/load50_uniform/miss/seriespack_tuplepack,4096,918273,3,20.550061035,20.509653727,20.591890462,65920,32768,32873
bucket,n16b12stride104_split/load50_uniform/mixed/raw,4096,918273,3,28.131006414,28.109619141,28.202281605,65920,32768,32835
bucket,n16b12stride104_split/load50_uniform/mixed/rawfp_tuplepack,4096,918273,3,29.624514493,29.602403121,29.669569536,65920,32768,32835
bucket,n16b12stride104_split/load50_uniform/mixed/seriespack_tuplepack,4096,918273,3,25.656346639,25.611180623,25.697392782,65920,32768,32835
bucket,n16b12stride104_split/load50_uniform/update/raw,4096,918273,3,29.431920832,29.40034901,29.498782071,65920,32768,32787
bucket,n16b12stride104_split/load50_uniform/update/rawfp_tuplepack,4096,918273,3,34.538018121,34.501227485,34.545918783,65920,32768,32787
bucket,n16b12stride104_split/load50_uniform/update/seriespack_tuplepack,4096,918273,3,33.065603638,33.041162109,33.13314209,65920,32768,32787
bucket,n8b7stride63_combined/load90_uniform/hit/raw,4096,918273,3,31.215563965,31.195330811,31.346362305,47360,32768,36418
bucket,n8b7stride63_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,34.343756782,34.320020888,34.38220893,47360,32768,36418
bucket,n8b7stride63_combined/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,34.852823893,34.726820204,34.876427544,47360,32768,36418
bucket,n8b7stride63_combined/load90_uniform/miss/raw,4096,918273,3,28.191877885,28.150817871,28.273914684,47360,32768,43021
bucket,n8b7stride63_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,28.159695712,28.149070046,28.220675382,47360,32768,43021
bucket,n8b7stride63_combined/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,32.475363159,32.451345825,32.591516113,47360,32768,43021
bucket,n8b7stride63_combined/load90_uniform/mixed/raw,4096,918273,3,29.68887884,29.667849454,29.825794567,47360,32768,39648
bucket,n8b7stride63_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,31.152514648,31.139147949,31.281729126,47360,32768,39648
bucket,n8b7stride63_combined/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,33.622338867,33.618432617,33.834225464,47360,32768,39648
bucket,n8b7stride63_combined/load90_uniform/update/raw,4096,918273,3,31.322253418,31.297229004,31.507040405,47360,32768,36418
bucket,n8b7stride63_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,37.000352648,36.970340305,37.059828016,47360,32768,36418
bucket,n8b7stride63_combined/load90_uniform/update/seriespack_tuplepack,4096,918273,3,37.575269911,37.529256185,37.612026638,47360,32768,36418
bucket,n8b8stride64_combined/load90_uniform/hit/raw,4096,918273,3,22.822738647,22.820142473,22.948776245,48128,32768,36418
bucket,n8b8stride64_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,26.578742981,26.575538635,26.604629517,48128,32768,36418
bucket,n8b8stride64_combined/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,32.71022644,32.701101685,32.845758057,48128,32768,36418
bucket,n8b8stride64_combined/load90_uniform/miss/raw,4096,918273,3,21.653192139,21.632767741,21.69487915,48128,32768,43021
bucket,n8b8stride64_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,22.001573835,22.000396729,22.053410121,48128,32768,43021
bucket,n8b8stride64_combined/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,27.75330977,27.725062052,27.896578702,48128,32768,43021
bucket,n8b8stride64_combined/load90_uniform/mixed/raw,4096,918273,3,22.217529297,22.153900146,22.275796073,48128,32768,39648
bucket,n8b8stride64_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,24.20700308,24.200852614,24.287618784,48128,32768,39648
bucket,n8b8stride64_combined/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,30.233148748,30.195834073,30.36681574,48128,32768,39648
bucket,n8b8stride64_combined/load90_uniform/update/raw,4096,918273,3,23.251491002,23.179140363,23.368545532,48128,32768,36418
bucket,n8b8stride64_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,29.255029852,29.202595104,29.284049294,48128,32768,36418
bucket,n8b8stride64_combined/load90_uniform/update/seriespack_tuplepack,4096,918273,3,35.346669515,35.229309082,35.363047282,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/hit/raw,4096,918273,3,31.196704102,31.101611328,31.28392334,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,34.224772135,34.144473606,34.260755751,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,34.685814752,34.654106988,34.886416965,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/miss/raw,4096,918273,3,28.266443426,28.176219593,28.276539196,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,28.069075151,28.029516047,28.08544367,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,32.39085083,32.385784912,32.44251709,48128,32768,43021
bucket,n8b7stride64_combined/load90_uniform/mixed/raw,4096,918273,3,29.781671697,29.750241366,29.863683527,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,31.091558838,31.0300354,31.15531311,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,33.789202881,33.627703857,33.83885498,48128,32768,39648
bucket,n8b7stride64_combined/load90_uniform/update/raw,4096,918273,3,31.307778931,31.229684448,31.533334351,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,36.901567247,36.889563666,36.944125705,48128,32768,36418
bucket,n8b7stride64_combined/load90_uniform/update/seriespack_tuplepack,4096,918273,3,37.430647108,37.406806098,37.472961426,48128,32768,36418
bucket,n9b7stride76_combined/load90_uniform/hit/raw,4096,918273,3,32.437149048,32.382641602,32.523114014,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,35.479512533,35.402231852,35.564721002,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/miss/raw,4096,918273,3,30.275199197,30.258861195,30.320700906,50688,32768,43128
bucket,n9b7stride76_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,30.198269931,30.165252686,30.240631104,50688,32768,43128
bucket,n9b7stride76_combined/load90_uniform/mixed/raw,4096,918273,3,31.393685913,31.361764526,31.469064331,50688,32768,39776
bucket,n9b7stride76_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,32.801800537,32.795913696,32.905899048,50688,32768,39776
bucket,n9b7stride76_combined/load90_uniform/update/raw,4096,918273,3,32.411602783,32.363262939,32.655685425,50688,32768,36387
bucket,n9b7stride76_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,38.019263373,38.010274251,38.06161499,50688,32768,36387
bucket,n9b7stride96_combined/load90_uniform/hit/raw,4096,918273,3,32.669815063,32.648449707,32.851699829,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,35.766615126,35.761325412,35.87322659,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/miss/raw,4096,918273,3,30.73303833,30.725469971,30.810095215,64000,32768,43128
bucket,n9b7stride96_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,30.658728027,30.622348022,30.695318604,64000,32768,43128
bucket,n9b7stride96_combined/load90_uniform/mixed/raw,4096,918273,3,31.797463989,31.772290039,31.95395813,64000,32768,39776
bucket,n9b7stride96_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,33.280383301,33.232528687,33.284442139,64000,32768,39776
bucket,n9b7stride96_combined/load90_uniform/update/raw,4096,918273,3,32.784347534,32.773696899,32.91557312,64000,32768,36387
bucket,n9b7stride96_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,38.412597656,38.32623291,38.631027222,64000,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/raw,4096,918273,3,32.201428223,32.180004883,32.351513672,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,35.327497694,35.258121067,35.348965115,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,31.761578369,31.750283813,31.790020752,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/miss/raw,4096,918273,3,30.232696533,30.206870339,30.355657404,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,30.169136741,30.142253529,30.207369718,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,29.555203525,29.501412132,29.56241677,50688,32768,43128
bucket,n9b7stride62_split/load90_uniform/mixed/raw,4096,918273,3,31.287054443,31.24402771,31.355691528,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,32.759933472,32.737686157,32.787368774,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,30.652929687,30.648443604,30.736090088,50688,32768,39776
bucket,n9b7stride62_split/load90_uniform/update/raw,4096,918273,3,32.36060791,32.285748291,32.539260864,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,37.962666829,37.90645006,38.031165229,50688,32768,36387
bucket,n9b7stride62_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,34.740339491,34.690697564,34.806121826,50688,32768,36387
bucket,n16b8stride120_combined/load90_uniform/hit/raw,4096,918273,3,25.417961707,25.401247465,25.537851969,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,29.038929332,29.038066517,29.052745472,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/miss/raw,4096,918273,3,27.044433594,27.040339152,27.12861379,42880,32768,40779
bucket,n16b8stride120_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,27.233846029,27.220827738,27.294095357,42880,32768,40779
bucket,n16b8stride120_combined/load90_uniform/mixed/raw,4096,918273,3,26.066874186,26.041648865,26.127835592,42880,32768,37755
bucket,n16b8stride120_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,27.909412731,27.886968439,27.979492188,42880,32768,37755
bucket,n16b8stride120_combined/load90_uniform/update/raw,4096,918273,3,25.668978373,25.662439982,25.787841797,42880,32768,34841
bucket,n16b8stride120_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,31.359475708,31.330026245,31.419473267,42880,32768,34841
bucket,n16b8stride128_combined/load90_uniform/hit/raw,4096,918273,3,25.486760457,25.484802246,25.589808146,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,29.212074973,29.208357377,29.2720004,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/miss/raw,4096,918273,3,27.086245219,27.081207275,27.105852763,45696,32768,40779
bucket,n16b8stride128_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,27.340456645,27.333666484,27.352714539,45696,32768,40779
bucket,n16b8stride128_combined/load90_uniform/mixed/raw,4096,918273,3,26.167330424,26.15957133,26.245101929,45696,32768,37755
bucket,n16b8stride128_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,28.133494984,28.117431641,28.187819047,45696,32768,37755
bucket,n16b8stride128_combined/load90_uniform/update/raw,4096,918273,3,25.738301595,25.692906698,25.864390055,45696,32768,34841
bucket,n16b8stride128_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,31.931164551,31.92902832,32.004830933,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/hit/raw,4096,918273,3,34.213399251,34.199937609,34.240593804,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,37.254184299,37.228244358,37.296807183,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/miss/raw,4096,918273,3,39.297725677,39.274723053,39.30474472,45696,32768,40779
bucket,n16b12stride128_combined/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,38.866203308,38.825538635,38.876773834,45696,32768,40779
bucket,n16b12stride128_combined/load90_uniform/mixed/raw,4096,918273,3,36.838463677,36.836429172,36.871561686,45696,32768,37755
bucket,n16b12stride128_combined/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,38.296363831,38.243183136,38.363082886,45696,32768,37755
bucket,n16b12stride128_combined/load90_uniform/update/raw,4096,918273,3,34.819888645,34.750647651,34.96464369,45696,32768,34841
bucket,n16b12stride128_combined/load90_uniform/update/rawfp_tuplepack,4096,918273,3,39.744998932,39.734474182,39.781738281,45696,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/raw,4096,918273,3,25.495483398,25.477246602,25.56552124,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,29.14543568,29.12718062,29.206634521,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,27.985873136,27.963928223,28.039195668,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/miss/raw,4096,918273,3,27.107935588,27.093289693,27.114522298,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,27.36865743,27.340838114,27.419598897,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,24.279533973,24.201432448,24.290755052,42880,32768,40779
bucket,n16b8stride104_split/load90_uniform/mixed/raw,4096,918273,3,26.281697591,26.272895813,26.418159485,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,28.049765847,28.031649503,28.121290727,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,26.129488627,26.102734884,26.168423971,42880,32768,37755
bucket,n16b8stride104_split/load90_uniform/update/raw,4096,918273,3,25.720982869,25.720728556,25.822380066,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,31.54468689,31.491952515,31.549630737,42880,32768,34841
bucket,n16b8stride104_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,30.811895752,30.78583374,30.877630615,42880,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/raw,4096,918273,3,34.381347656,34.320651584,34.383280436,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/rawfp_tuplepack,4096,918273,3,37.277479384,37.242821587,37.340752496,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/hit/seriespack_tuplepack,4096,918273,3,31.55475769,31.542581177,31.649606323,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/miss/raw,4096,918273,3,39.450466156,39.437725067,39.501243591,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/miss/rawfp_tuplepack,4096,918273,3,38.885356903,38.877113342,38.899166107,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/miss/seriespack_tuplepack,4096,918273,3,25.153113732,25.114027757,25.201826829,45696,32768,40779
bucket,n16b12stride104_split/load90_uniform/mixed/raw,4096,918273,3,36.796115451,36.780649821,36.796383328,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/mixed/rawfp_tuplepack,4096,918273,3,38.273548126,38.214385986,38.281562805,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/mixed/seriespack_tuplepack,4096,918273,3,29.029690829,29.010686701,29.039314964,45696,32768,37755
bucket,n16b12stride104_split/load90_uniform/update/raw,4096,918273,3,34.809105767,34.777672662,34.85559082,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/update/rawfp_tuplepack,4096,918273,3,39.897285461,39.873668671,39.943901062,45696,32768,34841
bucket,n16b12stride104_split/load90_uniform/update/seriespack_tuplepack,4096,918273,3,34.454830594,34.441263835,34.479919434,45696,32768,34841
bucket,n8b7stride63_combined/load90_skew/hit/raw,4096,918273,3,82.76096344,82.751274109,83.053710938,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,87.302154541,87.2862854,87.305351257,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,81.696662903,81.292297363,81.976966858,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/miss/raw,4096,918273,3,128.586049398,128.514943441,128.800893148,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,131.819702148,131.772094727,131.897623698,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,123.602508545,123.088175456,125.135203044,65792,32768,251728
bucket,n8b7stride63_combined/load90_skew/mixed/raw,4096,918273,3,106.3212382,106.232432048,106.622355143,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,111.02718099,111.020253499,111.129506429,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,104.645314535,104.533213298,105.328908285,65792,32768,194564
bucket,n8b7stride63_combined/load90_skew/update/raw,4096,918273,3,83.205299377,83.195083618,83.269775391,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,89.644767761,89.584877014,89.664680481,65792,32768,136920
bucket,n8b7stride63_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,83.842437744,83.793914795,83.861961365,65792,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/raw,4096,918273,3,50.672206334,50.670597621,50.688908168,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,55.101547241,55.040206909,55.290863037,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,65.106109619,64.937402344,65.280114746,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/miss/raw,4096,918273,3,79.927085876,79.91229248,79.98210144,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,83.663597107,83.608291626,83.744476318,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,89.946136475,89.939872742,90.135795593,66816,32768,251728
bucket,n8b8stride64_combined/load90_skew/mixed/raw,4096,918273,3,65.571990967,65.505340576,65.737579346,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,70.394885254,70.255114746,70.531665039,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,78.478721619,78.448356628,78.778251648,66816,32768,194564
bucket,n8b8stride64_combined/load90_skew/update/raw,4096,918273,3,50.78717477,50.669028146,50.874435425,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,57.211842855,57.123245239,57.364741007,66816,32768,136920
bucket,n8b8stride64_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,67.962384033,67.867468262,68.131329346,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/raw,4096,918273,3,82.767906189,82.652023315,82.893180847,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,86.921676636,86.860099792,87.081733704,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/hit/seriespack_tuplepack,4096,918273,3,81.7811203,81.532165527,81.92943573,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/miss/raw,4096,918273,3,128.624298096,128.319529215,128.937917074,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,131.227355957,131.200805664,131.236409505,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/miss/seriespack_tuplepack,4096,918273,3,124.048980713,123.003540039,124.312957764,66816,32768,251728
bucket,n8b7stride64_combined/load90_skew/mixed/raw,4096,918273,3,106.214019775,106.181569417,106.476989746,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,110.305643717,110.204722087,110.555674235,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,104.373809814,104.164560954,104.494761149,66816,32768,194564
bucket,n8b7stride64_combined/load90_skew/update/raw,4096,918273,3,83.43334198,83.342178345,83.464935303,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,89.05997467,88.962165833,89.279006958,66816,32768,136920
bucket,n8b7stride64_combined/load90_skew/update/seriespack_tuplepack,4096,918273,3,83.884391785,83.802307129,83.964202881,66816,32768,136920
bucket,n9b7stride76_combined/load90_skew/hit/raw,4096,918273,3,89.697639465,89.677116394,89.969398499,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,93.972099304,93.89352417,94.003608704,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/miss/raw,4096,918273,3,140.876444499,140.864339193,141.109598796,70656,32768,251681
bucket,n9b7stride76_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,142.831715902,142.814015706,142.96303304,70656,32768,251681
bucket,n9b7stride76_combined/load90_skew/mixed/raw,4096,918273,3,116.446512858,116.341227214,116.763793945,70656,32768,194480
bucket,n9b7stride76_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,119.498280843,119.408152262,119.944447835,70656,32768,194480
bucket,n9b7stride76_combined/load90_skew/update/raw,4096,918273,3,89.857627869,89.744178772,90.011978149,70656,32768,137376
bucket,n9b7stride76_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,95.808349609,95.779212952,95.972686768,70656,32768,137376
bucket,n9b7stride96_combined/load90_skew/hit/raw,4096,918273,3,89.823143005,89.711296082,89.885398865,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,94.005599976,93.810890198,94.011543274,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/miss/raw,4096,918273,3,141.151306152,141.148661296,141.383544922,89216,32768,251681
bucket,n9b7stride96_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,143.54216512,143.359670003,143.684580485,89216,32768,251681
bucket,n9b7stride96_combined/load90_skew/mixed/raw,4096,918273,3,116.736938477,116.661549886,116.973246257,89216,32768,194480
bucket,n9b7stride96_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,120.094492594,120.006917318,120.158376058,89216,32768,194480
bucket,n9b7stride96_combined/load90_skew/update/raw,4096,918273,3,90.334999084,90.24092865,90.711135864,89216,32768,137376
bucket,n9b7stride96_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,96.299987793,96.035171509,96.417488098,89216,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/raw,4096,918273,3,89.859230042,89.651023865,90.232154846,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/rawfp_tuplepack,4096,918273,3,93.860481262,93.776100159,93.924957275,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/hit/seriespack_tuplepack,4096,918273,3,79.323219299,79.283851624,79.459335327,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/miss/raw,4096,918273,3,141.494222005,140.925170898,141.807739258,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/miss/rawfp_tuplepack,4096,918273,3,143.333628337,143.009012858,143.628224691,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/miss/seriespack_tuplepack,4096,918273,3,118.527811686,118.492014567,118.619781494,70656,32768,251681
bucket,n9b7stride62_split/load90_skew/mixed/raw,4096,918273,3,116.136657715,115.994944255,116.396362305,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,119.511199951,119.471425374,119.590443929,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/mixed/seriespack_tuplepack,4096,918273,3,99.262191772,99.190628052,99.343910217,70656,32768,194480
bucket,n9b7stride62_split/load90_skew/update/raw,4096,918273,3,90.030433655,89.854881287,90.161209106,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/update/rawfp_tuplepack,4096,918273,3,96.016098022,95.829483032,96.041053772,70656,32768,137376
bucket,n9b7stride62_split/load90_skew/update/seriespack_tuplepack,4096,918273,3,79.797080994,79.638626099,80.022079468,70656,32768,137376
bucket,n16b8stride120_combined/load90_skew/hit/raw,4096,918273,3,85.832725525,85.822425842,85.83997345,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,93.293312073,93.214347839,93.577964783,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/miss/raw,4096,918273,3,147.867736816,147.837229411,147.971099854,62848,32768,254563
bucket,n16b8stride120_combined/load90_skew/miss/rawfp_tuplepack,4096,918273,3,156.583450317,156.486557007,156.639602661,62848,32768,254563
bucket,n16b8stride120_combined/load90_skew/mixed/raw,4096,918273,3,118.541544596,118.539316813,118.554066976,62848,32768,196453
bucket,n16b8stride120_combined/load90_skew/mixed/rawfp_tuplepack,4096,918273,3,126.369232178,126.346455892,126.494262695,62848,32768,196453
bucket,n16b8stride120_combined/load90_skew/update/raw,4096,918273,3,85.693717957,85.6326828,85.779319763,62848,32768,138622
bucket,n16b8stride120_combined/load90_skew/update/rawfp_tuplepack,4096,918273,3,94.930664062,94.796234131,95.114685059,62848,32768,138622
bucket,n16b8stride128_combined/load90_skew/hit/raw,4096,918273,3,85.503288269,85.458122253,85.618408203,66944,32768,138622
bucket,n16b8stride128_combined/load90_skew/hit/rawfp_tuplepack,4096,918273,3,92.756202698,92.6667099,93.088005066,66944,32768,138622
