case,rows,queries,seed,rep,ns_per_operation,allocated_bytes,conditional_visits,checksum,batches
B64prefix9/equality_mismatch17,4096,32768,918273,1,1.891154913,291072,8192,663552,162
B64prefix9/equality_mismatch17,4096,32768,918273,2,1.891186938,291072,8192,663552,162
B64prefix9/update_raw,4096,32768,918273,0,0.857306234,291072,0,11665408,356
B64prefix9/update_raw,4096,32768,918273,1,0.858729330,291072,0,11665408,356
B64prefix9/update_raw,4096,32768,918273,2,0.859576193,291072,0,11665408,356
B64prefix9/update_tuplepack_effects,4096,32768,918273,0,2.457023193,291072,0,4096000,125
B64prefix9/update_tuplepack_effects,4096,32768,918273,1,2.455475586,291072,0,4096000,125
B64prefix9/update_tuplepack_effects,4096,32768,918273,2,2.455797607,291072,0,4096000,125
C64pad/scalar_raw,4096,32768,918273,0,0.294299723,295168,0,12707167297312376403,1037
C64pad/scalar_raw,4096,32768,918273,1,0.294593516,295168,0,3676110004479150708,1036
C64pad/scalar_raw,4096,32768,918273,2,0.294275802,295168,0,3291480516436050482,1038
C64pad/scalar_tuplepack,4096,32768,918273,0,1.342299344,295168,0,11492470584215229084,228
C64pad/scalar_tuplepack,4096,32768,918273,1,1.342566908,295168,0,11492470584215229084,228
C64pad/scalar_tuplepack,4096,32768,918273,2,1.341858847,295168,0,11492470584215229084,228
C64pad/full_string_rare,4096,32768,918273,0,18.760892980,295168,32768,9747722599,17
C64pad/full_string_rare,4096,32768,918273,1,18.784912109,295168,32768,9747722599,17
C64pad/full_string_rare,4096,32768,918273,2,18.764016544,295168,32768,9747722599,17
C64pad/all_fields,4096,32768,918273,0,14.740495954,295168,32768,5184762546815204900,21
C64pad/all_fields,4096,32768,918273,1,14.710689000,295168,32768,5184762546815204900,21
C64pad/all_fields,4096,32768,918273,2,14.760899135,295168,32768,5184762546815204900,21
C64pad/equality_mismatch0,4096,32768,918273,0,1.577969266,295168,0,0,194
C64pad/equality_mismatch0,4096,32768,918273,1,1.579507572,295168,0,0,194
C64pad/equality_mismatch0,4096,32768,918273,2,1.577901467,295168,0,0,194
C64pad/equality_mismatch7,4096,32768,918273,0,1.578892501,295168,0,0,194
C64pad/equality_mismatch7,4096,32768,918273,1,1.575099984,295168,0,0,194
C64pad/equality_mismatch7,4096,32768,918273,2,1.575611075,295168,0,0,194
C64pad/equality_mismatch8,4096,32768,918273,0,2.766219680,295168,32768,0,111
C64pad/equality_mismatch8,4096,32768,918273,1,2.768056234,295168,32768,0,111
C64pad/equality_mismatch8,4096,32768,918273,2,2.767880551,295168,32768,0,111
C64pad/equality_mismatch15,4096,32768,918273,0,2.768944268,295168,32768,0,111
C64pad/equality_mismatch15,4096,32768,918273,1,2.769241196,295168,32768,0,111
C64pad/equality_mismatch15,4096,32768,918273,2,2.768160983,295168,32768,0,111
C64pad/equality_mismatch16,4096,32768,918273,0,2.915192232,295168,32768,3440640,105
C64pad/equality_mismatch16,4096,32768,918273,1,2.942829532,295168,32768,3440640,105
C64pad/equality_mismatch16,4096,32768,918273,2,2.915009417,295168,32768,3440640,105
C64pad/equality_mismatch17,4096,32768,918273,0,2.041462606,295168,12288,614400,150
C64pad/equality_mismatch17,4096,32768,918273,1,2.039084269,295168,12288,614400,150
C64pad/equality_mismatch17,4096,32768,918273,2,2.039383341,295168,12288,614400,150
C64pad/update_raw,4096,32768,918273,0,0.859517901,295168,0,11665408,356
C64pad/update_raw,4096,32768,918273,1,0.859810671,295168,0,11632640,355
C64pad/update_raw,4096,32768,918273,2,0.860568796,295168,0,11632640,355
C64pad/update_tuplepack_effects,4096,32768,918273,0,2.469838542,295168,0,4063232,124
C64pad/update_tuplepack_effects,4096,32768,918273,1,2.465539255,295168,0,4063232,124
C64pad/update_tuplepack_effects,4096,32768,918273,2,2.468699055,295168,0,4063232,124
A_prefix_plane/scalar_raw,4096,32768,918273,0,0.305581063,290944,0,1568383496421729081,999
A_prefix_plane/scalar_raw,4096,32768,918273,1,0.305400909,290944,0,10599440789254954776,1000
A_prefix_plane/scalar_raw,4096,32768,918273,2,0.305517218,290944,0,1568383496421729081,999
A_prefix_plane/scalar_tuplepack,4096,32768,918273,0,1.340721264,290944,0,11492470584215229084,228
A_prefix_plane/scalar_tuplepack,4096,32768,918273,1,1.342142607,290944,0,11492470584215229084,228
A_prefix_plane/scalar_tuplepack,4096,32768,918273,2,1.340893796,290944,0,11492470584215229084,228
A_prefix_plane/full_string_rare,4096,32768,918273,0,23.184439523,290944,32768,8027536258,14
A_prefix_plane/full_string_rare,4096,32768,918273,1,23.193943569,290944,32768,8027536258,14
A_prefix_plane/full_string_rare,4096,32768,918273,2,23.192940848,290944,32768,8027536258,14
A_prefix_plane/all_fields,4096,32768,918273,0,14.723682222,290944,32768,5184762546815204900,21
A_prefix_plane/all_fields,4096,32768,918273,1,14.720309303,290944,32768,5184762546815204900,21
A_prefix_plane/all_fields,4096,32768,918273,2,14.727082752,290944,32768,5184762546815204900,21
A_prefix_plane/equality_mismatch0,4096,32768,918273,0,1.341501604,290944,0,0,228
A_prefix_plane/equality_mismatch0,4096,32768,918273,1,1.341706259,290944,0,0,228
A_prefix_plane/equality_mismatch0,4096,32768,918273,2,1.343375357,290944,0,0,228
A_prefix_plane/equality_mismatch7,4096,32768,918273,0,1.343819735,290944,0,0,228
A_prefix_plane/equality_mismatch7,4096,32768,918273,1,1.341533728,290944,0,0,228
A_prefix_plane/equality_mismatch7,4096,32768,918273,2,1.342556201,290944,0,0,228
A_prefix_plane/equality_mismatch8,4096,32768,918273,0,3.002815097,290944,32768,0,102
A_prefix_plane/equality_mismatch8,4096,32768,918273,1,3.002710380,290944,32768,0,102
A_prefix_plane/equality_mismatch8,4096,32768,918273,2,2.999219109,290944,32768,0,102
A_prefix_plane/equality_mismatch15,4096,32768,918273,0,3.006501142,290944,32768,0,102
A_prefix_plane/equality_mismatch15,4096,32768,918273,1,3.000993018,290944,32768,0,102
A_prefix_plane/equality_mismatch15,4096,32768,918273,2,3.001950432,290944,32768,0,102
A_prefix_plane/equality_mismatch16,4096,32768,918273,0,3.143023121,290944,32768,3211264,98
A_prefix_plane/equality_mismatch16,4096,32768,918273,1,3.142527989,290944,32768,3211264,98
A_prefix_plane/equality_mismatch16,4096,32768,918273,2,3.142297862,290944,32768,3211264,98
A_prefix_plane/equality_mismatch17,4096,32768,918273,0,1.994638281,290944,12288,626688,153
A_prefix_plane/equality_mismatch17,4096,32768,918273,1,1.996764538,290944,12288,626688,153
A_prefix_plane/equality_mismatch17,4096,32768,918273,2,1.993635500,290944,12288,630784,154
A_prefix_plane/update_raw,4096,32768,918273,0,0.868645321,290944,0,11534336,352
A_prefix_plane/update_raw,4096,32768,918273,1,0.869954166,290944,0,11501568,351
A_prefix_plane/update_raw,4096,32768,918273,2,0.869786363,290944,0,11501568,351
A_prefix_plane/update_tuplepack_effects,4096,32768,918273,0,2.478066229,290944,0,4063232,124
A_prefix_plane/update_tuplepack_effects,4096,32768,918273,1,2.473813211,290944,0,4063232,124
A_prefix_plane/update_tuplepack_effects,4096,32768,918273,2,2.475565510,290944,0,4063232,124
D65/scalar_raw,4096,32768,918273,0,0.314131278,299264,0,15984253621858357940,972
D65/scalar_raw,4096,32768,918273,1,0.313851085,299264,0,6568566840982032019,973
D65/scalar_raw,4096,32768,918273,2,0.315332901,299264,0,16753512597944558392,968
D65/scalar_tuplepack,4096,32768,918273,0,1.340888442,299264,0,11492470584215229084,228
D65/scalar_tuplepack,4096,32768,918273,1,1.341101262,299264,0,11492470584215229084,228
D65/scalar_tuplepack,4096,32768,918273,2,1.341496250,299264,0,11492470584215229084,228
D65/full_string_rare,4096,32768,918273,0,18.753766228,299264,32768,9747722599,17
D65/full_string_rare,4096,32768,918273,1,18.756010168,299264,32768,9747722599,17
D65/full_string_rare,4096,32768,918273,2,18.802073759,299264,32768,9747722599,17
D65/all_fields,4096,32768,918273,0,15.007043748,299264,32768,5184762556528464575,21
D65/all_fields,4096,32768,918273,1,15.051252093,299264,32768,5184762556528464575,21
D65/all_fields,4096,32768,918273,2,14.932524182,299264,32768,5184762556528464575,21
D65/equality_mismatch0,4096,32768,918273,0,1.572967842,299264,0,0,195
D65/equality_mismatch0,4096,32768,918273,1,1.573437091,299264,0,0,194
D65/equality_mismatch0,4096,32768,918273,2,1.571706449,299264,0,0,195
D65/equality_mismatch7,4096,32768,918273,0,1.572758132,299264,0,0,195
D65/equality_mismatch7,4096,32768,918273,1,1.573385180,299264,0,0,194
D65/equality_mismatch7,4096,32768,918273,2,1.573968946,299264,0,0,194
D65/equality_mismatch8,4096,32768,918273,0,2.751455771,299264,32768,0,111
D65/equality_mismatch8,4096,32768,918273,1,2.745134626,299264,32768,0,112
D65/equality_mismatch8,4096,32768,918273,2,2.749169758,299264,32768,0,112
D65/equality_mismatch15,4096,32768,918273,0,2.751442024,299264,32768,0,111
D65/equality_mismatch15,4096,32768,918273,1,2.750646591,299264,32768,0,112
D65/equality_mismatch15,4096,32768,918273,2,2.747167315,299264,32768,0,112
D65/equality_mismatch16,4096,32768,918273,0,2.914463007,299264,32768,3440640,105
D65/equality_mismatch16,4096,32768,918273,1,2.914471436,299264,32768,3440640,105
D65/equality_mismatch16,4096,32768,918273,2,2.915009126,299264,32768,3440640,105
D65/equality_mismatch17,4096,32768,918273,0,2.032651990,299264,12288,618496,151
D65/equality_mismatch17,4096,32768,918273,1,2.031107921,299264,12288,618496,151
D65/equality_mismatch17,4096,32768,918273,2,2.032987683,299264,12288,618496,151
D65/update_raw,4096,32768,918273,0,0.869376269,299264,0,11534336,352
D65/update_raw,4096,32768,918273,1,0.868860331,299264,0,11534336,352
D65/update_raw,4096,32768,918273,2,0.871551340,299264,0,11501568,351
D65/update_tuplepack_effects,4096,32768,918273,0,2.476368073,299264,0,4063232,124
D65/update_tuplepack_effects,4096,32768,918273,1,2.476382594,299264,0,4063232,124
D65/update_tuplepack_effects,4096,32768,918273,2,2.474566306,299264,0,4063232,124
E64prefix7/scalar_raw,4096,32768,918273,0,0.294221411,299264,0,3291480516436050482,1038
E64prefix7/scalar_raw,4096,32768,918273,1,0.294219059,299264,0,3291480516436050482,1038
E64prefix7/scalar_raw,4096,32768,918273,2,0.294048567,299264,0,3291480516436050482,1038
E64prefix7/scalar_tuplepack,4096,32768,918273,0,1.340568542,299264,0,11492470584215229084,228
E64prefix7/scalar_tuplepack,4096,32768,918273,1,1.340662237,299264,0,11492470584215229084,228
E64prefix7/scalar_tuplepack,4096,32768,918273,2,1.338610331,299264,0,11492470584215229084,228
E64prefix7/full_string_rare,4096,32768,918273,0,18.724128274,299264,32768,9747722599,17
E64prefix7/full_string_rare,4096,32768,918273,1,18.730303596,299264,32768,9747722599,17
E64prefix7/full_string_rare,4096,32768,918273,2,18.692300236,299264,32768,9747722599,17
E64prefix7/all_fields,4096,32768,918273,0,14.923979260,299264,32768,5184762556528464575,21
E64prefix7/all_fields,4096,32768,918273,1,14.971368699,299264,32768,5184762556528464575,21
E64prefix7/all_fields,4096,32768,918273,2,15.028842018,299264,32768,5184762556528464575,21
E64prefix7/equality_mismatch0,4096,32768,918273,0,1.571172939,299264,0,0,195
E64prefix7/equality_mismatch0,4096,32768,918273,1,1.571609419,299264,0,0,195
E64prefix7/equality_mismatch0,4096,32768,918273,2,1.572603196,299264,0,0,195
E64prefix7/equality_mismatch7,4096,32768,918273,0,2.781748546,299264,32768,0,110
E64prefix7/equality_mismatch7,4096,32768,918273,1,2.777673062,299264,32768,0,110
E64prefix7/equality_mismatch7,4096,32768,918273,2,2.816382452,299264,32768,0,109
E64prefix7/equality_mismatch8,4096,32768,918273,0,2.779853682,299264,32768,0,110
E64prefix7/equality_mismatch8,4096,32768,918273,1,2.777509655,299264,32768,0,110
E64prefix7/equality_mismatch8,4096,32768,918273,2,2.778965898,299264,32768,0,110
E64prefix7/equality_mismatch15,4096,32768,918273,0,2.778794167,299264,32768,0,110
E64prefix7/equality_mismatch15,4096,32768,918273,1,2.781243619,299264,32768,0,110
E64prefix7/equality_mismatch15,4096,32768,918273,2,2.780036788,299264,32768,0,110
E64prefix7/equality_mismatch16,4096,32768,918273,0,2.913378616,299264,32768,3440640,105
E64prefix7/equality_mismatch16,4096,32768,918273,1,2.917249988,299264,32768,3440640,105
E64prefix7/equality_mismatch16,4096,32768,918273,2,2.919488235,299264,32768,3440640,105
E64prefix7/equality_mismatch17,4096,32768,918273,0,2.621401795,299264,28672,479232,117
E64prefix7/equality_mismatch17,4096,32768,918273,1,2.623723478,299264,28672,479232,117
E64prefix7/equality_mismatch17,4096,32768,918273,2,2.621654804,299264,28672,479232,117
E64prefix7/update_raw,4096,32768,918273,0,0.856317857,299264,0,11698176,357
E64prefix7/update_raw,4096,32768,918273,1,0.857141062,299264,0,11698176,357
E64prefix7/update_raw,4096,32768,918273,2,0.858959841,299264,0,11665408,356
E64prefix7/update_tuplepack_effects,4096,32768,918273,0,2.458441650,299264,0,4096000,125
E64prefix7/update_tuplepack_effects,4096,32768,918273,1,2.451993896,299264,0,4096000,125
E64prefix7/update_tuplepack_effects,4096,32768,918273,2,2.454584473,299264,0,4096000,125
F64side/scalar_raw,4096,32768,918273,0,0.294425413,299136,0,12707167297312376403,1037
F64side/scalar_raw,4096,32768,918273,1,0.294131152,299136,0,3291480516436050482,1038
F64side/scalar_raw,4096,32768,918273,2,0.294226703,299136,0,3291480516436050482,1038
F64side/scalar_tuplepack,4096,32768,918273,0,1.339300992,299136,0,11492470584215229084,228
F64side/scalar_tuplepack,4096,32768,918273,1,1.339698658,299136,0,11492470584215229084,228
F64side/scalar_tuplepack,4096,32768,918273,2,1.339161789,299136,0,11492470584215229084,228
F64side/full_string_rare,4096,32768,918273,0,19.206346512,299136,32768,9174327152,16
F64side/full_string_rare,4096,32768,918273,1,19.334369659,299136,32768,9174327152,16
F64side/full_string_rare,4096,32768,918273,2,19.275754929,299136,32768,9174327152,16
F64side/all_fields,4096,32768,918273,0,15.000403995,299136,32768,5184762556528464575,21
F64side/all_fields,4096,32768,918273,1,14.985072545,299136,32768,5184762556528464575,21
F64side/all_fields,4096,32768,918273,2,14.931985038,299136,32768,5184762556528464575,21
F64side/equality_mismatch0,4096,32768,918273,0,1.569138277,299136,0,0,195
F64side/equality_mismatch0,4096,32768,918273,1,1.569345015,299136,0,0,195
F64side/equality_mismatch0,4096,32768,918273,2,1.571384058,299136,0,0,195
F64side/equality_mismatch7,4096,32768,918273,0,1.571068084,299136,0,0,195
F64side/equality_mismatch7,4096,32768,918273,1,1.570706412,299136,0,0,195
F64side/equality_mismatch7,4096,32768,918273,2,1.570111710,299136,0,0,195
F64side/equality_mismatch8,4096,32768,918273,0,2.760525815,299136,32768,0,111
F64side/equality_mismatch8,4096,32768,918273,1,2.762618056,299136,32768,0,111
F64side/equality_mismatch8,4096,32768,918273,2,2.762326902,299136,32768,0,111
F64side/equality_mismatch15,4096,32768,918273,0,2.761927974,299136,32768,0,111
F64side/equality_mismatch15,4096,32768,918273,1,2.761097951,299136,32768,0,111
F64side/equality_mismatch15,4096,32768,918273,2,2.761023444,299136,32768,0,111
F64side/equality_mismatch16,4096,32768,918273,0,2.910001337,299136,32768,3440640,105
F64side/equality_mismatch16,4096,32768,918273,1,2.910318138,299136,32768,3440640,105
F64side/equality_mismatch16,4096,32768,918273,2,2.908391171,299136,32768,3440640,105
F64side/equality_mismatch17,4096,32768,918273,0,2.036722209,299136,12288,614400,150
F64side/equality_mismatch17,4096,32768,918273,1,2.036093547,299136,12288,614400,150
F64side/equality_mismatch17,4096,32768,918273,2,2.037821045,299136,12288,614400,150
F64side/update_raw,4096,32768,918273,0,0.856784682,299136,0,11698176,357
F64side/update_raw,4096,32768,918273,1,0.855868214,299136,0,11698176,357
F64side/update_raw,4096,32768,918273,2,0.857557404,299136,0,11665408,356
F64side/update_tuplepack_effects,4096,32768,918273,0,2.452431152,299136,0,4096000,125
F64side/update_tuplepack_effects,4096,32768,918273,1,2.453278076,299136,0,4096000,125
F64side/update_tuplepack_effects,4096,32768,918273,2,2.451901123,299136,0,4096000,125
D_prefix_plane/scalar_raw,4096,32768,918273,0,0.305669347,299136,0,1568383496421729081,999
D_prefix_plane/scalar_raw,4096,32768,918273,1,0.305794939,299136,0,10984070277298055002,998
D_prefix_plane/scalar_raw,4096,32768,918273,2,0.305497667,299136,0,1568383496421729081,999
D_prefix_plane/scalar_tuplepack,4096,32768,918273,0,1.338894091,299136,0,11492470584215229084,228
D_prefix_plane/scalar_tuplepack,4096,32768,918273,1,1.338214058,299136,0,2076783803338903163,229
D_prefix_plane/scalar_tuplepack,4096,32768,918273,2,1.338937057,299136,0,11492470584215229084,228
D_prefix_plane/full_string_rare,4096,32768,918273,0,23.165257045,299136,32768,8027536258,14
D_prefix_plane/full_string_rare,4096,32768,918273,1,23.174022130,299136,32768,8027536258,14
D_prefix_plane/full_string_rare,4096,32768,918273,2,23.152003697,299136,32768,8027536258,14
D_prefix_plane/all_fields,4096,32768,918273,0,14.963185628,299136,32768,5184762556528464575,21
D_prefix_plane/all_fields,4096,32768,918273,1,14.917178199,299136,32768,5184762556528464575,21
D_prefix_plane/all_fields,4096,32768,918273,2,15.042712984,299136,32768,5184762556528464575,21
D_prefix_plane/equality_mismatch0,4096,32768,918273,0,1.340182790,299136,0,0,228
D_prefix_plane/equality_mismatch0,4096,32768,918273,1,1.341461182,299136,0,0,228
D_prefix_plane/equality_mismatch0,4096,32768,918273,2,1.339568423,299136,0,0,228
D_prefix_plane/equality_mismatch7,4096,32768,918273,0,1.340711627,299136,0,0,228
D_prefix_plane/equality_mismatch7,4096,32768,918273,1,1.339213723,299136,0,0,228
D_prefix_plane/equality_mismatch7,4096,32768,918273,2,1.339622096,299136,0,0,228
D_prefix_plane/equality_mismatch8,4096,32768,918273,0,3.006126853,299136,32768,0,102
D_prefix_plane/equality_mismatch8,4096,32768,918273,1,3.003487980,299136,32768,0,102
D_prefix_plane/equality_mismatch8,4096,32768,918273,2,3.000172634,299136,32768,0,102
D_prefix_plane/equality_mismatch15,4096,32768,918273,0,3.005599976,299136,32768,0,102
D_prefix_plane/equality_mismatch15,4096,32768,918273,1,2.999287325,299136,32768,0,102
D_prefix_plane/equality_mismatch15,4096,32768,918273,2,3.006371891,299136,32768,0,102
D_prefix_plane/equality_mismatch16,4096,32768,918273,0,3.142219388,299136,32768,3211264,98
D_prefix_plane/equality_mismatch16,4096,32768,918273,1,3.140369337,299136,32768,3211264,98
D_prefix_plane/equality_mismatch16,4096,32768,918273,2,3.137884646,299136,32768,3211264,98
D_prefix_plane/equality_mismatch17,4096,32768,918273,0,1.990639030,299136,12288,630784,154
D_prefix_plane/equality_mismatch17,4096,32768,918273,1,1.988148082,299136,12288,630784,154
D_prefix_plane/equality_mismatch17,4096,32768,918273,2,1.986671547,299136,12288,630784,154
D_prefix_plane/update_raw,4096,32768,918273,0,0.866366811,299136,0,11567104,353
D_prefix_plane/update_raw,4096,32768,918273,1,0.867518165,299136,0,11534336,352
D_prefix_plane/update_raw,4096,32768,918273,2,0.867696675,299136,0,11534336,352
D_prefix_plane/update_tuplepack_effects,4096,32768,918273,0,2.473463243,299136,0,4063232,124
D_prefix_plane/update_tuplepack_effects,4096,32768,918273,1,2.467259069,299136,0,4063232,124
D_prefix_plane/update_tuplepack_effects,4096,32768,918273,2,2.473135917,299136,0,4063232,124
A63/scalar_raw,4096,32768,918273,0,0.312068916,291072,0,14830365157729057262,978
A63/scalar_raw,4096,32768,918273,1,0.312328877,291072,0,14830365157729057262,978
A63/scalar_raw,4096,32768,918273,2,0.316408306,291072,0,8107084793154432923,965
A63/scalar_tuplepack,4096,32768,918273,0,1.338762785,291072,0,11492470584215229084,228
A63/scalar_tuplepack,4096,32768,918273,1,1.338213791,291072,0,2076783803338903163,229
A63/scalar_tuplepack,4096,32768,918273,2,1.339002375,291072,0,11492470584215229084,228
A63/full_string_rare,4096,32768,918273,0,18.789845186,291072,32768,9747722599,17
A63/full_string_rare,4096,32768,918273,1,18.782235538,291072,32768,9747722599,17
A63/full_string_rare,4096,32768,918273,2,18.714522418,291072,32768,9747722599,17
A63/all_fields,4096,32768,918273,0,14.685211182,291072,32768,5184762546815204900,21
A63/all_fields,4096,32768,918273,1,14.673804874,291072,32768,5184762546815204900,21
A63/all_fields,4096,32768,918273,2,14.715352376,291072,32768,5184762546815204900,21
A63/equality_mismatch0,4096,32768,918273,0,1.568789125,291072,0,0,195
A63/equality_mismatch0,4096,32768,918273,1,1.569853171,291072,0,0,195
A63/equality_mismatch0,4096,32768,918273,2,1.568181904,291072,0,0,195
A63/equality_mismatch7,4096,32768,918273,0,1.570000438,291072,0,0,195
A63/equality_mismatch7,4096,32768,918273,1,1.569563802,291072,0,0,195
A63/equality_mismatch7,4096,32768,918273,2,1.569558951,291072,0,0,195
A63/equality_mismatch8,4096,32768,918273,0,2.737823486,291072,32768,0,112
A63/equality_mismatch8,4096,32768,918273,1,2.741131101,291072,32768,0,112
A63/equality_mismatch8,4096,32768,918273,2,2.739458357,291072,32768,0,112
A63/equality_mismatch15,4096,32768,918273,0,2.742073877,291072,32768,0,112
A63/equality_mismatch15,4096,32768,918273,1,2.740267617,291072,32768,0,112
A63/equality_mismatch15,4096,32768,918273,2,2.746076856,291072,32768,0,112
A63/equality_mismatch16,4096,32768,918273,0,2.914462135,291072,32768,3440640,105
A63/equality_mismatch16,4096,32768,918273,1,2.912663342,291072,32768,3440640,105
A63/equality_mismatch16,4096,32768,918273,2,2.916923886,291072,32768,3440640,105
A63/equality_mismatch17,4096,32768,918273,0,2.039810384,291072,12288,614400,150
A63/equality_mismatch17,4096,32768,918273,1,2.041624959,291072,12288,614400,150
A63/equality_mismatch17,4096,32768,918273,2,2.038872477,291072,12288,614400,150
A63/update_raw,4096,32768,918273,0,0.867223306,291072,0,11534336,352
A63/update_raw,4096,32768,918273,1,0.868043553,291072,0,11534336,352
A63/update_raw,4096,32768,918273,2,0.868957259,291072,0,11534336,352
A63/update_tuplepack_effects,4096,32768,918273,0,2.476409420,291072,0,4063232,124
A63/update_tuplepack_effects,4096,32768,918273,1,2.471406014,291072,0,4063232,124
A63/update_tuplepack_effects,4096,32768,918273,2,2.472717531,291072,0,4063232,124
