case,rows,queries,seed,rep,ns_per_operation,allocated_bytes,conditional_visits,checksum,batches
n8b8stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,2,36.814165115,4284160,264267,4390286700210,2
n8b8stride64_combined/load50_uniform/miss/raw,262144,262144,712367,0,25.137258530,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/raw,262144,262144,712367,1,25.097797394,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/raw,262144,262144,712367,2,25.104721069,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,24.931245804,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,24.937465668,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,24.950376511,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,0,28.470668793,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,1,28.497009277,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,2,28.477323532,4284160,267687,2251799813685248,2
n8b8stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,0,26.486160278,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,1,26.436054230,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,2,26.452400208,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,28.696060181,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,28.639469147,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,28.617630005,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,0,32.723211288,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,1,32.689451218,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,2,32.713064194,4284160,265941,1128093797091388,2
n8b8stride64_combined/load50_uniform/update/raw,262144,262144,712367,0,27.912481308,4284160,264267,4390286703144,2
n8b8stride64_combined/load50_uniform/update/raw,262144,262144,712367,1,27.826974869,4284160,264267,4390286702368,2
n8b8stride64_combined/load50_uniform/update/raw,262144,262144,712367,2,27.775341034,4284160,264267,4390286701592,2
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,37.199850082,4284160,264267,4390286703144,2
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,37.170038223,4284160,264267,4390286702368,2
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,37.170648575,4284160,264267,4390286701592,2
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,0,39.265037537,4284160,264267,2195143351223,1
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,1,39.417209625,4284160,264267,2195143351921,1
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,2,39.324584961,4284160,264267,2195143353039,1
n8b7stride64_combined/load50_uniform/hit/raw,262144,262144,712367,0,37.054014206,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/hit/raw,262144,262144,712367,1,37.004535675,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/hit/raw,262144,262144,712367,2,37.018268585,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,40.071506500,4284160,264267,2195143350105,1
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,40.034084320,4284160,264267,2195143350105,1
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,39.988498688,4284160,264267,2195143350105,1
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,0,37.375804901,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,1,37.333498001,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,2,37.401647568,4284160,264267,4390286700210,2
n8b7stride64_combined/load50_uniform/miss/raw,262144,262144,712367,0,31.092117310,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/raw,262144,262144,712367,1,31.069992065,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/raw,262144,262144,712367,2,31.054830551,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,30.615945816,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,30.586896896,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,30.607097626,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,0,32.493509293,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,1,32.469114304,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,2,32.410633087,4284160,267687,2251799813685248,2
n8b7stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,0,34.283943176,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,1,34.269123077,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/raw,262144,262144,712367,2,34.265211105,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,35.531333923,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,35.402950287,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,35.440010071,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,0,35.059778214,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,1,35.013486862,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,2,35.063879013,4284160,265941,1128093797091388,2
n8b7stride64_combined/load50_uniform/update/raw,262144,262144,712367,0,37.077665329,4284160,264267,4390286703144,2
n8b7stride64_combined/load50_uniform/update/raw,262144,262144,712367,1,37.187833786,4284160,264267,4390286702368,2
n8b7stride64_combined/load50_uniform/update/raw,262144,262144,712367,2,37.078962326,4284160,264267,4390286701592,2
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,42.933719635,4284160,264267,2195143351223,1
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,42.897560120,4284160,264267,2195143351921,1
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,42.835491180,4284160,264267,2195143353039,1
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,0,40.146575928,4284160,264267,2195143351223,1
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,1,40.184993744,4284160,264267,2195143351921,1
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,2,40.148868561,4284160,264267,2195143353039,1
n9b7stride76_combined/load50_uniform/hit/raw,262144,262144,712367,0,39.574871063,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/hit/raw,262144,262144,712367,1,39.467788696,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/hit/raw,262144,262144,712367,2,39.553886414,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,42.565677643,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,42.469776154,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,42.418239594,4505472,263839,2195143350105,1
n9b7stride76_combined/load50_uniform/miss/raw,262144,262144,712367,0,32.687543869,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/miss/raw,262144,262144,712367,1,32.671045303,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/miss/raw,262144,262144,712367,2,32.663663864,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,32.295562744,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,32.281259537,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,32.275344849,4505472,266852,2251799813685248,2
n9b7stride76_combined/load50_uniform/mixed/raw,262144,262144,712367,0,36.275297165,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/mixed/raw,262144,262144,712367,1,36.230073929,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/mixed/raw,262144,262144,712367,2,36.234729767,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,37.465848923,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,37.492610931,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,37.408914566,4505472,265379,1128093797091388,2
n9b7stride76_combined/load50_uniform/update/raw,262144,262144,712367,0,39.566211700,4505472,263839,2195143351223,1
n9b7stride76_combined/load50_uniform/update/raw,262144,262144,712367,1,39.568000793,4505472,263839,2195143351921,1
n9b7stride76_combined/load50_uniform/update/raw,262144,262144,712367,2,39.527111053,4505472,263839,2195143353039,1
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,45.381732941,4505472,263839,2195143351223,1
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,45.400314331,4505472,263839,2195143351921,1
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,45.459171295,4505472,263839,2195143353039,1
n9b7stride96_combined/load50_uniform/hit/raw,262144,262144,712367,0,39.331794739,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/hit/raw,262144,262144,712367,1,39.258934021,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/hit/raw,262144,262144,712367,2,39.281406403,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,42.367618561,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,42.339466095,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,42.287471771,5691008,263839,2195143350105,1
n9b7stride96_combined/load50_uniform/miss/raw,262144,262144,712367,0,32.882875443,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/miss/raw,262144,262144,712367,1,32.886098862,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/miss/raw,262144,262144,712367,2,32.861572266,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,32.462762833,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,32.449256897,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,32.452024460,5691008,266852,2251799813685248,2
n9b7stride96_combined/load50_uniform/mixed/raw,262144,262144,712367,0,36.290594101,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/mixed/raw,262144,262144,712367,1,36.259408951,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/mixed/raw,262144,262144,712367,2,36.253383636,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,37.510158539,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,37.433862686,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,37.430849075,5691008,265379,1128093797091388,2
n9b7stride96_combined/load50_uniform/update/raw,262144,262144,712367,0,39.374980927,5691008,263839,2195143351223,1
n9b7stride96_combined/load50_uniform/update/raw,262144,262144,712367,1,39.287734985,5691008,263839,2195143351921,1
n9b7stride96_combined/load50_uniform/update/raw,262144,262144,712367,2,39.344383240,5691008,263839,2195143353039,1
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,45.214267731,5691008,263839,2195143351223,1
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,45.260963440,5691008,263839,2195143351921,1
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,45.127254486,5691008,263839,2195143353039,1
n9b7stride62_split/load50_uniform/hit/raw,262144,262144,712367,0,44.959144592,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/raw,262144,262144,712367,1,45.011096954,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/raw,262144,262144,712367,2,44.977527618,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,48.215377808,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,48.059509277,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,48.089645386,4505344,263839,2195143350105,1
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,0,37.090616226,4505344,263839,4390286700210,2
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,1,37.216024399,4505344,263839,4390286700210,2
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,262144,262144,712367,2,37.180070877,4505344,263839,4390286700210,2
n9b7stride62_split/load50_uniform/miss/raw,262144,262144,712367,0,34.848386765,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/raw,262144,262144,712367,1,34.899065018,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/raw,262144,262144,712367,2,34.830896378,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,34.562721252,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,34.543476105,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,34.538557053,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,0,31.420717239,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,1,31.384897232,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,262144,262144,712367,2,31.412649155,4505344,266852,2251799813685248,2
n9b7stride62_split/load50_uniform/mixed/raw,262144,262144,712367,0,40.074367523,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/raw,262144,262144,712367,1,40.027942657,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/raw,262144,262144,712367,2,39.999141693,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,41.444381714,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,41.406429291,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,41.393760681,4505344,265379,564046898545694,1
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,0,34.570140839,4505344,265379,1128093797091388,2
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,1,34.559211731,4505344,265379,1128093797091388,2
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,262144,262144,712367,2,34.476509094,4505344,265379,1128093797091388,2
n9b7stride62_split/load50_uniform/update/raw,262144,262144,712367,0,45.202560425,4505344,263839,2195143351223,1
n9b7stride62_split/load50_uniform/update/raw,262144,262144,712367,1,45.104022980,4505344,263839,2195143351921,1
n9b7stride62_split/load50_uniform/update/raw,262144,262144,712367,2,45.066448212,4505344,263839,2195143353039,1
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,51.151634216,4505344,263839,2195143351223,1
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,51.104145050,4505344,263839,2195143351921,1
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,51.039024353,4505344,263839,2195143353039,1
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,0,40.611515045,4505344,263839,2195143351223,1
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,1,40.487960815,4505344,263839,2195143351921,1
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,262144,262144,712367,2,40.370845795,4505344,263839,2195143353039,1
n16b8stride120_combined/load50_uniform/hit/raw,262144,262144,712367,0,32.781576157,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/hit/raw,262144,262144,712367,1,32.774213791,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/hit/raw,262144,262144,712367,2,32.783237457,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,36.746910095,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,36.710365295,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,36.724479675,3946624,262348,4390286700210,2
n16b8stride120_combined/load50_uniform/miss/raw,262144,262144,712367,0,30.191484451,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/miss/raw,262144,262144,712367,1,30.195566177,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/miss/raw,262144,262144,712367,2,30.141033173,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,29.900955200,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,29.875169754,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,2,29.876884460,3946624,263111,2251799813685248,2
n16b8stride120_combined/load50_uniform/mixed/raw,262144,262144,712367,0,31.731805801,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/mixed/raw,262144,262144,712367,1,31.707241058,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/mixed/raw,262144,262144,712367,2,31.699819565,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,0,33.554779053,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,1,33.538015366,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,262144,262144,712367,2,33.536869049,3946624,262721,1128093797091388,2
n16b8stride120_combined/load50_uniform/update/raw,262144,262144,712367,0,33.146148682,3946624,262348,4390286703144,2
n16b8stride120_combined/load50_uniform/update/raw,262144,262144,712367,1,33.203845978,3946624,262348,4390286702368,2
n16b8stride120_combined/load50_uniform/update/raw,262144,262144,712367,2,33.135066986,3946624,262348,4390286701592,2
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,0,39.363613129,3946624,262348,2195143351223,1
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,1,39.421974182,3946624,262348,2195143351921,1
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,262144,262144,712367,2,39.338970184,3946624,262348,2195143353039,1
n16b8stride128_combined/load50_uniform/hit/raw,262144,262144,712367,0,32.775320053,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/hit/raw,262144,262144,712367,1,32.717794418,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/hit/raw,262144,262144,712367,2,32.735475540,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,0,36.685169220,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,1,36.686332703,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,262144,262144,712367,2,36.650875092,4209664,262348,4390286700210,2
n16b8stride128_combined/load50_uniform/miss/raw,262144,262144,712367,0,31.426248550,4209664,263111,2251799813685248,2
n16b8stride128_combined/load50_uniform/miss/raw,262144,262144,712367,1,31.413085938,4209664,263111,2251799813685248,2
n16b8stride128_combined/load50_uniform/miss/raw,262144,262144,712367,2,31.410703659,4209664,263111,2251799813685248,2
n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,0,31.146936417,4209664,263111,2251799813685248,2
n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,262144,262144,712367,1,31.095283508,4209664,263111,2251799813685248,2
