case,rows,queries,seed,rep,ns_per_operation,allocated_bytes,conditional_visits,checksum,batches
n8b7stride63_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,34.488172743,66048,32998,2457824030125,9
n8b7stride63_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,34.447143555,66048,32998,2457824035523,9
n8b7stride63_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,34.454128689,66048,32998,2457823963729,9
n8b7stride63_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,0,35.422488742,66048,32998,2457824030125,9
n8b7stride63_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,1,35.312659370,66048,32998,2457824035523,9
n8b7stride63_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,2,35.260572645,66048,32998,2457823963729,9
n8b8stride64_combined/load50_uniform/hit/raw,4096,32768,918273,0,21.506644694,67072,32998,4096373375505,15
n8b8stride64_combined/load50_uniform/hit/raw,4096,32768,918273,1,21.326267497,67072,32998,4096373375505,15
n8b8stride64_combined/load50_uniform/hit/raw,4096,32768,918273,2,21.336277262,67072,32998,4096373375505,15
n8b8stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,25.432678223,67072,32998,3277098700404,12
n8b8stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,25.363339938,67072,32998,3550190258771,13
n8b8stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,25.387216421,67072,32998,3550190258771,13
n8b8stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,0,31.474139404,67072,32998,2730915583670,10
n8b8stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,1,31.341177368,67072,32998,2730915583670,10
n8b8stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,2,31.404986572,67072,32998,2730915583670,10
n8b8stride64_combined/load50_uniform/miss/raw,4096,32768,918273,0,18.881238152,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/raw,4096,32768,918273,1,18.703230914,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/raw,4096,32768,918273,2,18.688455021,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,18.842622645,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,18.780314726,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,18.757264979,67072,33404,2392537302040576,17
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,0,23.425068447,67072,33404,1970324836974592,14
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,1,23.274006435,67072,33404,1970324836974592,14
n8b8stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,2,23.237625122,67072,33404,1970324836974592,14
n8b8stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,0,20.238870621,67072,33192,1128090701693968,16
n8b8stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,1,20.032857895,67072,33192,1128090701693968,16
n8b8stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,2,20.047391891,67072,33192,1128090701693968,16
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,22.102456229,67072,33192,987079363982222,14
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,22.003947667,67072,33192,987079363982222,14
n8b8stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,22.007132394,67072,33192,987079363982222,14
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,0,27.260098775,67072,33192,846068026270476,12
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,1,27.063972473,67072,33192,846068026270476,12
n8b8stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,2,27.039532979,67072,33192,846068026270476,12
n8b8stride64_combined/load50_uniform/update/raw,4096,32768,918273,0,21.779941813,67072,32998,4096373419297,15
n8b8stride64_combined/load50_uniform/update/raw,4096,32768,918273,1,21.621476237,67072,32998,4096373277023,15
n8b8stride64_combined/load50_uniform/update/raw,4096,32768,918273,2,21.586724854,67072,32998,4096373622957,15
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,28.066145463,67072,32998,3004007161153,11
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,28.143077504,67072,32998,3004007094239,11
n8b8stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,28.124711470,67072,32998,3004007143245,11
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,0,33.976392958,67072,32998,2457824030125,9
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,1,33.923356798,67072,32998,2457824035523,9
n8b8stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,2,33.929429796,67072,32998,2457823963729,9
n8b7stride64_combined/load50_uniform/hit/raw,4096,32768,918273,0,28.428860751,67072,32998,3004007142037,11
n8b7stride64_combined/load50_uniform/hit/raw,4096,32768,918273,1,28.115056818,67072,32998,3004007142037,11
n8b7stride64_combined/load50_uniform/hit/raw,4096,32768,918273,2,28.124766957,67072,32998,3004007142037,11
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,31.196063232,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,31.154315186,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,31.102529907,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,0,32.256460571,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,1,32.169393921,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,2,32.114340210,67072,32998,2730915583670,10
n8b7stride64_combined/load50_uniform/miss/raw,4096,32768,918273,0,21.751580811,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/raw,4096,32768,918273,1,21.625075277,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/raw,4096,32768,918273,2,21.644525146,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,21.502537028,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,21.429069010,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,21.417759196,67072,33404,2111062325329920,15
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,0,27.048561096,67072,33404,1688849860263936,12
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,1,26.891904195,67072,33404,1688849860263936,12
n8b7stride64_combined/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,2,26.890200297,67072,33404,1688849860263936,12
n8b7stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,0,25.161010742,67072,33192,916573695126349,13
n8b7stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,1,24.925905668,67072,33192,916573695126349,13
n8b7stride64_combined/load50_uniform/mixed/raw,4096,32768,918273,2,24.914238563,67072,33192,916573695126349,13
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,26.186462402,67072,33192,846068026270476,12
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,26.043566386,67072,33192,846068026270476,12
n8b7stride64_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,26.039494832,67072,33192,846068026270476,12
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,0,29.552659468,67072,33192,775562357414603,11
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,1,29.398712158,67072,33192,775562357414603,11
n8b7stride64_combined/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,2,29.487934459,67072,33192,775562357414603,11
n8b7stride64_combined/load50_uniform/update/raw,4096,32768,918273,0,28.425448331,67072,32998,3004007161153,11
n8b7stride64_combined/load50_uniform/update/raw,4096,32768,918273,1,28.100963246,67072,32998,3004007094239,11
n8b7stride64_combined/load50_uniform/update/raw,4096,32768,918273,2,28.125349565,67072,32998,3004007143245,11
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,33.937598334,67072,32998,2457824030125,9
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,33.886135864,67072,32998,2730915583380,10
n8b7stride64_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,33.852441406,67072,32998,2730915527724,10
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,0,35.171969944,67072,32998,2457824030125,9
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,1,35.043423123,67072,32998,2457824035523,9
n8b7stride64_combined/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,2,35.046376546,67072,32998,2457823963729,9
n9b7stride76_combined/load50_uniform/hit/raw,4096,32768,918273,0,29.191997181,70144,32845,3004007142037,11
n9b7stride76_combined/load50_uniform/hit/raw,4096,32768,918273,1,28.874947288,70144,32845,3004007142037,11
n9b7stride76_combined/load50_uniform/hit/raw,4096,32768,918273,2,28.968827681,70144,32845,3004007142037,11
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,32.078051758,70144,32845,2730915583670,10
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,32.059072876,70144,32845,2730915583670,10
n9b7stride76_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,32.031576538,70144,32845,2730915583670,10
n9b7stride76_combined/load50_uniform/miss/raw,4096,32768,918273,0,22.936874390,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/miss/raw,4096,32768,918273,1,22.842182704,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/miss/raw,4096,32768,918273,2,22.831564767,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,22.768766131,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,22.690311977,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,22.692472185,70144,33157,1970324836974592,14
n9b7stride76_combined/load50_uniform/mixed/raw,4096,32768,918273,0,26.193608602,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/mixed/raw,4096,32768,918273,1,25.998982747,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/mixed/raw,4096,32768,918273,2,26.000712077,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,27.358034770,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,27.183931986,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,27.170837402,70144,33006,846068026270476,12
n9b7stride76_combined/load50_uniform/update/raw,4096,32768,918273,0,29.192940452,70144,32845,3004007161153,11
n9b7stride76_combined/load50_uniform/update/raw,4096,32768,918273,1,29.080022638,70144,32845,3004007094239,11
n9b7stride76_combined/load50_uniform/update/raw,4096,32768,918273,2,29.060632879,70144,32845,3004007143245,11
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,34.803487142,70144,32845,2457824030125,9
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,34.714379205,70144,32845,2457824035523,9
n9b7stride76_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,34.680162218,70144,32845,2457823963729,9
n9b7stride96_combined/load50_uniform/hit/raw,4096,32768,918273,0,29.441131592,88448,32845,3004007142037,11
n9b7stride96_combined/load50_uniform/hit/raw,4096,32768,918273,1,29.263103138,88448,32845,3004007142037,11
n9b7stride96_combined/load50_uniform/hit/raw,4096,32768,918273,2,29.247372714,88448,32845,3004007142037,11
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,32.485955811,88448,32845,2730915583670,10
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,32.328329468,88448,32845,2730915583670,10
n9b7stride96_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,32.378744507,88448,32845,2730915583670,10
n9b7stride96_combined/load50_uniform/miss/raw,4096,32768,918273,0,23.169113159,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/miss/raw,4096,32768,918273,1,23.081549508,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/miss/raw,4096,32768,918273,2,23.084688459,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,23.011053903,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,22.886454991,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,22.887542725,88448,33157,1970324836974592,14
n9b7stride96_combined/load50_uniform/mixed/raw,4096,32768,918273,0,26.457890828,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/mixed/raw,4096,32768,918273,1,26.230181376,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/mixed/raw,4096,32768,918273,2,26.239181519,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,27.581347148,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,27.411697388,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,27.416882833,88448,33006,846068026270476,12
n9b7stride96_combined/load50_uniform/update/raw,4096,32768,918273,0,29.558180376,88448,32845,3004007161153,11
n9b7stride96_combined/load50_uniform/update/raw,4096,32768,918273,1,29.265267112,88448,32845,3004007094239,11
n9b7stride96_combined/load50_uniform/update/raw,4096,32768,918273,2,29.296838934,88448,32845,3004007143245,11
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,35.057935927,88448,32845,2457824030125,9
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,35.005177816,88448,32845,2457824035523,9
n9b7stride96_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,34.959330241,88448,32845,2457823963729,9
n9b7stride62_split/load50_uniform/hit/raw,4096,32768,918273,0,28.951490922,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/hit/raw,4096,32768,918273,1,28.776539196,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/hit/raw,4096,32768,918273,2,28.862959428,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,32.209799194,70016,32845,2730915583670,10
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,32.121298218,70016,32845,2730915583670,10
n9b7stride62_split/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,32.157156372,70016,32845,2730915583670,10
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,0,29.675201416,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,1,29.631147905,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/hit/seriespack_tuplepack,4096,32768,918273,2,29.620047829,70016,32845,3004007142037,11
n9b7stride62_split/load50_uniform/miss/raw,4096,32768,918273,0,23.074595860,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/raw,4096,32768,918273,1,22.919849941,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/raw,4096,32768,918273,2,22.929615566,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,22.853866577,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,22.778313773,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,22.746246338,70016,33157,1970324836974592,14
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,0,24.725191556,70016,33157,1829587348619264,13
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,1,24.604203444,70016,33157,1829587348619264,13
n9b7stride62_split/load50_uniform/miss/seriespack_tuplepack,4096,32768,918273,2,24.547511174,70016,33157,1829587348619264,13
n9b7stride62_split/load50_uniform/mixed/raw,4096,32768,918273,0,26.108339945,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/raw,4096,32768,918273,1,25.947865804,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/raw,4096,32768,918273,2,25.982757568,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,27.396718343,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,27.298957825,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,27.297663371,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,0,27.169639587,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,1,27.037040710,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/mixed/seriespack_tuplepack,4096,32768,918273,2,27.035542806,70016,33006,846068026270476,12
n9b7stride62_split/load50_uniform/update/raw,4096,32768,918273,0,29.222625732,70016,32845,3004007161153,11
n9b7stride62_split/load50_uniform/update/raw,4096,32768,918273,1,28.971768466,70016,32845,3004007094239,11
n9b7stride62_split/load50_uniform/update/raw,4096,32768,918273,2,28.948938543,70016,32845,3004007143245,11
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,34.952107747,70016,32845,2457824030125,9
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,34.767140706,70016,32845,2457824035523,9
n9b7stride62_split/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,34.830613878,70016,32845,2457823963729,9
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,0,32.514456177,70016,32845,2730915595824,10
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,1,32.415304565,70016,32845,2730915565440,10
n9b7stride62_split/load50_uniform/update/seriespack_tuplepack,4096,32768,918273,2,32.477774048,70016,32845,2730915535056,10
n16b8stride120_combined/load50_uniform/hit/raw,4096,32768,918273,0,23.348665510,61824,32787,3823281817138,14
n16b8stride120_combined/load50_uniform/hit/raw,4096,32768,918273,1,23.215020316,61824,32787,3823281817138,14
n16b8stride120_combined/load50_uniform/hit/raw,4096,32768,918273,2,23.205341884,61824,32787,3823281817138,14
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,26.977938334,61824,32787,3277098700404,12
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,26.949582418,61824,32787,3277098700404,12
n16b8stride120_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,26.936307271,61824,32787,3277098700404,12
n16b8stride120_combined/load50_uniform/miss/raw,4096,32768,918273,0,21.437025960,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/miss/raw,4096,32768,918273,1,21.387829590,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/miss/raw,4096,32768,918273,2,21.399001058,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,21.311352539,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,21.254632568,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,21.245212809,61824,32873,2111062325329920,15
n16b8stride120_combined/load50_uniform/mixed/raw,4096,32768,918273,0,22.233986991,61824,32835,987079363982222,14
n16b8stride120_combined/load50_uniform/mixed/raw,4096,32768,918273,1,22.149954660,61824,32835,987079363982222,14
n16b8stride120_combined/load50_uniform/mixed/raw,4096,32768,918273,2,22.119698661,61824,32835,987079363982222,14
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,24.084298941,61824,32835,916573695126349,13
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,1,23.994530311,61824,32835,916573695126349,13
n16b8stride120_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,2,23.999929575,61824,32835,916573695126349,13
n16b8stride120_combined/load50_uniform/update/raw,4096,32768,918273,0,23.578012320,61824,32787,3550190291245,13
n16b8stride120_combined/load50_uniform/update/raw,4096,32768,918273,1,23.386812483,61824,32787,3823281738132,14
n16b8stride120_combined/load50_uniform/update/raw,4096,32768,918273,2,23.359654018,61824,32787,3823281966316,14
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,0,29.807178844,61824,32787,3004007161153,11
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,1,29.766365745,61824,32787,3004007094239,11
n16b8stride120_combined/load50_uniform/update/rawfp_tuplepack,4096,32768,918273,2,29.909826105,61824,32787,3004007143245,11
n16b8stride128_combined/load50_uniform/hit/raw,4096,32768,918273,0,23.700338510,65920,32787,3550190258771,13
n16b8stride128_combined/load50_uniform/hit/raw,4096,32768,918273,1,23.549396221,65920,32787,3550190258771,13
n16b8stride128_combined/load50_uniform/hit/raw,4096,32768,918273,2,23.544933613,65920,32787,3550190258771,13
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,0,27.363377889,65920,32787,3277098700404,12
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,1,27.363502502,65920,32787,3277098700404,12
n16b8stride128_combined/load50_uniform/hit/rawfp_tuplepack,4096,32768,918273,2,27.395698547,65920,32787,3277098700404,12
n16b8stride128_combined/load50_uniform/miss/raw,4096,32768,918273,0,21.966979980,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/miss/raw,4096,32768,918273,1,21.958609445,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/miss/raw,4096,32768,918273,2,21.976089478,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,0,21.904048375,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,1,21.865659441,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/miss/rawfp_tuplepack,4096,32768,918273,2,21.864746094,65920,32873,1970324836974592,14
n16b8stride128_combined/load50_uniform/mixed/raw,4096,32768,918273,0,22.683513096,65920,32835,987079363982222,14
n16b8stride128_combined/load50_uniform/mixed/raw,4096,32768,918273,1,22.566672189,65920,32835,987079363982222,14
n16b8stride128_combined/load50_uniform/mixed/raw,4096,32768,918273,2,22.568699428,65920,32835,987079363982222,14
n16b8stride128_combined/load50_uniform/mixed/rawfp_tuplepack,4096,32768,918273,0,24.558941181,65920,32835,916573695126349,13
