input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-neon,cross/4/unit24/draw2/stride64/spread/update/packet,1,3,"[11296.5145631076,11384.206310678293,11300.422330096417]",11300.422330096417,"[11296.067152067344,11393.728964299706,11299.989482259018]",11299.989482259018,"[11.031752503034765,11.117388975271771,11.035568681734784]",11.035568681734784,1024.0,24.0,2.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw2/stride64/spread/update/point,1,3,"[7430.731279872661,7434.112586299111,7433.1386086026]",7433.1386086026,"[7430.4556558267395,7438.055231024235,7436.216675409525]",7436.216675409525,"[7.256573515500645,7.259875572557725,7.258924422463475]",7.258924422463475,1024.0,24.0,2.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw4/stride24/spread/sum/packet,1,3,"[3171.0946952070485,3186.275709632844,3180.5835272217814]",3180.5835272217814,"[3170.9804560273274,3186.90228013961,3182.0618892398697]",3182.0618892398697,"[3.096772163288133,3.111597372688325,3.106038600802521]",3.106038600802521,1024.0,24.0,4.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw4/stride24/spread/sum/point,1,3,"[5086.695857558021,5077.973837209166,5080.320130813016]",5080.320130813016,"[5094.755813920555,5077.816860528158,5082.76235463025]",5082.76235463025,"[4.967476423396505,4.958958825399575,4.961250127747085]",4.961250127747085,1024.0,24.0,4.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw4/stride24/spread/update/packet,1,3,"[11559.414332785263,11618.307248765772,11750.073311367147]",11618.307248765772,"[11559.023887921929,11617.88138373628,11752.48023070095]",11617.88138373628,"[11.288490559360609,11.346003172622824,11.47468096813198]",11.346003172622824,1024.0,24.0,4.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw4/stride24/spread/update/point,1,3,"[12355.1680216781,12273.518518519513,12276.034327007275]",12276.034327007275,"[12363.814814911948,12273.139114758269,12275.594399225427]",12275.594399225427,"[12.06559377117002,11.98585792824171,11.98831477246804]",11.98831477246804,1024.0,24.0,4.0,24.0,96.0,24.0
crossover-neon,cross/4/unit24/draw4/stride25/spread/sum/packet,1,3,"[3201.1819425447293,3202.252165982391,3198.0845873232583]",3201.1819425447293,"[3201.924304595165,3203.7175102593783,3202.413132699066]",3202.413132699066,"[3.126154240766337,3.1271993808421787,3.12312947980787]",3.126154240766337,1024.0,24.0,4.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw4/stride25/spread/sum/point,1,3,"[5080.760246643769,5083.617700399748,5078.48458469351]",5080.760246643769,"[5080.560029027696,5086.651795427764,5078.308668828392]",5080.560029027696,"[4.961679928363056,4.964470410546629,4.959457602239755]",4.961679928363056,1024.0,24.0,4.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw4/stride25/spread/update/packet,1,3,"[11840.802364862437,11833.114020270836,11827.419763514028]",11833.114020270836,"[11840.364020318591,11839.080236476597,11827.038851362357]",11839.080236476597,"[11.563283559435973,11.555775410420736,11.550214612806668]",11.555775410420736,1024.0,24.0,4.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw4/stride25/spread/update/point,1,3,"[12198.28160418236,12198.304272013356,12208.75152571891]",12198.304272013356,"[12197.810810871602,12197.870095930883,12214.531822000055]",12197.870095930883,"[11.912384379084337,11.912406515638043,11.922608911834873]",11.912406515638043,1024.0,24.0,4.0,24.0,99.0,25.0
crossover-neon,cross/4/unit24/draw4/stride64/spread/sum/packet,1,3,"[3220.858864426784,3228.6611819231316,3219.6692931632997]",3220.858864426784,"[3220.739513344091,3229.4718424530033,3219.53951333537]",3220.739513344091,"[3.145369984791781,3.152989435471808,3.144208294104785]",3.145369984791781,1024.0,24.0,4.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw4/stride64/spread/sum/point,1,3,"[5108.821441639674,5102.249176728899,5110.917306988329]",5108.821441639674,"[5108.6534942696335,5102.063300402738,5122.934504204762]",5108.6534942696335,"[4.989083439101245,4.982665211649316,4.99113018260579]",4.989083439101245,1024.0,24.0,4.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw4/stride64/spread/update/packet,1,3,"[11811.824081981096,11828.578992313955,11830.45772843461]",11828.578992313955,"[11817.326216948111,11833.103330469427,11830.11101620324]",11830.11101620324,"[11.534984455059664,11.551346672181596,11.553181375424424]",11.551346672181596,1024.0,24.0,4.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw4/stride64/spread/update/point,1,3,"[12208.248686514395,12201.93169877356,12208.179509632231]",12208.179509632231,"[12214.743432492236,12201.532399359245,12226.130472806215]",12214.743432492236,"[11.922117857924214,11.915948924583553,11.922050302375226]",11.922050302375226,1024.0,24.0,4.0,24.0,216.0,64.0
crossover-neon,cross/4/unit24/draw8/stride24/spread/sum/packet,1,3,"[3125.9623740195225,3125.3896976480987,3127.307502799614]",3125.9623740195225,"[3125.8488242123144,3125.2765957605075,3129.8765957456594]",3125.8488242123144,"[3.0526976308784395,3.0521383766094714,3.054011233202748]",3.0526976308784395,1024.0,24.0,8.0,24.0,96.0,24.0
