condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.79201,1.79924,1.79924
isolated,mlp,base,16384,1,0,0,0,1,3,1.79009,1.79068,1.79068
isolated,mlp,base,16384,1,0,0,0,2,3,1.78998,1.79006,1.79006
isolated,mlp,base,16384,2,0,0,0,0,3,0.894985,0.895043,0.895043
isolated,mlp,base,16384,2,0,0,0,1,3,0.895093,0.895984,0.895984
isolated,mlp,base,16384,2,0,0,0,2,3,0.894993,0.895323,0.895323
isolated,mlp,base,16384,4,0,0,0,0,3,0.447475,0.447507,0.447507
isolated,mlp,base,16384,4,0,0,0,1,3,0.447533,0.447629,0.447629
isolated,mlp,base,16384,4,0,0,0,2,3,0.44735,0.447503,0.447503
isolated,mlp,base,16384,8,0,0,0,0,3,0.345019,0.360354,0.360354
isolated,mlp,base,16384,8,0,0,0,1,3,0.351554,0.356199,0.356199
isolated,mlp,base,16384,8,0,0,0,2,3,0.365946,0.370149,0.370149
isolated,mlp,base,16384,12,0,0,0,0,3,0.276782,0.279828,0.279828
isolated,mlp,base,16384,12,0,0,0,1,3,0.281649,0.282773,0.282773
isolated,mlp,base,16384,12,0,0,0,2,3,0.27947,0.279582,0.279582
isolated,mlp,base,16384,16,0,0,0,0,3,0.256001,0.256746,0.256746
isolated,mlp,base,16384,16,0,0,0,1,3,0.256452,0.25676,0.25676
isolated,mlp,base,16384,16,0,0,0,2,3,0.256436,0.256547,0.256547
isolated,mlp,base,16384,24,0,0,0,0,3,0.258041,0.263824,0.263824
isolated,mlp,base,16384,24,0,0,0,1,3,0.257291,0.263143,0.263143
isolated,mlp,base,16384,24,0,0,0,2,3,0.258211,0.263399,0.263399
isolated,mlp,base,16384,32,0,0,0,0,3,0.292855,0.292876,0.292876
isolated,mlp,base,16384,32,0,0,0,1,3,0.294577,0.295321,0.295321
isolated,mlp,base,16384,32,0,0,0,2,3,0.290796,0.292913,0.292913
isolated,mlp,base,16384,48,0,0,0,0,3,0.417657,0.417705,0.417705
isolated,mlp,base,16384,48,0,0,0,1,3,0.417637,0.417655,0.417655
isolated,mlp,base,16384,48,0,0,0,2,3,0.417644,0.417709,0.417709
isolated,mlp,base,16384,64,0,0,0,0,3,0.497928,0.498193,0.498193
isolated,mlp,base,16384,64,0,0,0,1,3,0.498155,0.498223,0.498223
isolated,mlp,base,16384,64,0,0,0,2,3,0.498041,0.498079,0.498079
isolated,mlp,base,524288,1,0,0,0,0,3,5.04529,5.04705,5.04705
isolated,mlp,base,524288,1,0,0,0,1,3,5.043,5.04511,5.04511
isolated,mlp,base,524288,1,0,0,0,2,3,5.04375,5.04676,5.04676
isolated,mlp,base,524288,2,0,0,0,0,3,2.57747,2.57751,2.57751
isolated,mlp,base,524288,2,0,0,0,1,3,2.57716,2.57906,2.57906
isolated,mlp,base,524288,2,0,0,0,2,3,2.57669,2.57853,2.57853
isolated,mlp,base,524288,4,0,0,0,0,3,1.38406,1.38408,1.38408
isolated,mlp,base,524288,4,0,0,0,1,3,1.38409,1.38446,1.38446
isolated,mlp,base,524288,4,0,0,0,2,3,1.38395,1.38398,1.38398
isolated,mlp,base,524288,8,0,0,0,0,3,0.820768,0.820903,0.820903
isolated,mlp,base,524288,8,0,0,0,1,3,0.820888,0.820899,0.820899
isolated,mlp,base,524288,8,0,0,0,2,3,0.820866,0.821034,0.821034
isolated,mlp,base,524288,12,0,0,0,0,3,0.66917,0.669318,0.669318
isolated,mlp,base,524288,12,0,0,0,1,3,0.669177,0.669417,0.669417
isolated,mlp,base,524288,12,0,0,0,2,3,0.669295,0.669606,0.669606
isolated,mlp,base,524288,16,0,0,0,0,3,0.641773,0.642189,0.642189
isolated,mlp,base,524288,16,0,0,0,1,3,0.642202,0.643047,0.643047
isolated,mlp,base,524288,16,0,0,0,2,3,0.641678,0.642332,0.642332
isolated,mlp,base,524288,24,0,0,0,0,3,0.639487,0.640029,0.640029
isolated,mlp,base,524288,24,0,0,0,1,3,0.639451,0.64021,0.64021
isolated,mlp,base,524288,24,0,0,0,2,3,0.639703,0.639784,0.639784
isolated,mlp,base,524288,32,0,0,0,0,3,0.654081,0.654954,0.654954
isolated,mlp,base,524288,32,0,0,0,1,3,0.652863,0.653619,0.653619
isolated,mlp,base,524288,32,0,0,0,2,3,0.652551,0.652851,0.652851
isolated,mlp,base,524288,48,0,0,0,0,3,0.694218,0.695779,0.695779
isolated,mlp,base,524288,48,0,0,0,1,3,0.694565,0.694599,0.694599
isolated,mlp,base,524288,48,0,0,0,2,3,0.694841,0.69531,0.69531
isolated,mlp,base,524288,64,0,0,0,0,3,0.730311,0.730717,0.730717
isolated,mlp,base,524288,64,0,0,0,1,3,0.729245,0.729787,0.729787
isolated,mlp,base,524288,64,0,0,0,2,3,0.730019,0.732664,0.732664
isolated,mlp,base,8388608,1,0,0,0,0,3,98.1639,114.636,114.636
isolated,mlp,base,8388608,1,0,0,0,1,3,99.2886,110.134,110.134
isolated,mlp,base,8388608,1,0,0,0,2,3,99.671,103.702,103.702
isolated,mlp,base,8388608,2,0,0,0,0,3,52.0278,52.2169,52.2169
isolated,mlp,base,8388608,2,0,0,0,1,3,51.5037,51.6748,51.6748
isolated,mlp,base,8388608,2,0,0,0,2,3,50.6627,52.3657,52.3657
isolated,mlp,base,8388608,4,0,0,0,0,3,25.6188,26.1773,26.1773
isolated,mlp,base,8388608,4,0,0,0,1,3,25.7153,25.9818,25.9818
isolated,mlp,base,8388608,4,0,0,0,2,3,25.8376,26.3063,26.3063
isolated,mlp,base,8388608,8,0,0,0,0,3,12.7511,13.1626,13.1626
isolated,mlp,base,8388608,8,0,0,0,1,3,13.121,13.1595,13.1595
isolated,mlp,base,8388608,8,0,0,0,2,3,12.9824,13.0401,13.0401
isolated,mlp,base,8388608,12,0,0,0,0,3,8.35451,8.43923,8.43923
isolated,mlp,base,8388608,12,0,0,0,1,3,8.40048,8.55571,8.55571
isolated,mlp,base,8388608,12,0,0,0,2,3,8.10862,8.17773,8.17773
isolated,mlp,base,8388608,16,0,0,0,0,3,6.48031,6.82024,6.82024
isolated,mlp,base,8388608,16,0,0,0,1,3,5.69764,6.07396,6.07396
isolated,mlp,base,8388608,16,0,0,0,2,3,4.74038,4.99948,4.99948
isolated,mlp,base,8388608,24,0,0,0,0,3,3.85556,4.4913,4.4913
isolated,mlp,base,8388608,24,0,0,0,1,3,3.01091,3.15178,3.15178
isolated,mlp,base,8388608,24,0,0,0,2,3,3.3081,3.37882,3.37882
