case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite-all/local/k1/ikea2,33.552848397268946,33.52230685092413,33.5604097704143,overwrite-all/local/k1/prior,0.9871261129934755
overwrite-all/striped/k1/ikea2,39.301547435945515,39.27937689912593,39.30236335671683,overwrite-all/striped/k1/prior,0.9214305816251153
overwrite-all/local/k2/ikea2,42.94814889838277,42.92892686440127,42.95741872912981,overwrite-all/local/k2/prior,0.7257422999499182
overwrite-all/striped/k2/ikea2,38.55137073433751,38.52313490208265,38.59412724816148,overwrite-all/striped/k2/prior,0.9424039515085543
overwrite-all/local/k3/ikea2,57.47068081766383,57.466790431014005,57.508941746578785,overwrite-all/local/k3/prior,0.9942172733286371
overwrite-all/striped/k3/ikea2,40.91353173032107,40.88573027813163,40.982581917256795,overwrite-all/striped/k3/prior,1.0499641189987214
overwrite-all/local/k4/ikea2,43.068961424575136,43.01465072163936,43.10253151864551,overwrite-all/local/k4/prior,0.7498435935849671
overwrite-all/striped/k4/ikea2,39.983857655598875,39.89829259281408,40.01143906777882,overwrite-all/striped/k4/prior,1.022387232176814
overwrite-all/local/k5/ikea2,57.67238438197777,57.671135533046225,57.684708187920435,overwrite-all/local/k5/prior,0.9926190664040313
overwrite-all/striped/k5/ikea2,43.768901563243624,43.74824787344076,43.79905407558882,overwrite-all/striped/k5/prior,1.050172162973744
overwrite-all/local/k6/ikea2,57.58083947391175,57.452830887853096,57.62478538283847,overwrite-all/local/k6/prior,0.8918962823978241
overwrite-all/striped/k6/ikea2,44.67005501368633,44.648090998485685,44.679686395407856,overwrite-all/striped/k6/prior,1.0340515059077575
overwrite-all/local/k7/ikea2,78.11432078086548,77.72933449973277,78.19521453099397,overwrite-all/local/k7/prior,1.3271632612045852
overwrite-all/striped/k7/ikea2,43.36890537964455,43.36075856556631,43.409408129671675,overwrite-all/striped/k7/prior,0.9716330592614157
overwrite-all/local/k8/ikea2,63.313538617438226,63.25819580320726,63.33670712510476,overwrite-all/local/k8/ikea,1.2016444560793222
overwrite-all/local/k9/ikea2,404.06425833965744,403.7651544985654,404.16991480247736,overwrite-all/local/k9/ikea,0.8738843570134143
overwrite-all/local/k10/ikea2,333.2379860513951,332.54955256202066,333.4012770293941,overwrite-all/local/k10/ikea,0.9360410882708583
overwrite-all/striped/k10/ikea2,92.23290369564377,92.20171182395659,92.35319639911627,overwrite-all/striped/k10/ikea,1.002552359757198
overwrite-all/local/k11/ikea2,465.3280687415764,465.2505356630055,465.43552163636883,overwrite-all/local/k11/ikea,0.988669152523498
overwrite-all/local/k12/ikea2,343.3175914126056,343.16671568147154,343.44699866025894,overwrite-all/local/k12/ikea,0.9803962948607285
overwrite-all/striped/k12/ikea2,88.47268366722327,88.43654141265091,88.4959539123366,overwrite-all/striped/k12/ikea,1.0799441577340652
overwrite-all/local/k13/ikea2,462.94933362826794,462.63423104574116,462.9738870762657,overwrite-all/local/k13/ikea,0.9894983330642778
overwrite-all/local/k14/ikea2,457.54140875713995,457.4903889039997,457.91823769377277,overwrite-all/local/k14/ikea,0.9895231945901148
overwrite-all/striped/k14/ikea2,91.91175255929896,91.73834085371726,91.97577598356791,overwrite-all/striped/k14/ikea,0.9804659895808604
overwrite-all/local/k15/ikea2,462.5778047971664,462.5313805681474,462.81887918648397,overwrite-all/local/k15/ikea,0.99508942243433
overwrite-all/striped/k15/ikea2,100.08803048032125,100.00367209870778,100.09901585851951,overwrite-all/striped/k15/ikea,0.9909943868969721
overwrite-all/local/k16/ikea2,82.710463431727,82.54837058791031,82.73103480855785,overwrite-all/local/k16/ikea,0.8741454775963856
overwrite-all/local/k17/ikea2,516.451249091951,516.1345744222526,517.064036740188,overwrite-all/local/k17/ikea,1.0931721485793597
overwrite-all/local/k18/ikea2,413.2882908618097,413.21106393878506,414.05415734986485,overwrite-all/local/k18/ikea,1.1301903266743938
overwrite-all/local/k19/ikea2,453.12274438529573,452.58085594356066,453.53145960448865,overwrite-all/local/k19/ikea,1.0738818049551622
overwrite-all/local/k20/ikea2,410.4692762547001,410.30292723452135,410.5832380393866,overwrite-all/local/k20/ikea,1.1571667684462759
overwrite-all/striped/k20/ikea2,254.21090966191963,253.94807281160155,254.39185157448713,overwrite-all/striped/k20/ikea,1.0378397652493507
overwrite-all/local/k21/ikea2,454.0133756444113,453.99172551227724,454.2060607373499,overwrite-all/local/k21/ikea,1.0567996660370786
overwrite-all/local/k22/ikea2,452.2783008727742,451.8501870243862,452.5566877337816,overwrite-all/local/k22/ikea,1.0576363159324285
overwrite-all/local/k23/ikea2,464.0211276147638,463.81216712429216,464.1429752886251,overwrite-all/local/k23/ikea,1.0668949124508438
overwrite-all/local/k24/ikea2,303.4172428959851,303.1317768532424,303.692174577662,overwrite-all/local/k24/ikea,0.8130424962629426
