condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,16384,1,0,0,0,0,3,1.93133,1.93422,1.93422
isolated,mlp,base,16384,1,0,0,0,1,3,1.92842,1.92999,1.92999
isolated,mlp,base,16384,1,0,0,0,2,3,1.92884,1.92903,1.92903
isolated,mlp,base,16384,2,0,0,0,0,3,0.964524,0.964601,0.964601
isolated,mlp,base,16384,2,0,0,0,1,3,0.964494,0.964945,0.964945
isolated,mlp,base,16384,2,0,0,0,2,3,0.964427,0.96453,0.96453
isolated,mlp,base,16384,4,0,0,0,0,3,0.482384,0.482466,0.482466
isolated,mlp,base,16384,4,0,0,0,1,3,0.482191,0.482344,0.482344
isolated,mlp,base,16384,4,0,0,0,2,3,0.482236,0.482568,0.482568
isolated,mlp,base,16384,8,0,0,0,0,3,0.390288,0.406446,0.406446
isolated,mlp,base,16384,8,0,0,0,1,3,0.398732,0.446201,0.446201
isolated,mlp,base,16384,8,0,0,0,2,3,0.370233,0.376103,0.376103
isolated,mlp,base,16384,12,0,0,0,0,3,0.302663,0.303594,0.303594
isolated,mlp,base,16384,12,0,0,0,1,3,0.300144,0.313316,0.313316
isolated,mlp,base,16384,12,0,0,0,2,3,0.288765,0.293117,0.293117
isolated,mlp,base,16384,16,0,0,0,0,3,0.267514,0.269187,0.269187
isolated,mlp,base,16384,16,0,0,0,1,3,0.266463,0.268557,0.268557
isolated,mlp,base,16384,16,0,0,0,2,3,0.264738,0.268121,0.268121
isolated,mlp,base,16384,24,0,0,0,0,3,0.26027,0.260543,0.260543
isolated,mlp,base,16384,24,0,0,0,1,3,0.2605,0.260569,0.260569
isolated,mlp,base,16384,24,0,0,0,2,3,0.260347,0.260398,0.260398
isolated,mlp,base,16384,32,0,0,0,0,3,0.317547,0.318441,0.318441
isolated,mlp,base,16384,32,0,0,0,1,3,0.317722,0.318328,0.318328
isolated,mlp,base,16384,32,0,0,0,2,3,0.317105,0.317539,0.317539
isolated,mlp,base,16384,48,0,0,0,0,3,0.452861,0.452972,0.452972
isolated,mlp,base,16384,48,0,0,0,1,3,0.452241,0.453473,0.453473
isolated,mlp,base,16384,48,0,0,0,2,3,0.452776,0.45395,0.45395
isolated,mlp,base,16384,64,0,0,0,0,3,0.537561,0.539033,0.539033
isolated,mlp,base,16384,64,0,0,0,1,3,0.538478,0.540282,0.540282
isolated,mlp,base,16384,64,0,0,0,2,3,0.537642,0.538047,0.538047
isolated,mlp,base,524288,1,0,0,0,0,3,5.6935,5.70465,5.70465
isolated,mlp,base,524288,1,0,0,0,1,3,5.6963,5.70504,5.70504
isolated,mlp,base,524288,1,0,0,0,2,3,5.69724,5.70054,5.70054
isolated,mlp,base,524288,2,0,0,0,0,3,2.90503,2.91141,2.91141
isolated,mlp,base,524288,2,0,0,0,1,3,2.90842,2.91026,2.91026
isolated,mlp,base,524288,2,0,0,0,2,3,2.90696,2.90801,2.90801
isolated,mlp,base,524288,4,0,0,0,0,3,1.54846,1.54885,1.54885
isolated,mlp,base,524288,4,0,0,0,1,3,1.54826,1.54853,1.54853
isolated,mlp,base,524288,4,0,0,0,2,3,1.54842,1.54934,1.54934
isolated,mlp,base,524288,8,0,0,0,0,3,0.908765,0.909424,0.909424
