corpus,operation,cells,rounds,repetition,cells_per_call,ns_per_cell
real-roaring--dimension_033/all,bec_decode,1024,976,4,1,83.541424861
real-roaring--dimension_033/all,calico_decode,1024,976,0,1,84.922715484
real-roaring--dimension_033/all,calico_decode,1024,976,1,1,84.978258477
real-roaring--dimension_033/all,calico_decode,1024,976,2,1,85.029431953
real-roaring--dimension_033/all,calico_decode,1024,976,3,1,84.984899302
real-roaring--dimension_033/all,calico_decode,1024,976,4,1,84.975568928
real-roaring--uscensus2000/partial,bec_encode,9,111111,0,1,24.301977302
real-roaring--uscensus2000/partial,bec_encode,9,111111,1,1,24.284163284
real-roaring--uscensus2000/partial,bec_encode,9,111111,2,1,24.308606309
real-roaring--uscensus2000/partial,bec_encode,9,111111,3,1,24.285796286
real-roaring--uscensus2000/partial,bec_encode,9,111111,4,1,24.299173299
real-roaring--uscensus2000/partial,calico_encode,9,111111,0,1,31.626809627
real-roaring--uscensus2000/partial,calico_encode,9,111111,1,1,31.623377623
real-roaring--uscensus2000/partial,calico_encode,9,111111,2,1,31.597731598
real-roaring--uscensus2000/partial,calico_encode,9,111111,3,1,31.624387624
real-roaring--uscensus2000/partial,calico_encode,9,111111,4,1,31.578540579
real-roaring--uscensus2000/partial,bec_decode,9,111111,0,1,83.558245558
real-roaring--uscensus2000/partial,bec_decode,9,111111,1,1,83.542363542
real-roaring--uscensus2000/partial,bec_decode,9,111111,2,1,83.534561535
real-roaring--uscensus2000/partial,bec_decode,9,111111,3,1,83.566848567
real-roaring--uscensus2000/partial,bec_decode,9,111111,4,1,83.635256635
real-roaring--uscensus2000/partial,calico_decode,9,111111,0,1,84.913074913
real-roaring--uscensus2000/partial,calico_decode,9,111111,1,1,84.881047881
real-roaring--uscensus2000/partial,calico_decode,9,111111,2,1,84.884680885
real-roaring--uscensus2000/partial,calico_decode,9,111111,3,1,84.878862879
real-roaring--uscensus2000/partial,calico_decode,9,111111,4,1,84.892690893
real-roaring--uscensus2000/all,bec_encode,1024,976,0,1,25.142332984
real-roaring--uscensus2000/all,bec_encode,1024,976,1,1,25.095342918
real-roaring--uscensus2000/all,bec_encode,1024,976,2,1,25.113872591
real-roaring--uscensus2000/all,bec_encode,1024,976,3,1,25.068991739
real-roaring--uscensus2000/all,bec_encode,1024,976,4,1,24.902507845
real-roaring--uscensus2000/all,calico_encode,1024,976,0,1,31.640924172
real-roaring--uscensus2000/all,calico_encode,1024,976,1,1,31.638523790
real-roaring--uscensus2000/all,calico_encode,1024,976,2,1,31.618860464
real-roaring--uscensus2000/all,calico_encode,1024,976,3,1,31.632771476
real-roaring--uscensus2000/all,calico_encode,1024,976,4,1,31.665937580
real-roaring--uscensus2000/all,bec_decode,1024,976,0,1,83.590588179
real-roaring--uscensus2000/all,bec_decode,1024,976,1,1,83.576889288
real-roaring--uscensus2000/all,bec_decode,1024,976,2,1,83.548149734
real-roaring--uscensus2000/all,bec_decode,1024,976,3,1,83.635389985
real-roaring--uscensus2000/all,bec_decode,1024,976,4,1,83.553703933
real-roaring--uscensus2000/all,calico_decode,1024,976,0,1,84.916161709
real-roaring--uscensus2000/all,calico_decode,1024,976,1,1,84.942802054
real-roaring--uscensus2000/all,calico_decode,1024,976,2,1,84.918328957
real-roaring--uscensus2000/all,calico_decode,1024,976,3,1,84.890730061
real-roaring--uscensus2000/all,calico_decode,1024,976,4,1,84.925990370
real-roaring--weather_sept_85/partial,bec_encode,570,1754,0,1,24.778240213
real-roaring--weather_sept_85/partial,bec_encode,570,1754,1,1,24.800599132
real-roaring--weather_sept_85/partial,bec_encode,570,1754,2,1,24.779882574
real-roaring--weather_sept_85/partial,bec_encode,570,1754,3,1,24.749390866
real-roaring--weather_sept_85/partial,bec_encode,570,1754,4,1,24.283849447
real-roaring--weather_sept_85/partial,calico_encode,570,1754,0,1,31.840923003
real-roaring--weather_sept_85/partial,calico_encode,570,1754,1,1,31.822334914
real-roaring--weather_sept_85/partial,calico_encode,570,1754,2,1,31.811267479
real-roaring--weather_sept_85/partial,calico_encode,570,1754,3,1,31.827352017
real-roaring--weather_sept_85/partial,calico_encode,570,1754,4,1,31.826168757
real-roaring--weather_sept_85/partial,bec_decode,570,1754,0,1,83.554186921
real-roaring--weather_sept_85/partial,bec_decode,570,1754,1,1,83.546600252
real-roaring--weather_sept_85/partial,bec_decode,570,1754,2,1,83.541967233
real-roaring--weather_sept_85/partial,bec_decode,570,1754,3,1,83.561306487
real-roaring--weather_sept_85/partial,bec_decode,570,1754,4,1,83.551371302
real-roaring--weather_sept_85/partial,calico_decode,570,1754,0,1,84.959204025
real-roaring--weather_sept_85/partial,calico_decode,570,1754,1,1,85.010394287
real-roaring--weather_sept_85/partial,calico_decode,570,1754,2,1,84.986137950
real-roaring--weather_sept_85/partial,calico_decode,570,1754,3,1,84.966091540
real-roaring--weather_sept_85/partial,calico_decode,570,1754,4,1,84.913848047
real-roaring--weather_sept_85/all,bec_encode,1024,976,0,1,25.128283892
real-roaring--weather_sept_85/all,bec_encode,1024,976,1,1,25.117415631
real-roaring--weather_sept_85/all,bec_encode,1024,976,2,1,25.105277640
real-roaring--weather_sept_85/all,bec_encode,1024,976,3,1,24.900512695
real-roaring--weather_sept_85/all,bec_encode,1024,976,4,1,24.893127441
real-roaring--weather_sept_85/all,calico_encode,1024,976,0,1,31.792885702
real-roaring--weather_sept_85/all,calico_encode,1024,976,1,1,31.806074299
real-roaring--weather_sept_85/all,calico_encode,1024,976,2,1,31.782613786
real-roaring--weather_sept_85/all,calico_encode,1024,976,3,1,31.798156738
real-roaring--weather_sept_85/all,calico_encode,1024,976,4,1,31.884567511
real-roaring--weather_sept_85/all,bec_decode,1024,976,0,1,83.573587386
real-roaring--weather_sept_85/all,bec_decode,1024,976,1,1,83.567239730
real-roaring--weather_sept_85/all,bec_decode,1024,976,2,1,83.575524502
real-roaring--weather_sept_85/all,bec_decode,1024,976,3,1,83.624106485
real-roaring--weather_sept_85/all,bec_decode,1024,976,4,1,83.600385822
real-roaring--weather_sept_85/all,calico_decode,1024,976,0,1,84.985766802
real-roaring--weather_sept_85/all,calico_decode,1024,976,1,1,84.926949923
real-roaring--weather_sept_85/all,calico_decode,1024,976,2,1,85.002501441
real-roaring--weather_sept_85/all,calico_decode,1024,976,3,1,84.951169874
real-roaring--weather_sept_85/all,calico_decode,1024,976,4,1,84.917404425
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,0,1,24.298833366
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,1,1,24.265793566
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,2,1,24.276917846
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,3,1,24.259273816
real-roaring--weather_sept_85_srt/partial,bec_encode,191,5235,4,1,24.276263770
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,0,1,31.578023473
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,1,1,31.572381824
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,2,1,31.572810873
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,3,1,31.599749971
real-roaring--weather_sept_85_srt/partial,calico_encode,191,5235,4,1,31.582216955
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,0,1,83.555262855
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,1,1,83.539969096
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,2,1,83.520633873
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,3,1,83.615641799
real-roaring--weather_sept_85_srt/partial,bec_decode,191,5235,4,1,83.521583982
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,0,1,84.846849388
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,1,1,84.853785185
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,2,1,84.841055721
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,3,1,84.840346640
real-roaring--weather_sept_85_srt/partial,calico_decode,191,5235,4,1,84.875150642
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,0,1,25.115780690
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,1,1,25.120774566
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,2,1,25.104446161
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,3,1,25.091710825
real-roaring--weather_sept_85_srt/all,bec_encode,1024,976,4,1,25.134371398
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,0,1,31.648203365
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,1,1,31.657289599
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,2,1,31.638304663
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,3,1,31.645793977
real-roaring--weather_sept_85_srt/all,calico_encode,1024,976,4,1,31.654371918
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,0,1,83.551076420
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,1,1,83.554887615
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,2,1,83.558590748
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,3,1,83.565141522
real-roaring--weather_sept_85_srt/all,bec_decode,1024,976,4,1,83.546119565
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,0,1,84.923411885
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,1,1,84.973760886
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,2,1,84.909746014
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,3,1,84.917167288
real-roaring--weather_sept_85_srt/all,calico_decode,1024,976,4,1,84.940959993
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,0,1,24.299436977
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,1,1,24.278428137
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,2,1,24.283175327
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,3,1,24.273292932
real-roaring--wikileaks-noquotes/partial,bec_encode,65,15384,4,1,24.282458298
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,0,1,31.605189208
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,1,1,31.625138006
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,2,1,31.587182487
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,3,1,31.630314213
real-roaring--wikileaks-noquotes/partial,calico_encode,65,15384,4,1,31.613505540
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,0,1,83.554673187
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,1,1,83.591735669
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,2,1,83.588722549
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,3,1,83.607810312
real-roaring--wikileaks-noquotes/partial,bec_decode,65,15384,4,1,83.567702708
real-roaring--wikileaks-noquotes/partial,calico_decode,65,15384,0,1,84.788997560
real-roaring--wikileaks-noquotes/partial,calico_decode,65,15384,1,1,84.805482219
real-roaring--wikileaks-noquotes/partial,calico_decode,65,15384,2,1,84.782931317
real-roaring--wikileaks-noquotes/partial,calico_decode,65,15384,3,1,84.796864875
real-roaring--wikileaks-noquotes/partial,calico_decode,65,15384,4,1,84.808408336
real-roaring--wikileaks-noquotes/all,bec_encode,1024,976,0,1,25.140134718
real-roaring--wikileaks-noquotes/all,bec_encode,1024,976,1,1,25.119319728
real-roaring--wikileaks-noquotes/all,bec_encode,1024,976,2,1,25.122085321
real-roaring--wikileaks-noquotes/all,bec_encode,1024,976,3,1,25.097754306
real-roaring--wikileaks-noquotes/all,bec_encode,1024,976,4,1,25.125557321
real-roaring--wikileaks-noquotes/all,calico_encode,1024,976,0,1,31.662197426
real-roaring--wikileaks-noquotes/all,calico_encode,1024,976,1,1,31.734816254
real-roaring--wikileaks-noquotes/all,calico_encode,1024,976,2,1,31.642154881
real-roaring--wikileaks-noquotes/all,calico_encode,1024,976,3,1,31.654291872
real-roaring--wikileaks-noquotes/all,calico_encode,1024,976,4,1,31.697879979
real-roaring--wikileaks-noquotes/all,bec_decode,1024,976,0,1,83.598188557
real-roaring--wikileaks-noquotes/all,bec_decode,1024,976,1,1,83.567367804
real-roaring--wikileaks-noquotes/all,bec_decode,1024,976,2,1,83.631927991
real-roaring--wikileaks-noquotes/all,bec_decode,1024,976,3,1,83.566475290
real-roaring--wikileaks-noquotes/all,bec_decode,1024,976,4,1,83.547753506
real-roaring--wikileaks-noquotes/all,calico_decode,1024,976,0,1,84.921148582
real-roaring--wikileaks-noquotes/all,calico_decode,1024,976,1,1,84.986355141
real-roaring--wikileaks-noquotes/all,calico_decode,1024,976,2,1,85.024489106
real-roaring--wikileaks-noquotes/all,calico_decode,1024,976,3,1,84.988625448
real-roaring--wikileaks-noquotes/all,calico_decode,1024,976,4,1,85.014402296
real-roaring--wikileaks-noquotes_srt/partial,bec_encode,28,35714,0,1,24.275318203
real-roaring--wikileaks-noquotes_srt/partial,bec_encode,28,35714,1,1,24.291940336
real-roaring--wikileaks-noquotes_srt/partial,bec_encode,28,35714,2,1,24.306264450
real-roaring--wikileaks-noquotes_srt/partial,bec_encode,28,35714,3,1,24.263852111
real-roaring--wikileaks-noquotes_srt/partial,bec_encode,28,35714,4,1,24.267220138
real-roaring--wikileaks-noquotes_srt/partial,calico_encode,28,35714,0,1,31.552701422
real-roaring--wikileaks-noquotes_srt/partial,calico_encode,28,35714,1,1,31.573250586
real-roaring--wikileaks-noquotes_srt/partial,calico_encode,28,35714,2,1,31.561929495
real-roaring--wikileaks-noquotes_srt/partial,calico_encode,28,35714,3,1,31.570567565
real-roaring--wikileaks-noquotes_srt/partial,calico_encode,28,35714,4,1,31.571121569
real-roaring--wikileaks-noquotes_srt/partial,bec_decode,28,35714,0,1,83.526488212
real-roaring--wikileaks-noquotes_srt/partial,bec_decode,28,35714,1,1,83.527680221
real-roaring--wikileaks-noquotes_srt/partial,bec_decode,28,35714,2,1,83.625058000
real-roaring--wikileaks-noquotes_srt/partial,bec_decode,28,35714,3,1,83.591479732
real-roaring--wikileaks-noquotes_srt/partial,bec_decode,28,35714,4,1,83.517863143
real-roaring--wikileaks-noquotes_srt/partial,calico_decode,28,35714,0,1,84.982269858
real-roaring--wikileaks-noquotes_srt/partial,calico_decode,28,35714,1,1,84.857609861
real-roaring--wikileaks-noquotes_srt/partial,calico_decode,28,35714,2,1,84.879615037
real-roaring--wikileaks-noquotes_srt/partial,calico_decode,28,35714,3,1,84.814124513
real-roaring--wikileaks-noquotes_srt/partial,calico_decode,28,35714,4,1,84.812569501
real-roaring--wikileaks-noquotes_srt/all,bec_encode,1024,976,0,1,25.216160508
real-roaring--wikileaks-noquotes_srt/all,bec_encode,1024,976,1,1,25.119332736
real-roaring--wikileaks-noquotes_srt/all,bec_encode,1024,976,2,1,25.134007188
real-roaring--wikileaks-noquotes_srt/all,bec_encode,1024,976,3,1,25.156750288
real-roaring--wikileaks-noquotes_srt/all,bec_encode,1024,976,4,1,25.128501017
real-roaring--wikileaks-noquotes_srt/all,calico_encode,1024,976,0,1,31.655191390
real-roaring--wikileaks-noquotes_srt/all,calico_encode,1024,976,1,1,31.641634582
real-roaring--wikileaks-noquotes_srt/all,calico_encode,1024,976,2,1,31.736354140
real-roaring--wikileaks-noquotes_srt/all,calico_encode,1024,976,3,1,31.721654673
real-roaring--wikileaks-noquotes_srt/all,calico_encode,1024,976,4,1,31.668600114
real-roaring--wikileaks-noquotes_srt/all,bec_decode,1024,976,0,1,83.546994069
real-roaring--wikileaks-noquotes_srt/all,bec_decode,1024,976,1,1,83.669095399
real-roaring--wikileaks-noquotes_srt/all,bec_decode,1024,976,2,1,83.602906274
real-roaring--wikileaks-noquotes_srt/all,bec_decode,1024,976,3,1,83.597306048
real-roaring--wikileaks-noquotes_srt/all,bec_decode,1024,976,4,1,83.550603147
real-roaring--wikileaks-noquotes_srt/all,calico_decode,1024,976,0,1,85.297154161
real-roaring--wikileaks-noquotes_srt/all,calico_decode,1024,976,1,1,85.057311011
real-roaring--wikileaks-noquotes_srt/all,calico_decode,1024,976,2,1,85.003550045
real-roaring--wikileaks-noquotes_srt/all,calico_decode,1024,976,3,1,85.010463027
real-roaring--wikileaks-noquotes_srt/all,calico_decode,1024,976,4,1,84.970189829
