name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,projected_codes,stride,tuples_per_call,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes,allocated_binding_bytes,input_bytes,issued_write_bytes,live_bindings,lowered_decode_terms
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,172,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,0,1,18998,1473.6335930100886,1473.3256132225058,ns,256.0,173756566.57462734,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,172,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,1,1,18998,1469.6874407837295,1468.9846299609842,ns,256.0,174270033.0409851,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,172,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/5/word,iteration,3,2,1,18998,1468.8399305194944,1468.7414464680603,ns,256.0,174298887.4016003,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,173,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,0,1,15387,1807.9730941701332,1807.8260869565559,ns,256.0,141606541.60653892,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,173,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,1,1,15387,1805.542405925877,1805.5410411386915,ns,256.0,141785755.16541556,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,173,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/bytes,iteration,3,2,1,15387,1802.8440241752853,1802.7237278221185,ns,256.0,142007339.25506997,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,174,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,0,1,14906,1873.842211189678,1873.6938145712206,ns,256.0,136628513.15895683,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,174,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,1,1,14906,1871.874480076097,1871.2947806251998,ns,256.0,136803673.39798295,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,174,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/50/word,iteration,3,2,1,14906,1870.2751241112887,1870.0684288206219,ns,256.0,136893386.38877994,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,175,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,0,1,16271,1717.2123409756177,1715.6124393091457,ns,256.0,149217850.21743476,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,175,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,1,1,16271,1713.5609980959434,1713.5597074549562,ns,256.0,149396603.3901561,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,175,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/bytes,iteration,3,2,1,16271,1714.166431074082,1714.058754839898,ns,256.0,149353106.64068323,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,176,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,0,1,16997,1647.2378066722683,1647.0694828498677,ns,256.0,155427565.54328966,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,176,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,1,1,16997,1646.9313408240344,1645.9928222628735,ns,256.0,155529232.2891524,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,176,0,mixture/b3-A2s7-B1s0-C0s4-D2s1/90/word,iteration,3,2,1,16997,1645.7663705363823,1645.6304053656772,ns,256.0,155563484.46485707,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,177,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,0,1,20729,1342.9731776729666,1342.8428771285385,ns,256.0,190640323.1235931,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,177,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,1,1,20729,1350.1969221869197,1349.1605962661454,ns,256.0,189747611.0023447,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,177,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/bytes,iteration,3,2,1,20729,1348.4307491919392,1348.2743981861909,ns,256.0,189872328.9149391,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,178,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,0,1,19016,1472.7771876314825,1472.6503996634276,ns,256.0,173836234.35576326,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,178,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,1,1,19016,1471.1749053431447,1470.395982330578,ns,256.0,174102760.80477312,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,178,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/5/word,iteration,3,2,1,19016,1469.458929322399,1469.3384518300684,ns,256.0,174228068.2038578,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,179,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,0,1,15399,1808.3350866939247,1808.097928436883,ns,256.0,141585251.53630054,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,179,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,1,1,15399,1804.195142541772,1804.192480030999,ns,256.0,141891734.29854974,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,179,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/bytes,iteration,3,2,1,15399,1804.6043249570787,1802.9742191052167,ns,256.0,141987609.85448152,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,180,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,0,1,14957,1864.4635956405662,1864.1960286155197,ns,256.0,137324613.97320068,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,180,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,1,1,14957,1863.633148357816,1862.4008156716661,ns,256.0,137456984.47177428,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,180,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/50/word,iteration,3,2,1,14957,1859.5842080636319,1859.582804038407,ns,256.0,137665286.77510437,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,181,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,0,1,16320,1710.6502450979362,1710.648284313678,ns,256.0,149650867.65495378,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,181,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,1,1,16320,1707.7935661766348,1707.5085784312498,ns,256.0,149926040.33368695,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,181,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/bytes,iteration,3,2,1,16320,1706.0528186270435,1706.0508578432207,ns,256.0,150054143.3586767,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,182,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,0,1,17209,1614.4797489692646,1614.276831890305,ns,256.0,158584943.3893108,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,182,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,1,1,17209,1615.4001394617605,1614.3831715964006,ns,256.0,158574497.370938,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,182,0,mixture/b3-A2s7-B2s0-C0s5-D1s0/90/word,iteration,3,2,1,17209,1611.0332384207413,1611.0314370388337,ns,256.0,158904410.00365728,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,0,1,68583,405.60650598520175,405.0667074931129,ns,256.0,631994669.6788272,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,1,1,68583,405.0209381335608,405.02048612631086,ns,256.0,632066793.5798267,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,183,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/bytes,iteration,3,2,1,68583,405.18105069752283,405.06831138915123,ns,256.0,631992167.2521539,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,0,1,68757,407.3925709381766,407.3319080238997,ns,256.0,628480104.2028348,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,1,1,68757,407.93100338864923,407.9303925418581,ns,256.0,627558045.883359,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,184,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/word,iteration,3,2,1,68757,409.16593219587196,407.88588798230865,ns,256.0,627626518.9422381,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,185,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,0,1,10853933,2.580578118548979,2.5771238867974997,ns,1.0,388029463.82320195,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,185,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,1,1,10853933,2.574487146733019,2.5736698393110387,ns,1.0,388550226.88834715,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,185,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_AC/prepare,iteration,3,2,1,10853933,2.5748419489944685,2.5748390007567905,ns,1.0,388373797.2378399,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,186,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,0,1,60419,462.99990069319057,462.99955312067243,ns,256.0,552916300.4035951,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,186,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,1,1,60419,463.1061752093993,463.0343103990066,ns,256.0,552874796.2098086,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,186,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/bytes,iteration,3,2,1,60419,462.71307039160513,462.6468495009915,ns,256.0,553337821.874547,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,187,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,0,1,60167,466.03706350647985,465.6502734057127,ns,256.0,549768817.1159985,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,187,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,1,1,60167,465.2592118602898,465.2585304236245,ns,256.0,550231716.9056704,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,187,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/word,iteration,3,2,1,60167,465.1452124919395,465.1062874998021,ns,256.0,550411823.8782333,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,188,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,0,1,6169235,4.6023100108824115,4.598205450108119,ns,1.0,217476146.04225367,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,188,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,1,1,6169235,4.524298717748897,4.524050388743476,ns,1.0,221040862.51739186,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,188,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_0/prepare,iteration,3,2,1,6169235,4.529234337806748,4.528974824268842,ns,1.0,220800520.8245864,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,189,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,0,1,60549,462.48496259213664,462.4537151728049,ns,256.0,553568912.0895927,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,189,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,1,1,60549,462.96736527457045,462.7272126707386,ns,256.0,553241722.098936,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,189,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/bytes,iteration,3,2,1,60549,463.0717600618061,463.02878660261086,ns,256.0,552881391.8425099,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,190,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,0,1,60135,465.5811258001383,465.5806102934964,ns,256.0,549851076.9995784,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,190,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,1,1,60135,466.55761203970343,466.01529891076143,ns,256.0,549338188.249099,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,190,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/word,iteration,3,2,1,60135,465.92902635746844,465.4977966242534,ns,256.0,549948897.4093715,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,191,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,0,1,6218022,4.610506846066249,4.61050314714275,ns,1.0,216896067.1070632,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,191,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,1,1,6218022,4.544403670490684,4.544139599377112,ns,1.0,220063661.80675325,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,191,0,small/b2-A0s0-B0s1-C1s0-D1s3/R_1/prepare,iteration,3,2,1,6218022,4.525185179465667,4.5223657941385715,ns,1.0,221123200.8910243,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,192,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,0,1,68646,407.4530489755671,407.36211869592296,ns,256.0,628433495.0425084,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,192,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,1,1,68646,407.5864726277757,407.5370742651113,ns,256.0,628163708.6923451,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,192,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/bytes,iteration,3,2,1,68646,407.2211199488091,407.19677767093697,ns,256.0,628688668.570158,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,193,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,iteration,3,0,1,68798,407.4631820689403,407.38437163870015,ns,256.0,628399167.5238847,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,193,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,iteration,3,1,1,68798,407.23641675639084,407.23553010263566,ns,256.0,628628842.7129142,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,193,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/word,iteration,3,2,1,68798,407.14674845183845,407.12448036276965,ns,256.0,628800311.3246601,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,194,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,iteration,3,0,1,20142016,1.378868530338956,1.3781003847877153,ns,1.0,725636543.63542,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,194,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,iteration,3,1,1,20142016,1.3758975764882972,1.373108332353508,ns,1.0,728274657.1685278,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,194,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_A/prepare,iteration,3,2,1,20142016,1.3739652972179313,1.373869427965789,ns,1.0,727871207.8779157,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,195,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,iteration,3,0,1,53502,523.2339164893899,523.2331501625683,ns,256.0,489265636.01801777,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,195,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,iteration,3,1,1,53502,524.8071473965983,524.7734664124464,ns,256.0,487829542.43116486,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,195,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/bytes,iteration,3,2,1,53502,558.3107921197901,523.8602295241777,ns,256.0,488679967.61755484,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,196,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,iteration,3,0,1,48528,577.2185336298418,577.2176887570017,ns,256.0,443506851.8972075,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,196,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,iteration,3,1,1,48528,579.4238789978635,577.7726261127684,ns,256.0,443080873.7380965,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,196,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/word,iteration,3,2,1,48528,577.299950544302,577.2992911309055,ns,256.0,443444161.3439479,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,197,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,iteration,3,0,1,10907419,2.568936060859185,2.5686177454080683,ns,1.0,389314448.125925,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,197,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,iteration,3,1,1,10907419,2.5675415054648747,2.567391057407711,ns,1.0,389500460.83345705,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,197,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AC/prepare,iteration,3,2,1,10907419,2.581394553559951,2.581392536584651,ns,1.0,387387809.41974235,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,198,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,iteration,3,0,1,53639,521.7224594047782,521.5041294580361,ns,256.0,490887771.6194566,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,198,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,iteration,3,1,1,53639,521.3943585828225,521.3939484330596,ns,256.0,490991506.0758846,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,198,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/bytes,iteration,3,2,1,53639,522.3104644007815,521.7875053598984,ns,256.0,490621176.9548337,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,199,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,iteration,3,0,1,44168,634.6733381634374,633.994973736639,ns,256.0,403788690.1392726,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,199,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,iteration,3,1,1,44168,633.571160115761,633.5364970113591,ns,256.0,404080903.32230693,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,199,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/word,iteration,3,2,1,44168,633.6753305559112,633.6374750951096,ns,256.0,404016507.95918304,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,200,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,iteration,3,0,1,10892187,2.5682254628932695,2.568222525008018,ns,1.0,389374359.2163526,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,200,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,iteration,3,1,1,10892187,2.575266197690147,2.5751118668820325,ns,1.0,388332644.05356055,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,200,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_AB/prepare,iteration,3,2,1,10892187,2.5705206860650462,2.570516830091102,ns,1.0,389026824.6034238,,,,,,,,,,,,,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,201,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,iteration,3,0,1,42391,678.3789719514646,663.7215446674826,ns,256.0,385703917.6395174,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,201,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,iteration,3,1,1,42391,662.6468118229922,661.3217428227326,ns,256.0,387103558.5603313,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,201,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_all/bytes,iteration,3,2,1,42391,660.7884220709773,660.7876671935328,ns,256.0,387416431.49496347,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_all/word,202,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_all/word,iteration,3,0,1,48201,580.0147714776957,579.8062280865458,ns,256.0,441526819.82192796,,,,2.0,,,,,,,,32.0,,,,,
small/b2-A0s0-B0s1-C1s0-D1s3/W_all/word,202,0,small/b2-A0s0-B0s1-C1s0-D1s3/W_all/word,iteration,3,1,1,48201,580.0404763385801,579.9921163461751,ns,256.0,441385309.8775629,,,,2.0,,,,,,,,32.0,,,,,
