case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u32/headgapped/mixed,9.740205154994257,9.003620117150524,0.9243768456492878,9.385125543804355,10.025012139653795,8.846744910412532,9.141937620253515,True,False,True,"[9.945982993235594, 8.955781694249275, 9.655623452970312, 9.057934124059182]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n16,13.69234502986784,12.995631830732975,0.9491165905025701,13.440146360260087,13.779187555235243,12.734852733572872,13.431365823921976,True,False,True,"[13.71193403596078, 13.079241631748651, 13.672756023774898, 12.820579119609842]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n17,15.068572498674444,14.033542270594637,0.9313119920171034,14.875088228597498,15.331077147218776,13.80157899384926,14.183708489050616,True,False,True,"[15.03556822062842, 13.824230763236665, 15.101576776720467, 14.167913770871563]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/mixed,9.914378762272314,9.201892744834616,0.928136090568886,9.499277927709402,10.204220863535804,9.044416454081642,9.664723487609322,False,False,True,"[10.173357081387316, 9.201751700190194, 9.639328681242118, 9.447580858236158]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n16,13.746209115939022,13.336409928651403,0.9701882036108087,13.42202633647793,14.17024260039531,12.878065340460385,13.668331072577944,False,False,False,"[13.423716915618476, 13.424767455953967, 14.012772120786519, 13.295935686152568]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n17,14.942054408544713,13.46297300376863,0.9010121791598977,13.984620422551078,15.136494313812046,13.218892880470172,13.69260606323476,True,False,True,"[15.039113395765439, 13.51139618307618, 14.547854568395808, 13.41454982446108]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/mixed,9.940249660367076,10.583004300793325,1.0646618206169394,9.694754500225443,10.610878177931989,10.412944745523124,10.734832263195123,False,False,True,"[9.964941613801734, 10.631267349063119, 9.915557706932416, 10.442957950439842]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n16,15.006710830321236,14.457129417902477,0.9633776236090108,14.68516004622968,15.220287284716626,14.214587507622634,15.078265541967959,False,False,True,"[15.166205445936141, 14.47525093519672, 14.716509521506362, 14.352164142129116]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n17,15.267394781936243,15.622630143672282,1.0232675821127215,14.968297962597418,15.980827145711027,14.916926903060705,16.091787593346908,False,False,False,"[15.167750988008434, 15.100114267083683, 15.367038575864052, 15.781983818858446]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/mixed,10.614989872863703,10.271832118310565,0.9676723427282403,10.480759017995664,10.966036496251872,10.17194443675668,10.56044803264177,False,False,True,"[10.62353563826499, 10.342902920989408, 10.59112622972671, 10.211133074430055]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,14.58166411988931,14.516084330785004,0.9955025854000534,14.093091777726645,15.025912003429243,14.115844748728898,14.824562314706702,False,False,False,"[14.93184816736445, 14.260103972784599, 14.244479481245628, 14.794097003863056]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n17,15.565288759262017,15.873786978601192,1.0198196271274187,15.453642166532827,15.888368441102733,15.387408066792544,16.0990282570673,False,False,False,"[15.586224489795962, 15.445496220604733, 15.544353028728073, 16.048512175593398]"
runtime/authored/avx2/local/k7/h0/u32/dense/mixed,7.248587142259797,7.561141141298275,1.0431192993757727,6.77227486586983,7.475447654462243,7.277326097717214,7.635443782028876,False,False,True,"[7.404013157894745, 7.576700470250055, 6.91366616216803, 7.3496424047868585]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n16,10.317177633568686,10.404632539326085,1.0084766308057787,9.811764613844037,10.611259041041027,10.152973989639355,11.072671705676669,False,False,False,"[10.610228548878558, 10.29545708438785, 9.905692837417075, 10.562300651304183]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n17,10.607126205997135,11.164726158583353,1.0525684282205445,10.14553327520783,10.966399789116773,11.06451790089481,11.46278061567414,False,True,True,"[10.872071152414813, 11.089782441765495, 10.325551421384928, 11.461909730390513]"
runtime/authored/avx2/local/k7/h0/u64/dense/mixed,7.7190797350079965,7.733016721374847,1.0018055243429658,7.552780270887734,8.083367298443951,7.412168006752048,7.965076829310665,False,False,False,"[7.842963360169691, 7.839777746059719, 7.58550258182582, 7.626255696689975]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n16,11.559902413365053,10.805230943799913,0.9347164497952316,11.036007488245072,11.642025111177256,10.44501873078893,11.185433353923953,False,False,True,"[11.543045895633451, 10.859767977238516, 11.576758931096656, 10.660820899504772]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n17,11.742448443108891,11.379267187266489,0.9690710793748013,11.296975123264138,12.35091884362274,11.29212156031439,11.43948965948184,False,False,True,"[12.349897117237495, 11.380160324149536, 11.390004351178156, 11.378374050383444]"
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed,6.344311471734137,7.369477710164809,1.161588257921778,5.933698336329258,6.451155022127129,7.191857105139594,7.517967466557131,False,True,True,"[6.425064026450728, 7.271467594701859, 6.2598654124963975, 7.467487825627758]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16,3.052987781663985,2.7832214796918464,0.9116385910247219,3.0292132845876587,3.1628855694940397,2.64122696965176,2.8251987560067433,True,False,True,"[3.129894252761342, 2.790302610889258, 3.0416004598813786, 2.734948553458232]"
