case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u32/headgapped/mixed,12.17578828128902,9.003620117150524,0.7394691751487431,11.480756249079997,12.542657348723159,8.846744910412532,9.141937620253515,True,False,True,"[12.49395962481496, 8.955781694249275, 11.768383841171707, 9.057934124059182]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n16,18.684569101249764,12.995631830732975,0.6955275104451689,17.950060562727888,18.840164024820634,12.734852733572872,13.431365823921976,True,False,True,"[18.69331238053743, 13.079241631748651, 18.6758258219621, 12.820579119609842]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n17,20.16498727033771,14.033542270594637,0.6959360837900301,19.562069077966633,21.120219937218263,13.80157899384926,14.183708489050616,True,False,True,"[20.74969112202186, 13.824230763236665, 19.62135090563497, 14.167913770871563]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/mixed,12.309416917471419,9.201892744834616,0.7475490355496753,11.915324330757146,12.56787955262472,9.044416454081642,9.664723487609322,True,False,True,"[12.327601716509866, 9.201751700190194, 12.291232118432971, 9.447580858236158]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n16,18.437710320046683,13.336409928651403,0.7233224569186981,17.826054599946925,18.78781924619558,12.878065340460385,13.668331072577944,True,False,True,"[18.616933135248342, 13.424767455953967, 18.271237822447905, 13.295935686152568]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n17,20.397536000239057,13.46297300376863,0.6600293782352361,19.423914515614907,21.361517199732898,13.218892880470172,13.69260606323476,True,False,True,"[21.18802377827143, 13.51139618307618, 20.344024358668, 13.41454982446108]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/mixed,12.198182004578161,10.583004300793325,0.867588653524055,11.961573168725769,12.636357373435194,10.412944745523124,10.734832263195123,True,False,True,"[12.351718430143311, 10.631267349063119, 12.19041876462092, 10.442957950439842]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n16,18.64550978577318,14.457129417902477,0.7753678812758178,17.74275331011376,19.34969576366651,14.214587507622634,15.078265541967959,True,False,True,"[19.000782824914076, 14.47525093519672, 18.624954718573836, 14.352164142129116]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n17,19.924632733616,15.622630143672282,0.7840862289679468,19.2290055743655,21.265405742245203,14.916926903060705,16.091787593346908,True,False,True,"[20.279131950855437, 15.100114267083683, 19.465033438567612, 15.781983818858446]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/mixed,11.948430028757858,10.271832118310565,0.8596804846819202,11.654088149666745,12.663372488021196,10.17194443675668,10.56044803264177,True,False,True,"[11.991135161892942, 10.342902920989408, 11.905724895622777, 10.211133074430055]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,18.219352629863565,14.516084330785004,0.7967398527097781,17.80095257675435,18.72125206536352,14.115844748728898,14.824562314706702,True,False,True,"[17.915086177357477, 14.260103972784599, 18.337249793463606, 14.794097003863056]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n17,20.29229412806979,15.873786978601192,0.7822568940908167,19.762213019605035,21.009681342861672,15.387408066792544,16.0990282570673,True,False,True,"[20.69766079215128, 15.445496220604733, 19.883875663325455, 16.048512175593398]"
runtime/authored/avx2/local/k7/h0/u32/dense/mixed,8.73360349404009,7.561141141298275,0.8657527384267083,8.605977948044941,8.958435891028094,7.277326097717214,7.635443782028876,True,False,True,"[8.83481913615325, 7.576700470250055, 8.718394568663808, 7.3496424047868585]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n16,13.55940201044179,10.404632539326085,0.7673371238136986,13.414332031576311,14.256380469533598,10.152973989639355,11.072671705676669,True,False,True,"[13.474117137248353, 10.29545708438785, 14.017050500459716, 10.562300651304183]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n17,14.955020792545225,11.164726158583353,0.7465537034992785,14.456555971334092,15.326932628917197,11.06451790089481,11.46278061567414,True,False,True,"[15.051977487736526, 11.089782441765495, 14.858064097353925, 11.461909730390513]"
runtime/authored/avx2/local/k7/h0/u64/dense/mixed,9.683150163917729,7.733016721374847,0.7986054734739472,9.206523450770016,9.822156621471036,7.412168006752048,7.965076829310665,True,False,True,"[9.764015601783058, 7.839777746059719, 9.258225197457813, 7.626255696689975]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n16,14.391853354083588,10.805230943799913,0.7507880102692961,13.767396557002193,14.915604070871654,10.44501873078893,11.185433353923953,True,False,True,"[14.36568653788485, 10.859767977238516, 14.418020170282327, 10.660820899504772]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n17,16.403683734862366,11.379267187266489,0.6937019373936355,15.954192239912489,17.133837689686196,11.29212156031439,11.43948965948184,True,False,True,"[16.62477213541667, 11.380160324149536, 16.03687180967427, 11.378374050383444]"
runtime/authored/avx2/striped/k12/h0/u32/dense/mixed,9.913269256011791,7.369477710164809,0.7433952937065309,9.716592322748214,10.27505973866036,7.191857105139594,7.517967466557131,True,False,True,"[9.868365834544802, 7.271467594701859, 10.189473941550975, 7.467487825627758]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o16-n16,2.5522698784215327,2.7832214796918464,1.0904887070222946,2.468823774155855,2.6243470952702608,2.64122696965176,2.8251987560067433,False,True,True,"[2.611641213269984, 2.790302610889258, 2.508695840673358, 2.734948553458232]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n16,15.742385862999223,10.663063312734012,0.6773473478246007,14.99040701344128,16.008353805796197,10.577587821401014,10.84736824111527,True,False,True,"[15.021242606040175, 10.675126495988653, 15.985714508779816, 10.623627098369607]"
runtime/authored/avx2/striped/k12/h0/u32/dense/o17-n17,17.22536234479064,11.242225951086962,0.6526554115993316,16.811008084362093,17.611648589394125,10.917366293532437,11.402413157427198,True,False,True,"[17.402708617297673, 11.303802618401514, 17.048016072283602, 11.220264130434744]"
runtime/authored/avx2/striped/k12/h0/u64/dense/mixed,10.173455794521313,7.904650111517761,0.7769877091100778,9.98270138043751,10.264100580025618,7.744700083009854,8.194382748544957,True,False,True,"[10.054168226923808, 7.828082301672725, 10.193740411476478, 7.981217921362798]"
runtime/authored/avx2/striped/k12/h0/u64/dense/o16-n16,2.7456026519493006,2.8840448024863368,1.0504232287358646,2.6067419769586135,2.865980972339392,2.760596785902872,2.9631972659368677,False,False,True,"[2.8270903627161363, 2.933206888273336, 2.728068868844222, 2.770795207434717]"
