condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,8388608,24,0,0,0,0,3,6.01163,7.02342,7.02342
isolated,mlp,base,8388608,24,0,0,0,1,3,4.42667,4.72229,4.72229
isolated,mlp,base,8388608,24,0,0,0,2,3,3.94881,4.03034,4.03034
isolated,mlp,base,8388608,32,0,0,0,0,3,4.54958,5.01665,5.01665
isolated,mlp,base,8388608,32,0,0,0,1,3,4.06953,4.29903,4.29903
isolated,mlp,base,8388608,32,0,0,0,2,3,3.74853,3.88636,3.88636
isolated,mlp,base,8388608,48,0,0,0,0,3,6.04505,6.32596,6.32596
isolated,mlp,base,8388608,48,0,0,0,1,3,5.04952,5.20172,5.20172
isolated,mlp,base,8388608,48,0,0,0,2,3,4.70063,4.71226,4.71226
isolated,mlp,base,8388608,64,0,0,0,0,3,4.87879,5.34538,5.34538
isolated,mlp,base,8388608,64,0,0,0,1,3,4.27725,4.47417,4.47417
isolated,mlp,base,8388608,64,0,0,0,2,3,4.01836,4.17941,4.17941
isolated,mlp,base,268435456,1,0,0,0,0,3,135.692,136.609,136.609
isolated,mlp,base,268435456,1,0,0,0,1,3,137.893,138.201,138.201
isolated,mlp,base,268435456,1,0,0,0,2,3,135.576,135.82,135.82
isolated,mlp,base,268435456,2,0,0,0,0,3,67.9695,68.3344,68.3344
isolated,mlp,base,268435456,2,0,0,0,1,3,66.9056,66.9409,66.9409
isolated,mlp,base,268435456,2,0,0,0,2,3,67.207,67.3857,67.3857
isolated,mlp,base,268435456,4,0,0,0,0,3,34.1464,34.3385,34.3385
isolated,mlp,base,268435456,4,0,0,0,1,3,34.2181,34.3174,34.3174
isolated,mlp,base,268435456,4,0,0,0,2,3,34.0256,34.1105,34.1105
isolated,mlp,base,268435456,8,0,0,0,0,3,17.3251,17.3615,17.3615
isolated,mlp,base,268435456,8,0,0,0,1,3,17.2929,17.3004,17.3004
isolated,mlp,base,268435456,8,0,0,0,2,3,17.4181,17.5275,17.5275
isolated,mlp,base,268435456,12,0,0,0,0,3,11.9995,12.0372,12.0372
isolated,mlp,base,268435456,12,0,0,0,1,3,11.9464,12.149,12.149
isolated,mlp,base,268435456,12,0,0,0,2,3,12.0993,12.1429,12.1429
isolated,mlp,base,268435456,16,0,0,0,0,3,9.80027,9.86109,9.86109
isolated,mlp,base,268435456,16,0,0,0,1,3,9.6856,9.84743,9.84743
isolated,mlp,base,268435456,16,0,0,0,2,3,9.81679,9.85252,9.85252
isolated,mlp,base,268435456,24,0,0,0,0,3,9.14245,9.15628,9.15628
isolated,mlp,base,268435456,24,0,0,0,1,3,9.22402,9.28744,9.28744
isolated,mlp,base,268435456,24,0,0,0,2,3,9.26153,9.27345,9.27345
isolated,mlp,base,268435456,32,0,0,0,0,3,9.33442,9.40446,9.40446
isolated,mlp,base,268435456,32,0,0,0,1,3,9.30446,9.35606,9.35606
isolated,mlp,base,268435456,32,0,0,0,2,3,9.33997,9.46147,9.46147
isolated,mlp,base,268435456,48,0,0,0,0,3,9.51889,9.60495,9.60495
isolated,mlp,base,268435456,48,0,0,0,1,3,9.52419,9.58872,9.58872
isolated,mlp,base,268435456,48,0,0,0,2,3,9.47701,9.53519,9.53519
isolated,mlp,base,268435456,64,0,0,0,0,3,9.65333,9.76003,9.76003
isolated,mlp,base,268435456,64,0,0,0,1,3,9.53297,9.62435,9.62435
isolated,mlp,base,268435456,64,0,0,0,2,3,9.7483,9.82094,9.82094
isolated,tlb,packed-base,4096,1,0,0,0,0,3,2.0122,2.01231,2.01231
isolated,tlb,packed-base,4096,1,0,0,0,1,3,2.0134,2.01426,2.01426
isolated,tlb,packed-base,4096,1,0,0,0,2,3,2.01097,2.01257,2.01257
isolated,tlb,sparse-base,65536,1,0,0,0,0,3,2.01249,2.01356,2.01356
isolated,tlb,sparse-base,65536,1,0,0,0,1,3,2.01226,2.013,2.013
