name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,113,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,iteration,3,1,1,15385,1811.5957751110825,1809.8246343841483,ns,256.0,141450168.7822988,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,113,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/bytes,iteration,3,2,1,15385,1810.536951576733,1810.3400064998825,ns,256.0,141409900.3948718,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,0,1,15552,1805.6289866267425,1801.6693029835837,ns,256.0,142090448.8831892,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,1,1,15552,1799.1596579307682,1799.019483024678,ns,256.0,142299737.39338782,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,114,0,mixture/b3-A1s6-B2s1-C0s5-D1s1/90/word,iteration,3,2,1,15552,1796.1298225340208,1796.018004115299,ns,256.0,142537546.6244856,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,0,1,19766,1415.0774562361432,1414.9256804613783,ns,256.0,180928230.74390993,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,1,1,19766,1418.2010017229368,1417.0394617019017,ns,256.0,180658342.21196443,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,115,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/bytes,iteration,3,2,1,19766,1413.8996762072875,1413.770160882316,ns,256.0,181076109.17479944,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,0,1,18852,1481.9621790798121,1481.7309569276533,ns,256.0,172770906.0832556,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,1,1,18852,1482.1897411357686,1482.185497559865,ns,256.0,172717922.56870347,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,116,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/5/word,iteration,3,2,1,18852,1480.6084765544394,1480.5114576702003,ns,256.0,172913217.70846215,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,0,1,14447,1930.564892362022,1930.3468540181912,ns,256.0,132618653.2058282,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,1,1,14447,1926.2248217637357,1926.2193534989924,ns,256.0,132902828.29677421,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,117,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/bytes,iteration,3,2,1,14447,1926.790406313497,1925.5970789782396,ns,256.0,132945777.07598038,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,0,1,13842,1998.7545152508258,1998.5927611616937,ns,256.0,128090126.70054829,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,1,1,13842,1990.799739934887,1990.7947550932445,ns,256.0,128591859.78115033,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,118,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/50/word,iteration,3,2,1,13842,1988.5897269280485,1988.4576650773738,ns,256.0,128742997.39745209,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,0,1,15391,1817.9859658297994,1816.3746345267305,ns,256.0,140940087.5424043,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,1,1,15391,1812.8204795025727,1812.8153466311348,ns,256.0,141216809.7957359,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,119,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/bytes,iteration,3,2,1,15391,1810.4854135632518,1809.3783379897247,ns,256.0,141485058.50049245,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,0,1,15422,1812.6994553252027,1812.3954091558462,ns,256.0,141249530.15591466,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,1,1,15422,1806.8850343629786,1806.8804953961017,ns,256.0,141680648.3064504,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,120,0,mixture/b3-A1s7-B0s1-C2s1-D1s0/90/word,iteration,3,2,1,15422,1807.976332511701,1807.8525483076724,ns,256.0,141604468.92620814,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,0,1,19776,1415.4734021090712,1415.269114077686,ns,256.0,180884326.135268,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,1,1,19776,1414.8918385853756,1414.888298948166,ns,256.0,180933010.8887829,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,121,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/bytes,iteration,3,2,1,19776,1415.8217536415168,1414.8534587378015,ns,256.0,180937466.29306683,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,0,1,18846,1484.9883794971074,1484.611111111038,ns,256.0,172435729.52139455,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,1,1,18846,1484.3330680301494,1484.3288761541357,ns,256.0,172468516.99287188,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,122,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/5/word,iteration,3,2,1,18846,1483.2739573478946,1483.1837525204533,ns,256.0,172601674.9879882,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,0,1,14501,1924.343217713004,1923.808771808803,ns,256.0,133069358.94636956,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,1,1,14501,1922.7053996258276,1922.7082270188685,ns,256.0,133145526.92007999,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,123,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/bytes,iteration,3,2,1,14501,1913.3335631992722,1911.471691607569,ns,256.0,133928219.35265028,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,0,1,13757,2024.0467398431833,2019.7268299774194,ns,256.0,126749813.98492493,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,1,1,13757,2012.2308642959688,2012.110271134705,ns,256.0,127229607.47853641,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,124,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/50/word,iteration,3,2,1,13757,2008.9728865330367,2008.8304862979423,ns,256.0,127437333.18771976,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,0,1,15464,1807.1864330099904,1806.9445809622612,ns,256.0,141675623.42375275,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,1,1,15464,1807.4754914697476,1803.6615364717452,ns,256.0,141933502.9457786,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,125,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/bytes,iteration,3,2,1,15464,1802.2310527741636,1801.6477625452628,ns,256.0,142092147.7116804,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,0,1,15432,1812.0211897331997,1811.5391394504377,ns,256.0,141316295.31209692,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,1,1,15432,1813.4156946592252,1813.410510627345,ns,256.0,141170462.23110145,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,126,0,mixture/b3-A1s7-B1s0-C0s5-D0s0/90/word,iteration,3,2,1,15432,1815.5068040436024,1815.3779160186446,ns,256.0,141017469.55335924,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,0,1,19799,1416.330168193712,1415.990302540484,ns,256.0,180792198.6052449,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,1,1,19799,1415.6822061718792,1415.678620132332,ns,256.0,180832002.6589581,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,127,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/bytes,iteration,3,2,1,19799,1413.6037678666667,1413.5108843881824,ns,256.0,181109323.47776428,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,0,1,18800,1489.0872872345117,1488.1112234042785,ns,256.0,172030152.0301429,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,1,1,18800,1487.8692021293898,1487.865531914903,ns,256.0,172058559.39852613,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,128,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/5/word,iteration,3,2,1,18800,1488.138882982736,1488.036223404309,ns,256.0,172038822.69366175,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,0,1,14414,1936.4091161359106,1934.1592202025674,ns,256.0,132357252.3533966,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,1,1,14414,1929.5824198635444,1929.5761759400464,ns,256.0,132671621.46385981,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,129,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/bytes,iteration,3,2,1,14414,1931.8357152765586,1928.7651588733668,ns,256.0,132727407.90772843,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,0,1,13721,2011.678449081773,2009.6502441512862,ns,256.0,127385350.13495032,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,1,1,13721,2000.6668610276838,2000.6611034181017,ns,256.0,127957703.36246732,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,130,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/50/word,iteration,3,2,1,13721,1994.3152102649017,1994.1477297571942,ns,256.0,128375644.48205167,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,0,1,15358,1819.4641880427387,1818.138559708226,ns,256.0,140803350.0158991,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,1,1,15358,1816.9221903837367,1815.890806094481,ns,256.0,140977639.8122698,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,131,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/bytes,iteration,3,2,1,15358,1816.106328955054,1815.8895038415912,ns,256.0,140977740.91343176,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,0,1,15365,1821.0784900718695,1818.550732183556,ns,256.0,140771437.09519595,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,1,1,15365,1821.2691832163064,1821.263325740266,ns,256.0,140561771.81075498,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,132,0,mixture/b3-A1s7-B1s0-C2s0-D0s3/90/word,iteration,3,2,1,15365,1818.7335502853925,1818.3138301333788,ns,256.0,140789777.73667464,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,0,1,19699,1420.5661201045107,1420.3402203156843,ns,256.0,180238506.47776598,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,1,1,19699,1419.5934311378276,1419.5898776587435,ns,256.0,180333773.8799657,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,133,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/bytes,iteration,3,2,1,19699,1419.4188029840932,1419.3279861922347,ns,256.0,180367048.69520357,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,0,1,18923,1483.1254029536133,1479.0789515405268,ns,256.0,173080686.28342295,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,1,1,18923,1477.343497334025,1477.2457855519747,ns,256.0,173295468.1636443,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,134,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/5/word,iteration,3,2,1,18923,1480.0254188119968,1479.931353379494,ns,256.0,172980996.32487124,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,0,1,14528,1916.2204019878943,1915.9437637665085,ns,256.0,133615612.75511324,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,1,1,14528,1917.7045016445718,1917.5579570484858,ns,256.0,133503135.62049328,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,135,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/bytes,iteration,3,2,1,14528,1916.0380644204315,1916.0325578193826,ns,256.0,133609420.65167777,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,136,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,0,1,13980,1984.8354792542295,1984.6145922747544,ns,256.0,128992299.56108214,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,136,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,1,1,13980,1981.4778254668597,1980.2461373390547,ns,256.0,129276858.65556018,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,136,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/50/word,iteration,3,2,1,13980,1978.4191702421024,1978.26616595132,ns,256.0,129406246.94801532,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,137,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,0,1,15432,1816.3589294880553,1815.9254147226989,ns,256.0,140974953.00438455,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,137,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,1,1,15432,1814.658566612383,1814.4097978227014,ns,256.0,141092712.5212843,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,137,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/bytes,iteration,3,2,1,15432,1814.5302617925877,1814.4000777604945,ns,256.0,141093468.37990636,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,138,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,0,1,15810,1767.6559772277892,1767.5041745730643,ns,256.0,144836998.7934179,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,138,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,1,1,15810,1767.4105629253177,1766.5554712207968,ns,256.0,144914781.43230253,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,138,0,mixture/b3-A2s0-B1s1-C0s0-D0s3/90/word,iteration,3,2,1,15810,1765.6629348576716,1765.4908918405492,ns,256.0,145002164.09109673,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,139,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,0,1,19651,1424.7580784667966,1423.267060200469,ns,256.0,179867859.7704229,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,139,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,1,1,19651,1423.7770088090863,1423.7724288840482,ns,256.0,179804015.59022504,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,139,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/bytes,iteration,3,2,1,19651,1421.0498702361751,1420.8972062490006,ns,256.0,180167853.7153363,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,140,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,0,1,18959,1477.5605780792641,1477.3897357455774,ns,256.0,173278583.03469762,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,140,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,1,1,18959,1476.5299330129649,1475.7614325650363,ns,256.0,173469772.5194266,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,140,0,mixture/b3-A2s0-B2s1-C0s0-D0s3/5/word,iteration,3,2,1,18959,1476.2509098582598,1476.1386149057912,ns,256.0,173425447.59344175,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,
