case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
overwrite/striped/k3/prefilter75/ikea2-coverage,436.38896458473573,436.2341151385966,436.5218680118544,,
overwrite/striped/k3/prefilter75/ikea2-sum-coverage,900.1257188224288,899.997725517139,900.1605227019068,,
overwrite/striped/k7/all/ikea2-raw,191.86661297997566,191.64855045938683,192.0798620008065,overwrite/striped/k7/all/prior,0.9972998888924475
overwrite/striped/k7/all/ikea2-coverage,233.4310910878645,233.3230711115322,233.45048968685606,overwrite/striped/k7/all/prior,1.2133471143844423
overwrite/striped/k7/all/ikea2-sum-coverage,822.8693762480937,822.5787423156779,823.3116997533158,overwrite/striped/k7/all/prior,4.277177382554145
overwrite/striped/k7/prefilter75/ikea2-raw,516.3819361215886,516.0622721937434,516.3890776548942,,
overwrite/striped/k7/prefilter75/ikea2-coverage,503.1589064092442,503.11692547513394,503.4404700521636,,
overwrite/striped/k7/prefilter75/ikea2-sum-coverage,973.7307585375975,973.604976599787,973.7827255456333,,
overwrite/striped/k12/all/ikea2-raw,405.40069219497457,405.3986965910936,405.49143914853596,overwrite/striped/k12/all/ikea,1.31073748758779
overwrite/striped/k12/all/ikea2-coverage,523.8001000250008,523.4418979744786,524.0260440110134,overwrite/striped/k12/all/ikea,1.6935452758793128
overwrite/striped/k12/all/ikea2-sum-coverage,1707.3687098609953,1707.1362490854933,1707.7215673522094,overwrite/striped/k12/all/ikea,5.5202475383857985
overwrite/striped/k12/prefilter75/ikea2-raw,1297.4536209934213,1297.3354557537177,1297.6647297004486,,
overwrite/striped/k12/prefilter75/ikea2-coverage,1318.3977822453821,1317.862725387969,1319.0091097568738,,
overwrite/striped/k12/prefilter75/ikea2-sum-coverage,1935.2516357939724,1935.2458759561023,1936.1685098147857,,
decode/local/k1/ikea2,246.53205471078203,246.52826939240978,247.0890784160353,decode/local/k1/prior,0.9825361882158965
point/local/k1/ikea2,553.8815470225155,553.8708528930835,553.8832348752728,point/local/k1/prior,0.9983793958326538
decode/striped/k1/ikea2,123.97554582800778,123.95686036317568,124.02854732105024,decode/striped/k1/prior,0.9528808474793716
point/striped/k1/ikea2,554.8579286998972,554.8531947529862,554.8665767481233,point/striped/k1/prior,0.9997417788771431
decode/local/k2/ikea2,409.35745571155013,409.31170075476336,409.5452367916737,decode/local/k2/prior,1.005842164980834
point/local/k2/ikea2,555.0282866735221,555.0153065270954,555.0292780289382,point/local/k2/prior,1.0006154491451595
decode/striped/k2/ikea2,157.94075364679878,157.89587198865962,158.12464361678113,decode/striped/k2/prior,1.250843569542633
point/striped/k2/ikea2,554.5007271861773,554.4804453023813,554.8941613560196,point/striped/k2/prior,0.9978414634979219
decode/local/k3/ikea2,1406.7064536655348,1406.7047121470991,1406.7208546837146,decode/local/k3/prior,0.9974257320206678
point/local/k3/ikea2,574.6269217115885,574.4004259850759,574.8071871330674,point/local/k3/prior,1.0111152529416636
decode/striped/k3/ikea2,158.34951997080088,158.33400322904623,158.35668936032172,decode/striped/k3/prior,1.1073162219134376
point/striped/k3/ikea2,650.9958919437272,647.1749520460269,654.0498401534485,point/striped/k3/prior,0.9783563068431574
decode/local/k4/ikea2,1399.5649971675016,1399.472191675773,1399.5920890399912,decode/local/k4/prior,0.9870930767011735
point/local/k4/ikea2,555.0062806595213,554.9690859326537,555.0219360298192,point/local/k4/prior,0.9921944945537808
decode/striped/k4/ikea2,162.35140749368958,162.17655989128554,162.36778101339743,decode/striped/k4/prior,1.102548742095671
point/striped/k4/ikea2,554.6278611830596,554.5499814981322,554.712427974859,point/striped/k4/prior,0.997948302656294
decode/local/k5/ikea2,1379.944265527468,1379.7611567532592,1380.0955307261916,decode/local/k5/prior,1.002416348793654
point/local/k5/ikea2,576.741410140029,576.6594178977332,577.3272537206703,point/local/k5/prior,0.9159299884074157
decode/striped/k5/ikea2,242.07635946856888,234.6204709383939,248.8119906868505,decode/striped/k5/prior,1.481459776521532
point/striped/k5/ikea2,1207.7871218512687,1197.3281909123764,1236.5150355550782,point/striped/k5/prior,1.0978790593595775
decode/local/k6/ikea2,1379.6910136355493,1379.452866765193,1379.70543781826,decode/local/k6/prior,1.002206916905869
point/local/k6/ikea2,566.8387031408475,566.7404930766648,569.0391084093131,point/local/k6/prior,0.8744876626827085
decode/striped/k6/ikea2,197.02947971446568,193.35694249997206,209.9025472570857,decode/striped/k6/prior,1.0638687806840998
point/striped/k6/ikea2,934.164104683831,911.9266540935732,1022.306120340057,point/striped/k6/prior,0.9653085143343618
decode/local/k7/ikea2,1378.19990151017,1378.1111621799066,1378.2946815495939,decode/local/k7/prior,1.016766398940815
point/local/k7/ikea2,578.4844210178362,578.3717211197404,578.8492609617055,point/local/k7/prior,0.9049809819964413
decode/striped/k7/ikea2,288.5713657084385,288.14509663711,288.72276043206745,decode/striped/k7/prior,1.643991611651448
point/striped/k7/ikea2,771.1792725294127,729.7904859570696,800.5645431334256,point/striped/k7/prior,1.1097220355384685
decode/local/k8/ikea2,161.34041896877878,161.13223873020897,161.51425001465023,decode/local/k8/ikea,1.4312868268965762
decode/local/k9/ikea2,965.1747223886499,965.1180251578263,966.0165645302905,decode/local/k9/ikea,0.7390161680772506
decode/local/k10/ikea2,1249.022061009715,1247.0498602603832,1249.2553368615027,decode/local/k10/ikea,0.899645000929909
decode/striped/k10/ikea2,572.2109159450516,572.2063266588581,572.8061163165594,decode/striped/k10/ikea,1.219952982676714
decode/local/k11/ikea2,2198.3703025226737,2198.2087302417344,2198.710666806229,decode/local/k11/ikea,1.2486778856011755
decode/local/k12/ikea2,2093.956825206917,2093.6827699671085,2094.1112274404622,decode/local/k12/ikea,1.3897632657144545
decode/striped/k12/ikea2,556.2621822740354,555.7913077107683,557.6464139972613,decode/striped/k12/ikea,1.202153935555319
decode/local/k13/ikea2,2199.2303341362954,2198.9158898082655,2199.55530533153,decode/local/k13/ikea,1.249554948464398
decode/local/k14/ikea2,2218.7350626023604,2218.6572983252727,2218.9346505362164,decode/local/k14/ikea,1.2610800061375327
decode/striped/k14/ikea2,631.5562031891584,631.1239580816627,633.7200863735231,decode/striped/k14/ikea,1.2177365209588227
decode/local/k15/ikea2,2230.2623864904604,2230.2050873558414,2230.2878763740077,decode/local/k15/ikea,1.2645372258416079
decode/striped/k15/ikea2,693.1150932449212,692.8881060920054,693.1184749274594,decode/striped/k15/ikea,1.2623620742834012
decode/local/k16/ikea2,276.7973723192615,275.6341998852252,277.40237945898826,decode/local/k16/ikea,1.207921844112692
decode/local/k17/ikea2,1495.1647994862794,1493.2318752675492,1496.53018410157,decode/local/k17/ikea,0.9077886161942221
decode/local/k18/ikea2,1752.3884580101517,1751.7334667667444,1752.857393044896,decode/local/k18/ikea,1.1678408920164565
decode/local/k19/ikea2,3012.77243658839,3012.5154128044505,3014.5792196593547,decode/local/k19/ikea,1.5616714969401535
decode/local/k20/ikea2,2799.3663023193467,2799.309117568618,2800.6037723272057,decode/local/k20/ikea,1.7773283436709406
decode/striped/k20/ikea2,1064.8446097411359,1064.7892806195105,1065.1973456286876,decode/striped/k20/ikea,1.2381897430771014
decode/local/k21/ikea2,3040.2314720811933,3040.0303118202364,3040.7323422769514,decode/local/k21/ikea,1.5617175633627036
decode/local/k22/ikea2,2972.5029020385387,2972.360206681813,2972.782488675004,decode/local/k22/ikea,1.518498281082771
decode/local/k23/ikea2,3007.9958422938525,3007.754121863864,3008.3853763441725,decode/local/k23/ikea,1.557605646682855
decode/local/k24/ikea2,703.0687408207838,701.5660651282221,703.778888194874,decode/local/k24/ikea,0.9560423122615651
decode/local/k25/ikea2,1540.226806014023,1538.1052438576244,1540.820828749534,decode/local/k25/ikea,0.8543878543147625
decode/local/k26/ikea2,1849.0470209766634,1848.4941829718975,1849.9098360655219,decode/local/k26/ikea,1.0983145144881261
decode/local/k27/ikea2,3060.8731326969414,3060.6935072505053,3061.1647598919553,decode/local/k27/ikea,1.5074892023734825
decode/local/k28/ikea2,2856.127167629891,2856.0644678680324,2857.7015980960077,decode/local/k28/ikea,1.6993387519583396
decode/local/k29/ikea2,3016.257962470323,3016.1699618952825,3016.372924006081,decode/local/k29/ikea,1.481540668739427
decode/local/k30/ikea2,3026.2864147677506,3026.0672050764265,3026.5771560426033,decode/local/k30/ikea,1.493729940485722
decode/local/k31/ikea2,3039.7894851499154,3039.5693123228016,3040.3519715341913,decode/local/k31/ikea,1.4938392443896427
decode/local/k32/ikea2,559.7985073630433,558.3054565359291,561.0683835996836,decode/local/k32/ikea,0.9968226582148687
decode/local/k33/ikea2,2500.504397955526,2497.4833590871413,2501.3171282537646,decode/local/k33/ikea,0.9864922236584079
decode/local/k34/ikea2,2762.722426712258,2760.697318259623,2763.009399237489,decode/local/k34/ikea,1.0558758988970378
decode/local/k35/ikea2,4591.571397284489,4591.253613666604,4591.723280771247,decode/local/k35/ikea,1.744980163738397
decode/local/k36/ikea2,4303.313461933193,4303.213523496663,4303.329776318474,decode/local/k36/ikea,1.792321348683465
decode/local/k37/ikea2,4589.0270329429,4588.7178504979765,4590.996716646577,decode/local/k37/ikea,1.7408821124576788
decode/local/k38/ikea2,4595.142982360054,4594.923633176459,4595.197436178619,decode/local/k38/ikea,1.7928970023134512
decode/local/k39/ikea2,4598.0572054791955,4597.95583561636,4598.455232876685,decode/local/k39/ikea,1.785508428711659
decode/local/k40/ikea2,1493.4705297895875,1489.9079166814392,1493.5406124694066,decode/local/k40/ikea,0.9976472053963524
decode/local/k41/ikea2,2725.728936777796,2724.467415292746,2727.0458912110225,decode/local/k41/ikea,0.9282934516551051
decode/local/k42/ikea2,3044.7225928077055,3044.6176769142535,3046.3317140368526,decode/local/k42/ikea,1.0420792776831858
decode/local/k43/ikea2,4523.5025320550585,4523.2526667384345,4523.535718133828,decode/local/k43/ikea,1.369099019569839
decode/local/k44/ikea2,4512.866236559047,4512.729139785352,4513.276774193806,decode/local/k44/ikea,1.506757538465805
decode/local/k45/ikea2,4575.472013093689,4575.4462629567215,4575.64375340959,decode/local/k45/ikea,1.401403021186795
decode/local/k46/ikea2,4527.0518134717595,4526.87823834167,4527.477331605633,decode/local/k46/ikea,1.3767698220485924
decode/local/k47/ikea2,4525.155713823146,4524.7228876656545,4528.728283155199,decode/local/k47/ikea,1.3580164399698467
decode/local/k48/ikea2,1346.0818587624183,1343.2053373581548,1346.4783390601551,decode/local/k48/ikea,0.9702625998289526
decode/local/k49/ikea2,2740.2133812008747,2740.102349869603,2741.8334856395268,decode/local/k49/ikea,0.9292813689210653
decode/local/k50/ikea2,3050.063098346481,3049.013635044803,3051.443574122335,decode/local/k50/ikea,1.0460704311873696
decode/local/k51/ikea2,4570.790740740969,4570.1169934646505,4571.924618736387,decode/local/k51/ikea,1.3854347614446996
decode/local/k52/ikea2,4510.064488391734,4509.652730008922,4510.323946690089,decode/local/k52/ikea,1.511517798124864
decode/local/k53/ikea2,4524.320927724102,4524.105070119077,4524.890830636738,decode/local/k53/ikea,1.3672063699692052
decode/local/k54/ikea2,4524.324379719306,4524.12179072341,4524.330852211751,decode/local/k54/ikea,1.3763061284496259
decode/local/k55/ikea2,4524.929956896933,4524.565840517739,4525.146551724064,decode/local/k55/ikea,1.3537339401225232
decode/local/k56/ikea2,1528.3630774826981,1528.052600945805,1528.6030920334006,decode/local/k56/prior,0.9860173941713759
point/local/k56/ikea2,554.9127830881248,554.8886949854062,555.2714208279514,point/local/k56/prior,0.9962368713565269
decode/local/k57/ikea2,2695.7446043165687,2695.11497944543,2696.480665467619,decode/local/k57/ikea,0.9100626513212443
decode/local/k58/ikea2,3053.7760151358434,3053.6659147142354,3055.0117886766834,decode/local/k58/ikea,1.0389326408184476
decode/local/k59/ikea2,4528.964382083026,4528.80917431204,4529.174959524414,decode/local/k59/ikea,1.352017922830991
decode/local/k60/ikea2,4509.089393287692,4508.719449225312,4509.675129087964,decode/local/k60/ikea,1.5053384212949898
decode/local/k61/ikea2,4555.508246527648,4555.157986110527,4558.174804687886,decode/local/k61/ikea,1.3585802241533866
decode/local/k62/ikea2,4529.232768849328,4528.773810808087,4529.436953942279,decode/local/k62/ikea,1.3639358200803413
decode/local/k63/ikea2,4526.662459546237,4525.869902912658,4529.216289105234,decode/local/k63/ikea,1.3481187961711898
decode/local/k64/ikea2,1150.858872182388,1149.714047051757,1151.6393339359965,decode/local/k64/ikea,0.9374821465620943
get16/local/k1/ikea2-range,1944.0812688122862,1943.0318592267695,1944.4629775409899,get16/local/k1/prior,1.0094888134412765
get16/local/k1/ikea2-region,1884.1022385717883,1883.5364048271083,1884.3019604325784,get16/local/k1/prior,0.9783439425759604
get16/striped/k1/ikea2-range,1774.3836600201582,1774.0950912469104,1775.4697955391832,get16/striped/k1/prior,1.0177133809627354
get16/striped/k1/ikea2-region,1727.902992138983,1727.5998682964564,1728.9888463595871,get16/striped/k1/prior,0.9910539843933266
get16/local/k2/ikea2-range,2156.4966605016416,2156.212340731649,2157.189426633995,get16/local/k2/prior,1.0390394042295548
get16/local/k2/ikea2-region,2024.4836144579303,2024.0061204818983,2024.9564337349516,get16/local/k2/prior,0.9754331120315974
get16/striped/k2/ikea2-range,1787.02013708538,1786.8205968753475,1787.5184554474085,get16/striped/k2/prior,1.0068228258730532
get16/striped/k2/ikea2-region,1735.3119319119558,1735.0794909932424,1735.467402082269,get16/striped/k2/prior,0.9776899693522298
get16/local/k3/ikea2-range,2597.1468077209065,2597.035139816694,2597.7788294976776,get16/local/k3/prior,0.7503666615855543
get16/local/k3/ikea2-region,2535.561842582325,2533.15191633411,2537.2123685164975,get16/local/k3/prior,0.7325735570303858
get16/striped/k3/ikea2-range,1964.6533800553132,1959.3331873264735,1973.950698398798,get16/striped/k3/prior,1.0222801842451543
get16/striped/k3/ikea2-region,1964.7869575529426,1957.111975338124,1974.2048849891257,get16/striped/k3/prior,1.0223496894465673
get16/local/k4/ikea2-range,2537.1913022527897,2527.3850138534594,2545.0943862187314,get16/local/k4/prior,0.8552165387024054
get16/local/k4/ikea2-region,2430.138609305897,2427.0817852421856,2443.0238108934186,get16/local/k4/prior,0.8191320568426724
