input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:active_values,counter:selected_values
current,composition/avx2/striped/k12/h0/u16/prefilter75/authored,1,5,"[881.2251974901726,883.5197394939163,870.7305659850643,869.7957115517212,863.0744289527578]",870.7305659850643,"[879.298512436989,881.5760587026627,868.8121486983578,867.9308078295616,861.1910981046956]",868.8121486983578,"[0.10757143524049959,0.10785153069994094,0.10629035229309869,0.10617623432027846,0.10535576525302219]",0.10629035229309869,8192.0,6144.0,4435.0
current,composition/avx2/striped/k12/h0/u16/prefilter75/authored-u64-carrier,1,5,"[635.9125819383587,648.7530534538818,657.4903078143767,658.5245387933163,659.2265816060232]",657.4903078143767,"[634.5146628970164,647.3608235834549,656.0458924934865,657.0811625470636,657.7718036143926]",656.0458924934865,"[0.0776260475998973,0.07919348797044456,0.08026004734062216,0.08038629623941848,0.08047199482495399]",0.08026004734062216,8192.0,6144.0,4435.0
current,composition/avx2/striped/k12/h0/u16/prefilter75/direct,1,5,"[846.8449327020329,858.6506417757278,856.4613164353485,860.8328592773801,869.1677467941183]",858.6506417757278,"[844.9761201824745,856.7983792082584,854.5712854126384,858.941526100418,867.277130700755]",856.7983792082584,"[0.10337462557397863,0.10481575216988863,0.10454850054142437,0.10508213614225832,0.1060995784660789]",0.10481575216988863,8192.0,6144.0,4435.0
current,composition/avx2/striped/k12/h0/u16/prefilter75/materialized,1,5,"[554.9646090273402,531.7036971582789,529.410023371568,547.461841966801,553.2918489365677]",547.461841966801,"[553.7429761138728,530.530338381674,528.2417261218304,546.2792656124161,552.075198122345]",546.2792656124161,"[0.06774470325040774,0.06490523646951647,0.0646252469935996,0.066828838130713,0.06754050890338961]",0.066828838130713,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/all/authored,1,5,"[1982.1589239591485,1979.9479822433486,1985.8435222424162,1950.5257534660218,2019.41837960731]",1982.1589239591485,"[1977.803649156108,1975.5911102167565,1981.4686706339726,1946.3023001485592,2015.003834780873]",1977.803649156108,"[0.241962759272357,0.24169286892619002,0.2424125393362324,0.23810128826489524,0.24651103266690796]",0.241962759272357,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/authored-u64-carrier,1,5,"[1326.4782777818393,1361.4278900153558,1351.2951985022928,1363.4619113607746,1330.376588140817]",1351.2951985022928,"[1323.5560304377022,1358.4835047284646,1348.317603872507,1360.48182238171,1327.440634039569]",1348.317603872507,"[0.1619236178932909,0.16618992798039012,0.16495302716092444,0.16643822160165705,0.16239948585703332]",0.16495302716092444,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/direct,1,5,"[1981.5113337616558,2007.7624948881225,2022.6159081615997,2021.5816001635844,1957.8333601098452]",2007.7624948881225,"[1977.1450531620264,2003.409264180429,2018.1740521112347,2017.1617397892576,1953.535688205035]",2003.409264180429,"[0.24188370773457715,0.24508819517677274,0.24690135597675777,0.24677509767621883,0.23899333009153384]",0.24508819517677274,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/all/materialized,1,5,"[741.5474835442781,744.1707155683399,740.571848993959,745.710685631852,737.4437009228844]",741.5474835442781,"[739.9441318281071,742.5285984533714,738.9376749297127,744.0938518056133,735.8215494941755]",739.9441318281071,"[0.09052093304983863,0.09084115180277587,0.09040183703539537,0.09102913642966944,0.09001998302281305]",0.09052093304983863,8192.0,8192.0,5945.0
current,composition/avx512/local/k12/h0/u16/prefilter75/authored,1,5,"[1935.1478227070927,1970.7118019404968,1942.233512402851,1926.649557878202,1943.8107483448237]",1942.233512402851,"[1930.8843057205452,1966.3966601422946,1937.9519357577615,1922.4791224218543,1939.5337941949329]",1937.9519357577615,"[0.2362240994515494,0.24056540551031455,0.23708905180698864,0.23518671360817892,0.23728158549131148]",0.23708905180698864,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/authored-u64-carrier,1,5,"[1323.5707925075546,1359.7698664733384,1329.9522624698927,1320.3661108902177,1309.053990599396]",1323.5707925075546,"[1320.6989967962852,1356.77862170606,1327.0173701556032,1317.452372378978,1306.2150270090785]",1320.6989967962852,"[0.16156870025726985,0.16598753252848367,0.16234768828978183,0.16117750377077855,0.1597966297118403]",0.16156870025726985,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/direct,1,5,"[1962.6950811513518,1987.5112533524612,2012.5294674704737,1962.8095294051523,1929.4553322089428]",1962.8095294051523,"[1958.3629067925522,1983.2456382886664,2008.1108192554364,1958.489679819236,1925.257064450455]",1958.489679819236,"[0.23958680189835835,0.2426161197940016,0.2456701010095793,0.23960077263246488,0.23552921535753696]",0.23960077263246488,8192.0,6144.0,4435.0
current,composition/avx512/local/k12/h0/u16/prefilter75/materialized,1,5,"[843.2857775835472,833.14167572981,848.8724875053096,859.9021494281602,861.6909991726626]",848.8724875053096,"[841.4469397673743,831.3030981886045,847.0334916678419,858.0126604628227,859.7964534595859]",847.0334916678419,"[0.1029401583964291,0.10170186471311157,0.10362212982242547,0.10496852410011721,0.10518688954744415]",0.10362212982242547,8192.0,6144.0,4435.0
current,composition/avx512/local/k31/h0/u32/all/authored,1,5,"[1798.3889514859434,1784.3468137411126,1802.9985403516419,1784.9850193978607,1813.7269241112049]",1798.3889514859434,"[1794.4307691318868,1780.4154492271916,1799.1166118238611,1781.0842754890068,1809.7244529507375]",1794.4307691318868,"[0.21952990130443642,0.2178157731617569,0.22009259525776878,0.2178936791257154,0.22140221241591854]",0.21952990130443642,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/authored-u64-carrier,1,5,"[1259.9334966360057,1253.9245412323298,1270.8556022207338,1246.5148153121888,1252.6759847934968]",1253.9245412323298,"[1257.2207224510296,1251.1907676930243,1268.0510745092495,1243.8080932030548,1249.9189892518798]",1251.1907676930243,"[0.1538004756635749,0.15306696059964964,0.15513374050546064,0.1521624530410387,0.1529145489249874]",0.15306696059964964,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/direct,1,5,"[1772.5457457070095,1773.3103157760002,1785.5359508649867,1778.76132870282,1803.9252813685914]",1778.76132870282,"[1768.7291401382292,1769.4016013879325,1781.611183997977,1774.9032349336776,1799.9443822774613]",1774.9032349336776,"[0.21637521309900015,0.21646854440625002,0.21796093150207357,0.2171339512576685,0.22020572282331435]",0.2171339512576685,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/all/materialized,1,5,"[970.920490224148,964.4396404655703,954.7250519553818,951.7081574204346,954.6935823513694]",954.7250519553818,"[968.777831005862,962.3500187822544,952.639393698366,949.6146825972742,952.5924184833676]",952.639393698366,"[0.11852056765431493,0.11772944829901981,0.1165435854437722,0.11617531218511165,0.11653974393937616]",0.1165435854437722,8192.0,8192.0,5844.0
current,composition/avx512/local/k31/h0/u32/prefilter75/authored,1,5,"[1790.237901878301,1746.336029861546,1784.9329882282286,1766.6921922584422,1778.7966443672155]",1778.7966443672155,"[1786.3024672303484,1742.5650666161453,1780.99405418882,1762.7935106774169,1774.8712034742807]",1774.8712034742807,"[0.21853490013162857,0.21317578489520825,0.2178873276645787,0.2156606680002981,0.21713826225185737]",0.21713826225185737,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/authored-u64-carrier,1,5,"[1262.611128581575,1269.9323479949032,1277.9204528363991,1283.9583897328164,1290.4218952953493]",1277.9204528363991,"[1259.8248449295722,1267.129862316463,1275.1628223889784,1281.1307100182162,1287.5866910938953]",1275.1628223889784,"[0.15412733503193055,0.15502103857359656,0.15599614902788075,0.1567332018716817,0.15752220401554556]",0.15599614902788075,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/direct,1,5,"[1818.335024331106,1861.36557214954,1848.3008898740711,1818.4131225725566,1800.8013131620226]",1818.4131225725566,"[1814.3291693861543,1857.2693403816854,1844.2278710874414,1814.466889836341,1796.867300844702]",1814.466889836341,"[0.22196472464979322,0.22721747706903567,0.22562266722095595,0.22197425812653282,0.21982437904809846]",0.22197425812653282,8192.0,6144.0,4401.0
current,composition/avx512/local/k31/h0/u32/prefilter75/materialized,1,5,"[1062.1034508995103,1048.8848394006122,1055.5442233288036,1064.3671283844765,1026.5886197543473]",1055.5442233288036,"[1059.7595973498976,1046.6282493649014,1053.217778353072,1062.026352531265,1024.3565866105885]",1053.217778353072,"[0.12965130015863163,0.12803770012214505,0.12885061319931684,0.12992762797662064,0.12531599362235687]",0.12885061319931684,8192.0,6144.0,4401.0
current,composition/avx512/local/k5/h0/u8/all/authored,1,5,"[1132.3420672950049,1141.3498908763256,1108.6296174370336,1151.650015647199,1163.8656660610966]",1141.3498908763256,"[1129.8555787230068,1138.8340100218954,1106.2028563182705,1149.1478270757218,1161.2972554487415]",1138.8340100218954,"[0.13822535001159728,0.13932493785111397,0.13533076384729417,0.14058227730068348,0.1420734455640987]",0.13932493785111397,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/authored-u64-carrier,1,5,"[708.559608359181,678.6241070574572,697.9887171876936,702.2956050291883,690.4912625425779]",697.9887171876936,"[707.0056620891096,677.1290335930007,696.4758068478591,700.7457876900103,688.9675166695986]",696.4758068478591,"[0.08649409281728282,0.08283985681853726,0.08520370082857587,0.08572944397328959,0.08428848419709203]",0.08520370082857587,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/dense64-authored,1,5,"[167.27861316246452,174.09882218629,169.1019333359255,170.00110279943627,174.7460429225056]",170.00110279943627,"[166.91985487279322,173.7156767873179,168.7293903520455,169.63187180027901,174.36259328225032]",169.63187180027901,"[0.02041975258330866,0.021252297630162353,0.020642325846670594,0.02075208774407181,0.02133130406768867]",0.02075208774407181,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/direct,1,5,"[1125.0479660471005,1139.8763890690886,1143.8612584181428,1127.9681482008798,1109.2540651852355]",1127.9681482008798,"[1122.5651789936303,1137.4160070984185,1141.3451964883266,1125.486696326977,1106.8087636407827]",1125.486696326977,"[0.13733495679285893,0.13914506702503524,0.13963150127174595,0.1376914243409277,0.13540699037905707]",0.1376914243409277,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/all/materialized,1,5,"[289.0074201345097,298.0749747793088,294.4854939050046,298.95018074821235,301.63071248423705]",298.0749747793088,"[288.38208385890994,297.42293505646893,293.83562526248835,298.30024485057123,300.96691677183077]",297.42293505646893,"[0.03527922609063839,0.03638610531973984,0.03594793626770076,0.036492941985865765,0.036820155332548475]",0.03638610531973984,8192.0,8192.0,5824.0
current,composition/avx512/local/k5/h0/u8/prefilter75/authored,1,5,"[1128.9465302177953,1112.51219931694,1117.9593397052838,1155.6370181085265,1179.6511544099803]",1128.9465302177953,"[1126.462525696715,1110.1027912246905,1115.4967525821926,1153.0987821162796,1177.0508775818319]",1126.462525696715,"[0.13781085573947696,0.13580471183068113,0.13646964596011762,0.14106897193707596,0.14400038505981205]",0.13781085573947696,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/authored-u64-carrier,1,5,"[1003.3832376047255,990.4142710397841,1009.6698990147378,994.0650291526301,983.5497403029603]",994.0650291526301,"[1001.2373479061645,988.2286780768085,1007.4550919424389,991.9116017306566,981.3793385328327]",991.9116017306566,"[0.1224833053716706,0.12090017957028615,0.12325072009457248,0.12134582875398317,0.12006222415807621]",0.12134582875398317,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/dense64-authored,1,5,"[152.92354813364867,149.23545576817892,150.28229475450738,154.36579707828975,153.18801539424922]",152.92354813364867,"[152.58608498788413,148.91372245096824,149.9513744289281,154.0260098811206,152.85111368570892]",152.58608498788413,"[0.018667425309283284,0.018217218721701525,0.018345006683899823,0.018843481088658416,0.018699708910430813]",0.018667425309283284,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/direct,1,5,"[1143.4525761805428,1150.5633037583434,1157.1842911972437,1154.29536769349,1122.4489042302146]",1150.5633037583434,"[1140.9292318794949,1148.26817698476,1154.6306366928334,1151.824851295307,1119.97959243106]",1148.26817698476,"[0.1395816133032889,0.14044962204081343,0.14125784804653854,0.14090519625164674,0.13701768850466486]",0.14044962204081343,8192.0,6144.0,4386.0
current,composition/avx512/local/k5/h0/u8/prefilter75/materialized,1,5,"[443.3623551563773,439.27452663976374,441.08640755974415,444.8800406533847,442.51021750834724]",442.51021750834724,"[442.3875835127753,438.3267930017999,440.11470084993994,443.9145052296014,441.53469715422887]",441.53469715422887,"[0.054121381244674964,0.05362237874020554,0.05384355561032034,0.054306645587571374,0.05401736053568692]",0.05401736053568692,8192.0,6144.0,4386.0
current,composition/avx512/local/k56/h0/u64/all/authored,1,5,"[1093.206826247528,1069.0143972734977,1089.9479073553198,1078.6928987397375,1045.700685059265]",1078.6928987397375,"[1090.801344251894,1066.7228990816213,1087.5689034109857,1076.312483595805,1043.4351438028077]",1076.312483595805,"[0.13344809890716894,0.130494921542175,0.1330502816595849,0.1316763792406906,0.12764900940664853]",0.1316763792406906,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/authored-u64-carrier,1,5,"[638.8271524901859,651.3341604386244,647.6738564717464,633.2424750156086,648.3530111351223]",647.6738564717464,"[637.4374808815353,649.8967777137138,646.2932632383197,631.8478247965267,646.9309249126703]",646.2932632383197,"[0.07798183013796214,0.07950856450666802,0.07906175005758623,0.07730010681342878,0.07914465467958036]",0.07906175005758623,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/direct,1,5,"[1041.7658728184842,1090.7661367121314,1056.191873606426,1071.9435611869937,1072.3309684895]",1071.9435611869937,"[1039.4750238078118,1088.3785075863282,1053.9161506704054,1069.5821760901986,1069.964515870688]",1069.5821760901986,"[0.12716868564678763,0.13315016317286757,0.12892967207109693,0.13085248549645923,0.13089977642694095]",0.13085248549645923,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/all/materialized,1,5,"[986.15489240054,976.2297077357432,998.2069011087123,1009.5641353791543,1001.6350800561759]",998.2069011087123,"[984.083888602887,974.099962441607,996.0195758620819,1007.3400580075856,999.4764943596161]",996.0195758620819,"[0.12038023588873778,0.11916866549508584,0.12185142835799712,0.12323780949452569,0.1222699072334199]",0.12185142835799712,8192.0,8192.0,5843.0
current,composition/avx512/local/k56/h0/u64/prefilter75/authored,1,5,"[906.855945371694,899.9944171410913,894.0513811168825,913.9019090717691,903.6829967722226]",903.6829967722226,"[904.9053736241361,898.01827648328,892.082513421879,911.8850858837043,901.730118566134]",901.730118566134,"[0.11070018864400562,0.10986259974866838,0.10913713148399443,0.11156029163473742,0.1103128658169217]",0.1103128658169217,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/authored-u64-carrier,1,5,"[529.8739148491599,534.8756803633129,542.5718692311854,530.3166582202485,537.4140780082772]",534.8756803633129,"[528.7108691634178,533.6953015372707,541.4121368574794,529.1498546423065,536.2318860992814]",533.6953015372707,"[0.06468187437123533,0.06529244145059972,0.06623191763075993,0.06473592019290143,0.06560230444436978]",0.06529244145059972,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/direct,1,5,"[957.3380246829473,991.5085915779479,983.8459822337207,979.5962839899499,988.9733742455693]",983.8459822337207,"[955.2349698235997,989.3267444230156,981.7164779277666,977.4440089507675,986.8089543632544]",981.7164779277666,"[0.11686255184118008,0.12103376362035496,0.12009838650313975,0.11957962451049194,0.1207242888483361]",0.12009838650313975,8192.0,6144.0,4391.0
current,composition/avx512/local/k56/h0/u64/prefilter75/materialized,1,5,"[969.6030164561753,957.4869310645893,965.7635514937638,970.6904638327039,944.613285026542]",965.7635514937638,"[967.5612060406559,955.3739564347916,963.6486635923487,968.5516736033996,942.5778759288856]",963.6486635923487,"[0.11835974321974796,0.11688072888972036,0.11789105853195359,0.1184924882608281,0.11530923889484156]",0.11789105853195359,8192.0,6144.0,4391.0
current,composition/avx512/local/k60/h8/u64/all/authored,1,5,"[1557.663779405051,1561.2599202161043,1504.500372251141,1506.0697554254166,1559.0326969874536]",1557.663779405051,"[1554.3109686291982,1557.8427766612479,1501.2148222651585,1502.7454024201065,1555.6551954036684]",1554.3109686291982,"[0.19014450432190563,0.1905834863545049,0.18365483059706308,0.18384640569157917,0.19031160851897627]",0.19014450432190563,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/authored-u64-carrier,1,5,"[881.4989211856908,863.6281388053116,877.5428420513376,893.3327197644173,871.5343235802251]",877.5428420513376,"[879.5719508285057,861.7222357371727,875.6860682499789,891.3612331142734,869.6199980781414]",875.6860682499789,"[0.10760484877755014,0.10542335678775774,0.10712192896134493,0.10904940426811736,0.1063884672339142]",0.10712192896134493,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/direct,1,5,"[1509.0012989776196,1540.0426031063535,1577.010240646762,1542.1083582490046,1526.5541763250699]",1540.0426031063535,"[1505.6960112442441,1536.6480946472852,1573.6183637383053,1538.705143278199,1523.1852946775691]",1536.6480946472852,"[0.18420426012910399,0.18799348182450604,0.19250613289145044,0.18824564920031797,0.18634694535218138]",0.18799348182450604,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/all/materialized,1,5,"[1070.4404238010359,1061.3241884249521,1047.7965251414337,1070.3764430153517,1087.3763926550434]",1070.3764430153517,"[1068.170624466848,1058.9895521817332,1045.4919346094123,1068.0199697840624,1085.0429534360367]",1068.0199697840624,"[0.13066899704602492,0.12955617534484282,0.12790484926042892,0.13066118689152242,0.13273637605652386]",0.13066118689152242,8192.0,8192.0,5902.0
current,composition/avx512/local/k60/h8/u64/prefilter75/authored,1,5,"[1564.8138466854973,1571.3351930086758,1489.9092641928298,1534.5685144518777,1554.2990658894591]",1554.2990658894591,"[1561.4670887642042,1567.8674855914273,1486.6211947261968,1531.1818784772977,1550.9425767177765]",1550.9425767177765,"[0.19101731526922575,0.19181337805281684,0.1818736894766638,0.18732525811180148,0.18973377269158437]",0.18973377269158437,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/authored-u64-carrier,1,5,"[874.152347636479,869.2843216664411,865.5199845659338,897.4726491747878,878.8360640577123]",874.152347636479,"[872.2224865430899,867.3656183831151,863.6898868596559,895.4989986977045,876.903546646918]",872.2224865430899,"[0.10670805024859362,0.10611380879717298,0.1056542949909587,0.10955476674496921,0.10727979297579497]",0.10670805024859362,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/direct,1,5,"[1535.2910440788826,1557.805269029382,1521.4486093785176,1557.3547417417024,1489.2423050079667]",1535.2910440788826,"[1531.9139633686632,1554.3716786904902,1518.1754529617567,1553.959795350231,1485.9553275552555]",1531.9139633686632,"[0.18741345752916047,0.19016177600456322,0.18572370719952608,0.1901067799977664,0.1817922735605428]",0.18741345752916047,8192.0,6144.0,4395.0
current,composition/avx512/local/k60/h8/u64/prefilter75/materialized,1,5,"[1050.9848598359024,1053.6186903242176,1020.7542561405188,1051.5710108476867,1070.3724610315714]",1051.5710108476867,"[1048.7550014916537,1051.3071072006712,1018.5150981170618,1049.2534725668897,1068.0662482508692]",1049.2534725668897,"[0.1282940502729373,0.12861556278371797,0.12460379103277817,0.128365601910118,0.130660700809518]",0.128365601910118,8192.0,6144.0,4395.0
current,composition/avx512/local/k64/h0/u64/all/authored,1,5,"[686.243017208341,682.4901011748075,689.7529061508237,692.2670693894246,692.1537634807656]",689.7529061508237,"[684.7748755385256,680.9927065184405,688.242006695619,690.7393568785291,690.662987807576]",688.242006695619,"[0.08376989956156505,0.08331177992856535,0.08419835280161422,0.08450525749382623,0.08449142620614815]",0.08419835280161422,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/authored-u64-carrier,1,5,"[480.44694425729097,476.9990823495406,485.9620955192152,475.73270964300616,470.5080039514352]",476.9990823495406,"[479.40379462677214,475.94683811794795,484.9298289894487,474.6874037847722,469.47704954479934]",475.94683811794795,"[0.058648308625157596,0.058227427044621645,0.05932154486318545,0.05807284053259353,0.05743505907610293]",0.058227427044621645,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/direct,1,5,"[688.9639092370921,686.5835507116742,699.9316991245677,687.6523732952529,692.0111250074746]",688.9639092370921,"[687.4511297727457,685.0748329455981,698.4174927044845,686.1348412845826,690.4839759403944]",687.4511297727457,"[0.08410203970179347,0.08381146859273367,0.08544088124079197,0.08394194009951816,0.08447401428313898]",0.08410203970179347,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/all/materialized,1,5,"[884.3011670550306,860.4782497643392,864.3537901697315,886.3510688281455,881.7113801268844]",881.7113801268844,"[882.4336708469956,858.5861069675564,862.4560754032115,884.3990880500461,879.8167461843835]",879.8167461843835,"[0.1079469198065223,0.10503884884818596,0.10551193727657854,0.10819715195656072,0.10763078370689506]",0.10763078370689506,8192.0,8192.0,5896.0
current,composition/avx512/local/k64/h0/u64/prefilter75/authored,1,5,"[683.9841130386534,690.2580332786483,689.2225024027313,700.8765156442709,705.0916327699974]",690.2580332786483,"[682.5168917280017,688.7413891021174,687.7020770029739,699.3304055955176,703.566025784883]",688.7413891021174,"[0.08349415442366376,0.08426001382796,0.0841336062503334,0.0855562152886073,0.08607075595336883]",0.08426001382796,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/authored-u64-carrier,1,5,"[471.7431894958186,477.67952380628554,478.27686628801854,495.56398895155854,482.704523298579]",478.27686628801854,"[470.70942808014155,476.62546796839933,477.2256774961561,494.5049081665856,481.6470977503589]",477.2256774961561,"[0.0575858385615013,0.058310488745884466,0.058383406529299145,0.0604936509950633,0.058923892004221066]",0.058383406529299145,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/direct,1,5,"[700.9011986665743,688.5897049436455,708.0508597367963,687.988433830183,678.2759162250239]",688.5897049436455,"[699.363318574452,687.0728800418085,706.525804767618,686.474955164035,676.7912389945175]",687.0728800418085,"[0.0855592283528533,0.08405636046675359,0.08643198971396439,0.08398296311403601,0.0827973530548125]",0.08405636046675359,8192.0,6144.0,4453.0
current,composition/avx512/local/k64/h0/u64/prefilter75/materialized,1,5,"[858.5472655739187,841.0226081188729,848.0999078027006,847.3939046321013,876.4387861601142]",848.0999078027006,"[856.6649616757146,839.231603898735,846.238036409803,845.5357485174536,874.5455585538858]",846.238036409803,"[0.10480313300462876,0.10266389259263585,0.10352782077669684,0.10344163874903581,0.10698715651368582]",0.10352782077669684,8192.0,6144.0,4453.0
current,composition/avx512/local/k7/h0/u8/all/authored,1,5,"[1099.0912279726288,1114.1455357284606,1118.1568970174123,1116.8988090508903,1128.0643700442863]",1116.8988090508903,"[1096.673128564906,1111.7050553770353,1115.6894514802525,1114.474019990231,1125.5750242326062]",1114.474019990231,"[0.13416640966462753,0.1360040937168531,0.13649376184294584,0.13634018665172004,0.13770317017142164]",0.13634018665172004,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/authored-u64-carrier,1,5,"[992.6433409346076,992.3041999931874,957.8039923760371,980.2978489499823,973.8469419012305]",980.2978489499823,"[990.4528640960199,990.1518872750203,955.6944181623633,978.1410469339112,971.7042748712937]",978.1410469339112,"[0.1211722828289316,0.12113088378823089,0.11691943266309048,0.11966526476440212,0.11887780052505253]",0.11966526476440212,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/dense64-authored,1,5,"[168.84021925489986,168.3280250935704,171.19659892747632,167.86047762465347,171.3093999967916]",168.84021925489986,"[168.46763239416217,167.95656195418542,170.81882977893028,167.49770763324625,170.9320394741642]",168.46763239416217,"[0.020610378327014144,0.02054785462567998,0.0208980223300142,0.02049078096004071,0.02091179199179585]",0.020610378327014144,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/direct,1,5,"[1155.2106267789202,1110.4534455527719,1101.1823157290091,1126.3262231944495,1147.225297510936]",1126.3262231944495,"[1152.6707953611576,1108.0487799716645,1098.7587479631447,1123.8406658851015,1144.6936629529769]",1123.8406658851015,"[0.14101692221422366,0.1355533991153286,0.1344216694005138,0.1374909940422912,0.1400421505750654]",0.1374909940422912,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/all/materialized,1,5,"[300.97847560278285,302.1091557686856,294.95204856034354,290.20567699021024,292.45780313202346]",294.95204856034354,"[300.3294829548398,301.4445680895685,294.3039262107398,289.5757458688299,291.81513248134127]",294.3039262107398,"[0.03674053657260533,0.03687855905379463,0.03600488874027631,0.03542549767946902,0.03570041542138958]",0.03600488874027631,8192.0,8192.0,5902.0
current,composition/avx512/local/k7/h0/u8/prefilter75/authored,1,5,"[1094.999941782385,1106.0594479417746,1106.6094258190856,1122.2092923067069,1126.1168272178604]",1106.6094258190856,"[1092.58778439224,1103.669809122677,1104.1762285854813,1119.7509916412137,1123.6724948971648]",1104.1762285854813,"[0.1336669850808575,0.1350170224538299,0.13508415842518134,0.13698843900228355,0.1374654330099927]",0.13508415842518134,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/authored-u64-carrier,1,5,"[681.3056150359967,680.2623669988943,678.5554804639153,672.4223999127798,691.1596369043374]",680.2623669988943,"[679.8117270992245,678.7722518239142,677.0581778341248,670.9615372755586,689.6363494087726]",678.7722518239142,"[0.08316718933544881,0.08303983972154472,0.08283147954881778,0.08208281248935301,0.084370072864299]",0.08303983972154472,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/dense64-authored,1,5,"[156.10509508566295,150.82445544288976,151.26275116335526,151.43938617961498,150.18123571025384]",151.26275116335526,"[155.76110659819022,150.49776743680567,150.92897920760396,151.10521397631982,149.85515991065014]",150.92897920760396,"[0.01905579773994909,0.018411188408555875,0.018464691304120515,0.01848625319575378,0.018332670374786846]",0.018464691304120515,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/direct,1,5,"[1132.6393433347491,1118.4852646383902,1141.510447314818,1132.2724506127195,1123.2611545798864]",1132.2724506127195,"[1130.140054640454,1116.0318350085079,1138.9944590833857,1129.8176185778577,1120.7947314801454]",1129.8176185778577,"[0.13826163859066762,0.1365338457810535,0.13934453702573463,0.13821685188143545,0.13711684015867753]",0.13821685188143545,8192.0,6144.0,4423.0
current,composition/avx512/local/k7/h0/u8/prefilter75/materialized,1,5,"[430.1982421231638,441.95353176079504,433.04690632979,423.579279846484,425.51902094412475]",430.1982421231638,"[429.24896566178217,441.0036670940012,432.0930911881833,422.6474871830123,424.58120223679515]",429.24896566178217,"[0.05251443385292527,0.053949405732518926,0.05286217118283569,0.051706455059385245,0.05194323986134336]",0.05251443385292527,8192.0,6144.0,4423.0
current,composition/avx512/striped/k12/h0/u16/all/authored,1,5,"[419.8462148867656,430.08042360302306,424.0516742981309,411.2008805403328,422.3643227974003]",422.3643227974003,"[418.9480131930208,429.1311419905921,423.1296989343046,410.29326833970646,421.44853787064017]",421.44853787064017,"[0.05125075865316963,0.0525000517093534,0.05176412039772105,0.0501954199878336,0.051558144872729535]",0.051558144872729535,8192.0,8192.0,5945.0
current,composition/avx512/striped/k12/h0/u16/all/authored-u64-carrier,1,5,"[302.28440432957973,302.80701778868587,292.7274802023001,290.6726810348588,299.08788177086853]",299.08788177086853,"[301.6190734337939,302.1441075973212,292.0813871978865,290.0526071147465,298.4286160547923]",298.4286160547923,"[0.03689995170038816,0.03696374728865794,0.03573333498563233,0.03548250500913804,0.036509751192732975]",0.036509751192732975,8192.0,8192.0,5945.0
