az_a,az_b,n,p50_us,p50_lo_us,p50_hi_us,p90_us,p90_lo_us,p90_hi_us,p99_us,p99_lo_us,p99_hi_us,min_us,max_us,p50_clock_only_lo_us,p50_clock_only_hi_us,positive_blocks,negative_blocks,blocks,block_p50_min_us,block_p50_max_us
2,4,81920,-0.4988384060394253,-94.88460190780773,95.06171608198196,17.422442598987566,-66.91672537910924,122.33145373545545,127.32329413658188,29.64662430004494,211.66880771796968,-436.2908699349026,3715.270711094912,-94.88460190780773,95.06171608198196,14,8,1024,-221.52708098946948,160.83885550630805
