key,second,records,offered_rps,committed_rps,below_1ms_pct,latency_p50_ms,latency_p90_ms,latency_p99_ms,latency_p999_ms,latency_max_ms,queue_p50_ms,queue_p90_ms,queue_p99_ms,queue_p999_ms,queue_max_ms,prepare_p50_ms,prepare_p90_ms,prepare_p99_ms,prepare_p999_ms,prepare_max_ms,local_p50_ms,local_p90_ms,local_p99_ms,local_p999_ms,local_max_ms,ack0_p50_ms,ack0_p90_ms,ack0_p99_ms,ack0_p999_ms,ack0_max_ms,ack1_p50_ms,ack1_p90_ms,ack1_p99_ms,ack1_p999_ms,ack1_max_ms,post_prepare_p50_ms,post_prepare_p90_ms,post_prepare_p99_ms,post_prepare_p999_ms,post_prepare_max_ms,all_durable_p50_ms,all_durable_p90_ms,all_durable_p99_ms,all_durable_p999_ms,all_durable_max_ms
00-raw-129k-r0,30,129824,129824.0,129812.0,97.08913606112891,0.6437425,0.790482,1.53200424,1.8886223139999982,2.111762,0.0115475,0.036202799999999986,0.767812490000001,1.1324558569999965,1.311585,0.003233,0.004328,0.00742,0.011419,0.017914,0.025579,0.037557,0.05079554000000001,0.067866,0.130487,0.727043,1.1132770999999997,2.07765,2.31657,2.525405,0.638913,0.777082,0.8301146400000006,0.857752,0.889574,0.6256285,0.763354,0.823818,0.853143,0.884795,0.743176,1.1132770999999997,2.07765,2.31657,2.525405
00-raw-129k-r0,31,129204,129204.0,129218.0,100.0,0.700815,0.8072324000000001,0.8559065800000001,0.8851977750000005,0.940634,0.010895,0.031682699999999994,0.052258,0.05381718800000002,0.086451,0.003232,0.004294,0.007145,0.010856,0.017447,0.025101,0.037527,0.051482550000000016,0.068685,0.107371,0.762032,1.056855,1.46764,1.619966,1.739154,0.709094,0.800753,0.841329,0.866445,0.920756,0.6831435,0.7881632,0.834305,0.862419,0.920839,0.786178,1.056855,1.46764,1.619966,1.739154
00-raw-129k-r0,32,129030,129030.0,129041.0,100.0,0.678975,0.7979371999999999,0.8513161300000001,0.8825617530000003,0.915047,0.0109155,0.031732100000000006,0.05236712999999998,0.053969971000000005,0.074524,0.003231,0.004298,0.007763,0.011136,0.016308,0.025182,0.037271,0.051179,0.065509,0.111378,0.717717,1.037515,1.5203,1.718427,1.854858,0.709271,0.800556,0.841533,0.867481,0.883673,0.6613865,0.780541,0.831047,0.858239,0.880524,0.772003,1.037515,1.5203,1.718427,1.854858
00-raw-129k-r0,33,130182,130182.0,130176.0,100.0,0.6804555,0.7975727,0.85155957,0.8827812890000004,0.926377,0.01087,0.031711,0.05233919,0.053920095000000015,0.065545,0.003232,0.004331,0.008065,0.011035,0.070219,0.025281,0.037986,0.052395,0.067898,0.100778,0.7101095,1.0514069000000006,1.420393,1.677916,1.812051,0.709442,0.8013901000000003,0.842655,0.866603,0.892302,0.6630285,0.78023,0.831365,0.858814,0.884887,0.766373,1.0514069000000006,1.420393,1.677916,1.812051
00-raw-129k-r0,34,129765,129765.0,129791.0,99.82429776904405,0.684284,0.7978955999999999,0.8577849200000001,1.069599904000005,1.2231,0.011044,0.032208,0.05298236,0.2924549440000011,0.439508,0.003231,0.004318,0.00784,0.010744,0.061176,0.025366,0.037877,0.05206092000000001,0.06768888800000114,0.103251,0.719036,1.074265,1.770426,2.120179,2.310521,0.70822,0.7990132,0.840659,0.872812,0.994127,0.666842,0.7793018,0.83105704,0.862473,0.994215,0.771591,1.074265,1.770426,2.120179,2.310521
00-raw-129k-r0,35,129316,129316.0,129272.0,98.31730025673544,0.694278,0.809492,1.3759158000000007,2.0340465749999956,2.344037,0.0112455,0.0337665,0.5271580500000006,0.8164976899999979,1.373506,0.003231,0.00432,0.00784195000000004,0.010870054999999993,0.016751,0.025427,0.037959,0.052458,0.096394,1.546678,0.750359,1.123745,1.863785,2.133318,2.498021,0.71195,0.8016855,0.8464172500000003,1.408415,2.228722,0.676563,0.788811,0.8390966000000001,1.408495,2.228804,0.782902,1.123745,1.863785,2.133318,2.498021
00-raw-129k-r0,36,129440,129440.0,129469.0,99.93819530284301,0.7245165,0.8148371,0.86259666,0.9691581510000004,1.240334,0.0111055,0.032472200000000014,0.053000610000000004,0.17685246900000035,0.409596,0.003229,0.004309,0.006564030000000013,0.010378,0.020491,0.025143,0.03750630000000002,0.05121798000000001,0.06637,0.098086,0.790883,1.0969345000000004,1.879096,2.12643,2.357084,0.716887,0.801431,0.841418,0.864648,0.8998,0.707109,0.794941,0.835627,0.859698,0.881299,0.799439,1.0969345000000004,1.879096,2.12643,2.357084
00-raw-129k-r0,37,129540,129540.0,129551.0,98.75868457619268,0.7190485,0.828303,1.0178250500000001,1.1731064549999994,1.374764,0.010976,0.031688300000000016,0.052331,0.053909382999999984,0.082434,0.003231,0.004309,0.006947,0.010632,0.016763,0.025319,0.03787,0.052146,0.0728,0.239965,0.757784,1.001207,1.263995,1.4492877419999972,1.768651,0.7313045,0.844132,1.2290677400000007,1.4692148099999474,1.576904,0.701001,0.809762,1.000399,1.1537679849999962,1.340551,0.7906565,1.029723,1.321291,1.534736,1.768651
00-raw-129k-r0,38,130427,130427.0,130399.0,95.25865043280916,0.747044,0.9117804000000002,1.177653440000001,1.3268840159999946,1.450476,0.01097,0.03170740000000001,0.052486,0.05887631999999878,0.130024,0.003232,0.004306,0.006846,0.010523,0.015245,0.025362,0.037942,0.052079,0.066257,0.11235,0.787556,1.214506,1.808877,2.0270871479999863,2.286788,0.765815,0.96169,1.227844,1.345235,1.440425,0.729511,0.89417,1.160124,1.3057670219999935,1.394578,0.834284,1.23466,1.808877,2.0270871479999863,2.286788
00-raw-129k-r0,39,129722,129722.0,129717.0,95.54200521114383,0.7519195,0.9170818000000001,1.1274463399999992,1.2816751539999993,1.378769,0.011011,0.03221680000000002,0.052750579999999984,0.12470862699999993,0.23715,0.003233,0.004311,0.006697,0.010547,0.075836,0.025357,0.03827170000000003,0.052227,0.069812,0.124459,0.792268,1.102449,1.617964,1.9495398679999805,2.083454,0.7645465,0.9399271000000002,1.16486,1.3120527469999985,1.441062,0.734141,0.8989768000000009,1.108868,1.266753,1.355857,0.8298745,1.1168540000000005,1.617964,1.9495398679999805,2.083454
00-raw-129k-r0,40,129471,129471.0,129462.0,96.31809439951805,0.746701,0.900275,1.122838,1.28167211,1.37497,0.01099,0.031644,0.05240960000000001,0.05395123999999999,0.11154,0.003232,0.004304,0.0064748000000000175,0.010714,0.015715,0.025272,0.037912,0.05190630000000006,0.068513,0.094248,0.772939,1.095865,1.50239,1.680798,1.84428,0.756233,0.925698,1.1250381,1.275064,1.365602,0.729192,0.881868,1.104907,1.263987,1.358516,0.804167,1.104023,1.50239,1.680798,1.84428
00-raw-129k-r0,41,129571,129571.0,129584.0,94.48101812905666,0.759145,0.932352,1.2202067,1.4316591099999882,1.570846,0.011009,0.032103,0.0526273,0.09261723999999744,0.170166,0.003233,0.004305,0.006704200000000012,0.01022,0.017139,0.025403,0.038119,0.05238800000000003,0.068398,0.115059,0.787187,1.1104,1.703805,1.923389,2.077507,0.773159,0.966717,1.277508,1.462999,1.555713,0.741707,0.914776,1.2027873000000002,1.414776,1.555791,0.826822,1.133025,1.703805,1.923389,2.077507
00-raw-129k-r0,42,129252,129252.0,129263.0,95.701420480921,0.7438155,0.8961365000000001,1.2083750800000006,1.4418843979999996,1.561452,0.011012,0.032289800000000014,0.052854490000000004,0.15099451399999622,0.266838,0.003232,0.004297900000000009,0.006291,0.010091,0.023272,0.025128,0.037468,0.051503,0.064936,0.110387,0.779642,1.08942,1.830136,2.048371,2.195424,0.753869,0.951281,1.239738,1.4271890499999982,1.51361,0.725951,0.87682,1.189957,1.4221862589999885,1.513674,0.817334,1.11441,1.830136,2.048371,2.195424
00-raw-129k-r0,43,129478,129478.0,129475.0,99.26705695176014,0.7230285,0.8123332,0.92248738,1.1883474220000008,1.365715,0.011206,0.033226,0.15302723999999965,0.4045631180000003,0.579604,0.003233,0.004321,0.006538919999999984,0.010337,0.059883,0.025302,0.037981,0.05230452999999995,0.06539,0.138427,0.805492,1.21717,1.887418189999999,2.124795,2.312488,0.714582,0.797062,0.838551,0.8629449150000001,0.941283,0.705223,0.7898088000000001,0.83290192,0.8600569270000001,0.941354,0.811677,1.21717,1.887418189999999,2.124795,2.312488
00-raw-129k-r0,44,129209,129209.0,129193.0,99.84598596073029,0.720066,0.8084851999999999,0.8584928,1.0507699600000011,1.292175,0.011055,0.032393599999999995,0.05307367999999999,0.2759091120000015,0.450562,0.003233,0.004313,0.006714,0.010064,0.017302,0.02516,0.037767,0.051867,0.066809,0.103516,0.785459,1.108451,1.7204296799999987,2.159457,2.330326,0.712752,0.797191,0.836933,0.864937,0.96128,0.702287,0.788159,0.830837,0.859056,0.961361,0.79616,1.108451,1.7204296799999987,2.159457,2.330326
00-raw-129k-r0,45,129355,129355.0,129375.0,100.0,0.696247,0.8013771999999999,0.85029576,0.8776277599999995,0.924359,0.010925,0.03182620000000001,0.05249337999999998,0.05400598199999989,0.103842,0.003231,0.004305,0.007004839999999967,0.010313,0.013722,0.025137,0.037459,0.051386,0.065596,0.099586,0.745707,1.17638,1.658804,1.874018,1.981153,0.709549,0.798446,0.838076,0.86348,0.887503,0.678927,0.783292,0.830274,0.855147,0.879808,0.778953,1.17638,1.658804,1.874018,1.981153
00-raw-129k-r0,46,129229,129229.0,129211.0,99.90791540598472,0.711529,0.8061771999999999,0.8552586000000001,0.9847261039999994,1.148829,0.010986,0.0321532,0.05281144,0.2092503759999962,0.367772,0.003231,0.00431,0.006729,0.010288,0.084384,0.024975,0.037055,0.050589,0.064571,0.096362,0.767311,1.0995431999999996,1.758715,2.044045,2.13252,0.712121,0.798496,0.839797,0.8655682199999997,0.895515,0.694314,0.786307,0.8318474400000001,0.8567447959999991,0.895596,0.785955,1.0995431999999996,1.758715,2.044045,2.13252
00-raw-129k-r0,47,129226,129226.0,129226.0,100.0,0.725893,0.815917,0.8576945,0.8851996999999998,0.925966,0.0109565,0.031714,0.0523665,0.05387277499999999,0.083459,0.003232,0.004307,0.00657625,0.010212,0.08225,0.025036,0.0376265,0.051433,0.066639,0.096106,0.81503,1.1644285,1.6986835,1.849287,1.979242,0.712748,0.801173,0.841777,0.869723,0.895197,0.708125,0.797126,0.837192,0.86455,0.895326,0.8186565,1.1644285,1.6986835,1.849287,1.979242
00-raw-129k-r0,48,129786,129786.0,129816.0,95.67210639051977,0.7621905,0.9099025,1.1193605,1.2447489649999992,1.381981,0.011056,0.0322285,0.053069149999999995,0.16286625499999702,0.261047,0.003232,0.004314,0.006678,0.010343714999999648,0.021967,0.025131,0.037734,0.052004,0.066334,0.115134,0.821055,1.166913,1.8462130499999978,2.045767,2.160644,0.755231,0.922227,1.169647,1.403014414999986,1.583425,0.744621,0.889097,1.102231,1.226754,1.3517,0.836317,1.181466,1.8462130499999978,2.045767,2.160644
00-raw-129k-r0,49,129990,129990.0,129956.0,98.63527963689515,0.745019,0.8433515,1.02208814,1.1296561719999991,1.315034,0.010965,0.031452100000000004,0.052369,0.053931044,0.093411,0.003233,0.004315,0.006711,0.010529,0.020261,0.025221,0.03812,0.052063,0.068123,0.111175,0.826815,1.210545,1.625639,1.837756,1.964371,0.732656,0.830993,1.032998,1.149966,1.332572,0.727449,0.8237537,1.0036112600000002,1.106914,1.288132,0.8323715,1.210741,1.625639,1.837756,1.964371
