name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,items_per_iteration,items_per_second,projected_codes,stride,tuples_per_call,unit_bytes,fraction_R_0,fraction_R_1,fraction_R_AC,fraction_W_A,fraction_W_AB,fraction_W_AC,fraction_W_all,binding_bytes,allocated_binding_bytes,input_bytes,issued_write_bytes,live_bindings,lowered_decode_terms
scan/packet4/permuted/16/1048576,6,2,scan/packet4/permuted/16/1048576,iteration,3,1,1,43,658119.5348837546,657293.0000000045,ns,1048576.0,1595294640.2897837,16.0,16.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/16/1048576,6,2,scan/packet4/permuted/16/1048576,iteration,3,2,1,43,657447.6744184045,656925.1162790711,ns,1048576.0,1596188019.0230846,16.0,16.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1024,7,0,scan/packet4/permuted/64/1024,iteration,3,0,1,43270,648.5144672980659,648.3843309452307,ns,1024.0,1579310219.4607134,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1024,7,0,scan/packet4/permuted/64/1024,iteration,3,1,1,43270,648.6075803096228,647.5941761035276,ns,1024.0,1581237197.2849524,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1024,7,0,scan/packet4/permuted/64/1024,iteration,3,2,1,43270,647.5588398427992,647.4679916801471,ns,1024.0,1581545363.1040065,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/65536,7,1,scan/packet4/permuted/64/65536,iteration,3,0,1,617,45241.670988656704,45243.290113452764,ns,65536.0,1448524186.3635676,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/65536,7,1,scan/packet4/permuted/64/65536,iteration,3,1,1,617,45257.81361426426,45226.207455429525,ns,65536.0,1449071316.992162,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/65536,7,1,scan/packet4/permuted/64/65536,iteration,3,2,1,617,45172.04376012865,45172.13938411711,ns,65536.0,1450805759.7786255,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1048576,7,2,scan/packet4/permuted/64/1048576,iteration,3,0,1,21,1320581.0000002992,1318784.2857142712,ns,1048576.0,795108048.6465436,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1048576,7,2,scan/packet4/permuted/64/1048576,iteration,3,1,1,21,1300486.761904619,1300493.3333333323,ns,1048576.0,806290945.9999801,16.0,64.0,4.0,,,,,,,,,,,,,,
scan/packet4/permuted/64/1048576,7,2,scan/packet4/permuted/64/1048576,iteration,3,2,1,21,1308480.5238098137,1308225.71428573,ns,1048576.0,801525293.8003175,16.0,64.0,4.0,,,,,,,,,,,,,,
small/unpacked/R_AC,8,0,small/unpacked/R_AC,iteration,3,0,1,80075,348.475429285037,348.2195441773389,ns,256.0,735168385.2346498,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_AC,8,0,small/unpacked/R_AC,iteration,3,1,1,80075,348.2750046831559,348.2758663752743,ns,256.0,735049495.861866,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_AC,8,0,small/unpacked/R_AC,iteration,3,2,1,80075,348.3968904152511,348.31582891039324,ns,256.0,734965163.0843853,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_0,9,0,small/unpacked/R_0,iteration,3,0,1,79822,351.0477186741128,350.6411766179763,ns,256.0,730091093.3199158,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_0,9,0,small/unpacked/R_0,iteration,3,1,1,79822,350.5618877000552,350.5626268447353,ns,256.0,730254683.1764321,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_0,9,0,small/unpacked/R_0,iteration,3,2,1,79822,351.46951968122613,350.95550098970136,ns,256.0,729437205.7941107,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_1,10,0,small/unpacked/R_1,iteration,3,0,1,78628,353.5544716894753,351.32077631378417,ns,256.0,728678795.1628346,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_1,10,0,small/unpacked/R_1,iteration,3,1,1,78628,350.9900035611166,350.71806481151776,ns,256.0,729931034.8829024,,,,4.0,,,,,,,,,,,,,
small/unpacked/R_1,10,0,small/unpacked/R_1,iteration,3,2,1,78628,350.56571450369495,350.56633769140376,ns,256.0,730246953.2181709,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_A,11,0,small/unpacked/W_A,iteration,3,0,1,68948,405.725488774159,405.72648952833674,ns,256.0,630966936.11897,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_A,11,0,small/unpacked/W_A,iteration,3,1,1,68948,406.27793409532677,405.8098857109691,ns,256.0,630837268.913482,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_A,11,0,small/unpacked/W_A,iteration,3,2,1,68948,405.72431397581755,405.72373382839277,ns,256.0,630971221.6842587,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AC,12,0,small/unpacked/W_AC,iteration,3,0,1,68768,407.02173976254556,406.3494648673777,ns,256.0,629999599.1961057,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AC,12,0,small/unpacked/W_AC,iteration,3,1,1,68768,405.9463849463392,405.90681712424515,ns,256.0,630686623.6287928,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AC,12,0,small/unpacked/W_AC,iteration,3,2,1,68768,406.04963064208164,406.02664029780925,ns,256.0,630500500.6869282,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AB,13,0,small/unpacked/W_AB,iteration,3,0,1,68959,406.0814396958865,406.05113183195823,ns,256.0,630462471.1794771,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AB,13,0,small/unpacked/W_AB,iteration,3,1,1,68959,406.08551458114573,406.03706550269186,ns,256.0,630484312.2710009,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_AB,13,0,small/unpacked/W_AB,iteration,3,2,1,68959,406.3768326107438,406.0466364071357,ns,256.0,630469451.1576089,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_all,14,0,small/unpacked/W_all,iteration,3,0,1,59138,473.3684094829234,473.36940714937583,ns,256.0,540803854.5237398,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_all,14,0,small/unpacked/W_all,iteration,3,1,1,59138,474.0900943556521,473.5704623084973,ns,256.0,540574255.3116294,,,,4.0,,,,,,,,,,,,,
small/unpacked/W_all,14,0,small/unpacked/W_all,iteration,3,2,1,59138,473.5134938618231,473.4799959416959,ns,256.0,540677541.1722436,,,,4.0,,,,,,,,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,15,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,iteration,3,0,1,19769,1410.3369416763726,1410.339926147008,ns,256.0,181516523.25363976,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,15,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,iteration,3,1,1,19769,1408.7809702058203,1408.5978046436514,ns,256.0,181741018.73228684,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,15,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/bytes,iteration,3,2,1,19769,1406.0767363040688,1405.9866457585158,ns,256.0,182078543.04468915,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,16,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,iteration,3,0,1,18981,1476.066645592905,1476.069227121852,ns,256.0,173433600.06167704,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,16,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,iteration,3,1,1,18981,1477.7135029764174,1477.392655813707,ns,256.0,173278240.549397,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,16,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/5/word,iteration,3,2,1,18981,1473.892366050363,1473.703176861079,ns,256.0,173712050.03796518,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,17,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,iteration,3,0,1,15054,1853.4449980078139,1849.9614720340153,ns,256.0,138381260.29648086,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,17,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,iteration,3,1,1,15054,1843.7160223195908,1841.7125016607056,ns,256.0,139001065.4590009,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,17,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/bytes,iteration,3,2,1,15054,1841.5152783318542,1841.3146007705461,ns,256.0,139031103.04609007,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,18,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,iteration,3,0,1,14522,1924.8774962125663,1924.5496488086872,ns,256.0,133018132.40228239,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,18,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,iteration,3,1,1,14522,1922.0872469356843,1921.9040077124434,ns,256.0,133201241.56705692,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,18,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/50/word,iteration,3,2,1,14522,1920.8828673742937,1920.767800578434,ns,256.0,133280035.16245238,,,,,0.127197265625,0.12744140625,0.2501220703125,0.2025146484375,0.04833984375,0.19384765625,0.050537109375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,19,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,iteration,3,0,1,16565,1680.1032900691362,1679.8581346212068,ns,256.0,152393821.0756861,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,19,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,iteration,3,1,1,16565,1678.5916691819018,1674.8765469363107,ns,256.0,152847086.23347554,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,19,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/bytes,iteration,3,2,1,16565,1676.7498339870947,1676.1847268336962,ns,256.0,152727796.58575138,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,20,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,iteration,3,0,1,16503,1771.2657092652892,1694.1907531963886,ns,256.0,151104590.5055325,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,20,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,iteration,3,1,1,16503,1692.4862752231215,1687.2998848693985,ns,256.0,151721695.88562205,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,20,0,mixture/b2-A0s0-B0s1-C1s0-D1s3/90/word,iteration,3,2,1,16503,1714.7088408164186,1685.5668666303013,ns,256.0,151877688.787145,,,,,0.025146484375,0.0262451171875,0.0504150390625,0.3653564453125,0.08935546875,0.354248046875,0.0892333984375,,,,,,
mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,21,0,mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,iteration,3,0,1,19778,1519.9537870357442,1414.8093841642235,ns,256.0,180943102.9122188,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,21,0,mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,iteration,3,1,1,19778,1526.9646071391226,1422.5922742441198,ns,256.0,179953177.47386408,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,21,0,mixture/b2-A0s0-B0s1-C1s5-D1s0/5/bytes,iteration,3,2,1,19778,1422.851198301133,1411.4875113763023,ns,256.0,181368944.41976428,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
mixture/b2-A0s0-B0s1-C1s5-D1s0/5/word,22,0,mixture/b2-A0s0-B0s1-C1s5-D1s0/5/word,iteration,3,0,1,18933,1509.378809485743,1477.051708656837,ns,256.0,173318238.28482935,,,,,0.2333984375,0.2396240234375,0.477783203125,0.02099609375,0.0050048828125,0.017578125,0.005615234375,,,,,,
