case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u32/headgapped/mixed,8.702104196584525,6.900855796889967,0.7930100170023789,8.672014545790795,8.75197861894252,6.898122314239235,6.940160989194369,True,False,True,"[8.684754471354324, 6.899544887406647, 8.719453921814726, 6.902166706373287]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n16,12.703129072628222,8.661685682755722,0.681854496890793,12.674983221720428,12.738356597141541,8.626388207217756,8.690478944168342,True,False,True,"[12.718577518591655, 8.634245381838308, 12.684969629496834, 8.67731884285451]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n17,13.205231624303917,8.684196467831827,0.6576330287042272,13.159527194829552,13.216812137476857,8.642450978931626,8.721634943257094,True,False,True,"[13.203488328161535, 8.692022613480251, 13.206974920446298, 8.676370322183402]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/mixed,9.035233573820157,6.998193774864568,0.7745448656847157,8.990403673816596,9.067996015448161,6.985417832960135,7.016479048674944,True,False,True,"[9.060049129576493, 6.989551010343366, 9.013851721358932, 7.008575383361815]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n16,12.721891776134417,8.692705242869184,0.6832871553880242,12.678611297501298,12.800422338505047,8.652077103996474,8.700395817946845,True,False,True,"[12.780136063134275, 8.673283852232935, 12.698402018807435, 8.700158220022676]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n17,13.286640325874615,8.65667386493244,0.6515321896743375,13.229289933360254,13.328859307667294,8.63385596312012,8.715071346842665,True,False,True,"[13.325765496686602, 8.643414972502134, 13.232154621869885, 8.669932757362748]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/mixed,9.46456457921009,7.152156035637638,0.7556772396427089,9.419445378380367,9.685942485841972,7.120545110788388,7.173261440779719,True,False,True,"[9.455922012447513, 7.165961736280882, 9.47320714597267, 7.141377764271433]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n16,13.722048983974897,9.106147050963449,0.6636142358621467,13.61858689897853,14.10580416459065,9.083632101010645,9.126248371312924,True,False,True,"[14.061430176673326, 9.122095869025857, 13.720643753613933, 9.096678169077618]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n17,14.46397886587728,9.080611111690889,0.6278086545821376,14.319495109013564,14.758367622738685,9.062780241823534,9.105316482383785,True,False,True,"[14.749749684996866, 9.08957415852678, 14.430618067171386, 9.0703103309456]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/mixed,9.726595615367255,7.316341136121622,0.7521995799396017,9.671682047352581,9.799588656510688,7.244880281316983,7.340231682722433,True,False,True,"[9.792906827324176, 7.328008917382808, 9.683412596615065, 7.285899044147163]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,13.708315525804618,9.136916689605574,0.6665236638598072,13.61654525179254,13.808858547098398,9.096334061444969,9.140189861868047,True,False,True,"[13.77813814129521, 9.10037477862637, 13.619880903993673, 9.140170309979965]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n17,14.433638329630819,9.137853970169164,0.6330942872117048,14.306277594422099,14.532810083407018,9.102544424954178,9.16005201355167,True,False,True,"[14.523246589151562, 9.118747920017663, 14.31993444275653, 9.149699022706985]"
runtime/authored/avx2/local/k7/h0/u32/dense/mixed,6.670788032822525,6.059847153259986,0.9084154860630401,6.656237304489122,6.700447262991783,6.055500604779144,6.086910497483316,True,False,True,"[6.670518656544915, 6.057305131851086, 6.671057409100136, 6.082067116228472]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n16,9.547031547041648,7.654654265944137,0.8017836987577668,9.463745990123991,10.035882253999647,7.60750793502614,8.015132525147033,True,False,True,"[9.80348709594683, 7.669841877960433, 9.471232744016724, 7.6394666539278395]"
runtime/authored/avx2/local/k7/h0/u32/dense/o1-n17,9.842469748036002,7.65765270374566,0.7780214620698928,9.816858377460099,9.972838184281636,7.616211028334576,7.6849868218414015,True,False,True,"[9.873923575267192, 7.631182927750911, 9.836423613194528, 7.664782727618688]"
runtime/authored/avx2/local/k7/h0/u64/dense/mixed,7.235189450875849,6.1880666091332515,0.8552736111677298,7.227734581443229,7.270959837157587,6.180587775458078,6.20661402762592,True,False,True,"[7.265318259766143, 6.1835426045770046, 7.233973959717414, 6.1925906136894975]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n16,10.54816998532707,7.88417869646554,0.7474451689186609,10.459313491715092,11.218394644740425,7.815962400338968,7.919724750071754,True,False,True,"[10.890160938456829, 7.850420426334381, 10.468560187328393, 7.9076593965249184]"
runtime/authored/avx2/local/k7/h0/u64/dense/o1-n17,10.925131727308209,7.854798434073464,0.718966016166175,10.869436207924723,11.362406949440455,7.832909052683866,8.395697476237796,True,False,True,"[10.95321737401745, 7.8494484768306485, 10.873830609760132, 7.8613204561506524]"
