condition,family,variant,bytes,k,stride,train,ahead,rep,n,p10,median,p90
isolated,mlp,base,268435456,64,0,0,0,0,3,4.96178,5.02372,5.02372
isolated,mlp,base,268435456,64,0,0,0,1,3,5.07505,5.09533,5.09533
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.11381,1.11721,1.11721
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.11361,1.11433,1.11433
isolated,tlb,sparse-base,65536,1,0,0,0,0,3,1.11328,1.11387,1.11387
isolated,tlb,sparse-base,65536,1,0,0,0,1,3,1.11307,1.11422,1.11422
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.21069,1.21076,1.21076
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.21068,1.21155,1.21155
isolated,tlb,sparse-base,131072,1,0,0,0,0,3,1.11287,1.11287,1.11287
isolated,tlb,sparse-base,131072,1,0,0,0,1,3,1.11273,1.11453,1.11453
isolated,tlb,packed-base,4096,1,0,0,0,0,3,1.13719,1.13732,1.13732
isolated,tlb,packed-base,4096,1,0,0,0,1,3,1.13769,1.13888,1.13888
isolated,tlb,sparse-base,262144,1,0,0,0,0,3,1.13742,1.13751,1.13751
isolated,tlb,sparse-base,262144,1,0,0,0,1,3,1.13744,1.13935,1.13935
isolated,tlb,packed-base,8192,1,0,0,0,0,3,1.13734,1.13816,1.13816
isolated,tlb,packed-base,8192,1,0,0,0,1,3,1.1375,1.13917,1.13917
isolated,tlb,sparse-base,524288,1,0,0,0,0,3,2.31033,2.32391,2.32391
isolated,tlb,sparse-base,524288,1,0,0,0,1,3,2.31201,2.32708,2.32708
isolated,tlb,packed-base,16384,1,0,0,0,0,3,1.1375,1.13773,1.13773
isolated,tlb,packed-base,16384,1,0,0,0,1,3,1.13754,1.13956,1.13956
isolated,tlb,sparse-base,1048576,1,0,0,0,0,3,2.55148,2.55285,2.55285
isolated,tlb,sparse-base,1048576,1,0,0,0,1,3,2.55017,2.55066,2.55066
isolated,tlb,packed-base,32768,1,0,0,0,0,3,1.13793,1.13795,1.13795
isolated,tlb,packed-base,32768,1,0,0,0,1,3,1.13785,1.13985,1.13985
isolated,tlb,sparse-base,2097152,1,0,0,0,0,3,2.66828,2.67515,2.67515
isolated,tlb,sparse-base,2097152,1,0,0,0,1,3,2.66744,2.67462,2.67462
isolated,tlb,packed-base,65536,1,0,0,0,0,3,3.33228,3.34007,3.34007
isolated,tlb,packed-base,65536,1,0,0,0,1,3,3.32956,3.33733,3.33733
isolated,tlb,sparse-base,4194304,1,0,0,0,0,3,4.89698,4.90662,4.90662
isolated,tlb,sparse-base,4194304,1,0,0,0,1,3,4.89629,4.8981,4.8981
isolated,tlb,packed-base,131072,1,0,0,0,0,3,3.33649,3.34858,3.34858
isolated,tlb,packed-base,131072,1,0,0,0,1,3,3.33701,3.338,3.338
isolated,tlb,sparse-base,8388608,1,0,0,0,0,3,4.89646,4.89929,4.89929
isolated,tlb,sparse-base,8388608,1,0,0,0,1,3,4.89741,4.90447,4.90447
isolated,tlb,packed-base,262144,1,0,0,0,0,3,3.34531,3.34575,3.34575
isolated,tlb,packed-base,262144,1,0,0,0,1,3,3.33943,3.34355,3.34355
isolated,tlb,sparse-base,16777216,1,0,0,0,0,3,5.38809,5.42996,5.42996
isolated,tlb,sparse-base,16777216,1,0,0,0,1,3,5.49657,5.50143,5.50143
isolated,tlb,packed-base,524288,1,0,0,0,0,3,3.78316,3.78421,3.78421
isolated,tlb,packed-base,524288,1,0,0,0,1,3,3.76891,3.77343,3.77343
isolated,tlb,sparse-base,33554432,1,0,0,0,0,3,14.7256,14.8052,14.8052
isolated,tlb,sparse-base,33554432,1,0,0,0,1,3,14.7486,14.7522,14.7522
isolated,spatial,offset-parity0:cold,33554432,0,1,1,8,0,40,120.003,130.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,8,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,0,40,20.0006,20.0006,20.0006
isolated,spatial,offset-parity0:cold,33554432,0,1,1,8,1,40,120.003,130.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,8,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,8,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,0,40,120.003,140.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,0,40,20.0006,20.0006,20.0006
isolated,spatial,offset-parity0:cold,33554432,0,1,1,16,1,40,120.003,130.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,16,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,16,1,40,20.0006,20.0006,20.0006
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,0,40,120.003,140.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,32,1,40,120.003,140.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,32,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,32,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,0,40,120.003,130.004,140.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,64,1,40,120.003,130.004,140.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,64,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:hot,33554432,0,1,1,64,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,0,40,120.003,130.004,150.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,0,40,20.0006,120.003,130.004
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,128,1,40,120.003,130.004,140.004
isolated,spatial,offset-parity0:trained,33554432,0,1,1,128,1,40,20.0006,30.0009,130.004
isolated,spatial,offset-parity0:hot,33554432,0,1,1,128,1,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,0,40,120.003,130.004,190.005
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,0,40,20.0006,130.004,190.005
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,0,40,20.0006,20.0006,30.0009
isolated,spatial,offset-parity0:cold,33554432,0,1,1,256,1,40,120.003,130.004,190.005
isolated,spatial,offset-parity0:trained,33554432,0,1,1,256,1,40,20.0006,120.003,190.005
isolated,spatial,offset-parity0:hot,33554432,0,1,1,256,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,0,40,120.003,120.003,150.004
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,0,40,20.0006,120.003,130.004
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,0,40,20.0006,20.0006,20.0006
isolated,adjacent,parity0:cold,33554432,0,1,1,-2,1,40,120.003,130.004,150.004
isolated,adjacent,parity0:trained,33554432,0,1,1,-2,1,40,20.0006,130.004,140.004
isolated,adjacent,parity0:hot,33554432,0,1,1,-2,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,0,40,120.003,120.003,130.004
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,0,40,20.0006,120.003,140.004
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,0,40,20.0006,20.0006,20.0006
isolated,adjacent,parity0:cold,33554432,0,1,1,-1,1,40,120.003,130.004,140.004
isolated,adjacent,parity0:trained,33554432,0,1,1,-1,1,40,20.0006,40.0011,140.004
isolated,adjacent,parity0:hot,33554432,0,1,1,-1,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,1,0,40,120.003,130.004,140.004
isolated,adjacent,parity0:trained,33554432,0,1,1,1,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:hot,33554432,0,1,1,1,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,1,1,40,120.003,130.004,150.004
isolated,adjacent,parity0:trained,33554432,0,1,1,1,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:hot,33554432,0,1,1,1,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,2,0,40,110.003,130.004,140.004
isolated,adjacent,parity0:trained,33554432,0,1,1,2,0,40,20.0006,120.003,130.004
isolated,adjacent,parity0:hot,33554432,0,1,1,2,0,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,2,1,40,120.003,140.004,170.005
isolated,adjacent,parity0:trained,33554432,0,1,1,2,1,40,20.0006,120.003,130.004
isolated,adjacent,parity0:hot,33554432,0,1,1,2,1,40,20.0006,20.0006,30.0009
isolated,adjacent,parity0:cold,33554432,0,1,1,4,0,40,120.003,130.004,170.005
isolated,adjacent,parity0:trained,33554432,0,1,1,4,0,40,20.0006,140.004,190.005
isolated,adjacent,parity0:hot,33554432,0,1,1,4,0,40,20.0006,20.0006,30.0009
