name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
spread/t1/scatter_record/manual_time,1,1,35,1575780.0571428572,3821947.599999983,ns,58.29640066964287,58.72276436941963,2.504541015625,0.42636369977678573,8192.0,131.12865862165177
spread/t1/scatter_record/manual_time,2,1,35,1644192.4857142854,3970899.9999999967,ns,60.812416294642844,61.25575474330357,2.3584368024553566,0.4433384486607143,8192.0,137.09289899553568
spread/t1/scatter_record/manual_time,3,1,35,1592470.2571428567,3887442.8571428615,ns,60.6150390625,61.04852818080357,2.348416573660714,0.4334891183035714,8192.0,130.99639718191963
spread/t1/scatter_record/manual_time,4,1,35,1612524.1428571425,3845207.1428571497,ns,59.42264927455357,59.85599888392856,2.4223563058035715,0.43334960937500006,8192.0,134.56297084263392
spread/t1/word_or_record/manual_time,0,1,40,1418238.0,3614601.0499999993,ns,59.11274719238281,59.55297241210936,2.5050170898437503,0.4402252197265625,8192.0,111.06676635742186
spread/t1/word_or_record/manual_time,1,1,40,1400847.875,3623033.3249999797,ns,57.32517395019532,57.82511596679687,2.352053833007812,0.4999420166015625,8192.0,110.82476806640622
spread/t1/word_or_record/manual_time,2,1,40,1449609.3249999997,3691139.575000024,ns,59.24043579101565,59.669186401367185,2.2916320800781254,0.4287506103515624,8192.0,114.99344482421873
spread/t1/word_or_record/manual_time,3,1,40,1448143.225,3684542.7000000263,ns,59.189678955078136,59.62632751464844,2.304632568359376,0.4366485595703124,8192.0,114.8443359375
spread/t1/word_or_record/manual_time,4,1,40,1403766.7999999996,3680488.525000003,ns,57.806457519531264,58.239562988281236,2.4382843017578133,0.43310546875,8192.0,110.68040466308597
spread/t1/word_check_record/manual_time,0,1,38,1477543.8421052631,3663235.736842112,ns,58.607511821546055,59.072284899259856,2.34105802837171,0.4647730777138157,8192.0,118.95089561060858
spread/t1/word_check_record/manual_time,1,1,38,1479700.2894736843,3688415.5263157957,ns,58.91765714946547,59.35362805818258,2.4982074938322363,0.43597090871710525,8192.0,118.77564119037831
spread/t1/word_check_record/manual_time,2,1,38,1478355.4473684214,3692274.078947356,ns,60.26799894634047,60.799560546874986,2.545609323601974,0.5315616005345396,8192.0,117.11814157586346
spread/t1/word_check_record/manual_time,3,1,38,1443821.3684210528,3707176.5263157855,ns,57.6723054584704,58.10410670230262,2.4248625102796053,0.43180124383223667,8192.0,115.7187564247533
spread/t1/word_check_record/manual_time,4,1,38,1420191.6315789472,3621392.5000000014,ns,57.53781931023849,57.966417814555896,2.3017192639802633,0.4285985043174343,8192.0,113.0950991981908
spread/t1/word_check_span/manual_time,0,1,39,1396811.6410256412,3528637.794871769,ns,55.68660794771636,56.1239013671875,2.272176106770833,0.4372934194711539,8192.0,112.11315604967946
spread/t1/word_check_span/manual_time,1,1,39,1469107.0512820515,3672887.820512845,ns,59.4943597255609,59.97355456229968,2.4435972556089745,0.47919483673878205,8192.0,116.91720502804488
