input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:metadata_bytes,counter:selected_blocks,counter:original_blocks,counter:body_bytes,counter:issued_bytes,counter:blocks_per_call,counter:output_body_bytes
neoverse-v2,codec/random/decode_exact,1,5,"[87.23530292631166,87.16323703749921,87.68837586572587,87.34168590503484,87.40668871279682]",87.34168590503484,"[87.23133462274,87.16024209166687,87.68530604588541,87.42952517635314,87.4046296876031]",87.4046296876031,,,,,,,,1.0,
neoverse-v2,codec/random/decode_padded,1,5,"[85.05145152455694,85.04969874018619,85.04412391211753,85.03940113200655,84.98641592112519]",85.04412391211753,"[85.04877365975725,85.21082100906547,85.04077658087853,85.11264074015465,84.98348244189731]",85.04877365975725,,,,,,,,1.0,
neoverse-v2,codec/random/encode_bound_exact,1,5,"[36.57887007062073,36.547653271670335,36.65198529258585,36.54163281461584,36.58832260483714]",36.57887007062073,"[36.57781284504698,36.54658042198707,36.69112347153474,36.54055475699949,36.58717163517535]",36.57781284504698,,,,,,,,1.0,
neoverse-v2,codec/random/encode_checked_exact,1,5,"[37.46480436741175,37.42492170406283,37.49165022094458,37.326118666609396,37.509438414346285]",37.46480436741175,"[37.507872495632746,37.423999313519175,37.49037388981072,37.32488523740297,37.50832832820056]",37.49037388981072,,,,,,,,1.0,
neoverse-v2,codec/random/encode_staged_exact,1,5,"[46.17627449815492,46.352839442606836,46.151546956584625,46.174842069826056,46.23994824775044]",46.17627449815492,"[46.17474965503253,46.636249018059786,46.15037857023509,46.17370008776192,46.2585368109071]",46.17474965503253,,,,,,,,1.0,
neoverse-v2,codec/random/native_encode_admitted_exact,1,5,"[32.916121328368725,32.894180864266964,32.88711497235697,32.87696039715683,32.901359584790754]",32.894180864266964,"[32.9292141487714,32.89318891268025,32.88617003262931,32.875968445698255,32.90928109370277]",32.89318891268025,,,,,,,,1.0,
neoverse-v2,codec/random/native_encode_checked_exact,1,5,"[38.081552761071585,38.294002186987406,38.228786221979234,38.07585565882989,38.31435210497529]",38.228786221979234,"[38.08024603593799,38.303843630415784,38.22803171123855,38.07476216515751,38.34927282674668]",38.22803171123855,,,,,,,,1.0,
neoverse-v2,codec/random/native_encode_wide,1,5,"[24.888166311300616,24.86904051172711,24.86816631130064,24.887842928216063,24.86199360341151]",24.86904051172711,"[24.887331201151643,24.87808813076928,24.867558635338458,24.886943852137534,24.86125799575167]",24.87808813076928,,,,,,,,1.0,
neoverse-v2,codec/random/native_pair_exact_materialized,1,5,"[169.6747081901685,169.71389234105774,170.01678972634573,169.80568755025755,170.26183687891353]",169.80568755025755,"[169.66929843800867,169.7077515411975,170.0125009141701,169.8007164268781,171.139093988428]",169.8007164268781,,,,,,,,2.0,
neoverse-v2,codec/random/native_pair_materialized,1,5,"[165.81932843102197,165.98588800837635,165.92363342138518,166.13935889198262,166.20342209847524]",165.98588800837635,"[165.8133552270498,165.98029556694289,165.91796958673797,166.1338854383617,166.3623426382974]",165.98029556694289,,,,,,,,2.0,
neoverse-v2,codec/random/prepare_checked,1,5,"[33.819198698393336,33.76431622069205,33.77079035803876,33.767754244264246,33.75877180239592]",33.767754244264246,"[33.8184771976292,33.76327512911617,33.769628209269904,33.766659887384456,33.75753217710541]",33.766659887384456,,,,,,,,1.0,
neoverse-v2,codec/random/spike_decode_padded,1,5,"[84.0578098338437,83.97309791487696,84.21300206939085,84.08495395302143,84.01294882189909]",84.0578098338437,"[84.05480861164989,83.97036292994848,84.78969661023089,84.08302978246796,84.0104195660499]",84.05480861164989,,,,,,,,1.0,
neoverse-v2,codec/random/spike_encode_wide,1,5,"[25.92430362889799,25.921551437132383,25.91418266563086,25.903425442977138,25.946672585358648]",25.921551437132383,"[25.923508304657314,25.92091147857758,25.913376243858664,25.902607923673262,26.103255280557928]",25.92091147857758,,,,,,,,1.0,
neoverse-v2,codec/random/spike_pair_materialized,1,5,"[167.06375366708886,166.8126744102871,167.0393541154862,166.91864431034935,166.7523552841823]",166.91864431034935,"[167.20349655313044,166.80850048865258,167.16242516764962,166.91404107143714,166.74753738615726]",166.91404107143714,,,,,,,,2.0,
neoverse-v2,codec/runs/decode_exact,1,5,"[83.00504115349207,83.02810861177261,83.00441996870055,83.01689144795662,83.09968821301656]",83.01689144795662,"[83.00204274206476,83.02564776436036,83.00230555129099,83.01417973752797,83.17354947387022]",83.01417973752797,,,,,,,,1.0,
neoverse-v2,codec/runs/decode_padded,1,5,"[80.19777520118559,80.18670860645634,80.23868945803633,80.17778874743288,80.19219598434206]",80.19219598434206,"[80.19574326439115,80.18402231671425,80.31752172582036,80.175423894275,80.18967041275572]",80.18967041275572,,,,,,,,1.0,
neoverse-v2,codec/runs/encode_bound_exact,1,5,"[29.791608373712055,29.806421893127535,29.835242783048027,29.78940319388526,29.78106445779027]",29.791608373712055,"[29.790695591382427,29.81944397056863,29.861286937855873,29.78863969831205,29.780262574268505]",29.790695591382427,,,,,,,,1.0,
neoverse-v2,codec/runs/encode_checked_exact,1,5,"[32.100613508201675,32.100852298818914,32.08071582079635,32.081808747083706,32.098758288789796]",32.098758288789796,"[32.099676714210126,32.0999430576457,32.07972851345177,32.08076633419984,32.09772046793466]",32.09772046793466,,,,,,,,1.0,
neoverse-v2,codec/runs/encode_staged_exact,1,5,"[42.89863562076434,42.853597027623834,42.84379112571965,42.831610261307375,42.84791058388579]",42.84791058388579,"[42.93694107289523,42.85245851471649,42.84253019198226,42.83033096455688,42.84641092970634]",42.84641092970634,,,,,,,,1.0,
neoverse-v2,codec/runs/native_encode_admitted_exact,1,5,"[28.82937266083747,28.867888636260645,28.824222892535744,28.815301579179653,28.81048192423088]",28.824222892535744,"[28.828497860423116,28.974321307637553,28.823434746941356,28.81472800715994,28.809792812539627]",28.823434746941356,,,,,,,,1.0,
neoverse-v2,codec/runs/native_encode_checked_exact,1,5,"[33.89948595823755,33.8827239373081,33.904495687276736,33.884389006670055,33.90269024869554]",33.89948595823755,"[33.898513054350765,33.881668747998724,33.903261406219876,33.915483208875756,33.90191095749665]",33.90191095749665,,,,,,,,1.0,
neoverse-v2,codec/runs/native_encode_wide,1,5,"[24.867218235902662,24.856513812331716,24.85920058000032,24.879283812935437,24.8537026572698]",24.85920058000032,"[24.866411494802524,24.85576748800578,24.85846847129742,24.903944501821844,24.853077166377858]",24.85846847129742,,,,,,,,1.0,
neoverse-v2,codec/runs/native_pair_exact_materialized,1,5,"[170.32015398769886,169.53324294223518,169.64374606556353,169.6353929591788,169.70926347392327]",169.64374606556353,"[170.55520313815938,169.52866689281896,169.63827417545224,169.6299210693202,169.70359788866142]",169.63827417545224,,,,,,,,2.0,
neoverse-v2,codec/runs/native_pair_materialized,1,5,"[165.91054055336565,165.3579089744174,165.67165772862887,165.81512505339285,165.73446917564848]",165.73446917564848,"[165.9051065443838,165.35242750638614,165.66717289145194,165.8100707132921,165.72922500097806]",165.72922500097806,,,,,,,,2.0,
neoverse-v2,codec/runs/prepare_checked,1,5,"[30.835015719937974,30.81161685742555,30.81514501201056,30.8018581319769,30.808963013989114]",30.81161685742555,"[30.83383230883675,30.810645400647505,30.814058746745197,30.801094213682315,30.807832591550188]",30.810645400647505,,,,,,,,1.0,
neoverse-v2,codec/runs/spike_decode_padded,1,5,"[84.10548609523421,83.98618548513258,84.03434375037544,83.97806283919564,83.9857643108987]",83.98618548513258,"[84.19488333469724,83.98375470784633,84.06032418402297,83.99512641228658,83.98339370141589]",83.99512641228658,,,,,,,,1.0,
neoverse-v2,codec/runs/spike_encode_wide,1,5,"[25.905782266334562,25.91638129861279,25.937975484878887,25.90136199230725,25.909958203606507]",25.909958203606507,"[25.904945598041692,25.939019469218348,26.06123227168219,25.9006178758126,25.909195576738156]",25.909195576738156,,,,,,,,1.0,
neoverse-v2,codec/runs/spike_pair_materialized,1,5,"[166.94936253834172,166.79236963189948,167.0927195168697,166.83495494632282,166.9686541411076]",166.94936253834172,"[166.94291602761487,166.7869775691499,167.27164014507107,166.83136023778766,167.0244200540467]",166.94291602761487,,,,,,,,2.0,
neoverse-v2,codec/terminal/decode_exact,1,5,"[2.6378038404506494,2.6325146804979243,2.6338574032232684,2.642892627755427,2.637004609700854]",2.637004609700854,"[2.640179687555155,2.632441988923115,2.633737254972789,2.642820312821968,2.636914969312612]",2.636914969312612,,,,,,,,1.0,
neoverse-v2,codec/terminal/decode_padded,1,5,"[2.758335300603417,2.769898920940826,2.767662321389188,2.7543118567664724,2.765967392153966]",2.765967392153966,"[2.758250848732269,2.7698073986898706,2.7675652999458764,2.754232511292214,2.765881369094321]",2.765881369094321,,,,,,,,1.0,
neoverse-v2,codec/terminal/encode_bound_exact,1,5,"[1.7697634763194723,1.7789993701577642,1.7766922529405538,1.7721356260273617,1.77677546380457]",1.7766922529405538,"[1.7697015162316017,1.7966126777491171,1.7766720263005344,1.772083139175054,1.776715551981391]",1.7766720263005344,,,,,,,,1.0,
neoverse-v2,codec/terminal/encode_checked_exact,1,5,"[1.7338798427737643,1.7402468119518406,1.7391528095107633,1.736319655760597,1.7437216137623617]",1.7391528095107633,"[1.7338218293835967,1.7401882984507275,1.7410027363830385,1.7362698942763497,1.7436711021044502]",1.7401882984507275,,,,,,,,1.0,
neoverse-v2,codec/terminal/encode_staged_exact,1,5,"[12.331111252870523,12.320713192140907,12.326259533327848,12.328703113038776,12.338869042556247]",12.328703113038776,"[12.330691290291766,12.320295001558252,12.325924626456208,12.328313274324918,12.349949320975504]",12.328313274324918,,,,,,,,1.0,
neoverse-v2,codec/terminal/native_encode_admitted_exact,1,5,"[0.7165495885613958,0.716755959484239,0.7173937774924833,0.7162517357287055,0.7161703730468713]",0.7165495885613958,"[0.7165290434612318,0.7167330634532314,0.718064099689649,0.7162300662709148,0.7161497257346802]",0.7165290434612318,,,,,,,,1.0,
neoverse-v2,codec/terminal/native_encode_checked_exact,1,5,"[1.33771365604898,1.3349862996276929,1.3305349836421045,1.3324257963727106,1.3339105807496232]",1.3339105807496232,"[1.3393096758707421,1.3349462472711664,1.3304896162809343,1.337297567153096,1.3338805889416097]",1.3349462472711664,,,,,,,,1.0,
neoverse-v2,codec/terminal/native_encode_wide,1,5,"[24.85861166966185,24.862085164688025,24.848568428919805,24.85872199583628,24.86027012118112]",24.85872199583628,"[24.857828709686565,24.86126305670912,24.847838852622612,24.857921241349313,24.85945157215007]",24.857921241349313,,,,,,,,1.0,
neoverse-v2,codec/terminal/native_pair_exact_materialized,1,5,"[167.4670206151073,167.1080977662984,167.3110919787625,167.36167312383412,167.30650021523542]",167.3110919787625,"[167.46140048790602,167.10209499231755,167.30592624479522,167.3561486587579,167.30119098911874]",167.30592624479522,,,,,,,,2.0,
neoverse-v2,codec/terminal/native_pair_materialized,1,5,"[166.3118543907352,165.9175983926205,165.92873182838727,165.27916321947654,165.88464720482057]",165.9175983926205,"[167.08015600981668,166.01524642464378,166.02295236936536,165.27509750597244,165.9741874483773]",166.01524642464378,,,,,,,,2.0,
neoverse-v2,codec/terminal/prepare_checked,1,5,"[7.977258863596136,7.985415105084422,7.977755193456118,7.983552461278515,7.978868277881597]",7.978868277881597,"[8.012389113579152,7.985227152511436,7.97753910426117,7.983310486396858,7.978638683127349]",7.983310486396858,,,,,,,,1.0,
neoverse-v2,codec/terminal/spike_decode_padded,1,5,"[84.06633411037193,83.98443105093507,83.9952169869435,83.97781213387633,84.0257388909709]",83.9952169869435,"[84.09942869583729,83.98171342984034,83.9922819559667,83.97481671167759,84.10406676880154]",83.9922819559667,,,,,,,,1.0,
neoverse-v2,codec/terminal/spike_encode_wide,1,5,"[25.924222793132817,25.906320566829464,25.909578209332743,25.910437042356726,25.910918284998807]",25.910437042356726,"[25.923334345177004,25.905383994637475,25.908737885657498,25.933344192128356,25.910211228507354]",25.910211228507354,,,,,,,,1.0,
neoverse-v2,codec/terminal/spike_pair_materialized,1,5,"[166.91566265060038,166.89287844447497,166.90258857211245,166.67593940117138,166.85088870333308]",166.89287844447497,"[166.91089108875977,166.8864129781375,166.9773350830535,166.67102469314688,166.8458308475832]",166.8864129781375,,,,,,,,2.0,
neoverse-v2,count/census-income/direct4/cp16/point/cps/crossing15,1,5,"[119.72710638378327,119.72079621045594,119.74542127681465,119.75704978031895,119.7453870752094]",119.7453870752094,"[119.72296800509959,119.71629871588907,119.74114609146692,119.75364673274618,119.74071857261623]",119.74071857261623,,,1024.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/cps/last,1,5,"[61.028409535254454,60.99052725808002,60.94375450818754,60.91896894851891,60.96060556018821]",60.96060556018821,"[61.09444932089347,61.08640183565229,60.941581860829224,60.916909278857304,60.95861541536756]",60.95861541536756,,,1024.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/cps/masked25,1,5,"[3371.0593342925204,3369.8914616486686,3375.158707188759,3369.902556679229,3377.0434153377523]",3371.0593342925204,"[3370.932947420282,3369.79305353633,3378.7549445064515,3369.8239266696123,3390.231548484482]",3370.932947420282,,,1024.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/cps/range37,1,5,"[2073.059590871936,2072.4177290242765,2070.519715383302,2070.0948710370194,2071.2187963211186]",2071.2187963211186,"[2072.9911058307316,2074.748295298486,2070.477912845983,2070.0249036431483,2071.973317523364]",2071.973317523364,,,1024.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/cps/scan,1,5,"[13320.783681224057,13322.032258056113,13308.438330170164,13322.235294119302,13300.140417437517]",13320.783681224057,"[13320.318785570142,13326.831119481576,13307.97153705704,13336.624288450992,13299.888045547315]",13320.318785570142,,,1024.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/cps/sparse17,1,5,"[847.4573953045904,845.8830791575513,847.5783103365246,844.9128540310278,847.3893730326256]",847.3893730326256,"[847.433067050609,845.8579036600487,847.5479302829051,844.8818687965845,848.313725489168]",847.433067050609,,,1024.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/crossing15,1,5,"[123.35012243894619,123.29966703649046,123.5603121752722,123.37420502788382,123.54891390539328]",123.37420502788382,"[123.34665186847897,123.29520990729563,123.55562602432032,123.37011785783632,123.68933988614533]",123.37011785783632,,,1024.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/last,1,5,"[61.14373946724043,61.19991706159765,61.167094594006606,61.14141013089465,61.122793086178916]",61.14373946724043,"[61.14151600945469,61.19760537142777,61.16517112660282,61.139442547486865,61.120587274945244]",61.14151600945469,,,1024.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/masked25,1,5,"[3400.009741835575,3406.1953239222703,3402.4515343443068,3403.4057476847865,3399.2557233259868]",3402.4515343443068,"[3399.9001461250305,3410.3287871323414,3402.389673649248,3403.316122724413,3399.148075990767]",3402.389673649248,,,1024.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/range37,1,5,"[2124.8911729142114,2111.0341596146695,2109.852478840747,2109.86426843732,2110.696493347829]",2110.696493347829,"[2129.548669897486,2110.9749093160613,2109.7886940637436,2109.804111243033,2110.6175937158714]",2110.6175937158714,,,1024.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/scan,1,5,"[13615.846899216114,13607.056201557942,13631.046511630633,13610.335271293749,13605.744186048783]",13610.335271293749,"[13615.362403093304,13606.670542563106,13648.753876011615,13610.048449619671,13605.38372091645]",13610.048449619671,,,1024.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/inline/sparse17,1,5,"[863.6416092514086,863.5751722450311,863.4215059055356,864.6263533469493,862.8156988194997]",863.5751722450311,"[863.6189714577567,863.5503198816442,863.3968996060354,865.6066683100136,862.7990895665941]",863.5503198816442,,,1024.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/crossing15,1,5,"[122.13316402475202,122.01501007087097,121.98621595590615,122.03262982750601,122.05047727466416]",122.03262982750601,"[122.12945091496428,122.01145459342423,121.98248533138621,122.02826867561335,122.04616866572363]",122.02826867561335,,,1024.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/last,1,5,"[59.788133426406375,59.711056946656264,59.67647309486226,59.7722988291225,59.8376570249703]",59.7722988291225,"[59.88785389235757,59.70920758845103,59.67452146810991,59.77033867958751,59.83579062192647]",59.77033867958751,,,1024.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/masked25,1,5,"[3444.376847294268,3446.988177337328,3448.2561576363014,3446.479802953031,3444.2403940862578]",3446.479802953031,"[3444.2660098659253,3446.8975369637415,3451.9443349645953,3446.419704436392,3444.1403940867344]",3446.419704436392,,,1024.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/range37,1,5,"[2134.0406106868377,2131.5917557219896,2128.7914503821808,2130.9752671745173,2128.2561832089664]",2130.9752671745173,"[2135.5306870375252,2133.2204580058014,2128.734045801618,2132.76916029542,2128.1932824338946]",2132.76916029542,,,1024.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/scan,1,5,"[13762.483365965221,13761.358121316294,13760.0039139069,13763.927592937634,13756.36594911599]",13761.358121316294,"[13762.015655589465,13760.960861099835,13759.553816064014,13782.483365868005,13755.945205392589]",13760.960861099835,,,1024.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/materialized/sparse17,1,5,"[872.026825633174,872.8496025844526,872.5776204660004,871.8005464476872,873.7722305003421]",872.5776204660004,"[871.9975161441879,872.823894684108,872.9921758558509,871.7704918030391,874.6716343763301]",872.823894684108,,,1024.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/crossing15,1,5,"[116.25375014512676,116.23414165206594,116.42520428957995,116.43277916838095,116.20536705831249]",116.25375014512676,"[116.24993784303143,116.2308597572678,116.42119308474814,116.42936467175852,116.2015547564527]",116.24993784303143,,,1024.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/last,1,5,"[61.804156937337744,61.83256829815805,61.62144525043032,61.5886123713789,61.58799087286884]",61.62144525043032,"[61.802105992077905,61.83081922394918,61.61934103430582,61.586774511470324,61.58601983459995]",61.61934103430582,,,1024.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/masked25,1,5,"[3186.052823317662,3183.137978147734,3188.8743169364498,3191.657103823833,3185.8734061969544]",3186.052823317662,"[3185.9549180288473,3183.048269590616,3188.7395264164775,3205.873861563714,3185.7987249456887]",3185.9549180288473,,,1024.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/range37,1,5,"[1983.9912106616719,1987.7397221414046,1985.7417068318289,1984.474907852469,1984.280975331984]",1984.474907852469,"[1983.9302523441743,1989.804649854708,1985.6872696245432,1984.4128154185119,1984.218315853899]",1984.4128154185119,,,1024.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/scan,1,5,"[12756.025454543553,12730.549090892138,12742.090909072926,12731.736363620754,12735.825454538744]",12735.825454538744,"[12762.290909077738,12730.176363633786,12757.300000058338,12731.316363669976,12735.412727186651]",12735.412727186651,,,1024.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct4/cp16/point/shared/sparse17,1,5,"[813.7034154283043,812.8127323421588,813.1340613377886,813.4574814124837,814.0599442389092]",813.4574814124837,"[813.6756505548803,812.7875232335045,813.1097815972408,817.9316914475808,814.0475139408958]",813.6756505548803,,,1024.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/crossing15,1,5,"[115.81421926896601,115.89996677740265,115.74509966776063,115.82393687709431,116.54252491687136]",115.82393687709431,"[115.81064784086628,115.97681063061755,115.74104651151517,115.81990033291308,116.74692691043784]",115.81990033291308,,,2048.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/last,1,5,"[61.498558086636784,61.52198146244788,61.435122716970334,61.57338765860512,61.54870315982953]",61.52198146244788,"[61.49660907839612,61.52020883506332,61.43329717514096,61.57123581228595,61.5464543044468]",61.52020883506332,,,2048.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/masked25,1,5,"[3185.9160200782403,3189.024646285442,3192.2889091702855,3185.131903246326,3185.5189411216797]",3185.9160200782403,"[3185.803286178536,3188.962117772318,3214.4244637318757,3185.065723412666,3185.414422633186]",3185.803286178536,,,2048.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/range37,1,5,"[1987.0883852684042,1983.9175637369706,1984.5764872539164,1984.4135977351089,1983.310764874256]",1984.4135977351089,"[1989.887535405138,1983.867138801607,1984.5161473126261,1984.362322950376,1983.2439093446449]",1984.362322950376,,,2048.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/scan,1,5,"[12775.043478263155,12780.974637672178,12769.072463765498,12775.07065217201,12760.657608685446]",12775.043478263155,"[12774.60326084186,12847.326086889585,12768.764492789884,12774.742753561974,12760.30072459151]",12774.60326084186,,,2048.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/direct8/cp16/point/shared/sparse17,1,5,"[819.4409075119335,818.6079407335397,813.7117721958875,813.7492765364809,812.9538140986806]",813.7492765364809,"[853.1312651878559,833.6434772527774,813.6960296334333,816.0252344052296,812.9358722061846]",816.0252344052296,,,2048.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/crossing15,1,5,"[184.56563415992176,184.32527925202788,184.24394623560164,184.62594734496065,184.73556206937485]",184.56563415992176,"[184.5596398109551,184.32028836300103,184.23884971889672,184.83535345612674,185.53854075946066]",184.5596398109551,,,512.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/last,1,5,"[101.39661523279295,101.28890886952243,101.24112477512482,101.17486513132442,101.40892743191624]",101.28890886952243,"[101.46503567439555,101.28535587865818,101.23819537052161,101.17166018913787,101.5538894371263]",101.28535587865818,,,512.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/masked25,1,5,"[3936.4876126096287,3935.8231981962517,3933.4025900899023,3935.6672297288815,3934.871058559848]",3935.6672297288815,"[3936.384009013456,3935.690878383487,3933.3051801939373,3935.5737612566795,3934.760698214361]",3935.5737612566795,,,512.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/range37,1,5,"[2253.0434782577386,2253.1993558782297,2253.4222222229687,2252.0930756861385,2252.697906601424]",2253.0434782577386,"[2252.9710144916367,2253.1330112787073,2253.3594203002795,2252.023510453838,2252.6341384779175]",2252.9710144916367,,,512.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/scan,1,5,"[14403.971134017936,14420.690721631077,14394.597938142575,14392.408247430203,14391.286597940765]",14394.597938142575,"[14403.48453601023,14436.890721660264,14394.360824816122,14391.975257718308,14390.822680398582]",14394.360824816122,,,512.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/buffered16/shared/sparse17,1,5,"[1384.9717223650064,1382.4550128538572,1385.8801661070513,1385.084041922919,1383.4461142979112]",1384.9717223650064,"[1384.9319754811302,1382.4065651585038,1387.3966778754539,1385.7455012938374,1383.4006327847758]",1384.9319754811302,,,512.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/crossing15,1,5,"[143.94529562996888,143.94268380463302,143.78171722356225,144.1057892030693,143.94675578425827]",143.94529562996888,"[143.9416555279359,143.93871465226835,143.7769048845631,144.25515681321153,143.94235475634716]",143.9416555279359,,,512.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/last,1,5,"[82.07562697307324,82.07472834121582,81.96725905429913,82.02142527771683,82.09763163178481]",82.07472834121582,"[82.07309661439126,82.10698449876674,81.964645927088,82.01863478913177,82.17752710696739]",82.07309661439126,,,512.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/masked25,1,5,"[3644.7953950793094,3643.2265829468374,3643.3233908957845,3642.118785977615,3642.5641025635937]",3643.2265829468374,"[3644.7237048718443,3643.11878596926,3643.2155939405166,3641.998953424873,3642.441653599897]",3643.11878596926,,,512.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/range37,1,5,"[2213.2913760275233,2211.9708306950297,2211.515535825233,2212.250792643109,2211.6661382371944]",2211.9708306950297,"[2213.226696254959,2211.901712116488,2211.457197211789,2212.181357010216,2211.614774882563]",2211.901712116488,,,512.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/scan,1,5,"[14266.878048773162,14271.869918700515,14259.1666666423,14256.959349603125,14258.796747984718]",14259.1666666423,"[14266.414634158442,14288.506097559584,14258.776422794224,14256.59146344437,14258.270325270805]",14258.776422794224,,,512.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/native16/shared/sparse17,1,5,"[1038.7057256977266,1036.4059772152693,1035.3090693872657,1033.7082408644433,1035.7332445620386]",1035.7332445620386,"[1043.8180204152177,1037.0581446970637,1035.9877200783008,1033.6878236444254,1036.6446219781442]",1036.6446219781442,,,512.0,16.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/crossing15,1,5,"[144.56306846357634,144.4576856293532,144.48147841900519,144.78722920447996,144.7077889861531]",144.56306846357634,"[144.55837605468355,144.45272449177594,144.47765420855686,144.9489622954315,144.70454357515732]",144.55837605468355,,,512.0,2.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/last,1,5,"[88.21927738145146,88.20149507306398,88.19841179938742,88.17602345809642,88.2965605768034]",88.20149507306398,"[88.21630737093919,88.1979587472668,88.19579416266726,88.17336806722662,88.38942374233015]",88.1979587472668,,,512.0,1.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/masked25,1,5,"[4162.430870076651,4153.936233608967,4154.240762816539,4154.079856967174,4154.883790221931]",4154.240762816539,"[4168.174016682798,4153.840286042296,4154.107866511004,4153.973182364769,4154.765792634068]",4154.107866511004,,,512.0,62.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/range37,1,5,"[2507.672753310497,2505.9853204390984,2504.4217687068062,2505.429287508297,2506.6677407786933]",2505.9853204390984,"[2507.610454694058,2505.906552088224,2504.3523093510867,2505.365556765372,2517.7683494458356]",2505.906552088224,,,512.0,37.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/scan,1,5,"[16422.247058806213,16443.359999999197,16413.087058842448,16399.458823524154,16399.195294124023]",16413.087058842448,"[16421.757647067887,16462.92470588699,16412.66352929533,16398.877646946963,16398.708235235117]",16412.66352929533,,,512.0,256.0,256.0,377.0,,,
neoverse-v2,count/census-income/series_folded_local/cp16/point/shared/sparse17,1,5,"[1043.5721318825467,1044.766970014474,1051.2364612864783,1043.172310905584,1042.7535431915583]",1043.5721318825467,"[1043.542294491713,1051.9210801201627,1053.4773981797857,1043.1518723001452,1042.7250484837464]",1043.542294491713,,,512.0,16.0,256.0,377.0,,,
