case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
runtime/authored/avx2/local/k23/h16/u32/headgapped/mixed,8.757097597070029,9.253620292242115,1.0566994588867222,8.744424417716305,8.7923121706655,9.157094505921346,9.287061391037339,False,True,True,"[8.75863102999784, 9.282866792965228, 8.755564164142216, 9.163181904081968]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n16,12.37738355544013,12.590814460327664,1.0172436205060258,12.320336277429178,12.397348257211501,12.521187264712621,12.792391110339544,False,True,True,"[12.396780454195454, 12.729086387997796, 12.36012971321483, 12.589942186539615]"
runtime/authored/avx2/local/k23/h16/u32/headgapped/o1-n17,12.940339734884265,13.35018900668035,1.031672218828322,12.853448371823829,12.982201375767628,13.257636517267057,13.576061054854096,False,True,True,"[12.945989374212722, 13.502680502316304, 12.919189820311926, 13.278744371071127]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/mixed,8.812274276172596,9.33013769584013,1.0587661486056759,8.76952391412252,8.896290183841286,9.295784572951705,9.41092885854381,False,True,True,"[8.881239268659114, 9.353937551723659, 8.811283546905235, 9.306337839956598]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n16,12.350970914252876,12.62426245755966,1.0221271303449844,12.29519747469561,12.43818279141858,12.563457649669502,12.889436389070195,False,True,True,"[12.407056747946019, 12.66276171635062, 12.319142696739366, 12.571863952505371]"
runtime/authored/avx2/local/k23/h16/u32/independentlygapped/o1-n17,12.975938469308101,13.373864291345484,1.0306664387303157,12.928401999803507,13.012484318199666,13.351512578856246,13.42724704618423,False,True,True,"[12.980447758613934, 13.384823723484226, 12.954993980935496, 13.356531402625182]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/mixed,9.693690959016141,10.297382498996418,1.062276747064933,9.643454309426584,9.721290013068536,10.235425457240556,10.420970488081727,False,True,True,"[9.716027618593397, 10.372879126466087, 9.658074488505253, 10.26368094334295]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n16,13.86444793791907,14.487021881005184,1.0449043442532884,13.831010674347707,13.884698857145843,14.257221227973538,15.098040247104768,False,True,True,"[13.882383797491086, 14.781953117986337, 13.849530614622179, 14.30840859030843]"
runtime/authored/avx2/local/k23/h16/u64/headgapped/o1-n17,14.757168495406162,15.534115621345675,1.052648794122082,14.717614397321428,15.207078469175338,15.345083041442527,15.802622847387154,False,True,True,"[14.91878371798891, 15.733463479809965, 14.731222098214324, 15.408946672445511]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/mixed,9.936689328732019,10.477182599813421,1.0543936972567474,9.90809159259718,9.978421729307959,10.447265873710705,10.529227165152902,False,True,True,"[9.91767981211187, 10.505841135506012, 9.95940182058308, 10.450884862870907]"
runtime/authored/avx2/local/k23/h16/u64/independentlygapped/o1-n16,13.902409590105304,14.437266443840294,1.0384722411081646,13.878033986976307,13.927881868015605,14.328472986355644,14.49733997252738,False,True,True,"[13.925535538541283, 14.475285370879075, 13.88216579385482, 14.377675231074015]"
