case,ordinary,candidate,ratio,ordinary_min,ordinary_max,candidate_min,candidate_max,improvement_separated,loss_separated,both_edges_agree,block_medians
bulk/calico/local/k6/h0/u8/decode,0.005071150406842318,0.005123924706785214,1.0104067707934061,0.005059575011381002,0.005085925693795496,0.0050803034924089725,0.005186732958955185,False,False,True,"[0.005074232360963538, 0.005096686715713456, 0.005062809119243136, 0.005163247525494175]"
bulk/calico/local/k6/h0/u8/encode,0.007186983312228884,0.007184203599531119,0.9996132295600249,0.007175521371563262,0.007211690788841928,0.007111092641278399,0.007368165332454829,False,False,False,"[0.0071892444198385025, 0.007120561710146021, 0.007184722204619267, 0.007280299137016257]"
bulk/predecessor/local/k6/h0/u8/decode,0.004218295152289622,0.004258586688921195,1.0095516162755238,0.004182960500763441,0.004372691328264999,0.004120670611092689,0.004403807017502009,False,False,False,"[0.00425462069597428, 0.00417965276164741, 0.004210559829493846, 0.004366149283058214]"
bulk/predecessor/local/k6/h0/u8/encode,0.007120818428342231,0.0071527067816708,1.0044781865524963,0.0070643905624185165,0.00728319310772821,0.007109249926295128,0.0071798558339656775,False,False,False,"[0.007189000004659071, 0.007169207418316701, 0.0070694714600569, 0.00714087415980775]"
bulk/series/avx2/local/k23/h16/u32/decode,0.0786246738409328,0.07877464142275721,1.0019073857416287,0.07787052290282372,0.08024061491372463,0.078487227339142,0.07891201459442237,False,False,False,"[0.07931879029949027, 0.0788793263495037, 0.07792188323216268, 0.07876517309187923]"
bulk/series/avx2/local/k23/h16/u32/encode,0.10325058907846163,0.10504829100967573,1.0174110573824233,0.10257304820660523,0.10560873279062499,0.10344692646493324,0.10657815853106364,False,False,False,"[0.10409105781905655, 0.10346922263916808, 0.10268434315862697, 0.10600230413102661]"
bulk/series/avx2/local/k6/h0/u8/decode,0.010573075314151435,0.010611312312487249,1.0036164500109666,0.01056397418084612,0.010593283598918545,0.010538531045866242,0.01066499776545627,False,False,False,"[0.010567648048512433, 0.010614431876631678, 0.010581363974952702, 0.010573012991255]"
bulk/series/avx2/local/k6/h0/u8/encode,0.027241347715596505,0.029999680493692154,1.101255371316171,0.02713225963317446,0.02793606622925438,0.02971739490494992,0.030783342544817578,False,True,True,"[0.02768158605332123, 0.029742789823704045, 0.02719676102185887, 0.0303315628785759]"
bulk/series/avx2/local/k64/h0/u64/decode,0.07836009978890143,0.08185611703926815,1.0446147626124116,0.07796794884807459,0.07907550870103461,0.08146251623261788,0.0821989019158621,False,True,True,"[0.07873338913190162, 0.08172909908339417, 0.07799953343547265, 0.08198313499514215]"
bulk/series/avx2/local/k64/h0/u64/encode,0.0770658178524794,0.07767752860525648,1.0079375106866189,0.076616730866949,0.07762279262420141,0.07694342606096273,0.07920401768352449,False,False,False,"[0.07718632145301518, 0.07708859698040081, 0.07683014504966622, 0.07794650844887807]"
